,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,601916.XSHG,2020-07-15,4.13,4.19,,4.09,4.25,4.08,4.25,4.00%,-3.06%,0.00%,-3.76%
1,601916.XSHG,2020-07-14,4.06,4.13,,4.21,4.25,4.08,4.2,1.19%,-2.62%,1.19%,0.24%
2,601916.XSHG,2020-07-13,3.99,4.06,,4.27,4.29,4.15,4.13,-0.97%,0,1.19%,0.24%
3,601916.XSHG,2020-07-10,3.88,3.99,,4.24,4.38,4.17,4.1,-5.12%,0,1.19%,0.24%
4,601916.XSHG,2020-07-09,3.78,3.88,,4.58,4.58,4.31,3.98,-12.31%,0,1.19%,0.24%
5,601916.XSHG,2020-07-08,3.7,3.78,,4.66,4.72,4.47,3.86,-9.07%,0,1.19%,0.24%
