,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,000880.XSHE,2022-05-26,7.78,7.91,,9.0,10.12,8.85,8.04,-2.36%,0,2.27%,-2.21%
1,000880.XSHE,2022-05-25,7.66,7.78,,8.36,9.2,8.23,7.9,-1.14%,0,2.27%,-2.21%
2,000880.XSHE,2022-05-24,7.47,7.66,,8.29,8.49,7.99,7.85,-5.61%,0,2.27%,-2.21%
3,000880.XSHE,2022-05-23,7.36,7.47,,9.4,9.49,8.29,7.58,-6.86%,0,2.27%,-2.21%
4,000880.XSHE,2021-11-25,8.83,8.91,,8.87,8.96,8.69,8.99,1.00%,-2.89%,-0.33%,-1.33%
5,000880.XSHE,2021-11-24,8.72,8.83,,9.0,9.09,8.9,8.94,-0.56%,0,-0.33%,-1.33%
6,000880.XSHE,2021-11-23,8.61,8.72,,9.18,9.18,8.99,8.83,-2.04%,0,-0.33%,-1.33%
7,000880.XSHE,2021-11-22,8.47,8.61,,9.1,9.19,9.01,8.75,-2.97%,0,-0.33%,-1.33%
8,000880.XSHE,2021-11-19,8.37,8.47,,9.24,9.3,9.01,8.57,-2.10%,0,-0.33%,-1.33%
9,000880.XSHE,2021-11-18,8.26,8.37,,8.99,9.28,8.75,8.48,-5.31%,0,-0.33%,-1.33%
10,000880.XSHE,2021-10-12,9.37,9.43,,8.49,8.52,8.12,9.49,12.54%,-13.17%,-10.22%,-10.54%
11,000880.XSHE,2021-10-11,9.28,9.37,,8.98,8.99,8.3,9.46,5.71%,-9.73%,-4.97%,-5.07%
12,000880.XSHE,2021-10-08,9.13,9.28,,9.22,9.36,8.92,9.43,2.12%,-4.45%,-0.74%,-2.23%
13,000880.XSHE,2021-09-30,8.96,9.13,,9.72,9.96,9.23,9.3,-0.22%,0,-0.74%,-2.23%
14,000880.XSHE,2021-09-29,8.67,8.96,,9.63,9.89,9.32,9.25,-9.73%,0,-0.74%,-2.23%
15,000880.XSHE,2021-09-28,8.5,8.67,,10.16,10.66,10.15,8.84,-20.36%,0,-0.74%,-2.23%
16,000880.XSHE,2021-09-10,8.16,8.22,,8.36,8.55,8.33,8.28,-0.60%,0,-0.74%,-2.23%
17,000880.XSHE,2021-09-09,8.09,8.16,,8.55,8.56,8.33,8.23,-3.04%,0,-0.74%,-2.23%
18,000880.XSHE,2021-09-07,7.97,8.03,,8.4,8.58,8.37,8.09,-2.10%,0,-0.74%,-2.23%
19,000880.XSHE,2021-09-02,7.76,7.82,,8.15,8.44,8.13,7.88,-2.41%,0,-0.74%,-2.23%
20,000880.XSHE,2021-09-01,7.68,7.76,,8.14,8.18,8.07,7.84,-3.06%,0,-0.74%,-2.23%
21,000880.XSHE,2021-03-01,7.74,7.81,,8.08,8.12,7.87,7.88,-0.51%,0,-0.74%,-2.23%
22,000880.XSHE,2021-02-26,7.71,7.74,,8.02,8.16,7.92,7.77,0.39%,3.99%,5.02%,3.22%
23,000880.XSHE,2021-02-25,7.68,7.71,,7.79,8.0,7.74,7.74,-1.55%,0,5.02%,3.22%
24,000880.XSHE,2020-10-21,9.19,9.36,,9.22,9.54,8.89,9.53,4.30%,-1.15%,0.10%,-3.25%
25,000880.XSHE,2020-10-20,9.07,9.19,,9.66,9.73,9.12,9.31,-0.54%,0,0.10%,-3.25%
26,000880.XSHE,2020-10-19,8.94,9.07,,9.56,9.74,9.36,9.2,-0.98%,0,0.10%,-3.25%
27,000880.XSHE,2020-10-16,8.75,8.94,,9.53,9.73,9.29,9.13,-2.63%,0,0.10%,-3.25%
28,000880.XSHE,2020-10-15,8.5,8.75,,9.86,9.96,9.37,9.0,-6.67%,0,0.10%,-3.25%
29,000880.XSHE,2020-10-14,8.34,8.5,,9.82,10.49,9.6,8.66,-14.90%,0,0.10%,-3.25%
30,000880.XSHE,2020-09-09,7.76,7.82,,7.82,7.86,7.4,7.88,2.92%,-5.71%,-0.25%,-0.76%
31,000880.XSHE,2020-09-08,7.72,7.76,,7.92,8.16,7.65,7.8,0.00%,0,-0.25%,-0.76%
32,000880.XSHE,2020-07-16,7.35,7.41,,7.23,7.34,7.09,7.47,3.35%,-2.95%,-1.74%,-3.21%
33,000880.XSHE,2020-07-15,7.26,7.35,,7.52,7.59,7.22,7.44,-0.81%,0,-1.74%,-3.21%
34,000880.XSHE,2020-07-14,7.2,7.26,,7.86,7.95,7.5,7.32,-3.42%,0,-1.74%,-3.21%
35,000880.XSHE,2020-07-13,7.13,7.2,,7.6,7.88,7.57,7.27,-1.79%,0,-1.74%,-3.21%
36,000880.XSHE,2020-07-10,7.03,7.13,,7.42,7.62,7.4,7.23,-1.52%,0,-1.74%,-3.21%
37,000880.XSHE,2020-06-18,6.65,6.71,,6.99,6.99,6.85,6.77,-2.36%,0,-1.74%,-3.21%
38,000880.XSHE,2019-04-11,7.92,8.0,,7.96,8.12,7.79,8.08,3.09%,-1.36%,0.50%,-1.49%
39,000880.XSHE,2019-04-10,7.87,7.92,,8.11,8.3,7.83,7.97,-1.13%,0,0.50%,-1.49%
40,000880.XSHE,2019-04-09,7.78,7.87,,8.2,8.24,8.06,7.96,-1.51%,0,0.50%,-1.49%
41,000880.XSHE,2019-04-08,7.71,7.78,,8.31,8.31,8.08,7.85,-4.08%,0,0.50%,-1.49%
42,000880.XSHE,2019-04-04,7.65,7.71,,8.42,8.61,8.17,7.77,-3.86%,0,0.50%,-1.49%
43,000880.XSHE,2019-03-08,7.12,7.19,,7.05,7.2,7.03,7.26,4.27%,-1.10%,-0.83%,-2.89%
44,000880.XSHE,2019-03-07,7.06,7.12,,7.34,7.42,6.95,7.18,-2.37%,0,-0.83%,-2.89%
45,000880.XSHE,2019-03-06,6.98,7.06,,7.4,7.5,7.35,7.14,-2.24%,0,-0.83%,-2.89%
46,000880.XSHE,2019-03-05,6.9,6.98,,7.41,7.45,7.3,7.06,-3.26%,0,-0.83%,-2.89%
47,000880.XSHE,2019-03-04,6.82,6.9,,7.41,7.43,7.29,6.98,-3.44%,0,-0.83%,-2.89%
48,000880.XSHE,2019-03-01,6.76,6.82,,7.23,7.51,7.22,6.88,-2.03%,0,-0.83%,-2.89%
49,000880.XSHE,2019-02-28,6.68,6.76,,7.1,7.3,7.02,6.84,-2.34%,0,-0.83%,-2.89%
50,000880.XSHE,2019-01-30,6.48,6.5,,6.11,6.27,6.0,6.52,4.75%,-6.60%,-3.83%,-6.29%
51,000880.XSHE,2019-01-29,6.43,6.48,,6.33,6.42,6.21,6.53,3.68%,-4.75%,-1.68%,-3.06%
52,000880.XSHE,2018-11-23,6.16,6.21,,6.15,6.67,6.13,6.26,3.51%,2.88%,6.55%,-1.76%
