,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,000020.XSHE,2022-02-28,10.54,10.55,,9.55,9.74,9.55,10.56,10.23%,-8.33%,-7.77%,-9.56%
1,000020.XSHE,2022-02-25,10.5,10.54,,9.8,9.81,9.48,10.58,7.28%,-8.88%,-7.28%,-7.37%
2,000020.XSHE,2022-02-24,10.35,10.5,,10.17,10.38,9.81,10.65,5.73%,-7.04%,-2.54%,-4.51%
3,000020.XSHE,2022-02-23,10.09,10.35,,10.9,10.97,10.04,10.61,-3.20%,0,-2.54%,-4.51%
4,000020.XSHE,2022-02-22,9.87,10.09,,11.52,11.94,10.95,10.31,-3.98%,0,-2.54%,-4.51%
5,000020.XSHE,2022-02-21,9.68,9.87,,10.99,12.64,10.72,10.06,-5.37%,0,-2.54%,-4.51%
6,000020.XSHE,2021-06-28,9.7,9.75,,9.89,9.97,9.63,9.8,0.61%,-1.12%,1.73%,0.92%
7,000020.XSHE,2021-06-25,9.63,9.7,,9.86,9.97,9.74,9.77,0.10%,0.51%,2.05%,0.92%
8,000020.XSHE,2021-01-27,10.2,10.22,,8.42,8.94,8.37,10.24,18.75%,-14.36%,-12.70%,-17.77%
9,000020.XSHE,2021-01-26,10.06,10.2,,8.6,9.14,8.32,10.34,11.03%,-17.31%,-11.61%,-16.83%
10,000020.XSHE,2020-07-17,12.91,12.96,,12.04,12.82,11.98,13.01,9.68%,-2.61%,-1.46%,-7.46%
11,000020.XSHE,2020-07-16,12.84,12.91,,12.3,12.49,11.75,12.98,7.16%,-7.94%,-3.78%,-5.24%
12,000020.XSHE,2020-07-15,12.66,12.84,,12.39,12.67,12.05,13.02,5.45%,-7.22%,-2.69%,-4.84%
13,000020.XSHE,2020-07-14,12.28,12.66,,13.3,13.35,12.31,13.04,0.46%,-4.98%,2.38%,1.99%
14,000020.XSHE,2020-07-13,11.78,12.28,,14.01,14.31,12.98,12.78,-7.59%,0,2.38%,1.99%
15,000020.XSHE,2020-07-10,11.41,11.78,,14.1,14.5,13.75,12.15,-7.98%,0,2.38%,1.99%
16,000020.XSHE,2020-07-09,11.06,11.41,,13.17,14.56,13.12,11.76,-9.18%,0,2.38%,1.99%
17,000020.XSHE,2020-07-08,10.78,11.06,,13.0,13.76,12.84,11.34,-9.35%,0,2.38%,1.99%
18,000020.XSHE,2020-07-07,10.53,10.78,,12.58,13.44,12.4,11.03,-7.98%,0,2.38%,1.99%
19,000020.XSHE,2020-07-06,10.31,10.53,,12.4,13.19,11.91,10.75,-8.37%,0,2.38%,1.99%
20,000020.XSHE,2020-07-03,10.12,10.31,,11.7,12.3,11.65,10.5,-6.57%,0,2.38%,1.99%
