,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,603855.XSHG,2022-05-16,21.34,21.58,,21.66,22.22,21.52,21.82,1.10%,0.18%,1.83%,-0.73%
1,603855.XSHG,2022-05-13,21.06,21.34,,22.33,22.39,21.58,21.62,-1.80%,0,1.83%,-0.73%
2,603855.XSHG,2022-05-12,20.79,21.06,,22.29,22.38,22.01,21.33,-3.23%,0,1.83%,-0.73%
3,603855.XSHG,2022-05-11,20.48,20.79,,22.35,22.88,22.02,21.1,-4.83%,0,1.83%,-0.73%
4,603855.XSHG,2022-05-10,20.32,20.48,,22.48,22.65,22.12,20.64,-2.71%,0,1.83%,-0.73%
5,603855.XSHG,2022-05-09,20.09,20.32,,21.2,22.74,21.2,20.55,-3.84%,0,1.83%,-0.73%
6,603855.XSHG,2022-05-06,19.81,20.09,,21.47,21.98,21.34,20.37,-3.34%,0,1.83%,-0.73%
7,603855.XSHG,2022-01-18,26.38,26.52,,26.64,26.82,25.87,26.66,1.31%,-2.48%,0.60%,-0.08%
8,603855.XSHG,2022-01-17,26.26,26.38,,26.67,27.16,26.31,26.5,0.04%,1.47%,2.49%,0.64%
9,603855.XSHG,2022-01-14,26.08,26.26,,26.7,27.03,26.49,26.44,-0.53%,0,2.49%,0.64%
10,603855.XSHG,2022-01-13,25.79,26.08,,26.79,27.08,26.58,26.37,-1.55%,0,2.49%,0.64%
11,603855.XSHG,2022-01-12,25.48,25.79,,27.7,27.96,26.78,26.1,-4.41%,0,2.49%,0.64%
12,603855.XSHG,2022-01-05,24.52,24.72,,24.81,25.8,24.73,24.92,1.24%,3.45%,3.53%,-0.44%
13,603855.XSHG,2021-11-09,22.69,22.94,,23.75,23.86,23.35,23.19,-0.56%,0,3.53%,-0.44%
14,603855.XSHG,2021-11-08,22.52,22.69,,23.99,24.05,23.32,22.86,-0.83%,0,3.53%,-0.44%
15,603855.XSHG,2021-11-05,22.37,22.52,,23.4,24.06,23.05,22.67,-2.56%,0,3.53%,-0.44%
16,603855.XSHG,2021-11-04,22.11,22.37,,23.34,23.94,23.25,22.63,-0.84%,0,3.53%,-0.44%
17,603855.XSHG,2021-11-03,21.82,22.11,,23.76,23.76,22.82,22.4,-2.28%,0,3.53%,-0.44%
18,603855.XSHG,2021-11-02,21.51,21.82,,23.41,23.86,22.91,22.13,-3.93%,0,3.53%,-0.44%
19,603855.XSHG,2021-09-07,23.99,24.24,,24.24,24.24,22.32,24.49,3.92%,-8.13%,-1.02%,-1.02%
20,603855.XSHG,2021-09-06,23.73,23.99,,24.65,25.68,23.53,24.25,2.19%,-2.27%,5.90%,1.65%
21,603855.XSHG,2021-09-03,23.34,23.73,,24.39,24.88,23.72,24.12,-0.29%,0,5.90%,1.65%
22,603855.XSHG,2021-09-02,22.91,23.34,,25.83,26.28,24.19,23.77,0.67%,3.49%,10.56%,8.67%
23,603855.XSHG,2021-09-01,22.44,22.91,,24.13,25.97,23.61,23.38,-1.88%,0,10.56%,8.67%
24,603855.XSHG,2021-08-31,21.99,22.44,,25.86,25.95,23.82,22.89,-9.65%,0,10.56%,8.67%
25,603855.XSHG,2021-08-30,21.84,21.99,,25.63,26.2,25.1,22.14,-5.24%,0,10.56%,8.67%
26,603855.XSHG,2021-08-27,21.67,21.84,,23.39,25.84,23.3,22.01,0.05%,17.40%,17.40%,6.27%
27,603855.XSHG,2021-08-26,21.42,21.67,,22.31,23.75,22.0,21.92,0.23%,7.16%,8.35%,1.78%
28,603855.XSHG,2021-08-20,20.64,20.81,,22.09,22.39,21.55,20.98,-2.24%,0,8.35%,1.78%
29,603855.XSHG,2021-08-19,20.56,20.64,,22.27,22.45,21.45,20.72,1.50%,5.98%,8.35%,7.48%
30,603855.XSHG,2021-08-18,20.39,20.56,,20.51,22.44,20.41,20.73,2.41%,5.93%,8.25%,-1.06%
31,603855.XSHG,2021-08-17,20.23,20.39,,20.89,21.16,20.23,20.55,-1.70%,0,8.25%,-1.06%
32,603855.XSHG,2021-07-28,19.13,19.29,,18.45,19.83,18.25,19.45,8.33%,-2.31%,1.95%,-5.14%
33,603855.XSHG,2021-07-27,18.86,19.13,,18.5,18.76,17.83,19.4,3.71%,-5.26%,-3.30%,-4.64%
34,603855.XSHG,2021-07-26,18.32,18.86,,19.19,19.99,18.68,19.4,3.20%,-3.56%,3.04%,-1.08%
35,603855.XSHG,2021-07-23,17.78,18.32,,20.66,20.73,18.78,18.86,-6.47%,0,3.04%,-1.08%
36,603855.XSHG,2021-07-22,17.39,17.78,,20.73,20.88,20.08,18.17,-6.60%,0,3.04%,-1.08%
37,603855.XSHG,2021-03-29,19.87,19.92,,19.63,19.81,18.46,19.97,2.15%,-4.66%,-0.80%,-1.70%
38,603855.XSHG,2021-03-26,19.8,19.87,,19.6,20.0,19.54,19.94,1.71%,-1.50%,0.30%,-1.71%
39,603855.XSHG,2021-03-25,19.5,19.8,,19.99,20.4,19.6,20.1,1.24%,-1.74%,1.49%,-0.55%
40,603855.XSHG,2021-03-24,19.24,19.5,,20.77,20.82,19.85,19.76,-3.34%,0,1.49%,-0.55%
41,603855.XSHG,2021-03-23,19.12,19.24,,20.46,21.55,20.42,19.36,-5.17%,0,1.49%,-0.55%
42,603855.XSHG,2021-03-09,18.23,18.48,,18.3,18.46,17.49,18.73,3.47%,-5.02%,-1.44%,-2.30%
43,603855.XSHG,2021-03-08,17.95,18.23,,19.37,19.37,18.08,18.51,-1.08%,0,-1.44%,-2.30%
44,603855.XSHG,2021-03-05,17.66,17.95,,19.16,19.6,18.71,18.24,-0.71%,0,-1.44%,-2.30%
45,603855.XSHG,2021-03-04,17.32,17.66,,18.66,19.35,18.37,18.0,-2.44%,0,-1.44%,-2.30%
46,603855.XSHG,2021-03-03,17.02,17.32,,18.76,19.25,18.44,17.62,-2.10%,0,-1.44%,-2.30%
47,603855.XSHG,2021-03-02,16.58,17.02,,18.56,18.96,17.99,17.46,-5.44%,0,-1.44%,-2.30%
48,603855.XSHG,2021-03-01,16.32,16.58,,19.66,19.66,18.41,16.84,-8.97%,0,-1.44%,-2.30%
49,603855.XSHG,2021-02-26,16.09,16.32,,18.35,19.74,18.35,16.55,-6.89%,0,-1.44%,-2.30%
50,603855.XSHG,2021-02-25,16.01,16.09,,17.9,18.43,17.69,16.17,-5.32%,0,-1.44%,-2.30%
51,603855.XSHG,2021-02-18,15.17,15.24,,15.71,16.43,15.61,15.31,-0.39%,0,-1.44%,-2.30%
52,603855.XSHG,2021-02-10,15.04,15.17,,15.57,15.87,15.37,15.3,0.07%,2.68%,3.73%,1.76%
53,603855.XSHG,2021-02-09,14.97,15.04,,15.98,15.98,15.29,15.11,-0.40%,0,3.73%,1.76%
54,603855.XSHG,2020-07-24,19.11,19.2,,18.28,18.52,17.39,19.29,8.76%,-6.38%,-3.99%,-5.24%
55,603855.XSHG,2020-07-23,18.89,19.11,,18.9,20.02,17.6,19.33,3.62%,-5.85%,3.57%,-2.22%
56,603855.XSHG,2020-07-22,18.61,18.89,,20.23,20.27,18.63,19.17,-3.91%,0,3.57%,-2.22%
57,603855.XSHG,2020-07-21,18.33,18.61,,20.54,21.01,19.92,18.89,-6.72%,0,3.57%,-2.22%
58,603855.XSHG,2020-07-20,18.14,18.33,,20.54,20.87,20.16,18.52,-4.70%,0,3.57%,-2.22%
59,603855.XSHG,2020-07-17,18.04,18.14,,19.77,20.24,19.39,18.24,0.93%,10.96%,10.96%,8.39%
60,603855.XSHG,2020-07-16,17.76,18.04,,18.96,19.37,18.07,18.32,0.05%,5.29%,5.73%,3.49%
61,603855.XSHG,2020-07-15,17.53,17.76,,19.58,20.09,18.31,17.99,-4.95%,0,5.73%,3.49%
62,603855.XSHG,2020-07-14,17.26,17.53,,19.47,19.54,18.88,17.8,-1.52%,0,5.73%,3.49%
63,603855.XSHG,2020-07-13,17.02,17.26,,18.34,19.58,18.07,17.5,-0.74%,0,5.73%,3.49%
64,603855.XSHG,2020-07-10,16.75,17.02,,17.85,18.49,17.63,17.29,-1.85%,0,5.73%,3.49%
65,603855.XSHG,2020-07-09,16.44,16.75,,17.83,18.2,17.61,17.06,-2.64%,0,5.73%,3.49%
66,603855.XSHG,2020-07-08,16.15,16.44,,17.99,18.14,17.51,16.73,-2.93%,0,5.73%,3.49%
67,603855.XSHG,2020-07-07,15.89,16.15,,17.48,18.1,17.22,16.41,-3.53%,0,5.73%,3.49%
68,603855.XSHG,2020-07-06,15.68,15.89,,17.49,17.86,16.99,16.1,-6.83%,0,5.73%,3.49%
69,603855.XSHG,2020-07-03,15.41,15.68,,17.4,17.83,17.2,15.95,-6.65%,0,5.73%,3.49%
70,603855.XSHG,2020-07-02,15.18,15.41,,17.52,17.8,17.01,15.64,-2.69%,0,5.73%,3.49%
71,603855.XSHG,2020-07-01,14.91,15.18,,16.81,17.65,16.06,15.45,-4.14%,0,5.73%,3.49%
72,603855.XSHG,2020-06-11,14.04,14.31,,13.76,14.62,13.39,14.58,5.56%,-1.85%,0.27%,-5.62%
73,603855.XSHG,2020-06-10,13.85,14.04,,15.11,15.32,13.77,14.23,-3.02%,0,0.27%,-5.62%
74,603855.XSHG,2020-06-09,13.64,13.85,,14.94,15.45,14.66,14.06,-2.42%,0,0.27%,-5.62%
75,603855.XSHG,2020-06-08,13.4,13.64,,14.71,14.85,14.4,13.88,-4.54%,0,0.27%,-5.62%
76,603855.XSHG,2020-06-05,13.21,13.4,,14.68,15.0,14.51,13.59,-4.56%,0,0.27%,-5.62%
77,603855.XSHG,2020-06-04,13.04,13.21,,14.46,14.89,14.21,13.38,-6.73%,0,0.27%,-5.62%
78,603855.XSHG,2020-06-03,12.83,13.04,,14.57,14.85,14.28,13.25,-5.89%,0,0.27%,-5.62%
79,603855.XSHG,2020-06-02,12.67,12.83,,14.38,14.9,14.03,12.99,-8.85%,0,0.27%,-5.62%
80,603855.XSHG,2020-05-27,11.95,12.27,,12.7,12.96,12.52,12.59,-0.48%,0,0.27%,-5.62%
81,603855.XSHG,2020-05-26,11.62,11.95,,13.06,13.15,12.65,12.28,-1.55%,0,0.27%,-5.62%
82,603855.XSHG,2020-05-25,11.31,11.62,,12.53,13.06,12.47,11.93,-0.08%,0,0.27%,-5.62%
83,603855.XSHG,2020-05-22,10.96,11.31,,11.94,12.71,11.94,11.66,-1.89%,0,0.27%,-5.62%
84,603855.XSHG,2020-05-21,10.56,10.96,,12.54,12.82,11.88,11.36,-7.92%,0,0.27%,-5.62%
85,603855.XSHG,2020-05-20,10.19,10.56,,12.69,13.06,12.26,10.93,-9.70%,0,0.27%,-5.62%
86,603855.XSHG,2020-05-19,9.79,10.19,,12.07,13.11,11.99,10.59,-14.92%,0,0.27%,-5.62%
87,603855.XSHG,2020-05-18,9.46,9.79,,13.32,13.4,12.17,10.12,-13.34%,0,0.27%,-5.62%
88,603855.XSHG,2020-05-15,9.15,9.46,,11.47,13.2,11.47,9.77,-15.05%,0,0.27%,-5.62%
89,603855.XSHG,2020-05-14,8.93,9.15,,12.26,12.57,11.24,9.37,-16.76%,0,0.27%,-5.62%
90,603855.XSHG,2020-05-13,8.82,8.93,,11.16,11.75,10.94,9.04,-7.96%,0,0.27%,-5.62%
91,603855.XSHG,2019-12-17,8.9,8.98,,9.27,9.3,9.17,9.06,-0.99%,0,0.27%,-5.62%
92,603855.XSHG,2019-03-13,8.17,8.23,,8.19,8.51,8.12,8.29,-1.33%,0,0.27%,-5.62%
