,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,603863.XSHG,2022-02-28,9.09,9.15,,9.46,9.5,9.37,9.21,-1.74%,0,1.18%,1.18%
1,603863.XSHG,2022-02-25,9.06,9.09,,9.45,9.49,9.37,9.12,-1.97%,0,1.18%,1.18%
2,603863.XSHG,2021-12-22,9.36,9.43,,9.82,9.95,9.76,9.5,-2.42%,0,1.18%,1.18%
3,603863.XSHG,2021-12-21,9.31,9.36,,9.78,9.95,9.73,9.41,0.00%,0,1.18%,1.18%
4,603863.XSHG,2021-12-20,9.26,9.31,,9.41,9.82,9.41,9.36,-0.96%,0,1.18%,1.18%
5,603863.XSHG,2021-11-16,8.25,8.32,,8.8,8.8,8.48,8.39,-2.50%,0,1.18%,1.18%
6,603863.XSHG,2021-11-15,8.19,8.25,,8.67,8.74,8.6,8.31,-1.93%,0,1.18%,1.18%
7,603863.XSHG,2021-08-23,7.87,7.93,,8.05,8.17,8.04,7.99,0.88%,1.13%,2.25%,0.75%
8,603863.XSHG,2021-06-07,8.57,8.61,,8.86,8.97,8.82,8.65,-1.04%,0,2.25%,0.75%
9,603863.XSHG,2021-06-03,8.4,8.49,,8.7,8.91,8.67,8.58,-0.12%,0,2.25%,0.75%
10,603863.XSHG,2021-01-26,10.54,10.56,,9.91,10.15,9.89,10.58,6.33%,-5.48%,-4.06%,-6.33%
11,603863.XSHG,2021-01-25,10.51,10.54,,9.93,10.23,9.91,10.57,6.81%,-5.87%,-3.22%,-6.05%
12,603863.XSHG,2021-01-22,10.46,10.51,,10.07,10.14,9.85,10.56,3.88%,-5.78%,-3.98%,-4.64%
13,603863.XSHG,2021-01-21,10.37,10.46,,10.42,10.5,10.15,10.55,0.00%,0,-3.98%,-4.64%
14,603863.XSHG,2020-06-24,14.05,14.05,,12.28,12.41,12.21,14.05,13.17%,-11.81%,-11.67%,-12.60%
15,603863.XSHG,2020-06-23,13.98,14.05,,12.6,12.66,12.2,14.12,11.33%,-13.17%,-10.34%,-10.76%
16,603863.XSHG,2020-06-22,13.76,13.98,,12.77,13.16,12.52,14.2,5.21%,-10.63%,-7.32%,-10.07%
17,603863.XSHG,2020-06-19,13.46,13.76,,13.46,14.27,13.46,14.06,-2.28%,0,-7.32%,-10.07%
18,603863.XSHG,2020-06-18,13.06,13.46,,15.81,15.93,14.38,13.86,-8.87%,0,-7.32%,-10.07%
19,603863.XSHG,2020-03-18,15.23,15.43,,14.38,14.87,13.67,15.63,4.80%,-9.92%,-4.86%,-8.00%
20,603863.XSHG,2020-03-17,15.08,15.23,,15.36,16.07,14.88,15.38,5.20%,-3.19%,4.49%,-0.13%
21,603863.XSHG,2020-03-16,14.71,15.08,,15.02,15.87,14.58,15.45,2.78%,0.65%,2.72%,-2.78%
22,603863.XSHG,2020-03-13,14.39,14.71,,16.08,16.74,15.02,15.03,-2.93%,0,2.72%,-2.78%
23,603863.XSHG,2020-03-12,14.11,14.39,,16.84,17.29,15.47,14.67,-4.64%,0,2.72%,-2.78%
24,603863.XSHG,2020-03-11,13.99,14.11,,16.53,17.56,15.35,14.23,-3.23%,0,2.72%,-2.78%
25,603863.XSHG,2020-03-10,13.88,13.99,,14.69,16.24,14.69,14.1,1.35%,15.18%,15.18%,4.18%
26,603863.XSHG,2020-03-09,13.65,13.88,,14.08,14.87,13.91,14.11,-5.17%,0,15.18%,4.18%
27,603863.XSHG,2019-09-17,20.14,20.38,,20.21,20.98,20.03,20.62,3.01%,0.24%,1.75%,-1.99%
28,603863.XSHG,2019-09-16,19.88,20.14,,21.13,21.13,20.0,20.4,-2.30%,0,1.75%,-1.99%
29,603863.XSHG,2019-09-12,19.64,19.88,,20.94,21.5,20.87,20.12,-3.58%,0,1.75%,-1.99%
30,603863.XSHG,2019-09-11,19.5,19.64,,20.93,21.38,20.84,19.78,-2.58%,0,1.75%,-1.99%
