,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,600346.XSHG,2022-05-16,21.82,22.03,,22.05,22.54,21.68,22.24,2.29%,1.17%,1.35%,-0.85%
1,600346.XSHG,2022-02-23,25.2,25.48,,25.7,26.04,24.85,25.76,0.43%,-1.90%,1.09%,-0.23%
2,600346.XSHG,2022-02-22,24.95,25.2,,26.63,26.94,25.65,25.45,-3.54%,0,1.09%,-0.23%
3,600346.XSHG,2022-02-21,24.71,24.95,,26.6,26.95,26.35,25.19,-2.90%,0,1.09%,-0.23%
4,600346.XSHG,2022-01-17,24.1,24.25,,23.97,24.68,23.81,24.4,3.40%,-0.33%,1.15%,-1.76%
5,600346.XSHG,2022-01-14,23.84,24.1,,24.28,24.38,23.57,24.36,-0.16%,0,1.15%,-1.76%
6,600346.XSHG,2022-01-13,23.54,23.84,,25.45,25.52,24.4,24.14,-4.56%,0,1.15%,-1.76%
7,600346.XSHG,2022-01-12,23.27,23.54,,25.4,25.89,25.24,23.81,-2.31%,0,1.15%,-1.76%
8,600346.XSHG,2022-01-11,23.03,23.27,,24.51,25.52,24.36,23.51,-1.32%,0,1.15%,-1.76%
9,600346.XSHG,2021-09-22,28.93,29.1,,28.58,28.95,28.1,29.27,4.61%,-3.79%,-1.09%,-2.36%
10,600346.XSHG,2021-09-17,28.69,28.93,,28.21,28.53,27.92,29.17,2.43%,-2.98%,-2.19%,-3.29%
11,600346.XSHG,2021-09-16,28.33,28.69,,30.18,30.65,28.46,29.05,-4.78%,0,-2.19%,-3.29%
12,600346.XSHG,2021-08-10,30.33,30.57,,31.0,31.46,29.85,30.81,1.30%,-1.88%,2.11%,0.62%
13,600346.XSHG,2021-08-09,30.11,30.33,,30.7,31.13,30.41,30.55,0.56%,1.64%,1.90%,0.49%
14,600346.XSHG,2021-08-06,30.02,30.11,,30.58,32.26,30.38,30.2,2.72%,3.21%,6.82%,1.26%
