,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,000736.XSHE,2022-05-17,24.58,24.88,,20.51,22.0,20.41,25.18,14.22%,-17.59%,-12.63%,-18.55%
1,000736.XSHE,2022-05-16,24.21,24.58,,23.5,23.5,21.6,24.95,9.58%,-13.43%,-5.81%,-5.81%
2,000736.XSHE,2022-05-13,23.49,24.21,,24.4,25.27,22.56,24.93,4.93%,-3.73%,1.36%,-2.13%
3,000736.XSHE,2022-05-12,22.3,23.49,,25.87,26.33,23.7,24.68,-6.69%,0,1.36%,-2.13%
4,000736.XSHE,2022-05-11,21.38,22.3,,30.69,31.75,26.33,23.22,-22.01%,0,1.36%,-2.13%
5,000736.XSHE,2022-05-10,20.75,21.38,,29.2,29.26,28.33,22.01,-3.95%,0,1.36%,-2.13%
6,000736.XSHE,2022-05-05,20.21,20.31,,20.91,23.91,20.58,20.41,-12.05%,0,1.36%,-2.13%
7,000736.XSHE,2022-04-21,20.27,20.34,,17.2,19.0,16.7,20.41,18.57%,-14.70%,-6.91%,-15.73%
8,000736.XSHE,2022-04-20,19.84,20.27,,17.82,18.76,16.62,20.7,13.91%,-15.94%,-9.37%,-13.91%
9,000736.XSHE,2022-04-19,19.06,19.84,,18.21,18.88,17.82,20.62,3.98%,-13.43%,-8.44%,-11.69%
10,000736.XSHE,2022-04-18,17.9,19.06,,19.8,19.99,19.8,20.22,-8.70%,0,-8.44%,-11.69%
11,000736.XSHE,2022-04-15,16.85,17.9,,25.0,26.86,21.98,18.95,-9.76%,0,-8.44%,-11.69%
12,000736.XSHE,2022-04-14,15.89,16.85,,23.47,24.42,20.8,17.81,-15.67%,0,-8.44%,-11.69%
13,000736.XSHE,2022-04-13,14.95,15.89,,21.54,22.2,20.6,16.83,-1.90%,0,-8.44%,-11.69%
14,000736.XSHE,2022-04-12,13.71,14.95,,17.15,20.85,17.15,16.19,-17.73%,0,-8.44%,-11.69%
15,000736.XSHE,2022-04-11,12.65,13.71,,20.4,22.56,19.06,14.77,-17.33%,0,-8.44%,-11.69%
16,000736.XSHE,2022-04-08,11.69,12.65,,17.33,21.18,17.33,13.61,-27.77%,0,-8.44%,-11.69%
17,000736.XSHE,2022-04-07,10.75,11.69,,17.97,19.25,17.39,12.63,-32.07%,0,-8.44%,-11.69%
18,000736.XSHE,2022-04-06,9.93,10.75,,17.11,18.82,16.68,11.57,-47.88%,0,-8.44%,-11.69%
19,000736.XSHE,2022-04-01,9.2,9.93,,17.11,17.11,17.11,10.66,-39.87%,0,-8.44%,-11.69%
20,000736.XSHE,2022-03-31,8.57,9.2,,15.0,15.55,14.91,9.83,-34.28%,0,-8.44%,-11.69%
21,000736.XSHE,2022-03-30,8.04,8.57,,14.14,14.14,13.2,9.1,-35.16%,0,-8.44%,-11.69%
22,000736.XSHE,2022-03-29,7.69,8.04,,12.85,12.85,12.3,8.39,-13.95%,0,-8.44%,-11.69%
23,000736.XSHE,2022-03-10,7.65,7.68,,7.48,7.59,7.3,7.71,2.72%,-3.11%,-1.56%,-2.98%
24,000736.XSHE,2022-03-09,7.61,7.65,,7.6,7.9,7.5,7.69,3.90%,-0.52%,2.73%,-1.17%
25,000736.XSHE,2022-03-08,7.57,7.61,,8.1,8.1,7.39,7.65,-0.26%,0,2.73%,-1.17%
26,000736.XSHE,2022-01-18,7.28,7.39,,7.34,7.65,7.21,7.5,5.47%,-2.93%,2.00%,-2.13%
27,000736.XSHE,2022-01-17,7.18,7.28,,7.4,7.59,7.09,7.38,3.52%,-0.54%,2.85%,0.27%
28,000736.XSHE,2022-01-14,7.06,7.18,,7.19,7.5,7.12,7.3,4.11%,1.92%,2.74%,-1.51%
29,000736.XSHE,2022-01-13,6.94,7.06,,7.43,7.47,7.0,7.18,0.00%,0,2.74%,-1.51%
30,000736.XSHE,2022-01-12,6.79,6.94,,7.68,7.99,7.18,7.09,-6.77%,0,2.74%,-1.51%
31,000736.XSHE,2022-01-11,6.62,6.79,,7.88,8.0,7.57,6.96,-5.60%,0,2.74%,-1.51%
32,000736.XSHE,2022-01-10,6.5,6.62,,7.65,7.89,7.35,6.74,-10.53%,0,2.74%,-1.51%
33,000736.XSHE,2021-12-29,6.33,6.39,,6.27,6.31,6.14,6.45,4.65%,-2.48%,-2.17%,-2.79%
34,000736.XSHE,2021-12-28,6.29,6.33,,6.43,6.48,6.15,6.37,3.92%,-1.41%,1.73%,0.94%
35,000736.XSHE,2021-12-27,6.31,6.29,,6.31,6.53,6.12,6.27,1.28%,3.51%,4.15%,0.64%
36,000736.XSHE,2021-12-24,6.31,6.31,,6.26,6.49,6.19,6.31,2.38%,0.79%,2.85%,-0.79%
37,000736.XSHE,2021-12-23,6.24,6.31,,6.78,6.8,6.16,6.38,-0.31%,0,2.85%,-0.79%
38,000736.XSHE,2021-12-16,5.85,5.95,,6.1,6.22,5.92,6.05,5.45%,-1.65%,2.81%,0.83%
39,000736.XSHE,2021-12-15,5.76,5.85,,5.72,6.09,5.72,5.94,5.56%,2.19%,2.53%,-3.70%
40,000736.XSHE,2021-12-14,5.66,5.76,,5.69,6.39,5.61,5.86,0.68%,3.75%,9.04%,-2.90%
41,000736.XSHE,2021-12-13,5.53,5.66,,6.0,6.03,5.82,5.79,-0.35%,0,9.04%,-2.90%
42,000736.XSHE,2021-12-10,5.38,5.53,,6.19,6.28,5.81,5.68,-8.80%,0,9.04%,-2.90%
43,000736.XSHE,2021-12-09,5.26,5.38,,6.57,6.57,6.18,5.5,-5.64%,0,9.04%,-2.90%
44,000736.XSHE,2021-12-08,5.13,5.26,,5.99,6.85,5.81,5.39,-10.76%,0,9.04%,-2.90%
45,000736.XSHE,2021-08-26,5.98,5.99,,6.13,6.17,6.04,6.0,-0.50%,0,9.04%,-2.90%
46,000736.XSHE,2021-08-25,5.92,5.98,,6.08,6.25,6.03,6.04,0.83%,1.66%,3.48%,0.66%
47,000736.XSHE,2021-08-24,5.84,5.92,,6.08,6.13,5.99,6.0,0.17%,1.33%,2.17%,1.33%
48,000736.XSHE,2021-08-23,5.76,5.84,,6.15,6.17,5.99,5.92,-2.53%,0,2.17%,1.33%
49,000736.XSHE,2021-08-20,5.68,5.76,,6.12,6.24,6.07,5.84,-3.42%,0,2.17%,1.33%
50,000736.XSHE,2021-03-03,6.32,6.36,,6.46,6.68,6.46,6.4,0.94%,3.44%,4.37%,0.94%
51,000736.XSHE,2020-07-14,7.78,7.92,,7.97,7.97,7.44,8.06,4.47%,-6.58%,-1.12%,-1.12%
52,000736.XSHE,2020-07-13,7.65,7.78,,8.06,8.13,7.7,7.91,-0.63%,0,-1.12%,-1.12%
53,000736.XSHE,2020-07-10,7.48,7.65,,8.02,8.2,7.96,7.82,-2.43%,0,-1.12%,-1.12%
54,000736.XSHE,2020-07-09,7.31,7.48,,8.27,8.47,8.01,7.65,-6.27%,0,-1.12%,-1.12%
55,000736.XSHE,2020-07-08,7.14,7.31,,8.24,8.36,8.13,7.48,-6.15%,0,-1.12%,-1.12%
56,000736.XSHE,2020-07-07,6.95,7.14,,8.33,8.49,7.94,7.33,-10.91%,0,-1.12%,-1.12%
57,000736.XSHE,2020-07-06,6.82,6.95,,8.7,9.0,8.13,7.08,-10.31%,0,-1.12%,-1.12%
58,000736.XSHE,2020-07-03,6.69,6.82,,7.85,8.52,7.81,6.95,-9.35%,0,-1.12%,-1.12%
59,000736.XSHE,2020-06-19,6.43,6.47,,6.77,6.97,6.55,6.51,0.77%,2.15%,7.07%,3.99%
60,000736.XSHE,2020-06-18,6.4,6.43,,6.53,6.85,6.46,6.46,1.70%,4.80%,6.04%,1.08%
61,000736.XSHE,2020-06-17,6.35,6.4,,6.42,6.88,6.35,6.45,1.71%,2.17%,6.67%,-0.47%
62,000736.XSHE,2020-06-16,6.26,6.35,,6.58,6.61,6.34,6.44,-0.78%,0,6.67%,-0.47%
63,000736.XSHE,2020-06-15,6.11,6.26,,6.7,6.83,6.49,6.41,-3.59%,0,6.67%,-0.47%
64,000736.XSHE,2020-06-12,5.99,6.11,,6.94,7.04,6.64,6.23,-2.25%,0,6.67%,-0.47%
65,000736.XSHE,2020-06-11,5.88,5.99,,6.37,7.08,6.37,6.1,-2.79%,0,6.67%,-0.47%
66,000736.XSHE,2020-06-10,5.76,5.88,,6.28,6.69,6.27,6.0,-4.00%,0,6.67%,-0.47%
67,000736.XSHE,2020-06-09,5.65,5.76,,6.28,6.43,6.24,5.87,-4.94%,0,6.67%,-0.47%
68,000736.XSHE,2020-06-08,5.55,5.65,,6.31,6.37,6.16,5.75,-5.91%,0,6.67%,-0.47%
69,000736.XSHE,2020-03-12,6.77,6.86,,6.58,6.98,6.4,6.95,3.74%,-0.43%,0.43%,-5.32%
