,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,002288.XSHE,2021-11-30,8.99,9.03,,9.42,9.77,9.31,9.07,-2.54%,0,1.01%,0.00%
1,002288.XSHE,2021-11-29,8.93,8.99,,9.43,9.57,9.3,9.05,2.32%,4.86%,5.75%,4.20%
2,002288.XSHE,2021-11-26,8.88,8.93,,8.9,9.44,8.84,8.98,-1.11%,0,5.75%,4.20%
3,002288.XSHE,2021-09-28,10.07,10.05,,9.28,9.38,8.84,10.03,9.77%,-9.47%,-6.48%,-7.48%
4,002288.XSHE,2021-09-27,9.98,10.07,,9.1,9.74,9.05,10.16,7.87%,-7.28%,-4.13%,-10.43%
5,002288.XSHE,2021-09-24,9.87,9.98,,10.32,10.47,9.36,10.09,-1.88%,0,-4.13%,-10.43%
6,002288.XSHE,2021-09-23,9.73,9.87,,10.83,10.93,10.28,10.01,-3.60%,0,-4.13%,-10.43%
7,002288.XSHE,2021-09-22,9.6,9.73,,10.63,11.2,10.37,9.86,-3.04%,0,-4.13%,-10.43%
8,002288.XSHE,2021-09-16,9.36,9.54,,9.4,10.41,9.12,9.72,2.98%,7.10%,7.10%,-3.29%
9,002288.XSHE,2021-09-15,9.27,9.36,,10.19,10.2,9.43,9.45,-2.96%,0,7.10%,-3.29%
10,002288.XSHE,2021-09-14,9.19,9.27,,10.1,10.34,9.73,9.35,-0.64%,0,7.10%,-3.29%
11,002288.XSHE,2021-09-13,9.07,9.19,,9.68,10.16,9.41,9.31,-1.29%,0,7.10%,-3.29%
12,002288.XSHE,2021-09-10,8.94,9.07,,9.66,9.88,9.43,9.2,-0.43%,0,7.10%,-3.29%
13,002288.XSHE,2021-09-09,8.83,8.94,,9.51,9.75,9.24,9.05,-4.09%,0,7.10%,-3.29%
14,002288.XSHE,2021-09-08,8.72,8.83,,9.53,9.66,9.42,8.94,-5.82%,0,7.10%,-3.29%
15,002288.XSHE,2021-07-15,8.38,8.49,,8.41,8.59,8.23,8.6,3.49%,-3.49%,-0.12%,-2.21%
16,002288.XSHE,2021-07-14,8.21,8.38,,8.37,8.6,8.3,8.55,2.11%,-0.47%,0.58%,-2.11%
17,002288.XSHE,2021-07-13,8.03,8.21,,8.83,8.86,8.37,8.39,-4.89%,0,0.58%,-2.11%
18,002288.XSHE,2021-07-12,7.88,8.03,,9.18,9.18,8.8,8.18,-6.48%,0,0.58%,-2.11%
19,002288.XSHE,2021-07-09,7.78,7.88,,9.0,9.36,8.71,7.98,-5.51%,0,0.58%,-2.11%
20,002288.XSHE,2021-07-08,7.7,7.78,,8.5,9.02,8.42,7.86,-7.89%,0,0.58%,-2.11%
21,002288.XSHE,2021-07-07,7.58,7.7,,8.62,8.9,8.48,7.82,-3.96%,0,0.58%,-2.11%
22,002288.XSHE,2021-06-15,7.24,7.26,,7.08,7.17,6.91,7.28,2.75%,-4.95%,-1.51%,-2.75%
23,002288.XSHE,2021-06-11,7.19,7.24,,7.15,7.23,7.08,7.29,2.47%,-2.06%,-0.82%,-1.92%
24,002288.XSHE,2021-04-26,7.52,7.54,,7.65,7.66,7.11,7.56,-1.19%,0,-0.82%,-1.92%
25,002288.XSHE,2021-04-23,7.48,7.52,,7.81,8.06,7.65,7.56,-0.66%,0,-0.82%,-1.92%
26,002288.XSHE,2021-04-22,7.43,7.48,,7.69,7.77,7.61,7.53,-1.46%,0,-0.82%,-1.92%
27,002288.XSHE,2021-01-26,9.45,9.45,,8.1,8.3,7.69,9.45,14.92%,-13.23%,-12.17%,-14.29%
28,002288.XSHE,2021-01-25,9.42,9.45,,8.87,8.96,8.04,9.48,5.91%,-13.71%,-5.49%,-6.43%
29,002288.XSHE,2021-01-22,9.33,9.42,,9.61,9.68,8.92,9.51,0.42%,-6.10%,1.79%,1.05%
30,002288.XSHE,2021-01-21,9.18,9.33,,9.86,9.98,9.47,9.48,-0.74%,0,1.79%,1.05%
31,002288.XSHE,2021-01-15,8.62,8.74,,9.68,10.02,9.61,8.86,0.11%,11.06%,13.09%,9.26%
32,002288.XSHE,2021-01-14,8.46,8.62,,9.08,9.4,8.85,8.78,-0.23%,0,13.09%,9.26%
33,002288.XSHE,2021-01-13,8.3,8.46,,8.85,9.18,8.8,8.62,-1.51%,0,13.09%,9.26%
34,002288.XSHE,2021-01-12,8.18,8.3,,9.14,9.25,8.75,8.42,-4.51%,0,13.09%,9.26%
