,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,600383.XSHG,2022-04-12,14.36,14.38,,13.85,14.7,13.63,14.4,4.17%,0.07%,2.08%,-3.82%
1,600383.XSHG,2022-04-11,14.33,14.36,,14.39,14.82,13.8,14.39,2.99%,-2.99%,2.99%,0.00%
2,600383.XSHG,2022-01-12,12.91,13.02,,12.99,13.28,12.76,13.13,2.44%,-2.51%,1.14%,-1.07%
3,600383.XSHG,2022-01-11,12.68,12.91,,13.2,13.28,12.81,13.14,-0.15%,0,1.14%,-1.07%
4,600383.XSHG,2022-01-10,12.42,12.68,,13.4,14.04,13.16,12.94,-0.39%,0,1.14%,-1.07%
5,600383.XSHG,2022-01-07,12.23,12.42,,13.25,13.87,12.99,12.61,-2.30%,0,1.14%,-1.07%
6,600383.XSHG,2022-01-06,12.02,12.23,,13.14,13.85,12.9,12.44,-4.10%,0,1.14%,-1.07%
7,600383.XSHG,2022-01-05,11.74,12.02,,13.48,13.69,12.95,12.3,-8.94%,0,1.14%,-1.07%
8,600383.XSHG,2022-01-04,11.5,11.74,,13.49,14.22,13.4,11.98,-5.59%,0,1.14%,-1.07%
9,600383.XSHG,2021-12-31,11.32,11.5,,12.78,13.75,12.65,11.68,-4.11%,0,1.14%,-1.07%
10,600383.XSHG,2021-08-25,10.82,10.92,,10.76,10.76,10.28,11.02,4.54%,-6.53%,-2.36%,-2.36%
11,600383.XSHG,2021-08-24,10.7,10.82,,11.12,11.16,10.52,10.94,0.18%,-2.83%,2.01%,1.65%
12,600383.XSHG,2021-08-23,10.48,10.7,,11.04,11.33,10.92,10.92,-1.37%,0,2.01%,1.65%
13,600383.XSHG,2021-08-20,10.28,10.48,,11.31,11.36,11.07,10.68,-2.06%,0,2.01%,1.65%
14,600383.XSHG,2021-08-19,10.02,10.28,,11.08,11.58,10.9,10.54,-3.51%,0,2.01%,1.65%
15,600383.XSHG,2021-08-18,9.75,10.02,,11.25,11.33,10.91,10.29,-6.41%,0,2.01%,1.65%
16,600383.XSHG,2021-08-17,9.53,9.75,,11.08,11.38,10.95,9.97,-7.22%,0,2.01%,1.65%
17,600383.XSHG,2021-08-16,9.33,9.53,,10.72,11.7,10.69,9.73,-5.65%,0,2.01%,1.65%
18,600383.XSHG,2021-03-04,11.6,11.72,,11.77,11.9,11.32,11.84,0.59%,-2.62%,0.51%,-0.59%
19,600383.XSHG,2021-03-03,11.5,11.6,,12.03,12.22,11.77,11.7,0.17%,1.03%,4.44%,2.82%
