,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,603011.XSHG,2022-02-23,7.75,7.79,,8.1,8.23,7.56,7.83,0.26%,-0.51%,5.11%,3.45%
1,603011.XSHG,2022-02-22,7.7,7.75,,7.97,8.22,7.81,7.8,1.92%,5.13%,5.38%,2.18%
2,603011.XSHG,2022-01-07,8.12,8.28,,7.99,8.4,7.83,8.44,4.50%,-1.66%,-0.47%,-5.33%
3,603011.XSHG,2022-01-06,7.92,8.12,,8.84,9.08,8.06,8.32,2.16%,-1.80%,9.13%,6.25%
4,603011.XSHG,2022-01-05,7.75,7.92,,8.63,9.15,8.14,8.09,3.58%,8.65%,13.10%,6.67%
5,603011.XSHG,2022-01-04,7.65,7.75,,8.21,9.23,7.8,7.85,-2.80%,0,13.10%,6.67%
6,603011.XSHG,2021-12-31,7.41,7.65,,8.07,8.46,8.07,7.89,-3.04%,0,13.10%,6.67%
7,603011.XSHG,2021-12-30,7.11,7.41,,8.89,8.94,8.13,7.71,-12.45%,0,13.10%,6.67%
8,603011.XSHG,2021-12-29,6.89,7.11,,8.88,9.88,8.67,7.33,-15.69%,0,13.10%,6.67%
9,603011.XSHG,2021-12-28,6.74,6.89,,8.95,9.31,8.48,7.04,-11.08%,0,13.10%,6.67%
10,603011.XSHG,2021-12-27,6.67,6.74,,8.0,8.46,7.82,6.81,-1.91%,0,13.10%,6.67%
11,603011.XSHG,2021-12-24,6.57,6.67,,7.0,7.69,6.94,6.77,-1.18%,0,13.10%,6.67%
12,603011.XSHG,2021-12-23,6.48,6.57,,6.98,7.28,6.85,6.66,-5.41%,0,13.10%,6.67%
13,603011.XSHG,2021-12-22,6.4,6.48,,7.11,7.41,7.02,6.56,-2.90%,0,13.10%,6.67%
14,603011.XSHG,2021-12-21,6.36,6.4,,6.92,7.42,6.75,6.44,-3.57%,0,13.10%,6.67%
15,603011.XSHG,2021-12-20,6.27,6.36,,6.7,7.09,6.67,6.45,-3.57%,0,13.10%,6.67%
16,603011.XSHG,2021-12-08,6.09,6.12,,6.2,6.24,6.09,6.15,2.60%,-0.81%,1.46%,0.81%
17,603011.XSHG,2021-12-07,6.04,6.09,,6.05,6.33,5.99,6.14,2.28%,2.28%,3.09%,-1.47%
18,603011.XSHG,2021-12-02,5.87,5.92,,6.47,6.49,6.17,5.97,-7.04%,0,3.09%,-1.47%
19,603011.XSHG,2021-11-24,5.6,5.66,,5.75,6.33,5.69,5.72,1.05%,10.66%,10.66%,0.52%
20,603011.XSHG,2021-11-23,5.54,5.6,,5.77,5.8,5.66,5.66,-1.41%,0,10.66%,0.52%
21,603011.XSHG,2021-11-22,5.46,5.54,,5.75,5.86,5.74,5.62,-2.31%,0,10.66%,0.52%
22,603011.XSHG,2021-11-19,5.4,5.46,,5.84,5.89,5.75,5.52,-3.26%,0,10.66%,0.52%
23,603011.XSHG,2021-09-03,5.83,5.92,,5.83,5.95,5.73,6.01,4.66%,-1.83%,-1.00%,-3.00%
24,603011.XSHG,2021-09-02,5.76,5.83,,6.04,6.09,5.73,5.9,-0.34%,0,-1.00%,-3.00%
25,603011.XSHG,2021-09-01,5.65,5.76,,5.93,6.09,5.92,5.87,-0.51%,0,-1.00%,-3.00%
26,603011.XSHG,2021-08-31,5.56,5.65,,6.28,6.45,5.9,5.74,-6.27%,0,-1.00%,-3.00%
27,603011.XSHG,2021-08-09,5.21,5.25,,5.36,5.54,5.32,5.29,-0.57%,0,-1.00%,-3.00%
28,603011.XSHG,2021-08-06,5.18,5.21,,5.37,5.44,5.32,5.24,-0.19%,0,-1.00%,-3.00%
29,603011.XSHG,2021-08-05,5.14,5.18,,5.33,5.41,5.25,5.22,-0.77%,0,-1.00%,-3.00%
30,603011.XSHG,2021-08-04,5.11,5.14,,5.38,5.4,5.26,5.17,-2.71%,0,-1.00%,-3.00%
31,603011.XSHG,2021-03-05,4.9,4.94,,5.08,5.28,5.05,4.98,-0.20%,0,-1.00%,-3.00%
32,603011.XSHG,2021-03-04,4.85,4.9,,5.01,5.12,4.99,4.95,-1.21%,0,-1.00%,-3.00%
33,603011.XSHG,2021-03-03,4.8,4.85,,5.09,5.13,5.01,4.9,-1.84%,0,-1.00%,-3.00%
