,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,000795.XSHE,2022-05-24,6.68,6.75,,6.72,6.82,6.65,6.82,2.05%,-0.29%,0.00%,-1.47%
1,000795.XSHE,2022-05-19,6.43,6.5,,7.0,7.17,6.76,6.57,0.46%,7.91%,9.13%,6.54%
2,000795.XSHE,2022-05-18,6.33,6.43,,6.56,6.88,6.54,6.53,-1.84%,0,9.13%,6.54%
3,000795.XSHE,2022-03-01,8.3,8.42,,8.31,8.5,8.26,8.54,2.58%,-1.87%,-0.47%,-2.69%
4,000795.XSHE,2022-02-28,8.13,8.3,,8.64,8.64,8.32,8.47,2.60%,-0.71%,2.01%,2.01%
5,000795.XSHE,2022-02-25,7.99,8.13,,8.4,8.76,8.25,8.27,-1.57%,0,2.01%,2.01%
6,000795.XSHE,2022-02-24,7.82,7.99,,8.4,8.83,8.4,8.16,-0.61%,0,2.01%,2.01%
7,000795.XSHE,2022-02-23,7.65,7.82,,8.68,9.09,8.21,7.99,-5.13%,0,2.01%,2.01%
8,000795.XSHE,2022-02-22,7.51,7.65,,8.5,9.45,8.4,7.79,-4.11%,0,2.01%,2.01%
9,000795.XSHE,2022-02-21,7.35,7.51,,8.13,8.63,8.11,7.67,-4.69%,0,2.01%,2.01%
10,000795.XSHE,2021-12-08,8.92,9.12,,8.74,8.94,8.5,9.32,9.76%,-5.58%,-4.08%,-6.22%
11,000795.XSHE,2021-12-07,8.62,8.92,,8.54,8.73,8.41,9.22,9.11%,-6.07%,-5.31%,-7.38%
12,000795.XSHE,2021-12-06,8.27,8.62,,9.2,9.21,8.38,8.97,-0.45%,0,-5.31%,-7.38%
13,000795.XSHE,2021-12-03,7.9,8.27,,9.35,9.63,9.01,8.64,-6.02%,0,-5.31%,-7.38%
14,000795.XSHE,2021-12-02,7.44,7.9,,9.51,9.71,9.16,8.36,-12.56%,0,-5.31%,-7.38%
15,000795.XSHE,2021-12-01,6.99,7.44,,10.1,10.2,9.41,7.89,-20.66%,0,-5.31%,-7.38%
16,000795.XSHE,2021-11-30,6.57,6.99,,9.87,11.12,9.52,7.41,-30.90%,0,-5.31%,-7.38%
17,000795.XSHE,2021-11-29,6.24,6.57,,10.45,10.67,9.7,6.9,-34.35%,0,-5.31%,-7.38%
18,000795.XSHE,2021-11-26,5.98,6.24,,9.35,9.7,9.27,6.5,-23.54%,0,-5.31%,-7.38%
19,000795.XSHE,2021-11-25,5.8,5.98,,8.2,8.82,8.03,6.16,-20.62%,0,-5.31%,-7.38%
20,000795.XSHE,2021-11-24,5.68,5.8,,7.6,8.02,7.43,5.92,-12.16%,0,-5.31%,-7.38%
21,000795.XSHE,2021-11-23,5.62,5.68,,6.7,7.29,6.64,5.74,-15.51%,0,-5.31%,-7.38%
22,000795.XSHE,2021-11-22,5.56,5.62,,6.63,6.63,6.63,5.68,-2.99%,0,-5.31%,-7.38%
23,000795.XSHE,2021-11-19,5.51,5.56,,5.92,6.05,5.85,5.61,-3.21%,0,-5.31%,-7.38%
24,000795.XSHE,2021-08-17,5.9,5.9,,5.73,5.93,5.72,5.9,4.07%,-1.69%,0.51%,-2.88%
25,000795.XSHE,2021-08-16,5.88,5.9,,5.86,5.99,5.66,5.92,1.18%,-3.89%,1.18%,-1.01%
26,000795.XSHE,2021-08-13,5.86,5.88,,6.07,6.16,5.85,5.9,-2.54%,0,1.18%,-1.01%
27,000795.XSHE,2021-08-05,5.67,5.7,,5.64,6.09,5.6,5.73,2.62%,4.01%,6.28%,-1.57%
28,000795.XSHE,2021-08-04,5.64,5.67,,5.72,5.75,5.58,5.7,2.11%,-1.40%,0.88%,0.35%
29,000795.XSHE,2021-08-02,5.52,5.59,,5.77,5.85,5.55,5.66,-1.59%,0,0.88%,0.35%
30,000795.XSHE,2021-07-30,5.47,5.52,,5.98,5.99,5.75,5.57,-3.23%,0,0.88%,0.35%
31,000795.XSHE,2021-07-29,5.43,5.47,,5.84,6.01,5.75,5.51,-0.18%,0,0.88%,0.35%
32,000795.XSHE,2021-07-27,5.4,5.42,,5.41,5.88,5.37,5.44,0.18%,2.94%,8.09%,-0.55%
33,000795.XSHE,2021-03-10,5.71,5.7,,5.56,5.84,5.53,5.69,3.34%,1.93%,2.64%,-2.28%
34,000795.XSHE,2021-03-09,5.69,5.71,,5.6,5.68,5.5,5.73,4.89%,-2.97%,-0.87%,-2.27%
35,000795.XSHE,2021-03-08,5.64,5.69,,5.7,5.73,5.45,5.74,-0.17%,0,-0.87%,-2.27%
36,000795.XSHE,2021-03-05,5.55,5.64,,5.93,6.04,5.75,5.73,0.35%,0.70%,5.41%,3.49%
37,000795.XSHE,2020-11-26,5.88,5.92,,6.06,6.06,5.81,5.96,-0.17%,0,5.41%,3.49%
38,000795.XSHE,2020-11-25,5.82,5.88,,6.17,6.21,5.97,5.94,-2.53%,0,5.41%,3.49%
39,000795.XSHE,2020-11-24,5.78,5.82,,6.19,6.27,6.09,5.86,-2.22%,0,5.41%,3.49%
40,000795.XSHE,2020-11-23,5.74,5.78,,6.04,6.29,5.99,5.82,-1.89%,0,5.41%,3.49%
41,000795.XSHE,2020-07-27,6.51,6.51,,6.25,6.71,6.25,6.51,5.84%,1.38%,3.07%,-3.99%
42,000795.XSHE,2020-07-16,6.19,6.23,,6.23,6.27,5.84,6.27,-0.64%,0,3.07%,-3.99%
43,000795.XSHE,2020-07-15,6.1,6.19,,6.38,6.8,6.31,6.28,2.07%,3.34%,8.28%,1.59%
44,000795.XSHE,2020-07-14,6.02,6.1,,6.59,6.65,6.15,6.18,-3.24%,0,8.28%,1.59%
45,000795.XSHE,2020-06-09,6.18,6.26,,5.97,6.05,5.92,6.34,7.10%,-5.21%,-4.57%,-5.84%
46,000795.XSHE,2020-06-08,6.1,6.18,,6.07,6.09,5.89,6.26,3.67%,-4.31%,-2.72%,-3.04%
47,000795.XSHE,2020-06-05,5.98,6.1,,6.12,6.22,6.03,6.22,1.45%,-1.93%,0.00%,-1.61%
48,000795.XSHE,2020-06-04,5.83,5.98,,6.27,6.43,6.13,6.13,-2.94%,0,0.00%,-1.61%
49,000795.XSHE,2020-06-03,5.68,5.83,,6.64,6.72,6.31,5.98,-6.35%,0,0.00%,-1.61%
50,000795.XSHE,2020-06-02,5.53,5.68,,6.7,6.79,6.36,5.83,-12.69%,0,0.00%,-1.61%
51,000795.XSHE,2020-06-01,5.39,5.53,,6.71,7.2,6.57,5.67,-14.11%,0,0.00%,-1.61%
52,000795.XSHE,2020-05-29,5.3,5.39,,6.51,7.15,6.47,5.48,-14.05%,0,0.00%,-1.61%
53,000795.XSHE,2020-02-28,5.66,5.72,,5.38,5.84,5.38,5.78,8.65%,-0.69%,1.04%,-6.92%
54,000795.XSHE,2020-02-27,5.61,5.66,,5.65,5.79,5.28,5.71,-1.40%,0,1.04%,-6.92%
55,000795.XSHE,2020-02-26,5.54,5.61,,5.81,6.0,5.79,5.68,-0.88%,0,1.04%,-6.92%
56,000795.XSHE,2019-06-05,8.29,8.4,,7.58,8.16,7.32,8.51,8.23%,-6.82%,-4.11%,-10.93%
57,000795.XSHE,2019-06-04,8.13,8.29,,8.44,8.66,7.81,8.45,7.22%,-6.51%,2.49%,-0.12%
58,000795.XSHE,2019-06-03,7.83,8.13,,7.98,8.42,7.84,8.43,4.86%,-1.54%,-0.12%,-5.34%
59,000795.XSHE,2019-05-31,7.4,7.83,,8.69,8.9,8.02,8.26,-7.14%,0,-0.12%,-5.34%
60,000795.XSHE,2019-05-30,6.96,7.4,,9.02,9.65,8.85,7.84,-9.18%,0,-0.12%,-5.34%
61,000795.XSHE,2019-05-29,6.58,6.96,,9.39,10.3,8.56,7.34,-19.21%,0,-0.12%,-5.34%
62,000795.XSHE,2019-05-28,6.28,6.58,,9.0,9.39,8.75,6.88,-9.74%,0,-0.12%,-5.34%
63,000795.XSHE,2019-05-27,6.01,6.28,,7.55,8.54,7.55,6.55,-10.53%,0,-0.12%,-5.34%
64,000795.XSHE,2019-05-24,5.66,6.01,,7.49,8.08,7.24,6.36,-16.82%,0,-0.12%,-5.34%
65,000795.XSHE,2019-05-23,5.34,5.66,,7.65,8.7,7.43,5.98,-26.76%,0,-0.12%,-5.34%
66,000795.XSHE,2019-05-22,5.05,5.34,,7.76,8.25,7.58,5.63,-30.20%,0,-0.12%,-5.34%
67,000795.XSHE,2019-03-21,5.28,5.32,,5.21,5.29,5.17,5.36,3.92%,-2.05%,-1.31%,-2.80%
68,000795.XSHE,2019-03-20,5.19,5.28,,5.19,5.32,5.15,5.37,5.40%,-2.79%,-0.93%,-3.35%
69,000795.XSHE,2019-03-19,5.07,5.19,,5.32,5.34,5.08,5.31,-0.19%,0,-0.93%,-3.35%
70,000795.XSHE,2019-03-18,4.93,5.07,,5.33,5.49,5.32,5.21,-4.61%,0,-0.93%,-3.35%
71,000795.XSHE,2019-03-15,4.81,4.93,,5.9,6.12,5.45,5.05,-3.37%,0,-0.93%,-3.35%
