,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,002398.XSHE,2022-04-08,7.67,7.68,,7.4,7.53,7.2,7.69,4.42%,-5.72%,-2.08%,-3.77%
1,002398.XSHE,2022-04-07,7.65,7.67,,7.54,7.7,7.35,7.69,2.86%,-3.77%,0.13%,-1.95%
2,002398.XSHE,2022-04-06,7.54,7.65,,7.61,7.86,7.47,7.76,1.55%,-1.93%,1.29%,-1.93%
3,002398.XSHE,2022-01-14,7.47,7.51,,7.64,7.77,7.24,7.55,1.85%,-2.91%,2.91%,1.19%
4,002398.XSHE,2021-12-28,7.12,7.16,,7.13,7.22,7.04,7.2,1.11%,-1.25%,0.28%,-0.97%
5,002398.XSHE,2021-12-27,7.07,7.12,,7.24,7.27,7.12,7.17,-0.14%,0,0.28%,-0.97%
6,002398.XSHE,2021-12-24,7.02,7.07,,7.26,7.38,7.18,7.12,-1.69%,0,0.28%,-0.97%
7,002398.XSHE,2021-12-23,6.97,7.02,,7.3,7.38,7.24,7.07,-2.69%,0,0.28%,-0.97%
8,002398.XSHE,2021-12-22,6.91,6.97,,7.42,7.43,7.26,7.03,-3.41%,0,0.28%,-0.97%
9,002398.XSHE,2021-11-22,6.6,6.69,,6.92,6.96,6.86,6.78,-1.18%,0,0.28%,-0.97%
10,002398.XSHE,2021-11-19,6.54,6.6,,7.09,7.13,6.86,6.66,-0.60%,0,0.28%,-0.97%
11,002398.XSHE,2021-11-18,6.48,6.54,,6.75,7.13,6.7,6.6,-1.97%,0,0.28%,-0.97%
12,002398.XSHE,2021-11-17,6.41,6.48,,6.75,6.91,6.73,6.55,-1.83%,0,0.28%,-0.97%
13,002398.XSHE,2021-09-17,6.39,6.45,,6.44,6.63,6.41,6.51,2.00%,-0.15%,1.84%,-1.08%
14,002398.XSHE,2021-09-16,6.35,6.39,,6.7,6.7,6.38,6.43,-0.62%,0,1.84%,-1.08%
15,002398.XSHE,2021-02-26,7.95,7.99,,7.97,8.12,7.96,8.03,2.99%,-0.25%,1.12%,-0.75%
16,002398.XSHE,2021-02-25,7.89,7.95,,7.99,8.13,7.79,8.01,-0.62%,0,1.12%,-0.75%
17,002398.XSHE,2021-02-24,7.84,7.89,,8.21,8.26,8.06,7.94,-0.63%,0,1.12%,-0.75%
18,002398.XSHE,2021-02-23,7.72,7.84,,8.18,8.27,7.99,7.96,-0.63%,0,1.12%,-0.75%
19,002398.XSHE,2021-02-22,7.6,7.72,,8.28,8.35,8.01,7.84,-4.46%,0,1.12%,-0.75%
20,002398.XSHE,2020-12-02,8.84,8.87,,8.95,8.97,8.79,8.9,1.24%,0.00%,0.79%,0.56%
21,002398.XSHE,2020-12-01,8.81,8.84,,9.07,9.14,8.79,8.87,1.35%,0.45%,3.04%,2.25%
22,002398.XSHE,2020-11-30,8.72,8.81,,8.96,9.08,8.75,8.9,0.00%,0,3.04%,2.25%
23,002398.XSHE,2020-11-27,8.63,8.72,,9.12,9.19,8.9,8.81,-1.48%,0,3.04%,2.25%
24,002398.XSHE,2020-08-25,11.74,11.8,,11.55,11.59,10.86,11.86,3.96%,-8.18%,-2.28%,-2.61%
25,002398.XSHE,2020-08-24,11.62,11.74,,11.91,12.11,11.39,11.86,-0.76%,0,-2.28%,-2.61%
26,002398.XSHE,2020-08-21,11.45,11.62,,12.07,12.41,11.95,11.79,-2.21%,0,-2.28%,-2.61%
27,002398.XSHE,2020-08-20,11.3,11.45,,12.68,12.7,12.05,11.6,-2.76%,0,-2.28%,-2.61%
28,002398.XSHE,2020-08-19,11.12,11.3,,12.01,12.81,11.92,11.48,-4.62%,0,-2.28%,-2.61%
29,002398.XSHE,2020-08-18,11.0,11.12,,12.21,12.44,12.01,11.24,-5.96%,0,-2.28%,-2.61%
30,002398.XSHE,2020-06-08,11.36,11.49,,11.79,11.86,11.5,11.62,1.98%,0.43%,2.07%,1.46%
31,002398.XSHE,2020-05-11,11.01,11.03,,11.49,11.49,11.05,11.05,-3.62%,0,2.07%,1.46%
32,002398.XSHE,2020-04-28,10.5,10.66,,10.76,11.66,10.63,10.82,3.70%,4.16%,7.76%,-0.55%
33,002398.XSHE,2020-04-27,10.35,10.5,,11.07,11.12,10.42,10.65,0.19%,1.60%,4.41%,3.94%
34,002398.XSHE,2020-04-24,10.18,10.35,,10.8,11.39,10.63,10.52,3.90%,5.42%,8.27%,2.66%
35,002398.XSHE,2020-04-23,10.0,10.18,,10.73,10.78,10.11,10.36,-1.83%,0,8.27%,2.66%
36,002398.XSHE,2020-04-22,9.8,10.0,,10.82,11.23,10.55,10.2,-2.16%,0,8.27%,2.66%
37,002398.XSHE,2020-04-21,9.47,9.8,,10.96,11.26,10.42,10.13,-7.70%,0,8.27%,2.66%
38,002398.XSHE,2020-04-20,9.28,9.47,,11.68,11.87,10.91,9.66,-10.25%,0,8.27%,2.66%
39,002398.XSHE,2020-04-17,9.14,9.28,,10.81,11.72,10.65,9.42,-5.84%,0,8.27%,2.66%
40,002398.XSHE,2020-04-16,9.01,9.14,,10.2,11.12,9.97,9.27,-4.31%,0,8.27%,2.66%
41,002398.XSHE,2020-04-15,8.85,9.01,,9.67,10.29,9.67,9.17,-3.27%,0,8.27%,2.66%
42,002398.XSHE,2020-04-14,8.68,8.85,,9.5,10.3,9.47,9.02,-3.55%,0,8.27%,2.66%
43,002398.XSHE,2020-04-13,8.57,8.68,,9.47,9.75,9.34,8.79,-1.14%,0,8.27%,2.66%
44,002398.XSHE,2020-04-10,8.49,8.57,,8.89,9.68,8.89,8.65,-1.04%,0,8.27%,2.66%
45,002398.XSHE,2020-04-09,8.39,8.49,,9.18,9.42,8.74,8.59,-3.73%,0,8.27%,2.66%
46,002398.XSHE,2020-04-08,8.29,8.39,,8.93,9.18,8.91,8.49,-4.48%,0,8.27%,2.66%
47,002398.XSHE,2020-04-07,8.28,8.29,,9.37,9.54,8.87,8.3,-3.86%,0,8.27%,2.66%
48,002398.XSHE,2020-03-24,7.85,7.91,,8.35,8.39,7.94,7.97,1.88%,3.39%,5.27%,4.77%
49,002398.XSHE,2020-03-12,7.69,7.84,,7.12,7.77,7.12,7.99,7.26%,-5.26%,-2.75%,-10.89%
50,002398.XSHE,2020-03-11,7.5,7.69,,7.66,7.83,7.41,7.88,0.25%,-3.17%,-0.63%,-2.79%
51,002398.XSHE,2020-03-10,7.38,7.5,,8.03,8.13,7.86,7.62,-0.39%,0,-0.63%,-2.79%
52,002398.XSHE,2020-03-09,7.2,7.38,,7.75,8.2,7.65,7.56,-1.72%,0,-0.63%,-2.79%
53,002398.XSHE,2020-03-06,6.96,7.2,,7.99,8.15,7.69,7.44,-12.23%,0,-0.63%,-2.79%
54,002398.XSHE,2020-03-05,6.75,6.96,,8.56,8.81,8.35,7.17,-17.57%,0,-0.63%,-2.79%
55,002398.XSHE,2020-03-04,6.6,6.75,,9.11,9.5,8.43,6.9,-21.01%,0,-0.63%,-2.79%
56,002398.XSHE,2020-01-21,6.47,6.53,,6.63,6.76,6.55,6.59,-0.91%,0,-0.63%,-2.79%
57,002398.XSHE,2020-01-20,6.4,6.47,,6.69,6.83,6.65,6.54,-1.07%,0,-0.63%,-2.79%
58,002398.XSHE,2020-01-17,6.33,6.4,,6.61,6.94,6.61,6.47,-1.08%,0,-0.63%,-2.79%
59,002398.XSHE,2020-01-16,6.26,6.33,,6.69,6.74,6.54,6.4,-2.97%,0,-0.63%,-2.79%
60,002398.XSHE,2020-01-15,6.18,6.26,,6.7,6.73,6.59,6.34,-4.57%,0,-0.63%,-2.79%
61,002398.XSHE,2020-01-14,6.09,6.18,,6.68,6.77,6.63,6.27,-4.63%,0,-0.63%,-2.79%
62,002398.XSHE,2020-01-13,6.02,6.09,,6.73,6.79,6.56,6.16,-3.90%,0,-0.63%,-2.79%
63,002398.XSHE,2020-01-10,5.97,6.02,,6.41,6.68,6.4,6.07,-2.97%,0,-0.63%,-2.79%
64,002398.XSHE,2020-01-09,5.91,5.97,,6.33,6.49,6.25,6.03,-2.65%,0,-0.63%,-2.79%
65,002398.XSHE,2020-01-08,5.85,5.91,,6.23,6.31,6.19,5.97,-3.69%,0,-0.63%,-2.79%
66,002398.XSHE,2019-12-16,5.46,5.51,,5.69,5.77,5.65,5.56,-1.08%,0,-0.63%,-2.79%
67,002398.XSHE,2019-12-13,5.43,5.46,,5.68,5.69,5.62,5.49,-1.09%,0,-0.63%,-2.79%
68,002398.XSHE,2019-04-16,6.62,6.72,,6.91,7.09,6.89,6.82,2.35%,2.79%,3.96%,1.32%
69,002398.XSHE,2019-04-15,6.5,6.62,,6.73,6.93,6.66,6.74,0.00%,0,3.96%,1.32%
70,002398.XSHE,2019-04-12,6.37,6.5,,7.07,7.22,6.74,6.63,-2.41%,0,3.96%,1.32%
71,002398.XSHE,2019-04-11,6.26,6.37,,7.12,7.17,6.79,6.48,-9.88%,0,3.96%,1.32%
72,002398.XSHE,2019-04-10,6.19,6.26,,7.45,7.65,7.12,6.33,-3.48%,0,3.96%,1.32%
73,002398.XSHE,2019-04-09,6.13,6.19,,6.8,7.28,6.55,6.25,-7.36%,0,3.96%,1.32%
74,002398.XSHE,2019-04-08,6.05,6.13,,6.86,6.99,6.71,6.21,-7.57%,0,3.96%,1.32%
75,002398.XSHE,2019-03-29,5.68,5.73,,5.77,6.05,5.73,5.78,4.50%,3.46%,4.67%,-0.17%
76,002398.XSHE,2019-03-28,5.62,5.68,,5.68,5.81,5.52,5.74,1.74%,0.52%,1.22%,-1.05%
77,002398.XSHE,2019-03-27,5.56,5.62,,5.81,5.87,5.64,5.68,-0.88%,0,1.22%,-1.05%
78,002398.XSHE,2019-03-26,5.49,5.56,,6.06,6.06,5.73,5.63,-3.73%,0,1.22%,-1.05%
79,002398.XSHE,2019-03-25,5.35,5.49,,6.02,6.17,5.84,5.63,-6.04%,0,1.22%,-1.05%
80,002398.XSHE,2019-03-22,5.29,5.35,,6.11,6.3,5.97,5.41,-11.28%,0,1.22%,-1.05%
81,002398.XSHE,2019-03-08,5.07,5.14,,5.08,5.29,5.05,5.21,3.07%,1.54%,1.54%,-2.50%
82,002398.XSHE,2019-03-07,5.02,5.07,,5.3,5.35,5.05,5.12,-3.32%,0,1.54%,-2.50%
83,002398.XSHE,2019-03-06,4.96,5.02,,5.32,5.47,5.29,5.08,-2.56%,0,1.54%,-2.50%
84,002398.XSHE,2019-03-05,4.93,4.96,,5.33,5.34,5.21,4.99,-1.40%,0,1.54%,-2.50%
85,002398.XSHE,2019-03-04,4.89,4.93,,5.1,5.37,5.06,4.97,-1.61%,0,1.54%,-2.50%
86,002398.XSHE,2019-03-01,4.85,4.89,,5.08,5.18,5.05,4.93,-1.83%,0,1.54%,-2.50%
87,002398.XSHE,2019-02-28,4.81,4.85,,5.07,5.12,5.02,4.89,-2.25%,0,1.54%,-2.50%
88,002398.XSHE,2018-11-22,4.68,4.71,,4.92,4.92,4.61,4.74,-0.63%,0,1.54%,-2.50%
89,002398.XSHE,2018-11-21,4.67,4.68,,4.77,4.91,4.77,4.69,0.43%,4.69%,4.69%,1.71%
90,002398.XSHE,2018-11-20,4.63,4.67,,4.68,4.8,4.67,4.71,-0.21%,0,4.69%,1.71%
91,002398.XSHE,2018-11-19,4.6,4.63,,4.86,4.88,4.72,4.66,-1.29%,0,4.69%,1.71%
92,002398.XSHE,2018-11-08,4.38,4.42,,4.48,4.6,4.47,4.46,-0.45%,0,4.69%,1.71%
93,002398.XSHE,2018-11-07,4.35,4.38,,4.54,4.56,4.48,4.41,-1.59%,0,4.69%,1.71%
94,002398.XSHE,2018-11-06,4.31,4.35,,4.55,4.58,4.48,4.39,-1.14%,0,4.69%,1.71%
95,002398.XSHE,2018-04-16,6.44,6.5,,6.58,6.62,6.33,6.56,0.91%,-3.05%,0.91%,0.30%
96,002398.XSHE,2017-10-17,7.01,7.08,,7.23,7.23,7.23,7.15,-1.12%,0,0.91%,0.30%
97,002398.XSHE,2017-10-16,6.96,7.01,,7.23,7.23,7.23,7.06,-2.41%,0,0.91%,0.30%
98,002398.XSHE,2017-10-13,6.87,6.96,,7.23,7.23,7.23,7.05,-2.41%,0,0.91%,0.30%
99,002398.XSHE,2017-10-12,6.8,6.87,,7.36,7.44,7.22,6.94,-4.18%,0,0.91%,0.30%
100,002398.XSHE,2017-10-11,6.73,6.8,,7.31,7.54,7.23,6.87,-5.82%,0,0.91%,0.30%
101,002398.XSHE,2017-06-15,5.66,5.7,,5.96,5.96,5.83,5.74,-1.57%,0,0.91%,0.30%
102,002398.XSHE,2017-04-07,6.76,6.83,,6.88,6.95,6.79,6.9,-0.14%,0,0.91%,0.30%
103,002398.XSHE,2017-04-06,6.71,6.76,,7.14,7.14,6.91,6.81,-1.47%,0,0.91%,0.30%
