,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,600693.XSHG,2022-04-21,5.17,5.25,,4.35,4.55,4.21,5.33,15.95%,-19.51%,-14.63%,-18.39%
1,600693.XSHG,2022-04-20,5.1,5.17,,4.8,4.83,4.48,5.24,11.07%,-14.50%,-7.82%,-8.40%
2,600693.XSHG,2022-04-19,4.96,5.1,,4.76,5.17,4.66,5.24,8.59%,-4.96%,-1.34%,-9.16%
3,600693.XSHG,2022-04-18,4.75,4.96,,4.85,5.05,4.79,5.17,-2.90%,0,-1.34%,-9.16%
4,600693.XSHG,2022-04-15,4.47,4.75,,5.32,5.67,5.32,5.03,-17.50%,0,-1.34%,-9.16%
5,600693.XSHG,2022-04-14,4.26,4.47,,6.03,6.79,5.91,4.68,-36.97%,0,-1.34%,-9.16%
6,600693.XSHG,2022-04-13,4.1,4.26,,6.57,6.57,6.41,4.42,-35.07%,0,-1.34%,-9.16%
7,600693.XSHG,2022-04-12,3.99,4.1,,5.97,5.97,5.97,4.21,-28.98%,0,-1.34%,-9.16%
8,600693.XSHG,2022-04-11,3.92,3.99,,5.43,5.43,5.43,4.06,-21.67%,0,-1.34%,-9.16%
9,600693.XSHG,2022-04-08,3.89,3.92,,4.94,4.94,4.94,3.95,-0.76%,0,-1.34%,-9.16%
10,600693.XSHG,2022-04-07,3.85,3.89,,4.08,4.49,3.98,3.93,-3.56%,0,-1.34%,-9.16%
11,600693.XSHG,2020-07-20,5.52,5.57,,5.65,5.83,5.61,5.62,0.89%,2.85%,3.74%,0.53%
12,600693.XSHG,2020-07-17,5.48,5.52,,5.63,5.77,5.57,5.56,1.80%,2.34%,3.78%,1.26%
13,600693.XSHG,2020-07-16,5.4,5.48,,5.49,5.66,5.46,5.56,1.08%,0.72%,1.80%,-1.26%
14,600693.XSHG,2020-07-15,5.32,5.4,,5.74,5.94,5.5,5.48,1.09%,0.36%,8.39%,4.74%
15,600693.XSHG,2020-07-14,5.21,5.32,,5.62,5.86,5.42,5.43,-3.13%,0,8.39%,4.74%
16,600693.XSHG,2020-07-13,5.11,5.21,,5.97,5.97,5.6,5.31,-5.08%,0,8.39%,4.74%
17,600693.XSHG,2020-01-16,5.41,5.44,,5.41,5.44,5.37,5.47,1.83%,-1.46%,-0.55%,-1.10%
18,600693.XSHG,2019-03-18,5.91,5.98,,6.19,6.25,6.12,6.05,0.00%,0,-0.55%,-1.10%
19,600693.XSHG,2019-03-15,5.89,5.91,,6.22,6.26,6.05,5.93,1.85%,4.38%,5.56%,4.89%
20,600693.XSHG,2019-03-14,5.84,5.89,,5.88,6.38,5.82,5.94,2.19%,7.24%,7.41%,-1.01%
21,600693.XSHG,2019-03-13,5.76,5.84,,6.02,6.08,5.81,5.92,-1.18%,0,7.41%,-1.01%
22,600693.XSHG,2019-03-12,5.69,5.76,,6.2,6.23,5.99,5.83,-4.97%,0,7.41%,-1.01%
23,600693.XSHG,2019-03-11,5.63,5.69,,6.26,6.29,6.12,5.75,-2.78%,0,7.41%,-1.01%
24,600693.XSHG,2018-03-12,7.1,7.17,,7.43,7.49,7.28,7.24,-1.66%,0,7.41%,-1.01%
25,600693.XSHG,2018-03-09,7.05,7.1,,7.36,7.64,7.36,7.15,-1.40%,0,7.41%,-1.01%
26,600693.XSHG,2018-03-08,7.0,7.05,,7.32,7.53,7.25,7.1,-0.99%,0,7.41%,-1.01%
27,600693.XSHG,2017-04-14,13.39,13.46,,13.24,13.43,12.97,13.53,3.92%,-1.85%,-0.74%,-2.14%
28,600693.XSHG,2017-04-13,13.22,13.39,,13.04,13.44,13.0,13.56,3.83%,-3.47%,-0.88%,-3.83%
29,600693.XSHG,2017-04-12,13.06,13.22,,13.93,13.93,13.04,13.38,-3.14%,0,-0.88%,-3.83%
30,600693.XSHG,2017-04-11,12.92,13.06,,13.8,14.19,13.8,13.2,-2.95%,0,-0.88%,-3.83%
31,600693.XSHG,2017-04-10,12.78,12.92,,13.79,14.25,13.59,13.06,-4.06%,0,-0.88%,-3.83%
32,600693.XSHG,2017-04-07,12.63,12.78,,13.83,14.02,13.59,12.93,-3.63%,0,-0.88%,-3.83%
