,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,002749.XSHE,2022-04-19,9.36,9.42,,9.88,10.25,9.79,9.48,-0.11%,0,3.40%,1.96%
1,002749.XSHE,2022-04-18,9.28,9.36,,9.54,9.98,9.49,9.44,0.11%,4.87%,5.72%,1.06%
2,002749.XSHE,2022-04-15,9.26,9.28,,9.68,9.75,9.43,9.3,-0.97%,0,5.72%,1.06%
3,002749.XSHE,2022-03-02,10.08,10.24,,10.7,10.83,10.34,10.4,0.87%,0.19%,4.13%,2.88%
4,002749.XSHE,2022-03-01,9.92,10.08,,10.46,10.65,10.31,10.24,-0.59%,0,4.13%,2.88%
5,002749.XSHE,2022-02-28,9.78,9.92,,10.37,10.61,10.3,10.06,-0.89%,0,4.13%,2.88%
6,002749.XSHE,2022-02-25,9.62,9.78,,10.45,10.49,10.15,9.94,-3.82%,0,4.13%,2.88%
7,002749.XSHE,2022-02-24,9.46,9.62,,10.66,10.66,10.32,9.78,-4.60%,0,4.13%,2.88%
8,002749.XSHE,2022-02-23,9.29,9.46,,10.5,10.77,10.23,9.63,-7.48%,0,4.13%,2.88%
9,002749.XSHE,2022-02-22,9.09,9.29,,10.65,11.13,10.35,9.49,-6.64%,0,4.13%,2.88%
10,002749.XSHE,2021-12-27,9.31,9.4,,9.72,9.75,9.6,9.49,-0.21%,0,4.13%,2.88%
11,002749.XSHE,2021-12-24,9.23,9.31,,9.58,9.73,9.51,9.39,-1.81%,0,4.13%,2.88%
12,002749.XSHE,2021-12-23,9.12,9.23,,9.57,9.79,9.56,9.34,-2.25%,0,4.13%,2.88%
13,002749.XSHE,2021-11-30,8.66,8.7,,8.85,9.07,8.85,8.74,0.00%,0,4.13%,2.88%
14,002749.XSHE,2021-11-29,8.58,8.66,,8.86,9.07,8.74,8.74,1.49%,2.17%,3.78%,1.37%
15,002749.XSHE,2021-11-26,8.49,8.58,,8.81,8.87,8.61,8.67,-2.65%,0,3.78%,1.37%
16,002749.XSHE,2021-11-25,8.4,8.49,,8.99,9.02,8.9,8.58,-3.73%,0,3.78%,1.37%
17,002749.XSHE,2021-11-24,8.34,8.4,,9.0,9.13,8.9,8.46,-2.72%,0,3.78%,1.37%
18,002749.XSHE,2021-11-23,8.26,8.34,,8.76,9.0,8.69,8.42,-3.09%,0,3.78%,1.37%
19,002749.XSHE,2021-09-24,9.6,9.66,,9.84,9.94,9.37,9.72,-0.62%,0,3.78%,1.37%
20,002749.XSHE,2021-03-16,10.99,11.02,,11.13,11.16,10.63,11.05,1.72%,-0.81%,1.00%,0.72%
21,002749.XSHE,2021-03-15,10.93,10.99,,10.96,11.21,10.86,11.05,1.45%,0.54%,1.45%,-0.81%
22,002749.XSHE,2021-03-12,10.87,10.93,,11.23,11.23,10.89,10.99,-0.18%,0,1.45%,-0.81%
23,002749.XSHE,2021-03-01,10.31,10.45,,10.67,10.67,10.4,10.59,-0.09%,0,1.45%,-0.81%
24,002749.XSHE,2021-02-26,10.17,10.31,,10.77,10.89,10.6,10.45,-1.44%,0,1.45%,-0.81%
25,002749.XSHE,2020-08-11,13.82,13.9,,13.39,13.57,12.94,13.98,3.51%,-5.79%,-2.93%,-4.22%
26,002749.XSHE,2020-08-10,13.66,13.82,,14.23,14.23,13.49,13.98,-0.50%,0,-2.93%,-4.22%
27,002749.XSHE,2020-08-07,13.58,13.66,,14.54,14.83,14.05,13.74,-0.51%,0,-2.93%,-4.22%
28,002749.XSHE,2020-08-06,13.44,13.58,,14.17,14.59,13.81,13.72,-1.90%,0,-2.93%,-4.22%
29,002749.XSHE,2020-06-04,11.56,11.61,,12.05,12.22,11.71,11.66,-2.14%,0,-2.93%,-4.22%
30,002749.XSHE,2020-05-22,11.16,11.27,,11.05,11.16,10.93,11.38,4.04%,-2.28%,-1.93%,-2.90%
31,002749.XSHE,2020-05-21,10.99,11.16,,11.41,11.41,10.92,11.33,0.44%,-2.56%,0.71%,0.71%
32,002749.XSHE,2020-05-20,10.78,10.99,,11.59,11.61,11.28,11.2,-2.14%,0,0.71%,0.71%
33,002749.XSHE,2020-05-19,10.57,10.78,,11.79,11.97,11.44,10.99,-5.82%,0,0.71%,0.71%
34,002749.XSHE,2020-05-18,10.36,10.57,,11.81,12.07,11.63,10.78,-7.70%,0,0.71%,0.71%
35,002749.XSHE,2020-05-15,10.26,10.36,,11.91,12.03,11.61,10.46,-6.02%,0,0.71%,0.71%
36,002749.XSHE,2020-05-14,10.17,10.26,,11.33,11.99,11.09,10.35,-3.09%,0,0.71%,0.71%
37,002749.XSHE,2020-05-13,10.05,10.17,,10.7,11.53,10.67,10.29,-4.18%,0,0.71%,0.71%
38,002749.XSHE,2020-04-23,9.41,9.48,,9.71,9.96,9.64,9.55,-1.36%,0,0.71%,0.71%
39,002749.XSHE,2020-04-22,9.38,9.41,,9.82,9.98,9.68,9.44,-0.53%,0,0.71%,0.71%
40,002749.XSHE,2020-04-21,9.3,9.38,,9.49,9.82,9.49,9.46,0.74%,3.70%,3.81%,0.32%
41,002749.XSHE,2020-04-20,9.25,9.3,,9.58,9.68,9.39,9.35,-1.82%,0,3.81%,0.32%
42,002749.XSHE,2020-01-07,9.81,9.93,,10.15,10.15,9.76,10.05,-0.20%,0,3.81%,0.32%
43,002749.XSHE,2020-01-06,9.68,9.81,,10.22,10.29,10.07,9.94,-1.51%,0,3.81%,0.32%
44,002749.XSHE,2020-01-03,9.6,9.68,,10.27,10.39,10.09,9.76,-1.74%,0,3.81%,0.32%
45,002749.XSHE,2020-01-02,9.51,9.6,,9.98,10.45,9.93,9.69,-0.93%,0,3.81%,0.32%
46,002749.XSHE,2019-12-31,9.38,9.51,,10.01,10.09,9.78,9.64,-3.32%,0,3.81%,0.32%
47,002749.XSHE,2019-12-30,9.26,9.38,,10.25,10.25,9.96,9.5,-4.32%,0,3.81%,0.32%
48,002749.XSHE,2019-09-18,9.63,9.73,,9.98,10.12,9.86,9.83,0.61%,2.75%,2.95%,1.53%
49,002749.XSHE,2019-09-17,9.49,9.63,,9.89,10.11,9.77,9.77,0.82%,1.74%,3.48%,1.23%
50,002749.XSHE,2019-09-16,9.36,9.49,,10.11,10.11,9.69,9.62,-4.26%,0,3.48%,1.23%
51,002749.XSHE,2019-09-12,9.21,9.36,,10.05,10.17,10.03,9.51,-5.15%,0,3.48%,1.23%
52,002749.XSHE,2019-09-11,9.08,9.21,,10.19,10.24,10.0,9.34,-6.10%,0,3.48%,1.23%
53,002749.XSHE,2019-09-10,8.93,9.08,,9.91,10.56,9.91,9.23,-6.39%,0,3.48%,1.23%
54,002749.XSHE,2019-09-09,8.77,8.93,,9.86,10.15,9.82,9.09,-7.15%,0,3.48%,1.23%
55,002749.XSHE,2019-09-06,8.63,8.77,,9.82,9.97,9.74,8.91,-6.62%,0,3.48%,1.23%
56,002749.XSHE,2019-04-11,11.43,11.52,,11.13,11.49,10.94,11.61,6.55%,-5.25%,-1.03%,-4.13%
57,002749.XSHE,2019-04-10,11.41,11.43,,11.69,11.69,10.85,11.45,1.22%,-2.45%,2.10%,2.10%
58,002749.XSHE,2019-04-09,11.3,11.41,,11.33,11.86,11.31,11.52,2.26%,1.48%,2.95%,-1.65%
59,002749.XSHE,2019-04-08,11.19,11.3,,11.79,11.79,11.26,11.41,-1.93%,0,2.95%,-1.65%
60,002749.XSHE,2019-04-04,11.05,11.19,,12.06,12.16,11.63,11.33,-2.82%,0,2.95%,-1.65%
61,002749.XSHE,2019-03-13,10.03,10.15,,10.43,10.69,10.04,10.27,-1.46%,0,2.95%,-1.65%
62,002749.XSHE,2019-03-12,9.93,10.03,,10.62,10.86,10.42,10.13,-2.96%,0,2.95%,-1.65%
63,002749.XSHE,2019-03-11,9.84,9.93,,10.49,10.84,10.43,10.02,-0.10%,0,2.95%,-1.65%
64,002749.XSHE,2019-03-08,9.69,9.84,,10.03,10.48,10.03,9.99,-0.20%,0,2.95%,-1.65%
65,002749.XSHE,2019-03-07,9.53,9.69,,10.33,10.42,10.01,9.85,-5.28%,0,2.95%,-1.65%
66,002749.XSHE,2019-03-06,9.37,9.53,,10.62,10.7,10.37,9.69,-7.64%,0,2.95%,-1.65%
67,002749.XSHE,2019-03-05,9.27,9.37,,10.67,11.01,10.43,9.47,-5.70%,0,2.95%,-1.65%
68,002749.XSHE,2019-03-04,9.18,9.27,,10.04,11.04,10.01,9.36,-4.17%,0,2.95%,-1.65%
69,002749.XSHE,2018-11-22,8.92,8.94,,8.99,9.02,8.51,8.96,0.45%,-3.79%,0.67%,0.33%
70,002749.XSHE,2018-11-21,8.94,8.92,,9.05,9.12,8.92,8.9,1.91%,1.01%,2.47%,1.69%
71,002749.XSHE,2018-11-20,8.87,8.94,,8.87,9.06,8.73,9.01,0.55%,0.11%,0.55%,-1.55%
72,002749.XSHE,2018-11-13,8.51,8.56,,8.77,9.14,8.65,8.61,0.70%,5.11%,6.16%,1.86%
73,002749.XSHE,2018-07-30,10.71,10.77,,11.04,11.04,10.86,10.83,-0.09%,0,6.16%,1.86%
74,002749.XSHE,2018-04-02,10.64,10.73,,10.54,10.68,10.52,10.82,1.76%,-1.76%,-1.29%,-2.59%
75,002749.XSHE,2018-03-30,10.56,10.64,,10.84,10.92,10.63,10.72,0.47%,-0.09%,1.87%,1.12%
76,002749.XSHE,2018-03-29,10.5,10.56,,10.69,10.96,10.67,10.62,0.94%,1.79%,3.20%,0.66%
