,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,002442.XSHE,2022-05-26,4.86,4.9,,5.08,5.13,5.03,4.94,0.00%,0,2.60%,0.00%
1,002442.XSHE,2022-05-25,4.83,4.86,,5.02,5.13,4.94,4.89,0.00%,0,2.60%,0.00%
2,002442.XSHE,2022-05-24,4.78,4.83,,4.94,5.06,4.89,4.88,-0.82%,0,2.60%,0.00%
3,002442.XSHE,2021-12-07,6.62,6.64,,6.59,6.68,6.52,6.66,3.15%,-0.45%,0.30%,-1.05%
4,002442.XSHE,2021-12-03,6.48,6.56,,6.8,6.92,6.61,6.64,-0.75%,0,0.30%,-1.05%
5,002442.XSHE,2021-12-02,6.41,6.48,,6.95,6.97,6.69,6.55,-3.36%,0,0.30%,-1.05%
6,002442.XSHE,2021-12-01,6.35,6.41,,6.8,7.08,6.77,6.47,-1.85%,0,0.30%,-1.05%
7,002442.XSHE,2021-11-30,6.32,6.35,,6.7,6.8,6.59,6.38,-2.04%,0,0.30%,-1.05%
8,002442.XSHE,2021-11-29,6.27,6.32,,6.52,6.75,6.51,6.37,0.63%,5.18%,5.97%,2.35%
9,002442.XSHE,2021-09-24,9.28,9.32,,8.01,8.08,7.43,9.36,11.75%,-20.62%,-13.68%,-14.42%
10,002442.XSHE,2021-09-23,9.14,9.28,,9.09,9.25,8.26,9.42,3.29%,-12.31%,-1.80%,-3.50%
11,002442.XSHE,2021-09-22,9.05,9.14,,9.76,9.83,9.11,9.23,2.93%,-0.54%,6.50%,5.74%
12,002442.XSHE,2021-09-17,8.96,9.05,,9.48,9.86,8.96,9.14,-1.75%,0,6.50%,5.74%
13,002442.XSHE,2021-09-16,8.84,8.96,,9.37,10.15,9.3,9.08,-4.74%,0,6.50%,5.74%
14,002442.XSHE,2021-09-15,8.86,8.84,,10.08,10.32,9.51,8.82,0.79%,10.20%,17.01%,14.29%
15,002442.XSHE,2021-09-14,8.83,8.86,,8.76,9.71,8.75,8.89,1.91%,9.22%,9.22%,-1.46%
16,002442.XSHE,2021-09-03,8.4,8.53,,8.66,8.9,8.15,8.66,1.39%,-4.27%,2.77%,0.00%
17,002442.XSHE,2021-09-02,8.32,8.4,,8.9,9.28,8.54,8.48,0.94%,1.06%,9.43%,4.95%
