,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,002811.XSHE,2022-05-26,9.73,9.83,,8.9,9.08,8.8,9.93,11.48%,-9.77%,-8.56%,-10.37%
1,002811.XSHE,2022-05-25,9.65,9.73,,8.85,9.15,8.79,9.81,10.81%,-8.87%,-6.73%,-9.79%
2,002811.XSHE,2022-05-24,9.46,9.65,,8.83,9.05,8.75,9.84,9.76%,-9.65%,-8.03%,-10.26%
3,002811.XSHE,2022-05-23,9.11,9.46,,9.51,9.64,8.88,9.81,1.22%,-9.48%,-1.73%,-3.06%
4,002811.XSHE,2022-05-20,8.7,9.11,,9.88,10.18,9.69,9.52,-13.13%,0,-1.73%,-3.06%
5,002811.XSHE,2022-05-19,8.34,8.7,,12.3,12.83,10.77,9.06,-21.74%,0,-1.73%,-3.06%
6,002811.XSHE,2022-03-04,9.89,9.96,,9.26,9.59,9.26,10.03,5.78%,-6.58%,-4.39%,-7.68%
7,002811.XSHE,2022-03-03,9.82,9.89,,10.03,10.04,9.45,9.96,1.41%,-4.42%,0.80%,0.70%
8,002811.XSHE,2022-03-02,9.77,9.82,,10.14,10.31,9.82,9.87,4.26%,1.93%,4.46%,2.74%
9,002811.XSHE,2022-03-01,9.64,9.77,,9.52,10.46,9.45,9.9,5.35%,1.82%,5.66%,-3.84%
10,002811.XSHE,2022-02-28,9.39,9.64,,9.61,9.77,9.37,9.89,-3.34%,0,5.66%,-3.84%
11,002811.XSHE,2022-02-25,9.25,9.39,,11.47,11.6,10.22,9.53,-19.10%,0,5.66%,-3.84%
12,002811.XSHE,2022-02-24,9.2,9.25,,11.35,11.35,11.35,9.3,-0.43%,0,5.66%,-3.84%
13,002811.XSHE,2022-02-23,9.14,9.2,,9.43,10.32,9.34,9.26,-0.43%,0,5.66%,-3.84%
14,002811.XSHE,2022-02-22,9.03,9.14,,9.64,9.65,9.3,9.25,-1.84%,0,5.66%,-3.84%
15,002811.XSHE,2022-02-21,8.91,9.03,,9.52,9.65,9.42,9.15,-1.31%,0,5.66%,-3.84%
16,002811.XSHE,2021-11-24,8.36,8.41,,8.81,8.81,8.52,8.46,0.71%,1.18%,4.14%,4.14%
17,002811.XSHE,2021-11-23,8.3,8.36,,8.41,8.77,8.4,8.42,0.24%,2.61%,4.16%,-0.12%
18,002811.XSHE,2021-11-22,8.23,8.3,,8.65,8.65,8.4,8.37,-0.84%,0,4.16%,-0.12%
19,002811.XSHE,2021-11-19,8.17,8.23,,8.6,8.82,8.44,8.29,0.24%,3.74%,6.39%,3.74%
20,002811.XSHE,2021-11-18,8.07,8.17,,8.5,8.65,8.27,8.27,-0.97%,0,6.39%,3.74%
21,002811.XSHE,2021-03-03,7.55,7.65,,7.71,7.89,7.7,7.75,0.65%,0.00%,1.81%,-0.52%
22,002811.XSHE,2021-03-02,7.43,7.55,,7.71,7.88,7.7,7.67,-0.39%,0,1.81%,-0.52%
23,002811.XSHE,2020-07-14,9.86,9.96,,10.21,10.41,9.94,10.06,-0.60%,0,1.81%,-0.52%
24,002811.XSHE,2020-06-08,9.82,9.87,,9.76,9.79,9.58,9.92,3.63%,-3.33%,-1.31%,-1.61%
25,002811.XSHE,2020-06-05,9.76,9.82,,9.76,9.89,9.56,9.88,2.83%,-0.61%,0.10%,-1.21%
26,002811.XSHE,2020-06-04,9.69,9.76,,10.0,10.04,9.6,9.83,-0.20%,0,0.10%,-1.21%
27,002811.XSHE,2020-06-03,9.57,9.69,,9.87,10.1,9.85,9.81,-1.12%,0,0.10%,-1.21%
28,002811.XSHE,2020-06-02,9.47,9.57,,10.36,10.49,9.92,9.67,-3.62%,0,0.10%,-1.21%
29,002811.XSHE,2020-06-01,9.38,9.47,,10.04,10.99,10.02,9.56,-3.66%,0,0.10%,-1.21%
30,002811.XSHE,2020-03-17,9.2,9.23,,9.18,9.75,9.11,9.26,4.97%,3.89%,5.29%,-0.86%
31,002811.XSHE,2020-02-28,8.68,8.76,,8.59,8.98,8.59,8.84,3.39%,0.90%,1.58%,-2.83%
32,002811.XSHE,2019-03-08,10.04,10.17,,9.91,10.38,9.91,10.3,3.88%,0.58%,0.78%,-3.79%
33,002811.XSHE,2019-03-07,9.94,10.04,,10.67,10.69,9.9,10.14,-3.94%,0,0.78%,-3.79%
34,002811.XSHE,2019-03-06,9.86,9.94,,10.65,10.89,10.54,10.02,-2.50%,0,0.78%,-3.79%
35,002811.XSHE,2019-03-05,9.79,9.86,,10.32,10.54,10.27,9.93,-2.11%,0,0.78%,-3.79%
36,002811.XSHE,2019-03-04,9.69,9.79,,10.17,10.34,10.14,9.89,-2.33%,0,0.78%,-3.79%
37,002811.XSHE,2019-03-01,9.6,9.69,,10.17,10.4,10.12,9.78,-2.97%,0,0.78%,-3.79%
38,002811.XSHE,2019-02-28,9.5,9.6,,10.2,10.22,10.07,9.7,-3.09%,0,0.78%,-3.79%
39,002811.XSHE,2019-02-27,9.39,9.5,,10.03,10.24,10.0,9.61,-3.23%,0,0.78%,-3.79%
40,002811.XSHE,2019-01-14,11.58,11.53,,10.02,10.05,9.89,11.48,13.50%,-12.80%,-12.46%,-12.72%
41,002811.XSHE,2019-01-11,11.51,11.58,,10.29,10.41,9.93,11.65,11.93%,-14.25%,-10.64%,-11.67%
42,002811.XSHE,2019-01-10,11.33,11.51,,10.47,10.59,10.26,11.69,4.70%,-11.63%,-9.41%,-10.44%
43,002811.XSHE,2019-01-09,10.98,11.33,,11.47,12.07,11.14,11.68,-4.37%,0,-9.41%,-10.44%
44,002811.XSHE,2019-01-08,10.73,10.98,,14.07,14.48,12.19,11.23,-20.66%,0,-9.41%,-10.44%
45,002811.XSHE,2019-01-07,10.55,10.73,,13.55,13.55,13.55,10.91,-3.39%,0,-9.41%,-10.44%
46,002811.XSHE,2019-01-04,10.38,10.55,,11.34,12.32,11.28,10.72,-1.03%,0,-9.41%,-10.44%
