,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,002717.XSHE,2022-02-22,4.13,4.2,,4.16,4.18,4.05,4.27,4.68%,-4.22%,-2.11%,-2.58%
1,002717.XSHE,2022-02-07,4.02,4.01,,3.57,3.96,3.48,4.0,14.25%,-1.00%,-1.00%,-10.75%
2,002717.XSHE,2022-01-28,4.02,4.02,,3.6,3.66,3.43,4.02,14.93%,-10.45%,-8.96%,-10.45%
3,002717.XSHE,2022-01-27,3.99,4.02,,3.42,3.65,3.42,4.05,9.63%,-13.58%,-9.88%,-15.56%
4,002717.XSHE,2022-01-26,3.9,3.99,,3.72,3.8,3.66,4.08,0.25%,-10.29%,-6.86%,-8.82%
5,002717.XSHE,2022-01-25,3.78,3.9,,4.47,4.6,4.07,4.02,-11.69%,0,-6.86%,-8.82%
6,002717.XSHE,2022-01-24,3.68,3.78,,5.17,5.27,4.49,3.88,-22.94%,0,-6.86%,-8.82%
7,002717.XSHE,2021-12-28,3.5,3.52,,3.48,3.64,3.4,3.54,3.39%,-3.39%,2.82%,-1.69%
8,002717.XSHE,2021-12-27,3.47,3.5,,3.46,3.51,3.42,3.53,3.97%,-2.27%,-0.57%,-1.98%
9,002717.XSHE,2021-12-24,3.42,3.47,,3.48,3.54,3.39,3.52,0.00%,0,-0.57%,-1.98%
10,002717.XSHE,2021-12-23,3.35,3.42,,3.58,3.67,3.52,3.49,-2.58%,0,-0.57%,-1.98%
11,002717.XSHE,2021-11-29,3.42,3.45,,3.25,3.28,3.16,3.48,7.47%,-8.91%,-5.75%,-6.61%
12,002717.XSHE,2021-11-26,3.39,3.42,,3.25,3.32,3.22,3.45,6.38%,-6.67%,-3.77%,-5.80%
13,002717.XSHE,2021-11-25,3.33,3.39,,3.3,3.35,3.23,3.45,3.19%,-3.77%,-2.90%,-4.35%
14,002717.XSHE,2021-11-24,3.24,3.33,,3.59,3.62,3.34,3.42,-6.14%,0,-2.90%,-4.35%
15,002717.XSHE,2021-11-23,3.19,3.24,,3.9,3.9,3.63,3.29,-6.69%,0,-2.90%,-4.35%
16,002717.XSHE,2021-11-22,3.14,3.19,,3.56,3.84,3.51,3.24,-2.47%,0,-2.90%,-4.35%
17,002717.XSHE,2021-11-19,3.06,3.14,,3.46,3.72,3.32,3.22,-7.76%,0,-2.90%,-4.35%
18,002717.XSHE,2021-11-18,3.0,3.06,,3.8,3.94,3.47,3.12,-1.28%,0,-2.90%,-4.35%
19,002717.XSHE,2021-11-17,2.96,3.0,,3.49,3.73,3.16,3.04,-1.32%,0,-2.90%,-4.35%
20,002717.XSHE,2021-11-16,2.92,2.96,,3.13,3.39,3.08,3.0,-1.67%,0,-2.90%,-4.35%
