,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,600185.XSHG,2022-05-26,5.77,5.88,,6.07,6.5,5.96,5.99,0.17%,5.84%,8.51%,1.34%
1,600185.XSHG,2022-05-25,5.67,5.77,,6.06,6.2,5.98,5.87,-1.87%,0,8.51%,1.34%
2,600185.XSHG,2022-05-24,5.55,5.67,,5.98,6.24,5.98,5.79,-3.11%,0,8.51%,1.34%
3,600185.XSHG,2022-05-23,5.44,5.55,,6.15,6.27,5.97,5.66,-6.89%,0,8.51%,1.34%
4,600185.XSHG,2022-04-12,6.41,6.44,,6.35,6.41,6.12,6.47,3.86%,-4.17%,-0.93%,-1.85%
5,600185.XSHG,2022-04-11,6.34,6.41,,6.3,6.64,6.22,6.48,4.63%,-0.46%,2.47%,-2.78%
6,600185.XSHG,2022-04-08,6.26,6.34,,6.57,6.58,6.18,6.42,-0.47%,0,2.47%,-2.78%
7,600185.XSHG,2022-04-07,6.13,6.26,,6.55,6.82,6.45,6.39,-3.29%,0,2.47%,-2.78%
8,600185.XSHG,2022-04-06,6.0,6.13,,6.85,6.94,6.6,6.26,-7.83%,0,2.47%,-2.78%
9,600185.XSHG,2022-04-01,5.89,6.0,,7.0,7.28,6.75,6.11,-4.26%,0,2.47%,-2.78%
10,600185.XSHG,2021-12-22,7.07,7.15,,7.14,7.24,7.03,7.23,1.24%,-2.07%,0.14%,-1.24%
11,600185.XSHG,2021-12-21,7.02,7.07,,7.41,7.44,7.14,7.12,-0.42%,0,0.14%,-1.24%
12,600185.XSHG,2021-12-20,6.97,7.02,,7.16,7.51,7.15,7.07,-0.99%,0,0.14%,-1.24%
13,600185.XSHG,2021-12-17,6.91,6.97,,7.22,7.37,7.14,7.03,-1.99%,0,0.14%,-1.24%
14,600185.XSHG,2021-12-16,6.84,6.91,,7.29,7.37,7.17,6.98,-3.15%,0,0.14%,-1.24%
15,600185.XSHG,2021-12-15,6.76,6.84,,7.46,7.5,7.2,6.92,-6.21%,0,0.14%,-1.24%
16,600185.XSHG,2021-12-02,6.46,6.52,,6.64,6.79,6.63,6.58,-1.06%,0,0.14%,-1.24%
17,600185.XSHG,2021-09-01,9.67,9.74,,9.55,10.32,9.4,9.81,5.71%,2.96%,5.20%,-2.65%
18,600185.XSHG,2021-08-31,9.59,9.67,,9.56,9.83,9.25,9.75,4.82%,-2.36%,0.82%,-1.95%
19,600185.XSHG,2021-08-30,9.39,9.59,,9.97,9.99,9.28,9.79,0.92%,-2.86%,2.04%,1.84%
20,600185.XSHG,2021-08-27,9.14,9.39,,10.16,10.39,9.7,9.64,-4.36%,0,2.04%,1.84%
21,600185.XSHG,2021-08-26,8.89,9.14,,10.43,10.47,10.06,9.39,-9.58%,0,2.04%,1.84%
22,600185.XSHG,2021-08-25,8.7,8.89,,10.33,10.59,10.29,9.08,-9.36%,0,2.04%,1.84%
23,600185.XSHG,2021-08-24,8.57,8.7,,10.14,10.7,9.93,8.83,-5.21%,0,2.04%,1.84%
24,600185.XSHG,2021-08-23,8.46,8.57,,9.29,10.16,9.29,8.68,-4.95%,0,2.04%,1.84%
25,600185.XSHG,2021-08-20,8.36,8.46,,9.54,9.54,9.11,8.56,-6.66%,0,2.04%,1.84%
26,600185.XSHG,2021-08-19,8.31,8.36,,9.38,9.54,9.13,8.41,-5.95%,0,2.04%,1.84%
27,600185.XSHG,2021-08-11,7.89,7.96,,7.89,8.0,7.76,8.03,1.37%,-2.62%,-0.37%,-1.74%
28,600185.XSHG,2021-08-10,7.89,7.89,,8.06,8.26,7.92,7.89,-1.77%,0,-0.37%,-1.74%
