,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,002681.XSHE,2022-05-26,3.17,3.2,,3.35,3.4,3.29,3.23,0.62%,2.48%,5.26%,3.72%
1,002681.XSHE,2022-05-25,3.15,3.17,,3.29,3.41,3.21,3.19,0.63%,5.02%,6.90%,3.13%
2,002681.XSHE,2022-05-24,3.12,3.15,,3.17,3.32,3.17,3.18,-1.26%,0,6.90%,3.13%
3,002681.XSHE,2022-05-23,3.09,3.12,,3.32,3.44,3.22,3.15,-3.81%,0,6.90%,3.13%
4,002681.XSHE,2022-01-18,4.01,4.03,,4.01,4.36,3.98,4.05,1.23%,1.73%,7.65%,-0.99%
5,002681.XSHE,2022-01-17,3.98,4.01,,4.12,4.13,4.0,4.04,0.00%,0,7.65%,-0.99%
6,002681.XSHE,2021-11-22,3.84,3.87,,3.94,3.94,3.86,3.9,0.00%,0,7.65%,-0.99%
7,002681.XSHE,2021-11-19,3.81,3.84,,3.95,3.99,3.9,3.87,-0.52%,0,7.65%,-0.99%
8,002681.XSHE,2021-11-18,3.77,3.81,,3.92,3.99,3.89,3.85,-1.56%,0,7.65%,-0.99%
9,002681.XSHE,2021-11-17,3.73,3.77,,4.04,4.08,3.91,3.81,-2.89%,0,7.65%,-0.99%
10,002681.XSHE,2021-09-15,3.9,3.89,,3.85,3.91,3.81,3.88,2.06%,-1.29%,0.77%,-0.77%
11,002681.XSHE,2021-09-07,3.7,3.75,,3.88,4.2,3.85,3.8,0.53%,8.68%,10.53%,2.11%
12,002681.XSHE,2021-09-06,3.66,3.7,,3.83,3.87,3.78,3.74,1.07%,2.67%,3.48%,2.41%
13,002681.XSHE,2021-09-03,3.62,3.66,,3.8,3.92,3.7,3.7,-1.08%,0,3.48%,2.41%
14,002681.XSHE,2021-06-18,4.51,4.55,,4.65,4.74,4.61,4.59,-0.22%,0,3.48%,2.41%
15,002681.XSHE,2021-03-11,5.41,5.43,,5.5,5.61,5.45,5.45,0.00%,0,3.48%,2.41%
16,002681.XSHE,2021-03-10,5.39,5.41,,5.56,5.73,5.45,5.43,4.60%,2.39%,5.52%,2.39%
17,002681.XSHE,2021-03-09,5.34,5.39,,5.36,5.55,5.18,5.44,2.76%,2.02%,2.02%,-1.47%
18,002681.XSHE,2021-03-08,5.26,5.34,,5.41,5.49,5.29,5.42,-2.77%,0,2.02%,-1.47%
19,002681.XSHE,2021-03-05,5.18,5.26,,5.9,5.9,5.57,5.34,-3.37%,0,2.02%,-1.47%
20,002681.XSHE,2021-03-04,5.1,5.18,,5.6,5.86,5.52,5.26,-3.04%,0,2.02%,-1.47%
21,002681.XSHE,2021-03-03,5.04,5.1,,5.42,5.66,5.42,5.16,-2.71%,0,2.02%,-1.47%
22,002681.XSHE,2021-02-01,4.74,4.79,,5.01,5.15,4.91,4.84,3.31%,3.93%,6.40%,3.51%
23,002681.XSHE,2021-01-29,4.65,4.74,,4.68,4.9,4.68,4.83,4.14%,1.45%,1.45%,-3.11%
24,002681.XSHE,2021-01-28,4.52,4.65,,4.8,4.93,4.63,4.78,-1.88%,0,1.45%,-3.11%
25,002681.XSHE,2021-01-27,4.41,4.52,,5.02,5.1,4.87,4.63,-8.86%,0,1.45%,-3.11%
26,002681.XSHE,2020-08-21,6.22,6.32,,6.34,6.34,6.07,6.42,0.78%,-4.21%,-1.25%,-1.25%
27,002681.XSHE,2020-08-20,6.11,6.22,,6.57,6.68,6.37,6.33,-2.05%,0,-1.25%,-1.25%
28,002681.XSHE,2020-08-19,5.99,6.11,,6.5,6.72,6.46,6.23,-1.61%,0,-1.25%,-1.25%
29,002681.XSHE,2020-08-18,5.84,5.99,,6.42,6.82,6.33,6.14,-4.23%,0,-1.25%,-1.25%
30,002681.XSHE,2020-08-17,5.7,5.84,,6.6,6.67,6.4,5.98,-0.67%,0,-1.25%,-1.25%
31,002681.XSHE,2020-08-14,5.54,5.7,,6.14,6.46,6.02,5.86,-3.41%,0,-1.25%,-1.25%
32,002681.XSHE,2020-08-13,5.38,5.54,,6.19,6.45,6.06,5.7,-10.70%,0,-1.25%,-1.25%
33,002681.XSHE,2020-08-12,5.24,5.38,,6.65,6.84,6.31,5.52,-6.70%,0,-1.25%,-1.25%
34,002681.XSHE,2020-08-11,5.12,5.24,,6.2,6.51,5.89,5.36,-13.81%,0,-1.25%,-1.25%
35,002681.XSHE,2020-08-10,5.0,5.12,,6.17,6.41,6.1,5.24,-12.40%,0,-1.25%,-1.25%
36,002681.XSHE,2020-08-07,4.92,5.0,,5.97,6.1,5.89,5.08,-6.30%,0,-1.25%,-1.25%
37,002681.XSHE,2020-08-06,4.83,4.92,,5.55,5.81,5.4,5.01,-5.39%,0,-1.25%,-1.25%
38,002681.XSHE,2020-08-05,4.77,4.83,,5.79,5.79,5.28,4.89,-12.68%,0,-1.25%,-1.25%
39,002681.XSHE,2020-07-30,4.62,4.65,,4.74,4.84,4.72,4.68,-1.71%,0,-1.25%,-1.25%
40,002681.XSHE,2020-07-29,4.59,4.62,,4.87,4.89,4.76,4.65,-1.72%,0,-1.25%,-1.25%
41,002681.XSHE,2020-07-28,4.59,4.59,,4.82,4.88,4.73,4.59,-2.83%,0,-1.25%,-1.25%
42,002681.XSHE,2020-07-20,4.39,4.44,,4.48,4.63,4.43,4.49,-0.67%,0,-1.25%,-1.25%
43,002681.XSHE,2020-07-17,4.33,4.39,,4.53,4.7,4.52,4.45,4.49%,2.47%,5.62%,1.80%
44,002681.XSHE,2020-07-16,4.24,4.33,,4.25,4.52,4.25,4.42,2.71%,2.26%,2.26%,-3.85%
45,002681.XSHE,2020-07-15,4.13,4.24,,4.48,4.58,4.3,4.35,-0.69%,0,2.26%,-3.85%
46,002681.XSHE,2020-07-14,3.98,4.13,,4.7,4.7,4.38,4.28,-6.31%,0,2.26%,-3.85%
47,002681.XSHE,2020-07-13,3.82,3.98,,4.79,4.79,4.55,4.14,-12.80%,0,2.26%,-3.85%
48,002681.XSHE,2020-07-10,3.68,3.82,,4.71,4.98,4.67,3.96,-15.40%,0,2.26%,-3.85%
49,002681.XSHE,2020-07-09,3.56,3.68,,4.79,4.79,4.57,3.8,-20.00%,0,2.26%,-3.85%
50,002681.XSHE,2020-07-08,3.47,3.56,,4.56,4.56,4.56,3.65,-14.52%,0,2.26%,-3.85%
51,002681.XSHE,2020-07-07,3.4,3.47,,4.26,4.34,4.18,3.54,-9.89%,0,2.26%,-3.85%
52,002681.XSHE,2020-07-06,3.32,3.4,,3.94,4.13,3.89,3.48,-10.06%,0,2.26%,-3.85%
53,002681.XSHE,2020-07-03,3.26,3.32,,4.04,4.04,3.83,3.38,-12.72%,0,2.26%,-3.85%
54,002681.XSHE,2020-02-28,4.84,4.89,,4.12,4.6,4.12,4.94,10.53%,-7.69%,-6.88%,-16.60%
55,002681.XSHE,2020-02-27,4.8,4.84,,4.69,4.75,4.42,4.88,2.87%,-8.81%,-2.66%,-3.89%
56,002681.XSHE,2019-12-19,5.98,6.16,,6.4,6.46,6.07,6.34,-0.16%,0,-2.66%,-3.89%
57,002681.XSHE,2019-12-18,5.84,5.98,,6.55,6.66,6.35,6.12,-2.12%,0,-2.66%,-3.89%
58,002681.XSHE,2019-12-17,5.7,5.84,,6.26,6.99,6.25,5.98,-3.68%,0,-2.66%,-3.89%
59,002681.XSHE,2019-12-16,5.59,5.7,,6.36,6.5,6.2,5.81,-3.79%,0,-2.66%,-3.89%
60,002681.XSHE,2019-12-13,5.45,5.59,,6.06,6.37,6.03,5.73,-2.44%,0,-2.66%,-3.89%
61,002681.XSHE,2019-12-12,5.3,5.45,,6.18,6.18,5.87,5.6,-7.86%,0,-2.66%,-3.89%
62,002681.XSHE,2019-12-11,5.11,5.3,,6.08,6.37,6.04,5.49,-11.11%,0,-2.66%,-3.89%
63,002681.XSHE,2019-12-10,4.96,5.11,,6.6,6.67,6.1,5.26,-12.55%,0,-2.66%,-3.89%
64,002681.XSHE,2019-12-09,4.86,4.96,,5.94,6.62,5.92,5.06,-16.21%,0,-2.66%,-3.89%
65,002681.XSHE,2019-12-06,4.81,4.86,,6.0,6.33,5.88,4.91,-4.89%,0,-2.66%,-3.89%
66,002681.XSHE,2019-12-05,4.8,4.81,,5.19,5.75,5.15,4.82,-4.15%,0,-2.66%,-3.89%
67,002681.XSHE,2019-11-26,4.63,4.62,,4.65,4.84,4.6,4.61,3.47%,2.39%,4.99%,0.87%
68,002681.XSHE,2019-11-25,4.61,4.63,,4.48,4.8,4.45,4.65,5.81%,1.72%,3.23%,-3.66%
69,002681.XSHE,2019-11-22,4.57,4.61,,4.72,4.76,4.38,4.65,-0.86%,0,3.23%,-3.66%
70,002681.XSHE,2019-11-21,4.53,4.57,,4.7,4.97,4.69,4.61,-1.30%,0,3.23%,-3.66%
71,002681.XSHE,2019-09-26,4.74,4.72,,4.33,4.54,4.31,4.7,8.30%,-4.68%,-3.40%,-7.87%
72,002681.XSHE,2019-08-27,4.33,4.35,,4.41,4.42,4.33,4.37,2.29%,-0.92%,1.14%,0.92%
73,002681.XSHE,2019-04-11,5.33,5.41,,5.68,5.75,5.35,5.49,0.00%,0,1.14%,0.92%
74,002681.XSHE,2019-03-14,5.1,5.16,,5.15,5.22,4.97,5.22,6.90%,-3.07%,0.00%,-1.34%
75,002681.XSHE,2019-03-13,5.01,5.1,,5.21,5.27,4.86,5.19,1.54%,-3.28%,1.54%,0.39%
76,002681.XSHE,2019-03-12,4.94,5.01,,5.44,5.48,5.11,5.08,-3.54%,0,1.54%,0.39%
77,002681.XSHE,2019-03-11,4.86,4.94,,5.53,5.62,5.26,5.02,-3.19%,0,1.54%,0.39%
78,002681.XSHE,2019-03-08,4.73,4.86,,5.22,5.47,5.18,4.99,-3.61%,0,1.54%,0.39%
79,002681.XSHE,2019-03-07,4.65,4.73,,5.49,5.68,5.17,4.81,-5.61%,0,1.54%,0.39%
80,002681.XSHE,2019-03-06,4.59,4.65,,5.26,5.8,5.08,4.71,-7.22%,0,1.54%,0.39%
81,002681.XSHE,2019-03-01,4.46,4.51,,4.65,4.85,4.65,4.56,1.10%,4.17%,6.36%,1.97%
82,002681.XSHE,2019-02-28,4.42,4.46,,4.62,4.67,4.51,4.5,-1.11%,0,6.36%,1.97%
83,002681.XSHE,2019-02-27,4.36,4.42,,4.59,4.74,4.55,4.48,-0.45%,0,6.36%,1.97%
84,002681.XSHE,2019-02-26,4.29,4.36,,4.62,4.8,4.5,4.43,-2.48%,0,6.36%,1.97%
85,002681.XSHE,2019-02-25,4.22,4.29,,4.65,4.86,4.54,4.36,-1.38%,0,6.36%,1.97%
86,002681.XSHE,2019-01-18,4.31,4.39,,4.27,4.42,4.24,4.47,5.59%,-3.13%,-1.12%,-4.47%
87,002681.XSHE,2019-01-17,4.24,4.31,,4.35,4.39,4.22,4.38,1.83%,-2.51%,0.23%,-0.68%
88,002681.XSHE,2019-01-16,4.14,4.24,,4.4,4.46,4.3,4.34,-0.92%,0,0.23%,-0.68%
89,002681.XSHE,2019-01-15,4.06,4.14,,4.61,4.64,4.38,4.22,-4.50%,0,0.23%,-0.68%
90,002681.XSHE,2019-01-14,3.96,4.06,,4.5,4.64,4.41,4.16,-6.97%,0,0.23%,-0.68%
91,002681.XSHE,2018-11-22,4.12,4.14,,4.15,4.19,3.93,4.16,0.96%,-4.81%,0.72%,-0.24%
92,002681.XSHE,2018-11-21,4.1,4.12,,4.22,4.25,4.12,4.14,2.17%,0.00%,2.66%,1.93%
93,002681.XSHE,2018-11-20,4.06,4.1,,4.07,4.22,4.05,4.14,2.17%,1.21%,1.93%,-1.69%
94,002681.XSHE,2018-11-19,4.0,4.06,,4.23,4.25,4.05,4.12,-2.18%,0,1.93%,-1.69%
95,002681.XSHE,2018-11-16,3.94,4.0,,4.3,4.32,4.21,4.06,-4.93%,0,1.93%,-1.69%
96,002681.XSHE,2018-11-15,3.88,3.94,,4.33,4.4,4.26,4.0,-3.25%,0,1.93%,-1.69%
97,002681.XSHE,2018-11-14,3.83,3.88,,4.22,4.37,4.13,3.93,-4.33%,0,1.93%,-1.69%
98,002681.XSHE,2018-11-13,3.78,3.83,,4.11,4.33,4.1,3.88,-1.03%,0,1.93%,-1.69%
99,002681.XSHE,2018-11-12,3.76,3.78,,3.96,4.17,3.92,3.8,-0.79%,0,1.93%,-1.69%
100,002681.XSHE,2018-11-09,3.71,3.76,,3.83,4.04,3.83,3.81,-0.52%,0,1.93%,-1.69%
101,002681.XSHE,2018-06-20,7.05,7.03,,6.29,6.3,5.97,7.01,13.41%,-14.84%,-10.13%,-10.27%
102,002681.XSHE,2018-06-19,6.98,7.05,,6.07,6.41,6.07,7.12,11.52%,-11.66%,-9.97%,-14.75%
103,002681.XSHE,2018-03-13,7.34,7.42,,7.58,7.68,7.5,7.5,-1.87%,0,-9.97%,-14.75%
104,002681.XSHE,2018-03-12,7.21,7.34,,7.83,7.83,7.64,7.47,-2.28%,0,-9.97%,-14.75%
