,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,000505.XSHE,2022-05-26,9.74,9.89,,10.95,11.15,10.5,10.04,-4.08%,0,0.63%,0.29%
1,000505.XSHE,2022-04-19,11.15,11.06,,11.68,13.07,11.49,10.97,-0.55%,0,0.63%,0.29%
2,000505.XSHE,2022-04-08,10.98,11.11,,10.16,11.08,10.16,11.24,10.50%,-2.94%,-1.42%,-9.61%
3,000505.XSHE,2022-04-07,10.73,10.98,,10.61,10.7,10.06,11.23,10.60%,-9.44%,-4.72%,-5.52%
4,000505.XSHE,2022-04-06,10.41,10.73,,10.65,11.72,10.04,11.05,4.80%,-2.26%,6.06%,-3.62%
5,000505.XSHE,2022-04-01,9.95,10.41,,10.78,11.38,10.52,10.87,-1.93%,0,6.06%,-3.62%
6,000505.XSHE,2022-03-31,9.45,9.95,,12.46,13.24,11.08,10.45,-11.48%,0,6.06%,-3.62%
7,000505.XSHE,2022-03-30,8.91,9.45,,11.97,13.35,11.65,9.99,-15.12%,0,6.06%,-3.62%
8,000505.XSHE,2022-03-29,8.53,8.91,,12.95,13.96,11.5,9.29,-30.25%,0,6.06%,-3.62%
9,000505.XSHE,2022-03-28,8.27,8.53,,12.18,12.75,12.1,8.79,-25.37%,0,6.06%,-3.62%
10,000505.XSHE,2022-03-25,8.04,8.27,,11.59,11.59,11.02,8.5,-13.29%,0,6.06%,-3.62%
11,000505.XSHE,2022-03-24,7.89,8.04,,9.96,10.54,9.63,8.19,-3.79%,0,6.06%,-3.62%
12,000505.XSHE,2022-03-03,7.51,7.6,,7.87,7.93,7.72,7.69,-1.82%,0,6.06%,-3.62%
13,000505.XSHE,2022-03-02,7.43,7.51,,7.93,7.97,7.83,7.59,-3.03%,0,6.06%,-3.62%
14,000505.XSHE,2022-03-01,7.36,7.43,,7.85,8.08,7.82,7.5,-2.53%,0,6.06%,-3.62%
15,000505.XSHE,2022-02-28,7.3,7.36,,7.85,7.93,7.69,7.42,-2.43%,0,6.06%,-3.62%
16,000505.XSHE,2022-02-25,7.25,7.3,,7.62,7.92,7.6,7.35,-3.27%,0,6.06%,-3.62%
17,000505.XSHE,2022-02-24,7.19,7.25,,7.65,7.72,7.59,7.31,-2.74%,0,6.06%,-3.62%
18,000505.XSHE,2021-03-11,7.67,7.7,,7.63,7.75,7.44,7.73,4.01%,-1.81%,0.26%,-1.29%
19,000505.XSHE,2021-03-10,7.62,7.67,,7.46,7.64,7.42,7.72,3.50%,-1.30%,-1.04%,-3.37%
20,000505.XSHE,2021-03-09,7.56,7.62,,7.64,7.69,7.45,7.68,3.65%,-1.95%,0.13%,-0.52%
21,000505.XSHE,2021-03-08,7.45,7.56,,7.95,8.0,7.4,7.67,-4.82%,0,0.13%,-0.52%
22,000505.XSHE,2021-03-05,7.34,7.45,,8.26,8.36,8.04,7.56,-3.04%,0,0.13%,-0.52%
23,000505.XSHE,2020-12-24,9.36,9.46,,9.35,9.42,9.1,9.56,0.84%,-3.97%,-1.46%,-2.20%
24,000505.XSHE,2020-12-23,9.31,9.36,,9.66,9.94,9.48,9.41,2.34%,1.06%,5.63%,2.66%
25,000505.XSHE,2020-12-22,9.24,9.31,,9.48,10.06,9.19,9.38,-1.28%,0,5.63%,2.66%
26,000505.XSHE,2020-12-21,9.17,9.24,,9.55,9.9,9.5,9.31,-3.65%,0,5.63%,2.66%
27,000505.XSHE,2020-08-28,11.8,11.97,,11.3,11.58,11.16,12.14,10.30%,-6.01%,-4.61%,-6.92%
28,000505.XSHE,2020-08-27,11.53,11.8,,11.25,11.45,10.89,12.07,8.45%,-5.63%,-5.14%,-6.79%
29,000505.XSHE,2020-08-26,11.12,11.53,,11.47,11.49,11.05,11.94,4.52%,-4.36%,-3.77%,-3.94%
