,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,601126.XSHG,2022-05-26,12.48,12.74,,14.23,14.39,13.76,13.0,-3.77%,0,-1.20%,-2.40%
1,601126.XSHG,2022-05-25,12.32,12.48,,13.87,14.79,13.49,12.64,-1.50%,0,-1.20%,-2.40%
2,601126.XSHG,2022-05-24,12.05,12.32,,13.03,14.39,12.83,12.59,-2.78%,0,-1.20%,-2.40%
3,601126.XSHG,2022-05-23,11.78,12.05,,13.52,14.14,12.94,12.32,-7.47%,0,-1.20%,-2.40%
4,601126.XSHG,2022-05-20,11.64,11.78,,13.96,14.22,13.24,11.92,-3.86%,0,-1.20%,-2.40%
5,601126.XSHG,2022-05-19,11.48,11.64,,12.58,13.78,12.38,11.8,1.27%,16.78%,16.78%,6.61%
6,601126.XSHG,2022-05-18,11.24,11.48,,11.89,12.56,11.65,11.72,-2.56%,0,16.78%,6.61%
7,601126.XSHG,2022-05-17,10.98,11.24,,12.23,12.36,12.02,11.5,-2.00%,0,16.78%,6.61%
8,601126.XSHG,2022-05-16,10.67,10.98,,12.06,12.39,11.73,11.29,-4.43%,0,16.78%,6.61%
9,601126.XSHG,2021-12-08,22.86,23.1,,23.06,23.06,20.77,23.34,2.57%,-8.83%,-1.20%,-1.20%
10,601126.XSHG,2021-12-07,22.53,22.86,,23.59,24.12,22.74,23.19,2.46%,-1.34%,4.01%,1.72%
11,601126.XSHG,2021-12-06,22.18,22.53,,23.81,24.41,22.62,22.88,-3.19%,0,4.01%,1.72%
12,601126.XSHG,2021-12-03,21.9,22.18,,23.87,24.87,23.61,22.46,-0.62%,0,4.01%,1.72%
13,601126.XSHG,2021-12-02,21.56,21.9,,22.61,24.68,22.6,22.24,-2.92%,0,4.01%,1.72%
14,601126.XSHG,2021-12-01,21.2,21.56,,23.94,24.68,22.89,21.92,-2.92%,0,4.01%,1.72%
15,601126.XSHG,2021-11-30,20.77,21.2,,23.87,24.38,22.56,21.63,-5.69%,0,4.01%,1.72%
16,601126.XSHG,2021-11-29,20.25,20.77,,24.03,24.09,22.86,21.29,-5.59%,0,4.01%,1.72%
17,601126.XSHG,2021-11-26,19.66,20.25,,22.7,24.91,22.48,20.84,-2.93%,0,4.01%,1.72%
18,601126.XSHG,2021-11-25,19.24,19.66,,21.83,23.42,21.45,20.08,-0.60%,0,4.01%,1.72%
19,601126.XSHG,2021-11-24,18.79,19.24,,20.59,22.75,20.2,19.69,-0.61%,0,4.01%,1.72%
20,601126.XSHG,2021-11-23,18.3,18.79,,20.4,20.93,19.81,19.28,-4.25%,0,4.01%,1.72%
21,601126.XSHG,2021-11-22,17.81,18.3,,20.57,22.11,20.1,18.79,-5.32%,0,4.01%,1.72%
22,601126.XSHG,2021-11-03,17.39,17.36,,16.53,17.07,16.43,17.33,10.62%,-3.58%,-1.50%,-4.62%
23,601126.XSHG,2021-11-02,17.23,17.39,,16.25,16.44,15.49,17.55,9.00%,-6.44%,-6.32%,-7.41%
24,601126.XSHG,2021-11-01,16.98,17.23,,17.24,17.47,15.97,17.48,4.58%,-5.84%,-0.06%,-1.37%
25,601126.XSHG,2021-09-29,17.37,17.48,,16.17,17.59,16.17,17.59,9.27%,0.00%,0.00%,-8.07%
26,601126.XSHG,2021-09-28,17.08,17.37,,16.36,17.19,15.96,17.66,11.16%,-9.46%,-2.66%,-7.36%
27,601126.XSHG,2021-09-27,16.61,17.08,,16.01,17.1,15.69,17.55,3.82%,-6.27%,-2.56%,-8.77%
28,601126.XSHG,2021-09-24,16.24,16.61,,18.75,19.14,16.88,16.98,-2.53%,0,-2.56%,-8.77%
29,601126.XSHG,2021-09-23,15.75,16.24,,18.06,19.2,17.41,16.73,-9.56%,0,-2.56%,-8.77%
30,601126.XSHG,2021-09-22,15.48,15.75,,19.79,20.09,18.33,16.02,-5.81%,0,-2.56%,-8.77%
31,601126.XSHG,2021-09-17,15.35,15.48,,18.06,19.6,16.95,15.61,-8.46%,0,-2.56%,-8.77%
32,601126.XSHG,2021-08-23,13.82,14.17,,13.93,14.06,13.4,14.52,10.26%,-4.68%,-3.17%,-4.06%
33,601126.XSHG,2021-08-20,13.5,13.82,,13.83,14.34,13.03,14.14,5.66%,0.92%,1.41%,-2.19%
34,601126.XSHG,2021-08-19,13.15,13.5,,13.64,14.14,13.34,13.85,4.48%,-0.07%,2.09%,-1.52%
35,601126.XSHG,2021-08-18,12.68,13.15,,14.0,14.28,13.23,13.62,-2.06%,0,2.09%,-1.52%
36,601126.XSHG,2021-08-17,12.08,12.68,,14.26,15.05,13.9,13.28,-12.12%,0,2.09%,-1.52%
37,601126.XSHG,2021-08-16,11.49,12.08,,15.39,15.68,14.89,12.67,-11.76%,0,2.09%,-1.52%
38,601126.XSHG,2021-08-13,10.86,11.49,,15.04,17.32,14.16,12.12,-26.98%,0,2.09%,-1.52%
39,601126.XSHG,2021-08-12,10.3,10.86,,15.95,16.72,15.39,11.42,-33.10%,0,2.09%,-1.52%
40,601126.XSHG,2021-08-11,9.88,10.3,,15.2,15.2,15.2,10.72,-22.39%,0,2.09%,-1.52%
41,601126.XSHG,2021-08-10,9.59,9.88,,13.25,13.82,13.12,10.17,-15.34%,0,2.09%,-1.52%
42,601126.XSHG,2021-08-09,9.39,9.59,,11.87,12.56,11.73,9.79,-4.70%,0,2.09%,-1.52%
43,601126.XSHG,2021-08-06,9.29,9.39,,10.32,11.41,10.25,9.49,-6.22%,0,2.09%,-1.52%
44,601126.XSHG,2021-08-05,9.1,9.29,,10.25,10.45,10.08,9.48,-8.33%,0,2.09%,-1.52%
45,601126.XSHG,2021-08-04,8.96,9.1,,10.67,10.89,10.27,9.24,-8.12%,0,2.09%,-1.52%
46,601126.XSHG,2021-08-03,8.78,8.96,,9.99,10.9,9.99,9.14,-8.10%,0,2.09%,-1.52%
47,601126.XSHG,2021-07-05,8.07,8.21,,8.3,8.36,8.05,8.35,2.51%,-2.51%,0.12%,-0.60%
48,601126.XSHG,2021-07-02,7.93,8.07,,8.32,8.44,8.14,8.21,-0.37%,0,0.12%,-0.60%
49,601126.XSHG,2021-07-01,7.75,7.93,,8.37,8.63,8.24,8.11,-0.12%,0,0.12%,-0.60%
50,601126.XSHG,2021-06-30,7.57,7.75,,8.71,8.86,8.12,7.93,-4.29%,0,0.12%,-0.60%
51,601126.XSHG,2021-06-29,7.36,7.57,,8.43,8.79,8.27,7.78,-7.84%,0,0.12%,-0.60%
52,601126.XSHG,2021-06-28,7.2,7.36,,8.94,8.98,8.39,7.52,-1.86%,0,0.12%,-0.60%
53,601126.XSHG,2021-06-25,7.04,7.2,,8.02,8.94,7.66,7.36,-8.97%,0,0.12%,-0.60%
54,601126.XSHG,2021-06-24,6.88,7.04,,8.36,8.56,8.02,7.2,-11.53%,0,0.12%,-0.60%
55,601126.XSHG,2021-06-23,6.75,6.88,,8.48,8.61,8.03,7.01,-8.99%,0,0.12%,-0.60%
56,601126.XSHG,2021-06-22,6.63,6.75,,7.91,8.37,7.64,6.87,-7.71%,0,0.12%,-0.60%
57,601126.XSHG,2021-05-06,7.15,7.12,,6.36,6.4,6.21,7.09,11.00%,-10.58%,-9.73%,-10.30%
58,601126.XSHG,2021-04-30,7.13,7.15,,6.5,6.55,6.31,7.17,11.02%,-11.85%,-8.65%,-9.34%
59,601126.XSHG,2021-04-29,7.02,7.13,,6.73,6.81,6.38,7.24,2.62%,-10.36%,-5.94%,-7.04%
60,601126.XSHG,2021-03-30,6.68,6.78,,6.75,6.99,6.73,6.88,3.20%,1.16%,1.60%,-1.89%
61,601126.XSHG,2021-03-29,6.58,6.68,,6.89,6.94,6.66,6.78,-0.59%,0,1.60%,-1.89%
62,601126.XSHG,2021-03-26,6.48,6.58,,6.85,7.0,6.82,6.68,-1.20%,0,1.60%,-1.89%
63,601126.XSHG,2021-03-25,6.34,6.48,,6.78,6.98,6.76,6.62,-1.51%,0,1.60%,-1.89%
64,601126.XSHG,2021-03-24,6.14,6.34,,7.04,7.04,6.72,6.54,-5.20%,0,1.60%,-1.89%
65,601126.XSHG,2021-03-23,5.97,6.14,,7.23,7.33,6.88,6.31,-13.79%,0,1.60%,-1.89%
66,601126.XSHG,2021-03-22,5.86,5.97,,8.07,8.07,7.18,6.08,-23.03%,0,1.60%,-1.89%
67,601126.XSHG,2021-03-19,5.8,5.86,,7.48,7.48,7.48,5.92,-14.86%,0,1.60%,-1.89%
68,601126.XSHG,2021-03-18,5.76,5.8,,6.8,6.8,6.8,5.84,-3.77%,0,1.60%,-1.89%
69,601126.XSHG,2020-11-11,6.38,6.44,,6.67,6.77,6.5,6.5,-1.38%,0,1.60%,-1.89%
70,601126.XSHG,2020-11-10,6.31,6.38,,6.63,6.96,6.59,6.45,-0.78%,0,1.60%,-1.89%
