,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,600054.XSHG,2022-02-18,11.01,11.14,,11.05,11.17,10.93,11.27,3.90%,-0.98%,-0.89%,-1.95%
1,600054.XSHG,2022-02-17,10.88,11.01,,11.03,11.23,10.83,11.14,2.60%,-0.45%,0.81%,-0.99%
2,600054.XSHG,2022-02-16,10.79,10.88,,11.2,11.28,10.85,10.97,-0.36%,0,0.81%,-0.99%
3,600054.XSHG,2022-02-15,10.65,10.79,,11.2,11.39,11.01,10.93,0.18%,3.84%,4.21%,2.47%
4,600054.XSHG,2022-02-14,10.51,10.65,,11.51,11.6,10.91,10.79,-4.54%,0,4.21%,2.47%
5,600054.XSHG,2022-02-11,10.37,10.51,,11.38,12.66,11.28,10.65,-5.26%,0,4.21%,2.47%
6,600054.XSHG,2022-01-07,9.64,9.7,,9.74,9.87,9.55,9.76,0.00%,0,4.21%,2.47%
7,600054.XSHG,2022-01-06,9.6,9.64,,10.01,10.09,9.76,9.68,-1.76%,0,4.21%,2.47%
8,600054.XSHG,2021-09-02,9.28,9.35,,9.48,9.79,9.46,9.42,-0.42%,0,4.21%,2.47%
9,600054.XSHG,2021-09-01,9.2,9.28,,9.64,9.68,9.46,9.36,-2.56%,0,4.21%,2.47%
10,600054.XSHG,2021-08-31,9.14,9.2,,9.72,9.78,9.6,9.26,-2.92%,0,4.21%,2.47%
11,600054.XSHG,2021-08-30,9.08,9.14,,9.6,9.72,9.53,9.2,-2.07%,0,4.21%,2.47%
12,600054.XSHG,2021-03-23,11.18,11.3,,11.36,11.52,11.12,11.42,0.18%,-2.28%,0.88%,-0.53%
13,600054.XSHG,2021-03-02,10.21,10.36,,10.83,11.06,10.79,10.51,-1.81%,0,0.88%,-0.53%
14,600054.XSHG,2021-03-01,10.08,10.21,,10.96,11.07,10.7,10.34,-1.74%,0,0.88%,-0.53%
15,600054.XSHG,2021-02-26,9.94,10.08,,10.56,11.16,10.52,10.22,-0.29%,0,0.88%,-0.53%
16,600054.XSHG,2021-02-25,9.81,9.94,,10.3,10.87,10.25,10.07,-2.98%,0,0.88%,-0.53%
17,600054.XSHG,2021-02-24,9.68,9.81,,10.55,10.79,10.37,9.94,-4.23%,0,0.88%,-0.53%
18,600054.XSHG,2021-02-23,9.52,9.68,,10.72,11.0,10.36,9.84,-7.32%,0,0.88%,-0.53%
19,600054.XSHG,2021-02-22,9.43,9.52,,10.73,10.91,10.56,9.61,-7.28%,0,0.88%,-0.53%
20,600054.XSHG,2020-07-22,8.95,8.99,,8.9,8.98,8.71,9.03,1.33%,-0.55%,-0.55%,-1.44%
21,600054.XSHG,2020-07-21,8.89,8.95,,8.99,9.1,8.91,9.01,0.89%,-0.11%,1.00%,-0.22%
22,600054.XSHG,2020-07-20,8.8,8.89,,9.15,9.15,8.93,8.98,0.89%,0.33%,1.89%,1.89%
23,600054.XSHG,2020-07-17,8.74,8.8,,9.23,9.27,8.9,8.86,1.13%,3.50%,4.63%,4.18%
24,600054.XSHG,2020-07-16,8.56,8.74,,8.85,9.35,8.76,8.92,0.78%,2.35%,4.82%,-0.78%
25,600054.XSHG,2020-07-15,8.47,8.56,,9.51,9.51,8.85,8.65,-10.98%,0,4.82%,-0.78%
26,600054.XSHG,2020-07-14,8.38,8.47,,9.6,9.83,9.6,8.56,-2.69%,0,4.82%,-0.78%
27,600054.XSHG,2019-03-25,10.81,10.94,,11.51,11.56,11.02,11.07,-1.81%,0,4.82%,-0.78%
28,600054.XSHG,2019-03-22,10.78,10.81,,11.37,11.77,11.27,10.84,-2.03%,0,4.82%,-0.78%
29,600054.XSHG,2019-03-04,9.99,10.07,,10.33,10.43,10.3,10.15,-1.48%,0,4.82%,-0.78%
30,600054.XSHG,2019-03-01,9.94,9.99,,10.3,10.53,10.3,10.04,-0.90%,0,4.82%,-0.78%
31,600054.XSHG,2019-02-28,9.86,9.94,,10.4,10.4,10.13,10.02,-2.50%,0,4.82%,-0.78%
32,600054.XSHG,2018-11-12,9.13,9.21,,9.45,9.67,9.42,9.29,-0.11%,0,4.82%,-0.78%
33,600054.XSHG,2018-11-09,9.05,9.13,,9.42,9.57,9.3,9.21,-1.52%,0,4.82%,-0.78%
34,600054.XSHG,2018-11-08,9.0,9.05,,9.35,9.67,9.35,9.1,-1.43%,0,4.82%,-0.78%
35,600054.XSHG,2017-03-15,16.03,16.1,,16.29,16.35,16.17,16.17,0.49%,0.93%,1.11%,0.74%
36,600054.XSHG,2017-03-14,15.92,16.03,,16.26,16.32,16.09,16.14,-0.37%,0,1.11%,0.74%
