,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,600819.XSHG,2022-03-29,6.07,6.15,,5.71,5.85,5.63,6.23,9.95%,-7.54%,-6.10%,-8.35%
1,600819.XSHG,2022-03-28,5.96,6.07,,5.74,5.98,5.61,6.18,7.44%,-7.77%,-3.24%,-7.12%
2,600819.XSHG,2022-03-25,5.78,5.96,,5.85,6.0,5.72,6.14,-2.61%,0,-3.24%,-7.12%
3,600819.XSHG,2022-03-24,5.61,5.78,,6.56,7.0,6.3,5.95,-0.50%,0,-3.24%,-7.12%
4,600819.XSHG,2022-03-23,5.38,5.61,,6.12,7.3,5.98,5.84,-13.53%,0,-3.24%,-7.12%
5,600819.XSHG,2021-09-06,6.51,6.56,,6.61,6.8,6.53,6.61,1.66%,2.12%,2.87%,0.00%
6,600819.XSHG,2021-09-02,6.37,6.43,,6.8,7.15,6.71,6.49,0.92%,4.78%,10.17%,4.78%
7,600819.XSHG,2021-09-01,6.28,6.37,,6.48,6.94,6.43,6.46,0.62%,6.19%,7.43%,0.31%
8,600819.XSHG,2021-07-21,5.73,5.76,,5.86,5.96,5.79,5.79,0.52%,2.59%,2.94%,1.21%
9,600819.XSHG,2021-07-20,5.69,5.73,,5.87,5.91,5.76,5.77,1.39%,1.56%,2.43%,1.73%
10,600819.XSHG,2021-07-19,5.64,5.69,,5.77,5.91,5.69,5.74,-1.57%,0,2.43%,1.73%
11,600819.XSHG,2021-07-16,5.58,5.64,,5.9,6.06,5.83,5.7,-1.05%,0,2.43%,1.73%
12,600819.XSHG,2021-07-15,5.52,5.58,,5.9,5.96,5.76,5.64,-2.48%,0,2.43%,1.73%
13,600819.XSHG,2021-05-17,5.59,5.65,,5.54,5.58,5.46,5.71,4.03%,-2.28%,-2.28%,-2.98%
14,600819.XSHG,2021-05-14,5.54,5.59,,5.64,5.64,5.48,5.64,2.13%,-2.13%,0.00%,0.00%
15,600819.XSHG,2021-05-13,5.46,5.54,,5.78,5.81,5.52,5.62,-1.25%,0,0.00%,0.00%
16,600819.XSHG,2021-05-12,5.4,5.46,,5.9,6.23,5.69,5.52,-4.89%,0,0.00%,0.00%
17,600819.XSHG,2021-05-11,5.32,5.4,,5.82,6.01,5.79,5.48,-0.73%,0,0.00%,0.00%
18,600819.XSHG,2020-12-31,5.91,5.98,,6.0,6.27,5.97,6.05,1.98%,2.15%,3.64%,-0.83%
19,600819.XSHG,2020-12-30,5.87,5.91,,5.96,6.29,5.93,5.95,5.71%,0.84%,5.71%,0.17%
20,600819.XSHG,2020-12-29,5.76,5.87,,5.61,6.18,5.61,5.98,5.02%,0.67%,3.34%,-6.19%
21,600819.XSHG,2020-12-28,5.62,5.76,,6.22,6.22,5.68,5.9,-3.05%,0,3.34%,-6.19%
22,600819.XSHG,2020-12-25,5.48,5.62,,6.26,6.48,6.08,5.76,-7.64%,0,3.34%,-6.19%
23,600819.XSHG,2020-12-24,5.38,5.48,,6.2,6.83,6.2,5.58,-2.69%,0,3.34%,-6.19%
24,600819.XSHG,2020-12-23,5.29,5.38,,5.9,6.62,5.73,5.47,-6.03%,0,3.34%,-6.19%
25,600819.XSHG,2020-12-22,5.18,5.29,,5.82,6.27,5.8,5.4,-8.15%,0,3.34%,-6.19%
26,600819.XSHG,2020-12-21,5.09,5.18,,5.93,6.17,5.84,5.27,-9.30%,0,3.34%,-6.19%
27,600819.XSHG,2020-11-13,4.59,4.63,,4.78,4.87,4.75,4.67,-0.21%,0,3.34%,-6.19%
28,600819.XSHG,2020-08-12,4.93,4.98,,5.0,5.07,4.95,5.03,2.58%,-0.60%,0.80%,-0.60%
29,600819.XSHG,2020-07-17,4.69,4.7,,4.73,4.92,4.7,4.71,2.76%,4.03%,4.46%,0.42%
30,600819.XSHG,2020-07-16,4.65,4.69,,4.65,4.75,4.58,4.73,2.75%,-0.63%,0.42%,-1.69%
31,600819.XSHG,2020-07-15,4.6,4.65,,4.74,4.93,4.6,4.7,0.21%,-2.13%,4.89%,0.85%
32,600819.XSHG,2020-07-14,4.54,4.6,,4.89,4.92,4.69,4.66,-3.65%,0,4.89%,0.85%
33,600819.XSHG,2020-07-13,4.49,4.54,,4.92,5.03,4.83,4.59,-4.58%,0,4.89%,0.85%
34,600819.XSHG,2020-02-28,5.02,5.04,,4.74,4.95,4.73,5.06,7.91%,-2.77%,-2.17%,-6.32%
35,600819.XSHG,2020-01-08,4.77,4.81,,4.81,4.92,4.79,4.85,1.65%,0.82%,1.44%,-0.82%
36,600819.XSHG,2020-01-07,4.74,4.77,,4.89,4.9,4.77,4.8,-0.83%,0,1.44%,-0.82%
37,600819.XSHG,2020-01-06,4.7,4.74,,4.87,4.93,4.84,4.78,-0.42%,0,1.44%,-0.82%
38,600819.XSHG,2020-01-03,4.65,4.7,,4.87,4.92,4.8,4.75,-2.32%,0,1.44%,-0.82%
39,600819.XSHG,2020-01-02,4.6,4.65,,4.98,4.98,4.86,4.7,-4.68%,0,1.44%,-0.82%
40,600819.XSHG,2019-06-24,5.07,5.16,,5.26,5.3,5.07,5.25,0.00%,0,1.44%,-0.82%
41,600819.XSHG,2019-06-21,4.99,5.07,,5.39,5.5,5.25,5.15,-2.33%,0,1.44%,-0.82%
42,600819.XSHG,2019-06-20,4.93,4.99,,5.35,5.6,5.27,5.05,-0.99%,0,1.44%,-0.82%
43,600819.XSHG,2019-04-01,5.51,5.52,,5.73,5.78,5.66,5.53,1.08%,3.80%,4.52%,3.62%
44,600819.XSHG,2019-03-29,5.46,5.51,,5.63,5.78,5.47,5.56,4.50%,3.42%,3.96%,1.26%
45,600819.XSHG,2019-03-28,5.38,5.46,,5.44,5.58,5.31,5.54,1.26%,0.18%,0.72%,-1.81%
46,600819.XSHG,2019-03-27,5.34,5.38,,5.79,5.79,5.47,5.42,-4.06%,0,0.72%,-1.81%
47,600819.XSHG,2019-03-26,5.28,5.34,,5.78,5.83,5.64,5.4,-4.07%,0,0.72%,-1.81%
48,600819.XSHG,2019-03-22,5.19,5.22,,5.52,5.98,5.42,5.25,-3.62%,0,0.72%,-1.81%
49,600819.XSHG,2019-03-19,5.03,5.1,,5.25,5.28,5.1,5.17,-0.39%,0,0.72%,-1.81%
