,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,605011.XSHG,2022-05-25,17.23,17.46,,17.3,17.65,17.05,17.69,5.14%,-3.39%,-0.23%,-2.20%
1,605011.XSHG,2022-05-24,16.99,17.23,,17.46,17.6,16.78,17.47,0.40%,0.23%,0.74%,-0.06%
2,605011.XSHG,2022-05-23,16.72,16.99,,17.58,18.25,17.4,17.26,-0.81%,0,0.74%,-0.06%
3,605011.XSHG,2022-05-20,16.39,16.72,,17.73,17.82,17.4,17.05,-3.58%,0,0.74%,-0.06%
4,605011.XSHG,2022-05-19,15.98,16.39,,18.46,18.5,17.66,16.8,-4.52%,0,0.74%,-0.06%
5,605011.XSHG,2022-03-23,21.59,22.02,,21.52,22.05,21.06,22.45,5.79%,-3.03%,-1.78%,-4.14%
6,605011.XSHG,2022-03-22,21.13,21.59,,22.55,22.62,21.15,22.05,-1.13%,0,-1.78%,-4.14%
7,605011.XSHG,2022-03-21,20.9,21.13,,23.01,23.18,22.3,21.36,-1.45%,0,-1.78%,-4.14%
8,605011.XSHG,2022-03-18,20.66,20.9,,21.91,23.58,21.67,21.14,-0.76%,0,-1.78%,-4.14%
9,605011.XSHG,2022-03-17,20.37,20.66,,21.86,23.27,21.3,20.95,-5.92%,0,-1.78%,-4.14%
10,605011.XSHG,2022-03-16,20.06,20.37,,22.71,24.0,22.19,20.68,-0.15%,0,-1.78%,-4.14%
11,605011.XSHG,2022-02-24,18.87,18.95,,18.96,20.09,18.9,19.03,1.94%,2.73%,5.57%,-0.37%
12,605011.XSHG,2021-10-26,27.72,27.91,,27.11,28.5,26.6,28.1,4.27%,0.71%,1.42%,-3.52%
13,605011.XSHG,2021-10-25,27.4,27.72,,27.32,28.18,26.9,28.04,5.85%,-2.67%,0.50%,-2.57%
14,605011.XSHG,2021-10-22,26.9,27.4,,26.62,28.38,26.4,27.9,5.88%,-0.50%,1.72%,-4.59%
15,605011.XSHG,2021-10-21,26.2,26.9,,28.33,28.89,26.26,27.6,0.47%,-3.55%,4.67%,2.64%
16,605011.XSHG,2021-10-20,25.66,26.2,,28.51,29.83,27.47,26.74,-10.32%,0,4.67%,2.64%
17,605011.XSHG,2021-10-19,25.51,25.66,,30.5,33.48,29.5,25.81,-3.87%,0,4.67%,2.64%
18,605011.XSHG,2021-10-18,25.28,25.51,,27.4,30.71,26.81,25.74,0.93%,19.31%,19.31%,6.45%
19,605011.XSHG,2021-10-15,24.72,25.28,,26.0,28.8,25.5,25.84,4.06%,8.05%,11.46%,0.62%
20,605011.XSHG,2021-10-14,24.42,24.72,,26.26,28.0,24.79,25.02,6.87%,5.08%,11.91%,4.96%
21,605011.XSHG,2021-10-12,23.13,23.71,,27.0,28.35,25.57,24.29,2.47%,5.27%,16.71%,11.16%
22,605011.XSHG,2021-10-11,22.89,23.13,,25.0,28.41,23.69,23.37,-0.94%,0,16.71%,11.16%
23,605011.XSHG,2021-10-08,22.6,22.89,,23.59,25.83,23.59,23.18,2.72%,11.43%,11.43%,1.77%
24,605011.XSHG,2021-09-30,22.47,22.6,,23.89,24.0,22.55,22.73,2.95%,3.30%,5.59%,5.10%
25,605011.XSHG,2021-09-29,22.13,22.47,,22.06,23.94,22.06,22.81,0.22%,3.46%,4.95%,-3.29%
26,605011.XSHG,2021-08-25,21.44,21.63,,22.3,24.09,21.13,21.82,8.75%,3.90%,10.40%,2.20%
27,605011.XSHG,2021-08-24,21.23,21.44,,20.19,22.2,19.91,21.65,8.73%,2.54%,2.54%,-6.74%
28,605011.XSHG,2021-08-23,20.88,21.23,,19.96,20.84,19.76,21.58,9.22%,-6.44%,-3.43%,-7.51%
29,605011.XSHG,2021-08-20,20.19,20.88,,19.6,22.23,19.59,21.57,0.00%,0,-3.43%,-7.51%
30,605011.XSHG,2021-08-19,19.19,20.19,,21.57,21.57,21.57,21.19,-13.07%,0,-3.43%,-7.51%
31,605011.XSHG,2021-08-18,18.39,19.19,,28.8,29.28,23.96,19.99,-26.26%,0,-3.43%,-7.51%
