,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,600367.XSHG,2022-05-26,19.24,19.24,,19.53,19.88,19.05,19.24,2.08%,0.05%,3.33%,1.51%
1,600367.XSHG,2022-04-13,23.77,23.7,,22.77,23.5,21.95,23.63,7.70%,-6.09%,-0.55%,-3.64%
2,600367.XSHG,2022-04-12,23.68,23.77,,22.94,23.95,21.81,23.86,4.69%,-3.94%,0.38%,-3.86%
3,600367.XSHG,2022-04-11,23.17,23.68,,23.37,24.25,22.74,24.19,3.64%,-1.65%,0.25%,-3.39%
4,600367.XSHG,2022-04-08,22.84,23.17,,25.1,25.23,23.31,23.5,-1.36%,0,0.25%,-3.39%
5,600367.XSHG,2022-04-07,22.5,22.84,,24.2,26.28,23.82,23.18,-1.81%,0,0.25%,-3.39%
6,600367.XSHG,2022-03-09,24.2,24.15,,21.27,21.83,20.8,24.1,17.76%,-11.70%,-9.42%,-11.74%
7,600367.XSHG,2022-03-08,24.0,24.2,,21.79,22.07,19.82,24.4,11.11%,-14.47%,-9.55%,-10.70%
8,600367.XSHG,2022-03-07,23.64,24.0,,24.28,24.7,21.69,24.36,2.67%,-10.51%,1.40%,-0.33%
9,600367.XSHG,2022-03-04,23.25,23.64,,24.5,25.4,23.71,24.03,-2.12%,0,1.40%,-0.33%
10,600367.XSHG,2022-03-03,22.68,23.25,,25.39,26.26,24.54,23.82,-5.63%,0,1.40%,-0.33%
11,600367.XSHG,2022-03-02,22.11,22.68,,27.39,27.48,25.16,23.25,-9.89%,0,1.40%,-0.33%
12,600367.XSHG,2022-03-01,21.73,22.11,,26.0,28.48,25.55,22.49,-9.47%,0,1.40%,-0.33%
13,600367.XSHG,2022-02-28,21.55,21.73,,24.88,26.5,24.62,21.91,1.83%,20.95%,20.95%,13.56%
14,600367.XSHG,2022-02-25,21.29,21.55,,21.68,24.09,21.51,21.81,0.23%,10.45%,10.45%,-0.60%
15,600367.XSHG,2022-02-24,20.88,21.29,,21.99,22.94,21.76,21.7,1.47%,0.92%,5.71%,1.34%
16,600367.XSHG,2022-02-23,20.55,20.88,,23.2,23.35,21.38,21.21,-3.25%,0,5.71%,1.34%
17,600367.XSHG,2022-02-22,20.29,20.55,,22.11,24.46,21.9,20.81,-3.80%,0,5.71%,1.34%
18,600367.XSHG,2022-02-21,20.1,20.29,,22.0,22.58,21.6,20.48,-1.22%,0,5.71%,1.34%
19,600367.XSHG,2022-02-18,19.79,20.1,,21.02,22.37,20.73,20.41,-3.09%,0,5.71%,1.34%
20,600367.XSHG,2022-02-17,19.39,19.79,,21.47,21.67,21.04,20.19,-3.02%,0,5.71%,1.34%
21,600367.XSHG,2022-02-16,19.15,19.39,,21.38,23.07,20.8,19.63,-5.86%,0,5.71%,1.34%
22,600367.XSHG,2022-02-15,18.79,19.15,,21.11,21.96,20.78,19.51,-2.31%,0,5.71%,1.34%
23,600367.XSHG,2022-02-14,18.3,18.79,,20.6,21.48,19.96,19.28,-3.22%,0,5.71%,1.34%
24,600367.XSHG,2022-02-11,17.92,18.3,,20.13,21.58,19.9,18.68,0.43%,8.24%,15.52%,7.76%
25,600367.XSHG,2022-02-10,17.55,17.92,,18.78,20.9,18.6,18.29,-3.12%,0,15.52%,7.76%
26,600367.XSHG,2022-02-09,17.33,17.55,,19.42,19.6,18.86,17.77,-3.43%,0,15.52%,7.76%
27,600367.XSHG,2021-12-16,21.02,21.25,,20.89,21.16,20.35,21.48,6.89%,-5.17%,-1.49%,-2.75%
28,600367.XSHG,2021-12-15,20.57,21.02,,21.32,21.41,20.0,21.47,1.63%,-4.84%,-0.28%,-0.70%
29,600367.XSHG,2021-12-14,20.09,20.57,,23.4,23.44,21.12,21.05,-4.51%,0,-0.28%,-0.70%
