,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,002210.XSHE,2022-04-20,3.09,3.1,,2.94,2.95,2.8,3.11,8.36%,-9.32%,-5.14%,-5.47%
1,002210.XSHE,2022-04-19,3.06,3.09,,2.9,3.05,2.85,3.12,7.05%,-3.53%,-2.24%,-7.05%
2,002210.XSHE,2022-04-18,3.02,3.06,,2.98,3.06,2.9,3.1,6.45%,-5.81%,-1.29%,-3.87%
3,002210.XSHE,2022-04-15,2.97,3.02,,3.05,3.19,2.9,3.07,2.28%,-1.63%,3.91%,-0.65%
4,002210.XSHE,2021-12-07,4.15,4.18,,3.68,3.9,3.66,4.21,14.49%,-12.11%,-7.36%,-12.59%
5,002210.XSHE,2021-12-06,4.05,4.15,,3.78,3.9,3.6,4.25,9.18%,-12.00%,-8.24%,-11.06%
6,002210.XSHE,2021-12-03,3.98,4.05,,4.15,4.25,3.86,4.12,5.83%,-6.31%,3.16%,0.73%
7,002210.XSHE,2021-12-02,3.85,3.98,,4.17,4.55,3.88,4.11,-1.22%,0,3.16%,0.73%
8,002210.XSHE,2021-12-01,3.7,3.85,,4.63,4.9,4.16,4.0,-15.50%,0,3.16%,0.73%
9,002210.XSHE,2021-11-30,3.57,3.7,,4.62,4.62,4.62,3.83,-15.14%,0,3.16%,0.73%
10,002210.XSHE,2021-11-29,3.45,3.57,,4.45,4.62,4.41,3.69,-12.47%,0,3.16%,0.73%
11,002210.XSHE,2021-11-26,3.34,3.45,,4.23,4.4,4.15,3.56,-12.08%,0,3.16%,0.73%
12,002210.XSHE,2021-11-25,3.25,3.34,,3.99,4.19,3.99,3.43,-9.04%,0,3.16%,0.73%
13,002210.XSHE,2021-11-24,3.17,3.25,,3.93,4.09,3.74,3.33,-11.71%,0,3.16%,0.73%
14,002210.XSHE,2021-11-23,3.1,3.17,,3.75,3.9,3.72,3.24,-10.49%,0,3.16%,0.73%
15,002210.XSHE,2021-11-22,3.04,3.1,,3.6,3.71,3.58,3.16,-6.96%,0,3.16%,0.73%
16,002210.XSHE,2021-11-19,2.97,3.04,,3.39,3.53,3.38,3.11,-7.07%,0,3.16%,0.73%
17,002210.XSHE,2021-11-18,2.9,2.97,,3.66,3.66,3.33,3.04,-10.20%,0,3.16%,0.73%
18,002210.XSHE,2021-11-17,2.86,2.9,,3.39,3.49,3.35,2.94,-6.46%,0,3.16%,0.73%
19,002210.XSHE,2021-11-16,2.82,2.86,,3.16,3.32,3.13,2.9,-3.45%,0,3.16%,0.73%
