,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,600865.XSHG,2022-04-22,12.28,12.36,,11.32,11.5,10.54,12.44,6.99%,-15.27%,-7.56%,-9.00%
1,600865.XSHG,2022-03-31,11.74,11.84,,11.3,11.55,11.05,11.94,6.70%,-4.10%,-3.27%,-5.36%
2,600865.XSHG,2022-03-30,11.54,11.74,,11.79,11.81,11.14,11.94,1.17%,-5.36%,-1.09%,-1.26%
3,600865.XSHG,2022-03-29,11.46,11.54,,12.34,12.38,11.8,11.62,-3.18%,0,-1.09%,-1.26%
4,600865.XSHG,2022-03-28,11.39,11.46,,12.02,12.52,11.99,11.53,-3.56%,0,-1.09%,-1.26%
5,600865.XSHG,2022-03-25,11.3,11.39,,12.37,12.57,11.94,11.48,-4.09%,0,-1.09%,-1.26%
6,600865.XSHG,2022-03-24,11.22,11.3,,11.95,12.72,11.95,11.38,-3.25%,0,-1.09%,-1.26%
7,600865.XSHG,2022-03-16,10.97,10.91,,11.08,11.15,10.61,10.85,4.70%,-0.18%,2.76%,2.12%
8,600865.XSHG,2022-03-15,10.86,10.97,,10.49,11.06,10.34,11.08,8.94%,-1.90%,-0.18%,-5.32%
9,600865.XSHG,2022-03-14,10.69,10.86,,11.05,11.33,10.09,11.03,0.18%,-7.71%,2.72%,0.18%
10,600865.XSHG,2022-03-11,10.48,10.69,,11.62,11.64,11.01,10.9,-0.09%,0,2.72%,0.18%
11,600865.XSHG,2022-03-10,10.24,10.48,,11.07,11.95,10.91,10.72,-2.71%,0,2.72%,0.18%
12,600865.XSHG,2022-03-09,10.09,10.24,,11.73,12.17,11.01,10.39,-3.18%,0,2.72%,0.18%
13,600865.XSHG,2022-03-08,9.96,10.09,,10.81,11.77,10.72,10.22,-3.62%,0,2.72%,0.18%
14,600865.XSHG,2022-03-07,9.81,9.96,,10.81,11.0,10.59,10.11,-1.48%,0,2.72%,0.18%
15,600865.XSHG,2022-03-04,9.62,9.81,,10.48,10.93,10.26,10.0,-3.40%,0,2.72%,0.18%
16,600865.XSHG,2022-03-03,9.49,9.62,,10.81,10.93,10.34,9.75,-7.08%,0,2.72%,0.18%
17,600865.XSHG,2022-03-02,9.3,9.49,,10.55,11.03,10.44,9.68,-7.33%,0,2.72%,0.18%
18,600865.XSHG,2022-03-01,9.19,9.3,,10.51,10.95,10.39,9.41,-4.46%,0,2.72%,0.18%
19,600865.XSHG,2021-12-08,8.76,8.78,,8.48,8.52,8.25,8.8,6.70%,-5.34%,-3.18%,-3.64%
20,600865.XSHG,2021-12-07,8.71,8.76,,8.75,8.78,8.21,8.81,2.38%,-4.09%,-0.34%,-0.68%
21,600865.XSHG,2021-12-06,8.63,8.71,,9.02,9.07,8.6,8.79,-1.14%,0,-0.34%,-0.68%
22,600865.XSHG,2021-11-25,8.2,8.27,,8.55,8.8,8.5,8.34,-1.44%,0,-0.34%,-0.68%
23,600865.XSHG,2021-11-23,8.03,8.12,,8.62,8.66,8.47,8.21,-2.19%,0,-0.34%,-0.68%
24,600865.XSHG,2021-11-22,7.98,8.03,,8.39,8.74,8.39,8.08,-2.60%,0,-0.34%,-0.68%
25,600865.XSHG,2021-11-19,7.91,7.98,,8.34,8.48,8.29,8.05,-2.11%,0,-0.34%,-0.68%
26,600865.XSHG,2021-11-18,7.85,7.91,,8.34,8.37,8.22,7.97,-1.25%,0,-0.34%,-0.68%
27,600865.XSHG,2021-09-10,8.34,8.4,,8.39,8.58,8.36,8.46,1.06%,1.18%,1.42%,-0.83%
28,600865.XSHG,2021-09-09,8.3,8.34,,8.61,8.69,8.37,8.38,-0.84%,0,1.42%,-0.83%
29,600865.XSHG,2021-06-04,8.72,8.8,,8.52,8.68,8.42,8.88,4.73%,-4.95%,-2.25%,-4.05%
30,600865.XSHG,2021-06-03,8.65,8.72,,8.65,8.77,8.46,8.79,0.46%,-3.30%,-0.23%,-1.59%
31,600865.XSHG,2021-06-02,8.5,8.65,,8.85,9.02,8.75,8.8,-0.68%,0,-0.23%,-1.59%
32,600865.XSHG,2021-06-01,8.33,8.5,,9.14,9.3,8.86,8.67,-3.81%,0,-0.23%,-1.59%
33,600865.XSHG,2021-05-31,8.2,8.33,,9.21,9.34,9.0,8.46,-7.68%,0,-0.23%,-1.59%
34,600865.XSHG,2021-05-28,8.14,8.2,,9.35,9.8,9.11,8.26,-3.63%,0,-0.23%,-1.59%
35,600865.XSHG,2021-05-27,8.09,8.14,,8.63,9.47,8.56,8.19,-3.17%,0,-0.23%,-1.59%
36,600865.XSHG,2021-05-26,8.02,8.09,,8.5,8.69,8.45,8.16,-3.06%,0,-0.23%,-1.59%
37,600865.XSHG,2021-04-22,7.43,7.48,,7.64,7.71,7.39,7.53,-1.20%,0,-0.23%,-1.59%
38,600865.XSHG,2021-04-21,7.36,7.43,,7.67,7.78,7.62,7.5,-2.13%,0,-0.23%,-1.59%
39,600865.XSHG,2021-01-20,7.36,7.45,,7.71,7.71,7.48,7.54,-1.46%,0,-0.23%,-1.59%
40,600865.XSHG,2021-01-19,7.3,7.36,,7.77,7.79,7.65,7.42,-2.70%,0,-0.23%,-1.59%
41,600865.XSHG,2020-10-14,7.32,7.39,,7.72,8.0,7.41,7.46,-2.28%,0,-0.23%,-1.59%
