,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,603667.XSHG,2022-05-26,12.43,12.58,,13.03,13.38,12.97,12.73,0.16%,2.51%,5.11%,2.36%
1,603667.XSHG,2022-05-25,12.26,12.43,,12.71,13.21,12.71,12.6,-1.43%,0,5.11%,2.36%
2,603667.XSHG,2022-05-24,11.98,12.26,,13.18,13.4,12.78,12.54,-3.67%,0,5.11%,2.36%
3,603667.XSHG,2022-05-23,11.73,11.98,,13.59,13.86,13.0,12.23,-6.62%,0,5.11%,2.36%
4,603667.XSHG,2022-05-20,11.45,11.73,,13.35,13.88,13.04,12.01,-8.41%,0,5.11%,2.36%
5,603667.XSHG,2022-05-19,11.2,11.45,,13.02,13.82,13.02,11.7,-0.85%,0,5.11%,2.36%
6,603667.XSHG,2022-05-18,10.93,11.2,,11.81,13.29,11.8,11.47,-2.44%,0,5.11%,2.36%
7,603667.XSHG,2021-12-01,17.64,18.1,,18.69,18.81,17.99,18.56,-0.22%,0,5.11%,2.36%
8,603667.XSHG,2021-11-30,17.24,17.64,,18.94,19.88,18.6,18.04,-2.83%,0,5.11%,2.36%
9,603667.XSHG,2021-11-29,16.99,17.24,,18.86,19.25,18.55,17.49,-0.51%,0,5.11%,2.36%
10,603667.XSHG,2021-11-26,16.72,16.99,,17.75,19.25,17.58,17.26,-2.38%,0,5.11%,2.36%
11,603667.XSHG,2021-09-28,18.62,18.83,,17.69,18.4,17.05,19.04,7.83%,-10.45%,-3.36%,-7.09%
12,603667.XSHG,2021-09-27,18.36,18.62,,18.04,18.58,17.55,18.88,6.78%,-4.29%,-1.59%,-4.45%
13,603667.XSHG,2021-09-24,17.99,18.36,,18.54,19.15,17.6,18.73,5.29%,-2.08%,2.24%,-1.01%
14,603667.XSHG,2021-09-23,17.44,17.99,,19.25,19.36,17.74,18.54,-4.48%,0,2.24%,-1.01%
15,603667.XSHG,2021-09-22,16.84,17.44,,21.01,21.34,19.37,18.04,-9.87%,0,2.24%,-1.01%
16,603667.XSHG,2021-09-17,16.08,16.84,,20.85,21.66,19.82,17.6,-9.20%,0,2.24%,-1.01%
17,603667.XSHG,2021-09-16,15.43,16.08,,20.39,21.84,19.22,16.73,-15.24%,0,2.24%,-1.01%
