,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,600177.XSHG,2022-05-16,7.03,7.11,,7.35,7.36,7.28,7.19,-0.97%,0,2.29%,-1.04%
1,600177.XSHG,2021-02-25,7.54,7.6,,7.54,7.66,7.51,7.66,1.44%,-1.83%,0.00%,-1.57%
2,600177.XSHG,2021-02-24,7.44,7.54,,7.67,7.8,7.55,7.64,1.05%,-0.79%,2.09%,0.39%
3,600177.XSHG,2021-02-23,7.33,7.44,,7.88,7.89,7.56,7.55,-3.58%,0,2.09%,0.39%
4,600177.XSHG,2021-02-22,7.19,7.33,,7.86,7.99,7.82,7.47,-4.42%,0,2.09%,0.39%
5,600177.XSHG,2021-02-19,7.06,7.19,,8.0,8.07,7.8,7.32,-6.28%,0,2.09%,0.39%
6,600177.XSHG,2020-07-16,6.22,6.29,,6.24,6.28,6.12,6.36,3.46%,-2.36%,-1.26%,-1.89%
7,600177.XSHG,2020-07-15,6.12,6.22,,6.37,6.42,6.14,6.32,-0.32%,0,-1.26%,-1.89%
8,600177.XSHG,2020-07-14,6.02,6.12,,6.52,6.56,6.34,6.22,-2.89%,0,-1.26%,-1.89%
9,600177.XSHG,2020-07-13,5.95,6.02,,6.56,6.66,6.4,6.09,-4.60%,0,-1.26%,-1.89%
10,600177.XSHG,2020-07-10,5.87,5.95,,6.46,6.55,6.37,6.03,-3.98%,0,-1.26%,-1.89%
11,600177.XSHG,2019-11-14,6.05,6.11,,6.4,6.46,6.31,6.17,-3.08%,0,-1.26%,-1.89%
12,600177.XSHG,2019-04-01,5.45,5.49,,5.73,5.78,5.66,5.53,-0.72%,0,-1.26%,-1.89%
13,600177.XSHG,2019-03-29,5.41,5.45,,5.57,5.73,5.57,5.49,2.19%,3.83%,4.37%,1.46%
14,600177.XSHG,2019-03-04,5.07,5.1,,5.26,5.32,5.23,5.13,-1.56%,0,4.37%,1.46%
15,600177.XSHG,2019-03-01,5.04,5.07,,5.23,5.38,5.21,5.1,-0.78%,0,4.37%,1.46%
16,600177.XSHG,2019-02-20,4.76,4.81,,4.95,4.99,4.92,4.86,-1.23%,0,4.37%,1.46%
17,600177.XSHG,2019-02-19,4.72,4.76,,4.98,4.98,4.92,4.8,-2.50%,0,4.37%,1.46%
18,600177.XSHG,2019-02-18,4.68,4.72,,4.97,5.0,4.92,4.76,-2.94%,0,4.37%,1.46%
19,600177.XSHG,2018-11-09,4.56,4.58,,4.62,4.69,4.62,4.6,-0.22%,0,4.37%,1.46%
20,600177.XSHG,2017-06-15,5.8,5.82,,5.9,5.91,5.81,5.84,-0.34%,0,4.37%,1.46%
21,600177.XSHG,2017-06-14,5.76,5.8,,5.92,5.93,5.86,5.84,-0.86%,0,4.37%,1.46%
