,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,601360.XSHG,2021-07-19,12.64,12.76,,12.78,12.94,12.72,12.88,2.87%,-1.09%,0.47%,-0.78%
1,601360.XSHG,2021-01-19,16.9,17.05,,16.62,16.92,16.45,17.2,3.43%,-2.85%,-1.63%,-3.37%
2,601360.XSHG,2021-01-18,16.74,16.9,,17.23,17.25,16.61,17.06,-0.18%,0,-1.63%,-3.37%
3,601360.XSHG,2021-01-15,16.54,16.74,,17.32,17.5,17.09,16.94,-1.53%,0,-1.63%,-3.37%
4,601360.XSHG,2020-12-03,16.02,16.16,,16.88,17.48,16.71,16.3,-1.41%,0,-1.63%,-3.37%
5,601360.XSHG,2020-12-02,15.84,16.02,,16.6,17.28,16.53,16.2,-1.91%,0,-1.63%,-3.37%
6,601360.XSHG,2020-07-16,20.23,20.42,,19.25,19.51,18.88,20.61,6.94%,-7.42%,-5.34%,-6.60%
7,601360.XSHG,2020-07-15,19.95,20.23,,20.35,20.56,19.18,20.51,1.85%,-5.61%,0.24%,-0.78%
8,601360.XSHG,2020-07-14,19.62,19.95,,21.18,21.3,20.13,20.28,-2.61%,0,0.24%,-0.78%
9,601360.XSHG,2020-07-13,19.44,19.62,,21.6,21.85,20.81,19.8,-1.31%,0,0.24%,-0.78%
10,601360.XSHG,2020-02-28,25.87,25.79,,22.28,23.14,21.39,25.71,13.77%,-10.74%,-10.00%,-13.34%
11,601360.XSHG,2020-02-27,25.58,25.87,,22.93,23.26,22.17,26.16,9.25%,-14.79%,-11.09%,-12.35%
12,601360.XSHG,2020-02-26,25.11,25.58,,24.44,25.13,23.74,26.05,-1.11%,0,-11.09%,-12.35%
13,601360.XSHG,2020-02-25,24.6,25.11,,26.92,27.72,26.34,25.62,-2.38%,0,-11.09%,-12.35%
14,601360.XSHG,2020-02-24,24.29,24.6,,27.91,28.37,26.23,24.91,-4.13%,0,-11.09%,-12.35%
15,601360.XSHG,2020-01-08,23.03,23.34,,23.84,25.09,23.84,23.65,0.17%,4.48%,6.09%,0.80%
16,601360.XSHG,2020-01-07,22.82,23.03,,24.03,24.23,23.61,23.24,-2.84%,0,6.09%,0.80%
17,601360.XSHG,2020-01-06,22.68,22.82,,24.38,24.49,23.9,22.96,-1.18%,0,6.09%,0.80%
18,601360.XSHG,2020-01-03,22.52,22.68,,23.5,24.36,23.23,22.84,-3.06%,0,6.09%,0.80%
19,601360.XSHG,2020-01-02,22.44,22.52,,23.92,24.63,23.54,22.6,-3.72%,0,6.09%,0.80%
20,601360.XSHG,2019-12-23,21.78,21.88,,21.2,21.39,21.02,21.98,3.87%,-2.68%,-2.68%,-3.55%
21,601360.XSHG,2019-12-20,21.64,21.78,,21.95,22.01,21.13,21.92,-0.23%,0,-2.68%,-3.55%
22,601360.XSHG,2019-09-19,24.47,24.72,,24.93,25.42,24.65,24.97,2.84%,0.32%,1.80%,-0.16%
23,601360.XSHG,2019-09-18,24.2,24.47,,24.67,25.08,24.26,24.74,2.59%,1.05%,1.37%,-0.28%
24,601360.XSHG,2019-09-17,23.77,24.2,,24.89,25.13,24.1,24.63,-0.41%,0,1.37%,-0.28%
25,601360.XSHG,2019-09-16,23.42,23.77,,26.12,26.12,24.73,24.12,-3.03%,0,1.37%,-0.28%
26,601360.XSHG,2019-09-12,22.98,23.42,,25.74,27.32,24.85,23.86,-5.99%,0,1.37%,-0.28%
27,601360.XSHG,2019-09-11,22.41,22.98,,26.18,26.18,25.29,23.55,-8.11%,0,1.37%,-0.28%
