,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,600821.XSHG,2022-05-26,5.95,5.97,,6.16,6.17,5.96,5.99,-1.00%,0,2.43%,0.69%
1,600821.XSHG,2022-05-25,5.94,5.95,,6.17,6.22,6.05,5.96,2.01%,3.19%,4.36%,3.52%
2,600821.XSHG,2022-05-24,5.88,5.94,,5.95,6.17,5.84,6.0,1.33%,2.67%,2.83%,-0.83%
3,600821.XSHG,2021-12-20,11.41,11.57,,10.6,10.98,10.12,11.73,6.22%,-11.34%,-6.39%,-9.63%
4,600821.XSHG,2021-12-16,11.05,11.2,,11.89,12.88,11.8,11.35,-3.35%,0,-6.39%,-9.63%
5,600821.XSHG,2021-12-15,10.92,11.05,,11.89,12.5,11.73,11.18,1.61%,7.33%,11.81%,6.35%
6,600821.XSHG,2021-12-14,10.81,10.92,,11.21,12.16,11.0,11.03,-1.09%,0,11.81%,6.35%
7,600821.XSHG,2021-12-13,10.74,10.81,,11.47,11.68,11.15,10.88,-3.40%,0,11.81%,6.35%
8,600821.XSHG,2021-12-10,10.7,10.74,,11.25,12.2,11.25,10.78,-1.11%,0,11.81%,6.35%
9,600821.XSHG,2021-12-09,10.64,10.7,,11.0,11.6,10.9,10.76,-1.30%,0,11.81%,6.35%
10,600821.XSHG,2021-11-03,11.45,11.59,,10.81,11.19,10.26,11.73,11.34%,-6.14%,-4.60%,-7.84%
11,600821.XSHG,2021-11-02,11.18,11.45,,10.8,11.05,10.4,11.72,4.95%,-9.13%,-5.72%,-7.85%
12,600821.XSHG,2021-11-01,10.81,11.18,,12.55,12.58,11.14,11.55,-2.86%,0,-5.72%,-7.85%
13,600821.XSHG,2021-10-29,10.46,10.81,,12.21,13.28,11.88,11.16,-4.03%,0,-5.72%,-7.85%
14,600821.XSHG,2021-10-28,9.94,10.46,,11.61,12.75,11.61,10.98,-7.29%,0,-5.72%,-7.85%
15,600821.XSHG,2021-10-27,9.63,9.94,,13.2,13.3,11.78,10.25,-16.10%,0,-5.72%,-7.85%
16,600821.XSHG,2021-10-26,9.43,9.63,,12.1,13.09,11.9,9.83,-13.73%,0,-5.72%,-7.85%
17,600821.XSHG,2021-10-25,9.36,9.43,,11.23,12.35,11.18,9.5,-7.16%,0,-5.72%,-7.85%
18,600821.XSHG,2021-10-22,9.29,9.36,,10.37,11.23,10.18,9.43,-8.27%,0,-5.72%,-7.85%
19,600821.XSHG,2021-10-21,9.12,9.29,,10.42,10.75,10.21,9.46,-7.40%,0,-5.72%,-7.85%
20,600821.XSHG,2021-10-12,8.76,9.02,,8.49,8.58,7.9,9.28,10.78%,-14.87%,-7.54%,-8.51%
21,600821.XSHG,2021-10-11,8.48,8.76,,8.89,9.25,8.28,9.04,4.31%,-2.88%,2.32%,-1.66%
22,600821.XSHG,2021-10-08,8.13,8.48,,9.87,9.87,8.65,8.83,-2.15%,0,2.32%,-1.66%
23,600821.XSHG,2021-09-30,7.87,8.13,,10.45,10.5,9.02,8.39,-2.86%,0,2.32%,-1.66%
24,600821.XSHG,2021-09-29,7.5,7.87,,8.7,10.02,8.63,8.24,-10.56%,0,2.32%,-1.66%
25,600821.XSHG,2021-09-28,7.23,7.5,,9.77,10.11,9.11,7.77,-10.81%,0,2.32%,-1.66%
26,600821.XSHG,2021-09-27,7.03,7.23,,8.7,10.13,8.61,7.43,-12.25%,0,2.32%,-1.66%
27,600821.XSHG,2021-09-24,6.79,7.03,,9.02,9.58,8.34,7.27,-10.73%,0,2.32%,-1.66%
28,600821.XSHG,2021-09-23,6.61,6.79,,9.3,9.3,8.05,6.97,-27.26%,0,2.32%,-1.66%
29,600821.XSHG,2021-09-22,6.48,6.61,,8.87,8.87,8.87,6.74,-14.84%,0,2.32%,-1.66%
30,600821.XSHG,2021-09-15,6.26,6.32,,6.96,7.07,6.63,6.38,-0.16%,0,2.32%,-1.66%
31,600821.XSHG,2021-09-14,6.16,6.26,,6.5,6.82,6.39,6.36,-0.47%,0,2.32%,-1.66%
32,600821.XSHG,2021-09-13,6.04,6.16,,6.58,6.7,6.39,6.28,-1.11%,0,2.32%,-1.66%
33,600821.XSHG,2021-09-10,5.92,6.04,,6.37,6.69,6.35,6.16,-2.60%,0,2.32%,-1.66%
34,600821.XSHG,2021-09-09,5.78,5.92,,6.57,6.58,6.32,6.06,-5.12%,0,2.32%,-1.66%
35,600821.XSHG,2021-09-08,5.66,5.78,,6.71,6.72,6.37,5.9,-9.32%,0,2.32%,-1.66%
36,600821.XSHG,2021-09-07,5.55,5.66,,6.5,7.03,6.45,5.77,-7.45%,0,2.32%,-1.66%
