,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,600769.XSHG,2022-05-26,7.61,7.64,,7.74,8.19,7.65,7.67,2.48%,6.00%,6.78%,0.91%
1,600769.XSHG,2022-05-25,7.6,7.61,,7.74,7.75,7.48,7.62,3.94%,0.66%,1.71%,1.57%
2,600769.XSHG,2022-05-24,7.51,7.6,,7.48,7.75,7.32,7.69,3.12%,0.26%,0.78%,-2.73%
3,600769.XSHG,2022-05-23,7.38,7.51,,7.88,7.95,7.45,7.64,-1.44%,0,0.78%,-2.73%
4,600769.XSHG,2022-05-20,7.23,7.38,,7.87,7.99,7.75,7.53,-3.59%,0,0.78%,-2.73%
5,600769.XSHG,2022-05-19,7.12,7.23,,8.0,8.0,7.8,7.34,-2.45%,0,0.78%,-2.73%
6,600769.XSHG,2022-05-18,7.01,7.12,,7.67,8.09,7.52,7.23,-0.69%,0,0.78%,-2.73%
7,600769.XSHG,2022-03-17,8.64,8.65,,8.04,8.67,8.04,8.66,9.70%,-2.54%,0.12%,-7.16%
8,600769.XSHG,2022-03-16,8.54,8.64,,7.82,8.47,7.82,8.74,9.84%,-7.21%,-3.09%,-10.53%
9,600769.XSHG,2022-03-15,8.31,8.54,,8.15,8.37,7.88,8.77,0.11%,-10.03%,-4.56%,-7.07%
10,600769.XSHG,2022-03-14,8.13,8.31,,9.1,9.23,8.76,8.49,-9.31%,0,-4.56%,-7.07%
11,600769.XSHG,2022-03-11,7.98,8.13,,9.35,10.48,9.28,8.28,-5.68%,0,-4.56%,-7.07%
12,600769.XSHG,2022-03-10,7.88,7.98,,8.92,9.88,8.75,8.08,-1.11%,0,-4.56%,-7.07%
13,600769.XSHG,2022-03-09,7.73,7.88,,8.69,9.4,8.17,8.03,-4.73%,0,-4.56%,-7.07%
14,600769.XSHG,2022-03-08,7.64,7.73,,8.45,9.3,8.41,7.82,1.53%,9.34%,18.93%,8.06%
15,600769.XSHG,2022-03-07,7.49,7.64,,8.0,8.86,7.7,7.79,-1.03%,0,18.93%,8.06%
16,600769.XSHG,2022-03-04,7.4,7.49,,8.06,8.21,7.87,7.58,-0.53%,0,18.93%,8.06%
17,600769.XSHG,2022-03-03,7.32,7.4,,7.71,8.56,7.62,7.48,-3.07%,0,18.93%,8.06%
18,600769.XSHG,2022-03-02,7.24,7.32,,7.82,8.02,7.71,7.4,-1.76%,0,18.93%,8.06%
19,600769.XSHG,2022-03-01,7.24,7.24,,7.62,8.0,7.53,7.24,-2.35%,0,18.93%,8.06%
20,600769.XSHG,2022-02-28,7.17,7.24,,7.42,7.86,7.41,7.31,0.00%,0,18.93%,8.06%
21,600769.XSHG,2022-02-21,6.69,6.76,,7.13,7.21,6.98,6.83,-0.15%,0,18.93%,8.06%
22,600769.XSHG,2022-01-13,6.63,6.7,,6.87,7.07,6.73,6.77,1.33%,1.48%,4.43%,1.48%
23,600769.XSHG,2022-01-12,6.55,6.63,,6.79,7.15,6.68,6.71,0.15%,2.83%,6.56%,1.19%
24,600769.XSHG,2022-01-11,6.49,6.55,,6.75,6.84,6.7,6.61,-1.82%,0,6.56%,1.19%
25,600769.XSHG,2022-01-10,6.42,6.49,,6.74,6.92,6.73,6.56,-1.37%,0,6.56%,1.19%
26,600769.XSHG,2022-01-07,6.34,6.42,,6.71,6.92,6.65,6.5,-4.77%,0,6.56%,1.19%
27,600769.XSHG,2022-01-06,6.29,6.34,,7.2,7.2,6.81,6.39,-6.89%,0,6.56%,1.19%
28,600769.XSHG,2021-12-24,6.1,6.18,,6.04,6.13,5.96,6.26,3.04%,-4.31%,-2.08%,-3.51%
29,600769.XSHG,2021-12-23,6.0,6.1,,6.14,6.22,6.07,6.2,1.61%,-0.81%,0.32%,-0.97%
30,600769.XSHG,2021-12-22,5.88,6.0,,6.33,6.35,6.1,6.12,-2.29%,0,0.32%,-0.97%
