,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,600198.XSHG,2022-04-21,7.72,7.77,,8.16,8.18,7.5,7.82,1.79%,-4.09%,4.60%,4.35%
1,600198.XSHG,2022-04-20,7.68,7.72,,7.88,8.61,7.68,7.76,-0.90%,0,4.60%,4.35%
2,600198.XSHG,2022-04-19,7.62,7.68,,7.83,7.83,7.83,7.74,1.29%,1.16%,1.16%,1.16%
3,600198.XSHG,2022-04-18,7.53,7.62,,7.9,7.94,7.64,7.71,-0.52%,0,1.16%,1.16%
4,600198.XSHG,2022-04-15,7.43,7.53,,8.05,8.07,7.75,7.63,-5.24%,0,1.16%,1.16%
5,600198.XSHG,2022-04-14,7.33,7.43,,8.1,8.21,8.03,7.53,-5.31%,0,1.16%,1.16%
6,600198.XSHG,2021-12-09,9.38,9.42,,8.9,9.19,8.9,9.46,7.72%,-3.49%,-2.85%,-5.92%
7,600198.XSHG,2021-12-08,9.32,9.38,,9.09,9.15,8.73,9.44,5.19%,-5.83%,-3.07%,-3.71%
8,600198.XSHG,2021-12-07,9.2,9.32,,9.2,9.4,8.95,9.44,2.22%,-3.71%,-0.42%,-2.54%
9,600198.XSHG,2021-12-06,9.04,9.2,,9.27,9.5,9.23,9.36,-3.85%,0,-0.42%,-2.54%
10,600198.XSHG,2021-12-03,8.88,9.04,,10.2,10.2,9.72,9.2,-11.20%,0,-0.42%,-2.54%
11,600198.XSHG,2021-12-02,8.77,8.88,,10.23,10.23,10.23,8.99,-9.12%,0,-0.42%,-2.54%
12,600198.XSHG,2021-11-15,8.09,8.15,,8.42,8.55,8.36,8.21,-1.83%,0,-0.42%,-2.54%
13,600198.XSHG,2021-09-07,8.09,8.12,,8.28,8.28,8.16,8.15,0.61%,1.10%,1.60%,1.60%
14,600198.XSHG,2021-09-06,8.06,8.09,,8.16,8.28,8.1,8.12,1.48%,1.23%,1.97%,0.49%
15,600198.XSHG,2021-09-03,8.0,8.06,,8.2,8.34,8.0,8.12,0.25%,1.35%,2.71%,0.99%
16,600198.XSHG,2021-09-02,7.94,8.0,,8.37,8.38,8.1,8.06,-2.98%,0,2.71%,0.99%
17,600198.XSHG,2021-06-28,7.89,8.02,,7.4,7.96,7.4,8.15,5.52%,-4.29%,-2.33%,-9.20%
18,600198.XSHG,2021-06-25,7.69,7.89,,7.85,7.95,7.7,8.09,-0.12%,0,-2.33%,-9.20%
19,600198.XSHG,2021-06-24,7.5,7.69,,8.77,8.93,8.1,7.88,-2.03%,0,-2.33%,-9.20%
20,600198.XSHG,2021-06-23,7.28,7.5,,8.11,8.53,8.04,7.72,-3.24%,0,-2.33%,-9.20%
21,600198.XSHG,2021-06-22,7.01,7.28,,8.11,8.58,7.97,7.55,-11.13%,0,-2.33%,-9.20%
22,600198.XSHG,2021-06-21,6.75,7.01,,9.2,9.27,8.39,7.27,-18.71%,0,-2.33%,-9.20%
23,600198.XSHG,2021-06-18,6.5,6.75,,8.63,8.83,8.63,7.0,-14.43%,0,-2.33%,-9.20%
24,600198.XSHG,2021-06-17,6.3,6.5,,8.18,8.41,8.01,6.7,-13.43%,0,-2.33%,-9.20%
25,600198.XSHG,2021-06-16,6.12,6.3,,7.75,8.01,7.6,6.48,-12.04%,0,-2.33%,-9.20%
26,600198.XSHG,2021-06-15,5.97,6.12,,7.36,7.63,7.26,6.27,-8.45%,0,-2.33%,-9.20%
27,600198.XSHG,2021-06-11,5.81,5.97,,6.97,7.27,6.8,6.13,-7.18%,0,-2.33%,-9.20%
28,600198.XSHG,2021-03-15,6.66,6.67,,6.4,6.59,6.32,6.68,4.04%,-2.84%,-1.35%,-4.19%
29,600198.XSHG,2021-03-12,6.62,6.66,,6.61,6.61,6.41,6.7,2.84%,-4.03%,-1.34%,-1.34%
30,600198.XSHG,2021-03-03,6.24,6.38,,6.44,6.53,6.22,6.52,3.83%,-3.99%,0.15%,-1.23%
31,600198.XSHG,2020-12-18,11.47,11.52,,11.13,12.09,11.05,11.57,2.07%,1.73%,4.49%,-3.80%
32,600198.XSHG,2020-12-17,11.41,11.47,,11.75,12.12,11.33,11.53,3.73%,-1.56%,5.12%,1.91%
33,600198.XSHG,2020-12-16,11.21,11.41,,11.6,11.65,11.1,11.61,0.52%,0.26%,0.34%,-0.09%
34,600198.XSHG,2020-12-15,11.03,11.21,,11.75,12.18,11.55,11.39,-0.09%,0,0.34%,-0.09%
35,600198.XSHG,2020-12-14,10.81,11.03,,11.62,12.46,11.4,11.25,-3.11%,0,0.34%,-0.09%
36,600198.XSHG,2020-12-11,10.65,10.81,,12.14,12.2,11.6,10.97,-4.01%,0,0.34%,-0.09%
37,600198.XSHG,2020-12-10,10.62,10.65,,11.92,12.76,11.41,10.68,1.59%,14.33%,19.48%,11.61%
38,600198.XSHG,2020-12-09,10.53,10.62,,10.58,11.68,10.51,10.71,1.03%,9.06%,9.06%,-1.21%
39,600198.XSHG,2020-12-08,10.43,10.53,,11.11,11.2,10.6,10.63,-2.35%,0,9.06%,-1.21%
40,600198.XSHG,2020-07-13,16.8,16.92,,17.2,17.74,16.8,17.04,3.17%,0.70%,4.11%,0.94%
41,600198.XSHG,2020-07-10,16.69,16.8,,16.5,17.29,16.5,16.91,0.95%,1.36%,2.25%,-2.42%
42,600198.XSHG,2020-07-09,16.41,16.69,,17.1,17.32,16.75,16.97,-0.41%,0,2.25%,-2.42%
43,600198.XSHG,2020-07-08,16.14,16.41,,17.21,18.07,17.04,16.68,0.00%,0,2.25%,-2.42%
44,600198.XSHG,2020-07-07,15.79,16.14,,17.2,18.04,16.68,16.49,-6.19%,0,2.25%,-2.42%
45,600198.XSHG,2020-07-06,15.43,15.79,,18.13,19.19,17.51,16.15,-0.99%,0,2.25%,-2.42%
46,600198.XSHG,2020-07-03,14.98,15.43,,17.0,18.1,16.31,15.88,-2.64%,0,2.25%,-2.42%
47,600198.XSHG,2020-07-02,14.5,14.98,,16.62,17.0,16.3,15.46,-0.13%,0,2.25%,-2.42%
48,600198.XSHG,2020-07-01,14.11,14.5,,15.55,17.36,15.48,14.89,-2.55%,0,2.25%,-2.42%
49,600198.XSHG,2020-06-30,13.73,14.11,,15.8,16.15,15.27,14.49,-9.80%,0,2.25%,-2.42%
50,600198.XSHG,2020-06-29,13.41,13.73,,16.2,16.95,15.91,14.05,-4.34%,0,2.25%,-2.42%
51,600198.XSHG,2020-06-24,13.03,13.41,,15.41,16.28,14.66,13.79,-9.86%,0,2.25%,-2.42%
52,600198.XSHG,2020-06-23,12.76,13.03,,16.03,16.08,15.15,13.3,-9.55%,0,2.25%,-2.42%
53,600198.XSHG,2020-06-22,12.46,12.76,,14.58,16.37,14.57,13.06,-11.10%,0,2.25%,-2.42%
54,600198.XSHG,2020-06-15,11.71,11.98,,11.39,12.33,11.35,12.25,8.90%,0.65%,0.65%,-7.02%
55,600198.XSHG,2020-06-12,11.41,11.71,,12.04,12.05,11.16,12.01,2.00%,-6.66%,0.33%,0.25%
56,600198.XSHG,2020-06-11,11.12,11.41,,11.8,12.32,11.77,11.7,-4.70%,0,0.33%,0.25%
