,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,600822.XSHG,2022-05-20,8.23,8.35,,8.41,8.56,8.35,8.47,1.30%,-0.24%,1.06%,-0.71%
1,600822.XSHG,2022-04-20,9.0,9.03,,8.9,8.96,8.28,9.06,2.54%,-7.95%,-1.10%,-1.77%
2,600822.XSHG,2022-04-19,8.98,9.0,,8.83,9.23,8.83,9.02,2.00%,-0.55%,2.33%,-2.11%
3,600822.XSHG,2022-04-18,8.94,8.98,,8.86,9.27,8.84,9.02,3.99%,-0.67%,2.77%,-1.77%
4,600822.XSHG,2022-04-15,8.86,8.94,,8.69,9.07,8.66,9.02,1.33%,-0.33%,0.55%,-3.66%
5,600822.XSHG,2021-12-27,8.83,8.88,,9.0,9.11,8.97,8.93,0.45%,1.12%,2.02%,0.78%
6,600822.XSHG,2021-12-24,8.78,8.83,,8.97,9.0,8.89,8.88,0.00%,0,2.02%,0.78%
7,600822.XSHG,2021-12-23,8.71,8.78,,9.0,9.1,8.88,8.85,-1.58%,0,2.02%,0.78%
8,600822.XSHG,2020-09-24,12.44,12.4,,11.92,12.15,11.41,12.36,5.34%,-6.88%,-1.70%,-3.56%
9,600822.XSHG,2020-08-04,12.43,12.46,,11.9,12.0,11.77,12.49,4.72%,-4.32%,-3.92%,-4.72%
10,600822.XSHG,2020-08-03,12.32,12.43,,12.37,12.38,11.9,12.54,2.31%,-4.31%,-1.28%,-1.36%
11,600822.XSHG,2020-07-31,12.2,12.32,,12.42,12.6,12.25,12.44,6.11%,-0.80%,1.29%,-0.16%
12,600822.XSHG,2020-07-30,12.02,12.2,,11.95,12.56,11.68,12.38,2.75%,0.57%,1.45%,-3.47%
13,600822.XSHG,2020-07-29,11.9,12.02,,13.38,13.44,12.04,12.14,-5.85%,0,1.45%,-3.47%
14,600822.XSHG,2020-07-28,11.93,11.9,,13.3,13.58,12.85,11.87,-5.22%,0,1.45%,-3.47%
15,600822.XSHG,2020-07-20,11.3,11.46,,11.95,11.95,11.58,11.62,2.75%,0.26%,2.84%,2.84%
16,600822.XSHG,2020-07-17,11.17,11.3,,11.41,12.07,11.3,11.43,4.46%,4.90%,5.60%,-0.17%
17,600822.XSHG,2020-07-16,11.0,11.17,,11.1,11.39,10.92,11.34,4.06%,-0.26%,0.44%,-2.12%
18,600822.XSHG,2020-07-15,10.78,11.0,,11.41,11.76,10.88,11.22,-0.53%,0,0.44%,-2.12%
19,600822.XSHG,2020-07-14,10.45,10.78,,11.97,12.0,11.28,11.11,-6.03%,0,0.44%,-2.12%
20,600822.XSHG,2020-07-13,10.17,10.45,,12.81,12.95,11.78,10.73,-14.91%,0,0.44%,-2.12%
21,600822.XSHG,2020-07-10,9.96,10.17,,12.4,13.55,12.33,10.38,-4.82%,0,0.44%,-2.12%
22,600822.XSHG,2020-06-17,9.25,9.3,,9.56,10.12,9.56,9.35,-1.50%,0,0.44%,-2.12%
23,600822.XSHG,2020-06-16,9.23,9.25,,9.6,9.78,9.49,9.27,-0.32%,0,0.44%,-2.12%
24,600822.XSHG,2020-06-15,9.2,9.23,,9.51,9.64,9.3,9.26,-0.54%,0,0.44%,-2.12%
25,600822.XSHG,2020-06-08,8.74,8.79,,8.96,9.62,8.96,8.84,-0.11%,0,0.44%,-2.12%
26,600822.XSHG,2020-06-05,8.69,8.74,,8.93,9.06,8.85,8.79,0.57%,2.96%,3.07%,1.59%
27,600822.XSHG,2020-06-04,8.63,8.69,,8.89,8.97,8.74,8.75,-0.80%,0,3.07%,1.59%
28,600822.XSHG,2020-06-03,8.55,8.63,,8.97,9.02,8.82,8.71,-1.15%,0,3.07%,1.59%
29,600822.XSHG,2020-06-02,8.46,8.55,,9.13,9.15,8.81,8.64,-3.36%,0,3.07%,1.59%
30,600822.XSHG,2019-10-30,11.38,11.48,,11.4,11.58,10.98,11.58,3.71%,-4.75%,0.00%,-1.55%
31,600822.XSHG,2019-10-29,11.3,11.38,,11.59,11.72,11.15,11.46,-1.83%,0,0.00%,-1.55%
32,600822.XSHG,2019-07-08,11.96,12.1,,11.89,11.89,11.5,12.24,4.74%,-4.41%,-2.86%,-2.86%
