,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,600527.XSHG,2021-03-01,2.53,2.56,,2.66,2.68,2.6,2.59,0.39%,1.16%,3.47%,2.70%
1,600527.XSHG,2020-11-25,2.73,2.76,,2.78,2.79,2.7,2.79,1.08%,-2.51%,0.00%,-0.36%
2,600527.XSHG,2020-08-13,3.14,3.14,,3.04,3.12,2.96,3.14,3.82%,-2.23%,-0.64%,-3.18%
3,600527.XSHG,2020-08-12,3.11,3.14,,3.06,3.16,3.02,3.17,8.20%,-3.15%,-0.32%,-3.47%
4,600527.XSHG,2020-08-11,3.03,3.11,,3.03,3.11,2.91,3.19,2.51%,-4.39%,-2.51%,-5.02%
5,600527.XSHG,2020-07-21,2.86,2.91,,2.93,2.97,2.85,2.96,1.01%,-2.70%,0.34%,-1.01%
6,600527.XSHG,2020-07-20,2.83,2.86,,2.98,3.06,2.93,2.89,4.15%,1.38%,5.88%,3.11%
7,600527.XSHG,2020-07-17,2.77,2.83,,2.82,3.03,2.77,2.89,5.54%,3.11%,4.84%,-2.42%
8,600527.XSHG,2020-07-16,2.68,2.77,,2.86,2.94,2.73,2.86,-3.50%,0,4.84%,-2.42%
9,600527.XSHG,2020-07-15,2.58,2.68,,3.21,3.34,2.96,2.78,-14.39%,0,4.84%,-2.42%
10,600527.XSHG,2020-06-22,2.54,2.56,,2.51,2.55,2.48,2.58,3.88%,-1.94%,-1.16%,-2.71%
11,600527.XSHG,2020-06-19,2.53,2.54,,2.54,2.55,2.48,2.55,1.57%,-1.57%,0.00%,-0.39%
12,600527.XSHG,2020-06-18,2.52,2.53,,2.56,2.57,2.51,2.54,-1.18%,0,0.00%,-0.39%
13,600527.XSHG,2020-06-17,2.5,2.52,,2.65,2.67,2.57,2.54,-4.33%,0,0.00%,-0.39%
14,600527.XSHG,2020-04-28,3.46,3.51,,2.97,3.04,2.83,3.56,16.01%,-18.54%,-14.61%,-16.57%
15,600527.XSHG,2020-04-27,3.37,3.46,,3.26,3.35,2.99,3.55,7.04%,-15.77%,-5.63%,-8.17%
16,600527.XSHG,2020-04-24,3.21,3.37,,3.49,3.6,3.3,3.53,0.00%,0,-5.63%,-8.17%
17,600527.XSHG,2020-04-23,3.04,3.21,,3.88,4.07,3.53,3.38,-10.36%,0,-5.63%,-8.17%
18,600527.XSHG,2020-04-22,2.9,3.04,,4.04,4.21,3.73,3.18,-5.03%,0,-5.63%,-8.17%
19,600527.XSHG,2020-04-21,2.72,2.9,,3.34,3.85,3.34,3.08,-11.69%,0,-5.63%,-8.17%
20,600527.XSHG,2020-04-20,2.58,2.72,,3.85,3.96,3.44,2.86,-11.19%,0,-5.63%,-8.17%
21,600527.XSHG,2020-04-17,2.41,2.58,,3.45,3.6,3.18,2.75,-17.82%,0,-5.63%,-8.17%
22,600527.XSHG,2020-04-16,2.25,2.41,,3.62,3.74,3.24,2.57,-30.35%,0,-5.63%,-8.17%
23,600527.XSHG,2020-04-15,2.12,2.25,,3.64,3.79,3.35,2.38,-38.24%,0,-5.63%,-8.17%
24,600527.XSHG,2020-04-14,2.02,2.12,,3.38,3.45,3.29,2.22,-31.98%,0,-5.63%,-8.17%
25,600527.XSHG,2020-04-13,1.95,2.02,,3.14,3.14,2.93,2.09,-36.36%,0,-5.63%,-8.17%
26,600527.XSHG,2020-03-05,2.39,2.41,,2.37,2.56,2.35,2.43,4.94%,3.70%,5.35%,-2.47%
27,600527.XSHG,2020-03-04,2.35,2.39,,2.39,2.41,2.31,2.43,3.70%,-2.88%,-0.82%,-1.65%
28,600527.XSHG,2020-02-12,2.33,2.36,,2.16,2.19,2.06,2.39,12.97%,-10.88%,-8.37%,-9.62%
29,600527.XSHG,2020-02-11,2.26,2.33,,2.1,2.2,2.08,2.4,13.33%,-10.83%,-8.33%,-12.50%
30,600527.XSHG,2020-02-10,2.18,2.26,,2.22,2.22,2.08,2.34,3.85%,-9.40%,-5.13%,-5.13%
