,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,603187.XSHG,2022-05-17,32.24,32.54,,32.3,32.6,32.1,32.84,2.56%,-1.86%,-0.73%,-1.64%
1,603187.XSHG,2022-05-16,31.61,32.24,,32.24,32.7,32.0,32.87,2.01%,-1.64%,-0.52%,-1.92%
2,603187.XSHG,2022-05-13,30.97,31.61,,33.11,33.3,32.21,32.25,-1.46%,0,-0.52%,-1.92%
3,603187.XSHG,2022-05-12,30.36,30.97,,33.68,34.02,32.72,31.58,-5.48%,0,-0.52%,-1.92%
4,603187.XSHG,2022-05-11,29.7,30.36,,33.39,34.3,33.31,31.02,-6.38%,0,-0.52%,-1.92%
5,603187.XSHG,2021-12-20,46.3,46.45,,46.77,47.18,45.22,46.6,0.52%,-1.61%,1.24%,0.36%
6,603187.XSHG,2021-12-17,46.01,46.3,,46.36,47.74,46.36,46.59,0.17%,1.05%,2.47%,-0.49%
7,603187.XSHG,2021-11-23,42.89,43.06,,42.91,42.91,41.8,43.23,3.12%,-1.57%,-0.74%,-0.74%
8,603187.XSHG,2021-11-22,42.63,42.89,,42.9,42.9,41.88,43.15,-0.12%,0,-0.74%,-0.74%
9,603187.XSHG,2021-11-19,42.62,42.63,,45.01,46.01,43.2,42.64,-1.03%,0,-0.74%,-0.74%
10,603187.XSHG,2021-09-16,40.88,41.14,,42.46,44.86,41.97,41.4,-1.69%,0,-0.74%,-0.74%
11,603187.XSHG,2021-09-15,40.63,40.88,,42.48,43.74,42.1,41.13,-0.90%,0,-0.74%,-0.74%
12,603187.XSHG,2021-09-14,40.38,40.63,,41.99,42.8,41.5,40.88,-1.76%,0,-0.74%,-0.74%
13,603187.XSHG,2021-09-13,40.11,40.38,,41.77,42.64,41.6,40.65,-0.86%,0,-0.74%,-0.74%
14,603187.XSHG,2021-05-10,41.32,41.68,,40.17,41.32,39.67,42.04,4.73%,-1.90%,-1.71%,-4.45%
15,603187.XSHG,2021-05-07,40.69,41.32,,41.99,42.08,40.05,41.95,1.53%,-3.53%,0.31%,0.10%
16,603187.XSHG,2021-05-06,39.93,40.69,,42.64,43.58,41.31,41.45,-2.53%,0,0.31%,0.10%
17,603187.XSHG,2021-04-30,39.03,39.93,,43.26,44.21,42.5,40.83,-3.80%,0,0.31%,0.10%
18,603187.XSHG,2021-04-29,37.96,39.03,,43.08,44.14,42.38,40.1,-7.23%,0,0.31%,0.10%
19,603187.XSHG,2021-04-28,37.14,37.96,,44.36,44.81,43.0,38.78,-4.02%,0,0.31%,0.10%
20,603187.XSHG,2021-01-28,46.54,47.12,,45.56,45.56,41.96,47.7,6.90%,-7.74%,-4.49%,-4.49%
21,603187.XSHG,2021-01-27,46.27,46.54,,47.41,48.22,44.41,46.81,0.77%,-3.23%,3.01%,1.28%
22,603187.XSHG,2021-01-26,45.79,46.27,,46.7,48.96,46.45,46.75,1.37%,4.73%,4.73%,-0.11%
23,603187.XSHG,2021-01-12,44.02,44.12,,44.22,44.45,42.52,44.22,5.27%,-2.40%,0.52%,0.00%
24,603187.XSHG,2021-01-11,43.74,44.02,,41.92,44.81,41.89,44.3,5.71%,0.45%,1.15%,-5.37%
25,603187.XSHG,2021-01-06,41.91,42.6,,45.66,46.69,44.54,43.29,-4.13%,0,1.15%,-5.37%
26,603187.XSHG,2021-01-05,41.61,41.91,,47.64,48.11,45.08,42.21,1.21%,7.96%,13.98%,12.86%
27,603187.XSHG,2021-01-04,41.18,41.61,,42.45,47.08,41.7,42.04,0.86%,11.99%,11.99%,0.98%
28,603187.XSHG,2020-12-31,40.69,41.18,,41.75,43.78,41.68,41.67,-0.77%,0,11.99%,0.98%
29,603187.XSHG,2020-12-30,40.14,40.69,,42.67,44.08,41.99,41.24,1.26%,2.93%,6.89%,3.47%
30,603187.XSHG,2020-12-29,39.58,40.14,,42.35,42.92,40.72,40.7,-1.62%,0,6.89%,3.47%
31,603187.XSHG,2020-11-13,36.52,37.18,,38.26,39.88,37.22,37.84,-0.03%,0,6.89%,3.47%
32,603187.XSHG,2020-09-07,38.22,38.54,,37.23,37.79,34.96,38.86,5.30%,-9.62%,-2.75%,-4.19%
33,603187.XSHG,2020-08-10,37.02,37.88,,39.62,40.32,37.92,38.74,2.79%,-1.08%,4.08%,2.27%
34,603187.XSHG,2020-08-07,36.37,37.02,,39.55,40.33,37.66,37.67,-0.35%,0,4.08%,2.27%
35,603187.XSHG,2020-08-06,35.94,36.37,,38.26,40.54,37.8,36.8,-0.57%,0,4.08%,2.27%
36,603187.XSHG,2020-08-05,35.4,35.94,,37.13,39.57,37.01,36.48,2.52%,6.69%,8.47%,1.78%
37,603187.XSHG,2020-08-04,34.32,35.4,,38.14,38.14,35.56,36.48,-3.32%,0,8.47%,1.78%
38,603187.XSHG,2020-08-03,33.14,34.32,,41.04,41.69,37.69,35.5,-7.63%,0,8.47%,1.78%
39,603187.XSHG,2020-07-31,32.06,33.14,,39.62,42.45,38.21,34.22,-7.92%,0,8.47%,1.78%
40,603187.XSHG,2020-07-30,31.4,32.06,,36.93,42.04,36.93,32.72,-11.58%,0,8.47%,1.78%
41,603187.XSHG,2020-07-29,31.12,31.4,,37.15,40.12,36.51,31.68,-2.75%,0,8.47%,1.78%
42,603187.XSHG,2020-07-28,30.78,31.12,,33.15,36.47,32.55,31.46,-3.46%,0,8.47%,1.78%
43,603187.XSHG,2020-07-27,30.64,30.78,,34.88,35.17,32.55,30.92,0.84%,7.66%,13.75%,12.81%
44,603187.XSHG,2020-07-24,30.26,30.64,,31.66,34.08,30.66,31.02,1.90%,9.86%,9.86%,2.06%
45,603187.XSHG,2020-07-17,28.68,28.68,,28.51,31.04,28.51,28.68,6.03%,8.23%,8.23%,-0.59%
46,603187.XSHG,2020-07-16,28.29,28.68,,27.76,29.3,26.95,29.07,5.50%,-2.92%,0.79%,-4.51%
47,603187.XSHG,2020-07-15,27.82,28.29,,30.64,31.2,27.47,28.76,-3.34%,0,0.79%,-4.51%
48,603187.XSHG,2020-07-14,27.29,27.82,,31.03,31.45,29.72,28.35,-4.76%,0,0.79%,-4.51%
49,603187.XSHG,2020-07-13,26.9,27.29,,30.42,31.08,29.7,27.68,-5.06%,0,0.79%,-4.51%
50,603187.XSHG,2020-06-17,25.52,25.77,,25.8,26.02,24.98,26.02,3.19%,-3.23%,0.00%,-0.85%
51,603187.XSHG,2020-06-16,25.33,25.52,,26.54,26.55,25.19,25.71,0.66%,0.35%,3.27%,3.23%
