,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,600195.XSHG,2021-12-31,12.46,12.56,,13.09,13.24,12.97,12.66,-0.16%,0,1.11%,-0.60%
1,600195.XSHG,2021-12-30,12.36,12.46,,12.68,13.25,12.68,12.56,-0.40%,0,1.11%,-0.60%
2,600195.XSHG,2021-12-29,12.23,12.36,,12.64,12.85,12.61,12.49,-0.80%,0,1.11%,-0.60%
3,600195.XSHG,2021-12-28,12.07,12.23,,12.6,12.79,12.59,12.39,-2.18%,0,1.11%,-0.60%
4,600195.XSHG,2021-12-27,11.93,12.07,,13.07,13.07,12.66,12.21,-4.50%,0,1.11%,-0.60%
5,600195.XSHG,2021-12-24,11.82,11.93,,13.11,13.59,12.76,12.04,-3.41%,0,1.11%,-0.60%
6,600195.XSHG,2021-12-23,11.7,11.82,,12.58,13.14,12.45,11.94,-3.43%,0,1.11%,-0.60%
7,600195.XSHG,2021-09-22,10.49,10.61,,10.89,11.42,10.85,10.73,0.37%,5.03%,6.43%,1.49%
8,600195.XSHG,2021-09-17,10.39,10.49,,10.82,10.94,10.69,10.59,-1.04%,0,6.43%,1.49%
9,600195.XSHG,2021-09-16,10.28,10.39,,10.81,11.05,10.7,10.5,-2.67%,0,6.43%,1.49%
10,600195.XSHG,2021-02-26,13.82,13.89,,13.56,13.91,13.56,13.96,3.87%,-0.86%,-0.36%,-2.87%
11,600195.XSHG,2021-02-25,13.75,13.82,,13.55,13.75,13.42,13.89,1.15%,-2.52%,-1.01%,-2.45%
12,600195.XSHG,2021-02-24,13.67,13.75,,14.21,14.31,13.73,13.83,-0.94%,0,-1.01%,-2.45%
13,600195.XSHG,2021-02-23,13.51,13.67,,14.2,14.52,13.96,13.83,0.36%,2.60%,4.99%,2.68%
14,600195.XSHG,2021-02-03,13.0,13.12,,13.37,13.4,12.82,13.24,1.13%,-0.98%,1.21%,0.98%
15,600195.XSHG,2020-09-08,19.17,19.26,,16.93,17.55,16.4,19.35,8.11%,-13.02%,-9.30%,-12.51%
16,600195.XSHG,2020-09-07,18.97,19.17,,19.88,19.97,17.78,19.37,-1.34%,0,-9.30%,-12.51%
17,600195.XSHG,2020-09-04,18.76,18.97,,20.3,20.56,19.63,19.18,0.31%,3.02%,7.19%,5.84%
18,600195.XSHG,2020-09-03,18.68,18.76,,19.45,20.42,19.12,18.84,-4.30%,0,7.19%,5.84%
19,600195.XSHG,2020-08-25,17.73,17.92,,18.05,18.91,18.04,18.11,1.44%,0.77%,4.42%,-0.33%
