,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,603311.XSHG,2022-05-26,10.56,10.94,,11.91,12.08,11.41,11.32,-4.06%,0,0.82%,0.69%
1,603311.XSHG,2022-05-25,10.31,10.56,,13.01,13.01,11.78,10.81,-11.29%,0,0.82%,0.69%
2,603311.XSHG,2022-05-24,10.07,10.31,,12.27,13.09,12.03,10.55,-12.80%,0,0.82%,0.69%
3,603311.XSHG,2022-05-23,9.84,10.07,,12.86,12.86,11.9,10.3,-7.77%,0,0.82%,0.69%
4,603311.XSHG,2022-03-14,13.28,13.41,,13.1,13.27,12.24,13.54,4.73%,-9.23%,-1.99%,-3.25%
5,603311.XSHG,2022-03-11,13.18,13.28,,13.62,14.36,12.9,13.38,11.73%,-2.47%,7.32%,1.79%
6,603311.XSHG,2022-03-10,13.0,13.18,,12.81,13.81,11.81,13.36,5.24%,1.87%,3.37%,-4.12%
7,603311.XSHG,2022-03-09,12.79,13.0,,14.01,14.12,12.66,13.21,1.51%,-1.51%,6.89%,6.06%
8,603311.XSHG,2022-01-13,13.78,14.06,,14.37,14.64,14.03,14.34,0.91%,0.28%,2.09%,0.21%
9,603311.XSHG,2022-01-12,13.63,13.78,,14.71,15.28,14.21,13.93,4.59%,3.02%,9.69%,5.60%
10,603311.XSHG,2022-01-11,13.29,13.63,,13.37,14.71,13.29,13.97,4.80%,5.30%,5.30%,-4.29%
11,603311.XSHG,2022-01-10,13.01,13.29,,14.62,14.88,13.3,13.57,-2.36%,0,5.30%,-4.29%
12,603311.XSHG,2022-01-07,12.58,13.01,,13.9,14.93,13.89,13.44,-6.70%,0,5.30%,-4.29%
13,603311.XSHG,2022-01-06,12.29,12.58,,16.19,16.67,14.34,12.87,-8.78%,0,5.30%,-4.29%
14,603311.XSHG,2022-01-05,12.05,12.29,,14.08,15.93,14.0,12.53,-9.42%,0,5.30%,-4.29%
15,603311.XSHG,2022-01-04,11.75,12.05,,14.17,14.85,13.71,12.35,-11.42%,0,5.30%,-4.29%
16,603311.XSHG,2021-12-23,11.19,11.3,,11.53,11.53,11.05,11.41,0.88%,-2.89%,1.05%,1.05%
17,603311.XSHG,2021-12-22,11.07,11.19,,11.58,12.04,11.31,11.31,-0.53%,0,1.05%,1.05%
18,603311.XSHG,2021-12-21,10.94,11.07,,11.68,11.73,11.37,11.2,-2.68%,0,1.05%,1.05%
19,603311.XSHG,2021-12-20,10.91,10.94,,11.88,11.99,11.5,10.97,-2.46%,0,1.05%,1.05%
20,603311.XSHG,2021-12-17,10.9,10.91,,11.24,12.18,11.24,10.92,-2.84%,0,1.05%,1.05%
21,603311.XSHG,2021-12-08,10.49,10.53,,10.5,10.76,10.39,10.57,2.08%,0.95%,1.80%,-0.66%
22,603311.XSHG,2021-12-07,10.45,10.49,,10.47,10.52,10.35,10.53,2.28%,-1.04%,-0.09%,-0.57%
23,603311.XSHG,2021-12-06,10.38,10.45,,10.64,10.69,10.29,10.52,0.10%,-0.76%,1.62%,1.14%
24,603311.XSHG,2021-12-03,10.23,10.38,,10.96,10.97,10.51,10.53,-1.61%,0,1.62%,1.14%
25,603311.XSHG,2020-10-20,16.49,16.67,,16.77,17.92,16.21,16.85,3.74%,-3.62%,6.35%,-0.47%
26,603311.XSHG,2020-10-19,16.22,16.49,,16.72,16.79,16.22,16.76,2.09%,-0.06%,0.18%,-0.24%
27,603311.XSHG,2020-10-16,15.89,16.22,,17.33,17.46,16.41,16.55,-3.56%,0,0.18%,-0.24%
28,603311.XSHG,2020-10-15,15.52,15.89,,17.77,17.98,17.14,16.26,-6.89%,0,0.18%,-0.24%
29,603311.XSHG,2020-10-14,15.09,15.52,,18.0,18.48,17.38,15.95,-6.08%,0,0.18%,-0.24%
30,603311.XSHG,2020-10-13,14.66,15.09,,17.43,18.21,16.92,15.52,-7.54%,0,0.18%,-0.24%
31,603311.XSHG,2020-10-12,14.24,14.66,,17.18,17.25,16.69,15.08,-10.94%,0,0.18%,-0.24%
32,603311.XSHG,2020-10-09,13.95,14.24,,16.99,17.45,16.73,14.53,-9.02%,0,0.18%,-0.24%
33,603311.XSHG,2020-08-12,13.98,14.1,,13.46,13.63,13.38,14.22,8.16%,-4.78%,-4.15%,-5.34%
34,603311.XSHG,2020-08-11,13.81,13.98,,13.91,14.04,13.06,14.15,2.19%,-4.95%,-0.78%,-1.70%
35,603311.XSHG,2020-08-10,13.63,13.81,,14.17,14.3,13.84,13.99,2.07%,-0.64%,2.22%,1.29%
36,603311.XSHG,2020-08-07,13.45,13.63,,13.96,14.3,13.7,13.81,0.00%,0,2.22%,1.29%
37,603311.XSHG,2020-08-06,13.18,13.45,,14.4,14.61,13.81,13.72,-6.27%,0,2.22%,1.29%
38,603311.XSHG,2020-07-16,12.41,12.51,,12.15,12.63,12.15,12.61,3.81%,-0.32%,0.16%,-3.65%
39,603311.XSHG,2020-07-15,12.25,12.41,,12.6,12.83,12.13,12.57,0.72%,-3.34%,2.07%,0.24%
40,603311.XSHG,2020-07-14,12.06,12.25,,12.92,12.97,12.48,12.44,-2.41%,0,2.07%,0.24%
41,603311.XSHG,2020-07-13,11.94,12.06,,13.15,13.28,12.74,12.18,-3.37%,0,2.07%,0.24%
42,603311.XSHG,2020-03-13,14.42,14.53,,13.11,13.42,12.49,14.64,14.00%,-14.62%,-8.33%,-10.45%
43,603311.XSHG,2020-03-12,14.32,14.42,,12.81,13.25,12.59,14.52,3.79%,-11.91%,-8.75%,-11.78%
44,603311.XSHG,2020-03-11,14.31,14.32,,14.44,14.72,13.97,14.33,3.14%,-2.37%,2.72%,0.77%
45,603311.XSHG,2020-03-10,14.16,14.31,,14.16,14.92,13.88,14.46,1.80%,-1.38%,3.18%,-2.07%
46,603311.XSHG,2020-03-09,13.85,14.16,,14.2,14.81,14.2,14.47,-8.78%,0,3.18%,-2.07%
47,603311.XSHG,2020-03-06,13.67,13.85,,16.47,17.78,15.74,14.03,-6.84%,0,3.18%,-2.07%
48,603311.XSHG,2020-02-28,13.25,13.19,,13.77,14.2,13.45,13.13,4.04%,5.03%,8.15%,4.87%
49,603311.XSHG,2020-02-27,13.3,13.25,,12.6,13.8,12.6,13.2,4.62%,1.44%,4.55%,-4.55%
50,603311.XSHG,2020-02-17,12.67,12.86,,12.83,13.11,12.62,13.05,4.29%,0.08%,0.46%,-1.69%
51,603311.XSHG,2020-02-14,12.45,12.67,,12.59,12.9,12.49,12.89,1.55%,-0.62%,0.08%,-2.33%
52,603311.XSHG,2020-02-13,12.24,12.45,,13.0,13.24,12.69,12.66,-0.24%,0,0.08%,-2.33%
53,603311.XSHG,2020-02-12,12.17,12.24,,14.15,14.21,12.69,12.31,-1.54%,0,0.08%,-2.33%
54,603311.XSHG,2020-02-11,11.92,12.17,,12.71,13.8,12.5,12.42,-0.56%,0,0.08%,-2.33%
55,603311.XSHG,2020-02-10,11.61,11.92,,13.29,13.52,12.49,12.23,-11.77%,0,0.08%,-2.33%
56,603311.XSHG,2019-12-04,10.46,10.54,,10.83,10.9,10.65,10.62,-0.28%,0,0.08%,-2.33%
57,603311.XSHG,2019-12-03,10.36,10.46,,10.8,10.95,10.65,10.56,0.19%,2.84%,3.69%,2.27%
58,603311.XSHG,2019-12-02,10.24,10.36,,10.71,10.9,10.54,10.48,-0.57%,0,3.69%,2.27%
59,603311.XSHG,2019-03-12,11.05,11.13,,11.52,11.7,11.35,11.21,-0.98%,0,3.69%,2.27%
60,603311.XSHG,2019-03-11,10.97,11.05,,11.47,11.59,11.32,11.13,0.18%,3.32%,4.13%,3.05%
61,603311.XSHG,2019-03-08,10.8,10.97,,11.11,11.46,11.11,11.14,0.81%,2.51%,2.87%,-0.27%
62,603311.XSHG,2019-03-07,10.65,10.8,,11.56,11.56,11.05,10.95,-4.38%,0,2.87%,-0.27%
63,603311.XSHG,2019-03-06,10.49,10.65,,11.64,12.08,11.43,10.81,-5.27%,0,2.87%,-0.27%
64,603311.XSHG,2019-03-05,10.34,10.49,,11.67,11.74,11.38,10.64,-5.92%,0,2.87%,-0.27%
65,603311.XSHG,2019-03-04,10.26,10.34,,11.43,11.8,11.27,10.42,-1.63%,0,2.87%,-0.27%
66,603311.XSHG,2019-03-01,10.19,10.26,,10.62,11.67,10.59,10.33,-1.06%,0,2.87%,-0.27%
67,603311.XSHG,2018-10-29,10.77,10.8,,10.68,10.77,10.39,10.83,1.48%,-2.31%,-0.55%,-1.39%
68,603311.XSHG,2018-10-26,10.7,10.77,,10.88,10.89,10.67,10.84,0.09%,-1.01%,0.46%,0.37%
69,603311.XSHG,2018-10-25,10.66,10.7,,10.99,11.09,10.83,10.74,1.21%,1.30%,3.26%,2.33%
70,603311.XSHG,2018-05-28,13.19,13.23,,13.18,13.19,12.7,13.27,2.26%,-1.36%,-0.60%,-0.68%
71,603311.XSHG,2018-05-25,13.15,13.19,,13.31,13.53,12.97,13.23,-0.23%,0,-0.60%,-0.68%
72,603311.XSHG,2017-09-04,17.3,17.41,,17.72,17.84,17.64,17.52,-0.91%,0,-0.60%,-0.68%
73,603311.XSHG,2017-09-01,17.2,17.3,,17.82,17.88,17.68,17.4,-0.92%,0,-0.60%,-0.68%
74,603311.XSHG,2017-08-31,17.09,17.2,,17.72,17.91,17.56,17.31,-1.50%,0,-0.60%,-0.68%
75,603311.XSHG,2017-08-30,16.96,17.09,,17.8,17.8,17.57,17.22,-2.61%,0,-0.60%,-0.68%
76,603311.XSHG,2017-03-13,28.18,28.25,,26.7,27.92,26.55,28.32,9.92%,-2.61%,-1.41%,-5.72%
77,603311.XSHG,2017-03-10,28.1,28.18,,26.52,27.06,25.51,28.26,7.11%,-4.60%,-4.25%,-6.16%
78,603311.XSHG,2017-03-09,27.78,28.1,,26.48,26.99,26.25,28.42,7.99%,-6.47%,-5.03%,-6.83%
79,603311.XSHG,2017-03-08,27.12,27.78,,27.35,27.64,26.15,28.44,-2.14%,0,-5.03%,-6.83%
80,603311.XSHG,2017-03-07,26.72,27.12,,30.55,30.83,29.05,27.52,-4.18%,0,-5.03%,-6.83%
81,603311.XSHG,2017-03-06,26.4,26.72,,29.95,32.81,28.67,27.04,-5.70%,0,-5.03%,-6.83%
82,603311.XSHG,2017-03-03,26.01,26.4,,29.05,29.97,28.58,26.79,-4.85%,0,-5.03%,-6.83%
