,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,603022.XSHG,2022-01-06,12.41,12.51,,12.9,13.27,12.75,12.61,-1.43%,0,0.73%,0.44%
1,603022.XSHG,2021-12-31,12.07,12.18,,12.4,13.35,12.3,12.29,-0.41%,0,0.73%,0.44%
2,603022.XSHG,2021-12-30,11.94,12.07,,12.66,12.73,12.34,12.2,-2.30%,0,0.73%,0.44%
3,603022.XSHG,2021-12-29,11.88,11.94,,12.64,13.05,12.48,12.0,-2.00%,0,0.73%,0.44%
4,603022.XSHG,2021-12-28,11.82,11.88,,12.34,13.13,12.24,11.94,-2.85%,0,0.73%,0.44%
5,603022.XSHG,2021-12-27,11.76,11.82,,12.44,12.5,12.28,11.88,-1.26%,0,0.73%,0.44%
6,603022.XSHG,2021-09-08,12.21,12.29,,12.44,12.62,12.32,12.37,0.81%,0.16%,2.02%,0.57%
7,603022.XSHG,2021-09-07,12.14,12.21,,12.4,12.54,12.27,12.28,0.00%,0,2.02%,0.57%
8,603022.XSHG,2021-06-28,12.91,12.98,,12.86,13.48,12.81,13.05,1.23%,1.07%,3.30%,-1.46%
9,603022.XSHG,2021-06-24,12.73,12.82,,13.2,13.31,12.75,12.91,-1.70%,0,3.30%,-1.46%
10,603022.XSHG,2021-06-23,12.69,12.73,,13.28,13.62,13.13,12.77,-1.41%,0,3.30%,-1.46%
11,603022.XSHG,2021-06-22,12.59,12.69,,13.03,13.52,12.95,12.79,-1.80%,0,3.30%,-1.46%
12,603022.XSHG,2021-06-17,12.06,12.25,,12.93,12.93,12.42,12.44,-2.89%,0,3.30%,-1.46%
13,603022.XSHG,2021-06-16,11.94,12.06,,13.02,13.24,12.8,12.18,-4.68%,0,3.30%,-1.46%
14,603022.XSHG,2021-06-15,11.86,11.94,,12.75,13.29,12.75,12.02,3.24%,9.82%,10.57%,6.07%
