,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,600664.XSHG,2022-01-10,3.46,3.48,,3.54,3.71,3.53,3.5,0.57%,3.14%,6.00%,1.14%
1,600664.XSHG,2022-01-07,3.43,3.46,,3.48,3.61,3.48,3.49,0.57%,1.43%,3.44%,-0.29%
2,600664.XSHG,2022-01-06,3.41,3.43,,3.58,3.59,3.47,3.45,-0.58%,0,3.44%,-0.29%
3,600664.XSHG,2022-01-05,3.36,3.41,,3.48,3.61,3.47,3.46,-0.29%,0,3.44%,-0.29%
4,600664.XSHG,2022-01-04,3.32,3.36,,3.64,3.65,3.47,3.4,-4.71%,0,3.44%,-0.29%
5,600664.XSHG,2021-12-31,3.29,3.32,,3.56,3.73,3.56,3.35,-2.99%,0,3.44%,-0.29%
6,600664.XSHG,2021-12-30,3.26,3.29,,3.47,3.59,3.45,3.32,-0.90%,0,3.44%,-0.29%
7,600664.XSHG,2021-12-29,3.23,3.26,,3.39,3.52,3.35,3.29,-2.43%,0,3.44%,-0.29%
8,600664.XSHG,2021-09-22,3.42,3.45,,3.55,3.68,3.52,3.48,1.44%,1.44%,5.75%,2.01%
9,600664.XSHG,2021-09-17,3.39,3.42,,3.45,3.54,3.43,3.45,0.29%,2.03%,2.61%,0.00%
10,600664.XSHG,2021-09-16,3.36,3.39,,3.54,3.54,3.44,3.42,-0.88%,0,2.61%,0.00%
11,600664.XSHG,2021-09-15,3.32,3.36,,3.46,3.61,3.45,3.4,-0.59%,0,2.61%,0.00%
12,600664.XSHG,2021-09-14,3.27,3.32,,3.42,3.5,3.42,3.37,-1.48%,0,2.61%,0.00%
13,600664.XSHG,2021-07-27,3.02,3.03,,3.02,3.04,2.92,3.04,1.64%,-2.63%,0.00%,-0.66%
14,600664.XSHG,2021-07-26,3.0,3.02,,3.01,3.07,2.99,3.04,2.30%,-1.32%,0.99%,-0.99%
15,600664.XSHG,2021-07-23,2.97,3.0,,3.06,3.09,2.97,3.03,-0.99%,0,0.99%,-0.99%
16,600664.XSHG,2021-07-22,2.94,2.97,,3.06,3.13,3.06,3.0,-2.33%,0,0.99%,-0.99%
17,600664.XSHG,2021-05-12,2.91,2.94,,3.0,3.17,2.98,2.97,0.00%,0,0.99%,-0.99%
18,600664.XSHG,2021-05-11,2.89,2.91,,3.01,3.04,2.97,2.93,1.71%,3.75%,3.75%,2.73%
19,600664.XSHG,2020-08-14,3.7,3.72,,3.64,3.76,3.62,3.74,4.01%,-1.34%,0.53%,-2.67%
20,600664.XSHG,2020-08-13,3.67,3.7,,3.64,3.66,3.59,3.73,2.68%,-2.41%,-1.88%,-2.41%
21,600664.XSHG,2020-08-12,3.63,3.67,,3.71,3.75,3.63,3.71,0.27%,-1.62%,1.08%,0.00%
22,600664.XSHG,2020-08-11,3.55,3.63,,3.76,3.87,3.7,3.71,-1.08%,0,1.08%,0.00%
23,600664.XSHG,2020-02-14,5.02,5.1,,4.6,4.69,4.5,5.18,12.74%,-10.04%,-9.46%,-11.20%
24,600664.XSHG,2020-02-13,4.94,5.02,,4.7,4.8,4.52,5.1,9.22%,-9.22%,-5.88%,-7.84%
25,600664.XSHG,2020-02-12,4.84,4.94,,4.93,4.99,4.63,5.04,7.14%,-6.55%,-0.99%,-2.18%
26,600664.XSHG,2020-02-11,4.67,4.84,,4.68,5.21,4.68,5.01,2.00%,1.00%,3.99%,-6.59%
27,600664.XSHG,2020-02-10,4.43,4.67,,4.91,4.91,4.91,4.91,-11.00%,0,3.99%,-6.59%
28,600664.XSHG,2020-02-07,4.22,4.43,,5.89,5.9,5.45,4.64,-19.61%,0,3.99%,-6.59%
29,600664.XSHG,2020-02-06,4.06,4.22,,6.53,6.53,5.55,4.38,-34.93%,0,3.99%,-6.59%
30,600664.XSHG,2020-02-05,3.95,4.06,,5.91,5.94,5.91,4.17,-18.23%,0,3.99%,-6.59%
31,600664.XSHG,2020-02-04,3.88,3.95,,5.18,5.4,4.93,4.02,-16.42%,0,3.99%,-6.59%
32,600664.XSHG,2019-08-28,4.06,4.12,,4.15,4.15,4.04,4.18,1.44%,-2.63%,-0.72%,-0.72%
33,600664.XSHG,2019-08-27,4.01,4.06,,4.18,4.25,4.12,4.11,-1.22%,0,-0.72%,-0.72%
34,600664.XSHG,2019-08-26,3.94,4.01,,4.21,4.35,4.16,4.08,1.47%,3.92%,6.62%,3.19%
35,600664.XSHG,2019-08-23,3.88,3.94,,4.02,4.32,4.02,4.0,-0.25%,0,6.62%,3.19%
36,600664.XSHG,2019-07-04,4.1,4.12,,4.09,4.15,4.06,4.14,1.69%,-0.72%,0.24%,-1.21%
37,600664.XSHG,2019-04-09,5.92,6.06,,6.2,6.47,6.06,6.2,-1.45%,0,0.24%,-1.21%
38,600664.XSHG,2019-04-08,5.83,5.92,,6.5,6.63,6.29,6.01,-0.67%,0,0.24%,-1.21%
39,600664.XSHG,2019-04-04,5.73,5.83,,6.09,6.8,6.05,5.93,-2.02%,0,0.24%,-1.21%
40,600664.XSHG,2019-04-03,5.59,5.73,,6.13,6.37,6.05,5.87,0.34%,5.28%,8.52%,4.43%
41,600664.XSHG,2019-04-02,5.43,5.59,,5.91,6.17,5.85,5.75,-4.87%,0,8.52%,4.43%
42,600664.XSHG,2019-04-01,5.26,5.43,,6.25,6.6,6.03,5.6,-6.79%,0,8.52%,4.43%
43,600664.XSHG,2019-03-29,5.07,5.26,,6.2,6.66,5.98,5.45,-5.14%,0,8.52%,4.43%
44,600664.XSHG,2019-03-28,4.96,5.07,,6.06,6.52,5.73,5.18,-20.66%,0,8.52%,4.43%
45,600664.XSHG,2019-03-27,4.89,4.96,,6.56,6.56,6.25,5.03,-9.34%,0,8.52%,4.43%
46,600664.XSHG,2019-03-26,4.86,4.89,,5.58,5.96,5.5,4.92,-4.27%,0,8.52%,4.43%
47,600664.XSHG,2019-03-25,4.81,4.86,,5.27,5.42,5.13,4.91,-2.24%,0,8.52%,4.43%
48,600664.XSHG,2019-03-14,4.56,4.63,,4.53,4.64,4.53,4.7,4.68%,-2.77%,-1.28%,-3.62%
49,600664.XSHG,2019-03-13,4.5,4.56,,4.66,4.75,4.48,4.62,-1.95%,0,-1.28%,-3.62%
50,600664.XSHG,2019-03-12,4.42,4.5,,4.8,4.85,4.71,4.58,-3.28%,0,-1.28%,-3.62%
51,600664.XSHG,2019-03-11,4.34,4.42,,4.85,4.94,4.73,4.5,-3.78%,0,-1.28%,-3.62%
52,600664.XSHG,2019-03-08,4.2,4.34,,4.75,4.9,4.67,4.48,-5.58%,0,-1.28%,-3.62%
53,600664.XSHG,2019-03-07,4.11,4.2,,5.01,5.15,4.73,4.29,-13.05%,0,-1.28%,-3.62%
54,600664.XSHG,2019-03-06,4.05,4.11,,4.96,5.35,4.85,4.17,-5.52%,0,-1.28%,-3.62%
55,600664.XSHG,2019-03-05,4.02,4.05,,4.42,4.86,4.4,4.08,-3.19%,0,-1.28%,-3.62%
