,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,603500.XSHG,2022-05-19,13.44,13.72,,14.15,14.99,13.86,14.0,3.57%,0.00%,7.07%,1.07%
1,603500.XSHG,2022-05-18,13.14,13.44,,13.98,14.39,13.5,13.74,-1.24%,0,7.07%,1.07%
2,603500.XSHG,2022-05-17,12.9,13.14,,14.32,14.38,13.91,13.38,-2.39%,0,7.07%,1.07%
3,603500.XSHG,2022-05-16,12.65,12.9,,13.96,14.41,13.7,13.15,-3.42%,0,7.07%,1.07%
4,603500.XSHG,2022-05-13,12.41,12.65,,13.82,14.13,13.6,12.89,-5.51%,0,7.07%,1.07%
5,603500.XSHG,2022-04-08,11.52,11.72,,12.01,12.1,11.55,11.92,1.26%,-1.85%,1.51%,0.76%
6,603500.XSHG,2022-04-07,11.22,11.52,,12.1,12.44,11.77,11.82,0.85%,1.52%,5.25%,2.37%
7,603500.XSHG,2022-04-06,10.91,11.22,,12.12,12.12,11.72,11.53,-3.21%,0,5.25%,2.37%
8,603500.XSHG,2022-04-01,10.57,10.91,,11.99,12.37,11.9,11.25,-5.24%,0,5.25%,2.37%
9,603500.XSHG,2022-03-31,10.24,10.57,,12.01,12.15,11.84,10.9,-8.44%,0,5.25%,2.37%
10,603500.XSHG,2022-03-30,9.94,10.24,,12.14,12.45,11.82,10.54,-9.58%,0,5.25%,2.37%
11,603500.XSHG,2022-03-29,9.66,9.94,,11.73,12.45,11.55,10.22,-12.52%,0,5.25%,2.37%
12,603500.XSHG,2021-11-30,9.3,9.34,,9.56,9.82,9.56,9.38,-1.07%,0,5.25%,2.37%
13,603500.XSHG,2021-11-29,9.27,9.3,,9.52,9.78,9.48,9.33,0.64%,2.79%,4.82%,2.04%
14,603500.XSHG,2021-11-26,9.2,9.27,,9.35,9.55,9.27,9.34,-0.21%,0,4.82%,2.04%
15,603500.XSHG,2021-08-12,9.97,10.08,,10.27,10.27,9.92,10.19,0.79%,-1.28%,0.79%,0.79%
16,603500.XSHG,2021-08-11,9.84,9.97,,10.2,10.34,10.11,10.1,-0.50%,0,0.79%,0.79%
17,603500.XSHG,2021-08-10,9.71,9.84,,10.28,10.36,10.15,9.97,-1.10%,0,0.79%,0.79%
18,603500.XSHG,2021-08-09,9.6,9.71,,10.52,10.58,10.08,9.82,-5.40%,0,0.79%,0.79%
19,603500.XSHG,2021-08-06,9.5,9.6,,10.5,10.98,10.35,9.7,-4.74%,0,0.79%,0.79%
20,603500.XSHG,2021-03-09,8.84,8.91,,8.75,9.0,8.66,8.98,4.57%,-2.00%,0.22%,-2.56%
21,603500.XSHG,2021-03-08,8.78,8.84,,8.94,9.11,8.57,8.9,-0.56%,0,0.22%,-2.56%
22,603500.XSHG,2021-03-05,8.64,8.78,,9.16,9.28,8.95,8.92,-1.46%,0,0.22%,-2.56%
23,603500.XSHG,2021-03-04,8.52,8.64,,9.33,9.4,9.05,8.76,-3.08%,0,0.22%,-2.56%
24,603500.XSHG,2021-03-03,8.4,8.52,,9.19,9.49,9.03,8.64,-2.43%,0,0.22%,-2.56%
25,603500.XSHG,2021-03-02,8.28,8.4,,8.91,9.19,8.85,8.52,-2.00%,0,0.22%,-2.56%
26,603500.XSHG,2021-03-01,8.21,8.28,,8.94,9.08,8.69,8.35,-5.87%,0,0.22%,-2.56%
27,603500.XSHG,2021-01-27,8.99,9.04,,7.84,8.11,7.55,9.09,14.96%,-12.10%,-10.78%,-13.75%
28,603500.XSHG,2021-01-26,8.9,8.99,,7.83,8.02,7.73,9.08,14.65%,-14.43%,-11.67%,-13.77%
29,603500.XSHG,2021-01-25,8.75,8.9,,8.11,8.18,7.75,9.05,7.96%,-13.59%,-9.61%,-10.39%
30,603500.XSHG,2021-01-22,8.5,8.75,,8.33,8.83,8.33,9.0,-2.78%,0,-9.61%,-10.39%
31,603500.XSHG,2021-01-21,8.16,8.5,,9.25,9.65,9.25,8.84,-16.29%,0,-9.61%,-10.39%
32,603500.XSHG,2020-10-27,10.26,10.32,,10.64,10.67,10.49,10.38,-0.67%,0,-9.61%,-10.39%
33,603500.XSHG,2020-08-31,16.43,16.62,,16.13,17.13,15.7,16.81,7.38%,1.43%,1.90%,-4.05%
34,603500.XSHG,2020-08-28,16.17,16.43,,16.79,16.95,15.57,16.69,-0.24%,0,1.90%,-4.05%
35,603500.XSHG,2020-08-27,15.91,16.17,,17.44,17.44,16.73,16.43,-1.83%,0,1.90%,-4.05%
36,603500.XSHG,2020-08-26,15.68,15.91,,17.43,17.43,16.73,16.14,-2.91%,0,1.90%,-4.05%
37,603500.XSHG,2020-08-25,15.48,15.68,,17.09,17.4,16.61,15.88,-2.83%,0,1.90%,-4.05%
38,603500.XSHG,2020-08-24,15.13,15.48,,16.74,17.22,16.33,15.83,1.26%,7.96%,8.78%,5.75%
39,603500.XSHG,2020-08-21,14.76,15.13,,17.15,17.2,15.63,15.5,-4.90%,0,8.78%,5.75%
40,603500.XSHG,2020-08-20,14.4,14.76,,16.61,17.17,16.26,15.12,-5.42%,0,8.78%,5.75%
41,603500.XSHG,2020-08-19,13.98,14.4,,16.05,17.42,15.94,14.82,-4.99%,0,8.78%,5.75%
42,603500.XSHG,2020-08-18,13.57,13.98,,15.64,16.31,15.56,14.39,3.27%,12.86%,13.34%,8.69%
43,603500.XSHG,2020-08-17,13.12,13.57,,15.51,16.24,13.92,14.02,-6.63%,0,13.34%,8.69%
44,603500.XSHG,2020-08-14,12.75,13.12,,15.02,16.21,14.95,13.49,-6.89%,0,13.34%,8.69%
45,603500.XSHG,2020-08-13,12.28,12.75,,14.76,15.25,14.42,13.22,-7.41%,0,13.34%,8.69%
46,603500.XSHG,2020-08-12,11.77,12.28,,14.67,14.98,14.2,12.79,-10.01%,0,13.34%,8.69%
47,603500.XSHG,2020-08-11,11.26,11.77,,14.91,14.91,14.07,12.28,-15.15%,0,13.34%,8.69%
48,603500.XSHG,2020-08-10,10.86,11.26,,14.49,14.83,14.14,11.66,-10.72%,0,13.34%,8.69%
49,603500.XSHG,2020-08-07,10.59,10.86,,13.39,14.62,12.91,11.13,-12.22%,0,13.34%,8.69%
50,603500.XSHG,2020-05-18,10.98,11.12,,11.17,11.79,11.17,11.26,3.55%,2.84%,4.71%,-0.80%
51,603500.XSHG,2020-05-15,10.86,10.98,,11.4,11.59,10.86,11.1,-1.17%,0,4.71%,-0.80%
52,603500.XSHG,2020-04-28,10.45,10.46,,9.89,10.09,9.74,10.47,8.79%,-6.21%,-3.63%,-5.54%
53,603500.XSHG,2020-04-27,10.41,10.45,,10.17,10.25,9.55,10.49,3.62%,-5.91%,-2.29%,-3.05%
54,603500.XSHG,2020-04-24,10.34,10.41,,10.27,10.49,10.11,10.48,0.48%,-2.96%,0.10%,-2.00%
55,603500.XSHG,2020-04-23,10.25,10.34,,10.9,10.95,10.43,10.43,-2.11%,0,0.10%,-2.00%
56,603500.XSHG,2020-03-16,9.99,10.18,,10.09,10.37,9.78,10.37,4.92%,-2.51%,0.00%,-2.70%
57,603500.XSHG,2020-03-13,9.88,9.99,,10.77,11.0,9.86,10.1,3.66%,-1.68%,8.91%,6.63%
58,603500.XSHG,2020-03-12,9.75,9.88,,9.74,10.72,9.73,10.01,-1.00%,0,8.91%,6.63%
59,603500.XSHG,2020-03-11,9.64,9.75,,10.17,10.79,10.11,9.86,-5.58%,0,8.91%,6.63%
60,603500.XSHG,2020-03-10,9.57,9.64,,10.43,11.15,10.41,9.71,0.21%,7.83%,14.83%,7.42%
61,603500.XSHG,2020-03-09,9.49,9.57,,9.99,10.59,9.69,9.65,-4.66%,0,14.83%,7.42%
62,603500.XSHG,2020-02-28,8.94,9.06,,8.99,9.27,8.72,9.18,5.34%,0.22%,0.98%,-2.07%
63,603500.XSHG,2020-02-27,8.84,8.94,,9.07,9.07,8.69,9.04,-0.44%,0,0.98%,-2.07%
64,603500.XSHG,2020-02-26,8.73,8.84,,9.13,9.44,9.08,8.95,-1.23%,0,0.98%,-2.07%
65,603500.XSHG,2020-02-25,8.6,8.73,,9.08,9.45,9.06,8.86,-0.23%,0,0.98%,-2.07%
66,603500.XSHG,2019-09-16,8.86,8.91,,9.21,9.24,8.83,8.96,-1.90%,0,0.98%,-2.07%
67,603500.XSHG,2019-09-12,8.81,8.86,,9.16,9.26,9.13,8.91,-1.46%,0,0.98%,-2.07%
68,603500.XSHG,2019-09-11,8.75,8.81,,9.08,9.15,9.04,8.87,-2.25%,0,0.98%,-2.07%
69,603500.XSHG,2019-09-10,8.67,8.75,,9.25,9.25,9.07,8.83,-2.38%,0,0.98%,-2.07%
70,603500.XSHG,2019-08-30,8.28,8.35,,8.57,8.74,8.44,8.42,-0.12%,0,0.98%,-2.07%
71,603500.XSHG,2019-03-27,9.14,9.17,,9.2,9.41,9.09,9.2,1.63%,1.41%,2.28%,0.00%
72,603500.XSHG,2019-03-26,9.02,9.14,,9.33,9.45,9.05,9.26,0.43%,-0.65%,2.05%,0.76%
73,603500.XSHG,2019-03-08,8.68,8.76,,8.45,8.76,8.45,8.84,5.32%,-1.02%,-0.90%,-4.41%
