,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,600864.XSHG,2021-09-08,6.16,6.19,,6.36,6.43,6.32,6.22,0.16%,3.05%,3.38%,2.25%
1,600864.XSHG,2021-08-27,5.83,5.87,,6.07,6.13,5.96,5.91,-1.18%,0,3.38%,2.25%
2,600864.XSHG,2021-06-02,6.26,6.35,,6.21,6.33,6.12,6.44,4.66%,-4.50%,-1.71%,-3.57%
3,600864.XSHG,2021-06-01,6.16,6.26,,6.52,6.55,6.14,6.36,0.31%,-2.52%,2.99%,2.52%
4,600864.XSHG,2021-05-31,6.08,6.16,,6.4,6.69,6.34,6.24,-1.28%,0,2.99%,2.52%
5,600864.XSHG,2021-05-28,5.94,6.08,,6.42,6.5,6.32,6.22,-1.45%,0,2.99%,2.52%
6,600864.XSHG,2021-05-27,5.8,5.94,,6.51,6.75,6.31,6.08,-6.09%,0,2.99%,2.52%
7,600864.XSHG,2021-05-26,5.66,5.8,,6.52,6.76,6.45,5.94,-11.28%,0,2.99%,2.52%
8,600864.XSHG,2021-05-25,5.57,5.66,,7.26,7.27,6.61,5.75,-5.04%,0,2.99%,2.52%
9,600864.XSHG,2021-01-06,8.01,8.05,,7.56,7.64,7.22,8.09,5.81%,-6.43%,-5.56%,-6.55%
10,600864.XSHG,2021-01-05,7.94,8.01,,8.16,8.39,7.62,8.08,-1.49%,0,-5.56%,-6.55%
11,600864.XSHG,2021-01-04,7.79,7.94,,8.36,9.12,8.2,8.09,1.48%,4.57%,12.73%,3.34%
12,600864.XSHG,2020-12-31,7.63,7.79,,8.54,8.6,7.97,7.95,-1.64%,0,12.73%,3.34%
13,600864.XSHG,2020-12-30,7.48,7.63,,8.08,8.76,8.08,7.78,-0.39%,0,12.73%,3.34%
14,600864.XSHG,2020-12-29,7.31,7.48,,7.85,8.26,7.81,7.65,-3.66%,0,12.73%,3.34%
15,600864.XSHG,2020-12-28,7.1,7.31,,8.35,8.6,7.93,7.52,-9.57%,0,12.73%,3.34%
16,600864.XSHG,2020-12-09,6.92,6.96,,6.65,6.77,6.53,7.0,4.14%,-4.57%,-3.29%,-5.00%
