,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,002243.XSHE,2022-05-24,8.19,8.31,,8.06,8.18,7.98,8.43,4.74%,-2.97%,-2.97%,-4.39%
1,002243.XSHE,2022-05-23,8.06,8.19,,8.62,8.65,8.03,8.32,-1.68%,0,-2.97%,-4.39%
2,002243.XSHE,2022-01-21,12.55,12.68,,11.72,11.9,11.61,12.81,8.43%,-8.90%,-7.10%,-8.51%
3,002243.XSHE,2022-01-20,12.39,12.55,,12.78,12.78,11.73,12.71,1.57%,-7.16%,0.55%,0.55%
4,002243.XSHE,2022-01-19,12.22,12.39,,12.73,13.37,12.51,12.56,0.80%,2.79%,6.45%,1.35%
5,002243.XSHE,2022-01-18,12.0,12.22,,12.66,12.97,12.46,12.44,-3.05%,0,6.45%,1.35%
6,002243.XSHE,2021-12-09,11.95,12.18,,12.8,12.99,12.18,12.41,-2.18%,0,6.45%,1.35%
7,002243.XSHE,2021-12-08,11.85,11.95,,12.87,13.43,12.68,12.05,3.82%,6.22%,11.45%,6.80%
8,002243.XSHE,2021-12-07,11.71,11.85,,11.73,12.72,11.59,11.99,5.25%,6.09%,6.09%,-2.17%
9,002243.XSHE,2021-12-06,11.47,11.71,,11.91,12.02,11.36,11.95,0.59%,-3.26%,0.59%,-0.33%
10,002243.XSHE,2021-12-03,11.11,11.47,,12.3,12.5,11.88,11.83,-4.23%,0,0.59%,-0.33%
11,002243.XSHE,2021-12-02,10.73,11.11,,13.83,13.97,12.33,11.49,-17.49%,0,0.59%,-0.33%
12,002243.XSHE,2021-12-01,10.49,10.73,,14.15,15.15,13.5,10.97,-15.68%,0,0.59%,-0.33%
13,002243.XSHE,2021-11-30,10.38,10.49,,13.82,13.98,12.69,10.6,-10.75%,0,0.59%,-0.33%
14,002243.XSHE,2021-11-19,9.96,10.04,,10.45,10.93,10.45,10.12,1.58%,3.85%,8.00%,3.26%
15,002243.XSHE,2021-11-18,9.85,9.96,,10.03,10.13,9.96,10.07,0.79%,0.10%,0.60%,-0.40%
16,002243.XSHE,2021-11-17,9.72,9.85,,10.12,10.27,9.99,9.98,-0.70%,0,0.60%,-0.40%
17,002243.XSHE,2021-11-16,9.6,9.72,,10.23,10.32,10.05,9.84,-3.96%,0,0.60%,-0.40%
18,002243.XSHE,2021-11-15,9.43,9.6,,10.49,10.75,10.23,9.77,-6.65%,0,0.60%,-0.40%
19,002243.XSHE,2021-09-09,10.48,10.6,,10.91,10.91,10.67,10.72,0.65%,0.09%,1.77%,1.77%
20,002243.XSHE,2021-09-08,10.35,10.48,,10.75,10.88,10.65,10.61,-0.85%,0,1.77%,1.77%
21,002243.XSHE,2021-09-07,10.19,10.35,,10.89,11.14,10.7,10.51,-2.28%,0,1.77%,1.77%
22,002243.XSHE,2021-09-06,10.0,10.19,,10.99,11.15,10.75,10.38,-4.34%,0,1.77%,1.77%
23,002243.XSHE,2021-09-03,9.84,10.0,,11.0,11.47,10.83,10.16,-7.78%,0,1.77%,1.77%
24,002243.XSHE,2021-09-02,9.68,9.84,,11.84,11.84,10.95,10.0,-5.90%,0,1.77%,1.77%
25,002243.XSHE,2021-09-01,9.5,9.68,,10.81,11.01,10.59,9.86,-5.78%,0,1.77%,1.77%
26,002243.XSHE,2021-08-31,9.42,9.5,,10.78,11.47,10.43,9.58,-3.34%,0,1.77%,1.77%
27,002243.XSHE,2021-04-27,9.5,9.57,,9.36,9.55,9.3,9.64,9.54%,-2.39%,-0.93%,-2.90%
28,002243.XSHE,2020-07-20,16.64,16.87,,16.84,17.64,16.47,17.1,4.09%,2.63%,3.16%,-1.52%
29,002243.XSHE,2020-07-17,16.39,16.64,,16.54,16.8,16.4,16.89,5.68%,-1.01%,-0.53%,-2.07%
30,002243.XSHE,2020-07-16,16.04,16.39,,16.51,16.84,15.93,16.74,3.23%,-3.29%,0.60%,-1.37%
31,002243.XSHE,2020-07-15,15.64,16.04,,17.35,18.12,16.2,16.44,-5.23%,0,0.60%,-1.37%
32,002243.XSHE,2020-07-14,15.13,15.64,,18.14,18.36,17.3,16.15,-10.59%,0,0.60%,-1.37%
33,002243.XSHE,2020-07-13,14.71,15.13,,18.65,19.02,17.86,15.55,-16.53%,0,0.60%,-1.37%
34,002243.XSHE,2020-07-10,14.4,14.71,,18.51,19.35,18.12,15.02,-8.79%,0,0.60%,-1.37%
35,002243.XSHE,2020-07-09,14.11,14.4,,16.34,17.92,16.34,14.69,-9.67%,0,0.60%,-1.37%
36,002243.XSHE,2020-07-08,13.8,14.11,,16.28,16.84,16.11,14.42,-9.99%,0,0.60%,-1.37%
37,002243.XSHE,2020-07-07,13.59,13.8,,16.01,16.58,15.86,14.01,-9.21%,0,0.60%,-1.37%
38,002243.XSHE,2020-07-06,13.47,13.59,,15.65,16.67,15.3,13.71,-2.12%,0,0.60%,-1.37%
39,002243.XSHE,2020-07-03,13.37,13.47,,14.0,15.23,14.0,13.57,-1.47%,0,0.60%,-1.37%
40,002243.XSHE,2020-07-02,13.26,13.37,,13.87,14.12,13.77,13.48,-1.11%,0,0.60%,-1.37%
41,002243.XSHE,2020-07-01,13.14,13.26,,13.91,14.18,13.63,13.38,-1.64%,0,0.60%,-1.37%
42,002243.XSHE,2020-04-16,13.08,13.22,,13.23,13.36,13.03,13.36,2.25%,-2.47%,0.00%,-0.97%
43,002243.XSHE,2020-04-15,12.92,13.08,,13.39,13.39,13.06,13.24,-0.23%,0,0.00%,-0.97%
44,002243.XSHE,2020-04-14,12.82,12.92,,13.5,13.73,13.27,13.02,-2.23%,0,0.00%,-0.97%
45,002243.XSHE,2019-10-23,15.72,15.92,,16.48,17.28,16.1,16.12,2.79%,2.30%,7.20%,2.23%
46,002243.XSHE,2019-10-22,15.44,15.72,,15.78,17.34,15.67,16.0,6.37%,4.75%,8.38%,-1.38%
47,002243.XSHE,2019-10-21,15.17,15.44,,15.63,16.08,14.98,15.71,-5.35%,0,8.38%,-1.38%
48,002243.XSHE,2019-10-18,14.9,15.17,,16.55,16.55,16.55,15.44,-1.75%,0,8.38%,-1.38%
49,002243.XSHE,2019-08-28,13.54,13.74,,13.65,13.88,13.55,13.94,2.30%,-2.44%,-0.43%,-2.08%
50,002243.XSHE,2019-08-27,13.34,13.54,,13.74,14.04,13.62,13.74,-0.73%,0,-0.43%,-2.08%
51,002243.XSHE,2019-08-26,13.08,13.34,,13.98,14.26,13.84,13.6,3.60%,1.84%,4.85%,2.79%
52,002243.XSHE,2019-08-23,12.78,13.08,,13.12,13.96,13.11,13.38,-7.40%,0,4.85%,2.79%
53,002243.XSHE,2019-05-30,15.92,15.96,,16.02,16.27,15.77,16.0,2.19%,-0.56%,1.69%,0.12%
54,002243.XSHE,2019-03-13,20.43,20.31,,19.75,20.2,18.62,20.19,7.73%,-7.78%,0.05%,-2.18%
55,002243.XSHE,2019-03-12,20.85,20.43,,20.23,21.8,18.63,20.01,1.90%,3.40%,8.95%,1.10%
56,002243.XSHE,2019-03-11,20.97,20.85,,19.67,20.79,19.63,20.73,11.43%,-2.41%,0.29%,-5.11%
57,002243.XSHE,2019-03-04,19.0,19.4,,20.26,22.59,19.92,19.8,5.56%,7.02%,14.09%,2.32%
58,002243.XSHE,2019-03-01,18.69,19.0,,19.38,20.58,18.7,19.31,6.68%,6.58%,6.58%,0.36%
59,002243.XSHE,2019-02-28,18.13,18.69,,18.02,18.86,18.02,19.25,6.75%,-2.81%,-2.03%,-6.39%
60,002243.XSHE,2019-02-27,17.43,18.13,,19.32,19.91,17.95,18.83,-2.39%,0,-2.03%,-6.39%
61,002243.XSHE,2019-02-26,16.35,17.43,,19.29,20.88,19.28,18.51,-15.72%,0,-2.03%,-6.39%
62,002243.XSHE,2019-02-25,15.43,16.35,,25.32,26.01,21.42,17.27,-29.76%,0,-2.03%,-6.39%
63,002243.XSHE,2019-01-22,17.99,18.15,,15.98,16.33,15.54,18.31,15.40%,-14.20%,-10.81%,-12.73%
64,002243.XSHE,2019-01-21,17.6,17.99,,15.79,16.41,15.49,18.38,12.73%,-14.04%,-10.72%,-14.09%
65,002243.XSHE,2019-01-18,17.06,17.6,,16.75,16.85,16.04,18.14,1.76%,-11.58%,-7.11%,-7.66%
66,002243.XSHE,2019-01-17,16.58,17.06,,20.16,20.31,17.82,17.54,-5.42%,0,-7.11%,-7.66%
67,002243.XSHE,2019-01-16,15.99,16.58,,18.97,20.45,18.49,17.17,-11.24%,0,-7.11%,-7.66%
68,002243.XSHE,2019-01-15,15.32,15.99,,20.18,20.88,19.1,16.66,-8.82%,0,-7.11%,-7.66%
69,002243.XSHE,2019-01-14,14.98,15.32,,19.29,19.66,18.13,15.66,-18.84%,0,-7.11%,-7.66%
70,002243.XSHE,2019-01-11,14.57,14.98,,18.8,19.99,18.61,15.39,-10.14%,0,-7.11%,-7.66%
71,002243.XSHE,2019-01-10,14.04,14.57,,17.15,18.88,16.95,15.1,-14.97%,0,-7.11%,-7.66%
72,002243.XSHE,2019-01-09,13.73,14.04,,18.88,19.19,17.36,14.35,-13.10%,0,-7.11%,-7.66%
73,002243.XSHE,2019-01-08,13.66,13.73,,17.0,17.44,16.23,13.8,-5.51%,0,-7.11%,-7.66%
74,002243.XSHE,2019-01-07,13.57,13.66,,14.71,15.86,14.56,13.75,-2.91%,0,-7.11%,-7.66%
75,002243.XSHE,2019-01-04,13.32,13.57,,14.29,15.1,14.15,13.82,4.05%,4.34%,9.26%,3.40%
76,002243.XSHE,2019-01-03,12.97,13.32,,13.26,14.79,13.26,13.67,-1.98%,0,9.26%,3.40%
77,002243.XSHE,2019-01-02,12.65,12.97,,15.12,16.17,13.94,13.29,0.53%,8.50%,21.67%,13.77%
78,002243.XSHE,2018-12-28,12.26,12.65,,13.44,14.8,13.22,13.04,0.46%,13.50%,13.50%,3.07%
79,002243.XSHE,2018-12-27,11.64,12.26,,13.3,14.2,12.98,12.88,-3.03%,0,13.50%,3.07%
80,002243.XSHE,2018-12-26,11.07,11.64,,14.8,14.8,13.27,12.21,-7.70%,0,13.50%,3.07%
81,002243.XSHE,2018-12-25,10.56,11.07,,13.44,14.74,13.15,11.58,-1.81%,0,13.50%,3.07%
82,002243.XSHE,2018-12-24,9.92,10.56,,12.07,13.39,11.79,11.2,-4.46%,0,13.50%,3.07%
83,002243.XSHE,2018-12-21,9.19,9.92,,12.28,12.54,11.7,10.65,-17.00%,0,13.50%,3.07%
84,002243.XSHE,2018-12-20,8.53,9.19,,13.65,14.0,12.46,9.85,-35.13%,0,13.50%,3.07%
85,002243.XSHE,2018-12-19,7.98,8.53,,13.31,14.38,13.31,9.08,-22.03%,0,13.50%,3.07%
86,002243.XSHE,2018-12-18,7.48,7.98,,11.44,13.07,11.08,8.48,-36.44%,0,13.50%,3.07%
87,002243.XSHE,2018-12-17,7.1,7.48,,12.45,12.45,11.57,7.86,-44.02%,0,13.50%,3.07%
88,002243.XSHE,2018-12-14,6.8,7.1,,11.32,11.32,11.32,7.4,-39.05%,0,13.50%,3.07%
89,002243.XSHE,2018-11-20,6.82,6.87,,6.63,6.86,6.58,6.92,2.02%,-1.30%,-0.87%,-4.19%
90,002243.XSHE,2018-11-19,6.78,6.82,,7.13,7.17,6.78,6.86,-1.31%,0,-0.87%,-4.19%
91,002243.XSHE,2018-11-16,6.73,6.78,,6.98,7.26,6.95,6.83,-1.32%,0,-0.87%,-4.19%
92,002243.XSHE,2018-11-06,6.41,6.46,,6.61,6.76,6.53,6.51,0.31%,0.31%,3.84%,1.54%
93,002243.XSHE,2018-07-31,9.29,9.52,,8.83,8.93,8.55,9.75,11.38%,-11.69%,-8.41%,-9.44%
94,002243.XSHE,2018-07-30,8.9,9.29,,9.0,9.16,8.64,9.68,5.37%,-8.99%,-5.37%,-7.02%
95,002243.XSHE,2018-07-27,8.47,8.9,,9.93,10.44,9.16,9.33,-3.64%,0,-5.37%,-7.02%
96,002243.XSHE,2018-07-26,7.91,8.47,,10.09,10.6,9.67,9.03,-8.53%,0,-5.37%,-7.02%
97,002243.XSHE,2018-07-25,7.49,7.91,,10.42,11.57,9.8,8.33,-14.53%,0,-5.37%,-7.02%
98,002243.XSHE,2018-07-24,6.99,7.49,,9.54,10.75,9.54,7.99,-21.90%,0,-5.37%,-7.02%
99,002243.XSHE,2018-07-23,6.58,6.99,,10.23,10.68,9.74,7.4,-28.24%,0,-5.37%,-7.02%
100,002243.XSHE,2018-07-20,6.2,6.58,,9.49,10.5,9.49,6.96,-20.55%,0,-5.37%,-7.02%
101,002243.XSHE,2018-07-19,5.92,6.2,,8.71,10.02,8.39,6.48,-24.54%,0,-5.37%,-7.02%
102,002243.XSHE,2018-07-18,5.71,5.92,,8.57,9.2,8.07,6.13,-33.77%,0,-5.37%,-7.02%
103,002243.XSHE,2018-03-14,6.82,6.87,,6.92,7.34,6.86,6.92,0.72%,5.49%,6.07%,0.00%
104,002243.XSHE,2018-03-13,6.77,6.82,,6.99,7.02,6.87,6.87,-1.89%,0,6.07%,0.00%
105,002243.XSHE,2017-09-07,9.93,9.99,,9.99,10.34,9.98,10.05,0.50%,1.99%,2.89%,-0.60%
106,002243.XSHE,2017-08-11,9.31,9.35,,9.22,9.57,9.22,9.39,2.56%,1.28%,1.92%,-1.81%
107,002243.XSHE,2017-08-10,9.22,9.31,,9.28,9.56,9.15,9.4,1.17%,-1.60%,1.70%,-1.28%
108,002243.XSHE,2017-07-04,9.14,9.17,,9.36,9.46,9.33,9.2,-1.09%,0,1.70%,-1.28%
