,ts_code,trade_date,two_day_MA10,one_day_MA10,today_close,tomorrow_open,tomorrow_high,tomorrow_low,target_price,diff_value,get_close,get_high,get_open
0,600369.XSHG,2021-09-14,5.33,5.38,,5.36,5.54,5.34,5.43,2.03%,0.00%,2.03%,-1.29%
1,600369.XSHG,2021-09-10,5.22,5.29,,5.52,5.6,5.46,5.36,-2.99%,0,2.03%,-1.29%
2,600369.XSHG,2021-08-30,5.08,5.12,,5.02,5.16,4.99,5.16,3.88%,-0.58%,0.00%,-2.71%
3,600369.XSHG,2021-08-27,5.03,5.08,,5.05,5.08,4.96,5.13,2.34%,-1.95%,-0.97%,-1.56%
4,600369.XSHG,2021-08-26,4.98,5.03,,5.1,5.15,5.01,5.08,-0.39%,0,-0.97%,-1.56%
5,600369.XSHG,2021-08-25,4.9,4.98,,5.15,5.21,5.1,5.06,-1.38%,0,-0.97%,-1.56%
6,600369.XSHG,2021-08-24,4.8,4.9,,5.22,5.29,5.13,5.0,-6.40%,0,-0.97%,-1.56%
7,600369.XSHG,2021-08-23,4.72,4.8,,5.58,5.7,5.32,4.88,-14.34%,0,-0.97%,-1.56%
8,600369.XSHG,2021-06-15,4.9,4.92,,4.81,4.82,4.69,4.94,3.04%,-3.24%,-2.43%,-2.63%
9,600369.XSHG,2021-06-11,4.88,4.9,,4.97,4.98,4.79,4.92,-0.20%,0,-2.43%,-2.63%
10,600369.XSHG,2021-06-10,4.85,4.88,,4.96,5.07,4.93,4.91,-1.02%,0,-2.43%,-2.63%
11,600369.XSHG,2021-01-11,5.21,5.25,,5.15,5.41,5.09,5.29,2.08%,1.70%,2.27%,-2.65%
12,600369.XSHG,2020-07-16,5.56,5.67,,5.6,5.64,5.14,5.78,4.67%,-8.65%,-2.42%,-3.11%
13,600369.XSHG,2020-07-15,5.43,5.56,,5.6,5.97,5.51,5.69,2.11%,-2.28%,4.92%,-1.58%
14,600369.XSHG,2020-07-14,5.27,5.43,,5.94,5.95,5.57,5.59,-2.33%,0,4.92%,-1.58%
15,600369.XSHG,2020-07-13,5.14,5.27,,5.9,5.97,5.72,5.4,-6.67%,0,4.92%,-1.58%
16,600369.XSHG,2020-07-10,5.01,5.14,,5.8,6.07,5.76,5.27,-8.92%,0,4.92%,-1.58%
