,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
0,42.0,42.0,000059.SZ,20220311.0,6.33,7.12,6.17,7.12,6.47,0.65,10.0464,471997.72,320759.094,,,,,,,,,,,,,,,,,,,,,,,,
1,101.0,101.0,000505.SZ,20220311.0,7.26,7.95,7.07,7.95,7.23,0.72,9.9585,389750.6,302571.029,,,,,,,,,,,,,,,,,,,,,,,,
2,251.0,251.0,000710.SZ,20220311.0,16.61,18.57,16.38,18.57,16.88,1.69,10.0118,250380.69,445773.725,,,,,,,,,,,,,,,,,,,,,,,,
4,308.0,308.0,000798.SZ,20220311.0,6.78,7.54,6.65,7.54,6.85,0.69,10.073,152492.58,110024.773,,,,,,,,,,,,,,,,,,,,,,,,
5,309.0,309.0,000799.SZ,20220311.0,176.6,176.66,171.09,176.66,160.6,16.06,10.0,228650.06,4002743.012,,,,,,,,,,,,,,,,,,,,,,,,
6,321.0,321.0,000815.SZ,20220311.0,14.32,16.53,14.28,16.53,15.03,1.5,9.98,1759343.09,2828109.194,,,,,,,,,,,,,,,,,,,,,,,,
7,366.0,366.0,000889.SZ,20220311.0,4.18,4.75,4.11,4.75,4.32,0.43,9.9537,1070975.94,488682.87,,,,,,,,,,,,,,,,,,,,,,,,
8,421.0,421.0,000965.SZ,20220311.0,2.88,3.21,2.8,3.21,2.92,0.29,9.9315,1178162.55,366555.384,,,,,,,,,,,,,,,,,,,,,,,,
10,575.0,575.0,002099.SZ,20220311.0,6.47,7.13,6.41,7.13,6.48,0.65,10.0309,362382.98,253752.654,,,,,,,,,,,,,,,,,,,,,,,,
11,580.0,580.0,002104.SZ,20220311.0,10.33,11.54,10.16,11.54,10.49,1.05,10.0095,1032686.75,1114791.198,,,,,,,,,,,,,,,,,,,,,,,,
12,648.0,648.0,002173.SZ,20220311.0,6.87,7.74,6.83,7.74,7.04,0.7,9.9432,217277.8,162624.134,,,,,,,,,,,,,,,,,,,,,,,,
13,697.0,697.0,002223.SZ,20220311.0,27.26,30.35,27.08,30.35,27.59,2.76,10.0036,474385.99,1408178.382,,,,,,,,,,,,,,,,,,,,,,,,
14,720.0,720.0,002246.SZ,20220311.0,10.27,11.3,10.1,11.3,10.27,1.03,10.0292,851078.11,927091.966,,,,,,,,,,,,,,,,,,,,,,,,
15,789.0,789.0,002317.SZ,20220311.0,11.97,13.06,11.88,13.06,11.87,1.19,10.0253,447849.15,569159.074,,,,,,,,,,,,,,,,,,,,,,,,
16,803.0,803.0,002331.SZ,20220311.0,8.92,10.01,8.9,10.01,9.1,0.91,10.0,420740.5,406539.884,,,,,,,,,,,,,,,,,,,,,,,,
17,821.0,821.0,002349.SZ,20220311.0,13.28,15.0,13.05,15.0,13.64,1.36,9.9707,1213563.78,1747843.79,,,,,,,,,,,,,,,,,,,,,,,,
19,902.0,902.0,002432.SZ,20220311.0,54.0,59.38,52.5,59.38,53.98,5.4,10.0037,799476.93,4543432.445,,,,,,,,,,,,,,,,,,,,,,,,
21,996.0,996.0,002530.SZ,20220311.0,7.97,9.02,7.9,9.02,8.2,0.82,10.0,1115206.13,950819.196,,,,,,,,,,,,,,,,,,,,,,,,
22,1014.0,1014.0,002548.SZ,20220311.0,7.11,7.83,7.03,7.83,7.12,0.71,9.9719,394533.68,300031.49,,,,,,,,,,,,,,,,,,,,,,,,
23,1016.0,1016.0,002550.SZ,20220311.0,5.82,5.82,5.82,5.82,5.29,0.53,10.0189,269984.08,157130.734,,,,,,,,,,,,,,,,,,,,,,,,
24,1024.0,1024.0,002558.SZ,20220311.0,9.13,9.74,9.1,9.74,8.85,0.89,10.0565,460224.29,439571.206,,,,,,,,,,,,,,,,,,,,,,,,
25,1069.0,1069.0,002603.SZ,20220311.0,24.38,26.84,23.99,26.84,24.4,2.44,10.0,906156.8,2327908.694,,,,,,,,,,,,,,,,,,,,,,,,
26,1111.0,1111.0,002646.SZ,20220311.0,17.15,18.3,17.14,18.3,16.64,1.66,9.976,188694.9,341357.562,,,,,,,,,,,,,,,,,,,,,,,,
27,1141.0,1141.0,002676.SZ,20220311.0,3.68,3.99,3.6,3.99,3.63,0.36,9.9174,305004.8,118314.046,,,,,,,,,,,,,,,,,,,,,,,,
28,1219.0,1219.0,002761.SZ,20220311.0,21.83,24.46,21.3,24.46,22.24,2.22,9.982,949671.66,2199288.549,,,,,,,,,,,,,,,,,,,,,,,,
29,1267.0,1267.0,002813.SZ,20220311.0,27.01,27.9,25.51,27.9,25.36,2.54,10.0158,46959.99,128410.262,,,,,,,,,,,,,,,,,,,,,,,,
31,1334.0,1334.0,002885.SZ,20220311.0,19.18,21.47,18.95,21.47,19.52,1.95,9.9898,302679.17,634783.936,,,,,,,,,,,,,,,,,,,,,,,,
32,1346.0,1346.0,002898.SZ,20220311.0,11.66,12.67,11.54,12.67,11.52,1.15,9.9826,49016.65,60781.92,,,,,,,,,,,,,,,,,,,,,,,,
33,1357.0,1357.0,002910.SZ,20220311.0,11.96,13.15,11.81,13.15,11.95,1.2,10.0418,96159.4,123060.538,,,,,,,,,,,,,,,,,,,,,,,,
35,1388.0,1388.0,002945.SZ,20220311.0,14.61,16.29,14.57,16.29,14.81,1.48,9.9932,663853.13,1030456.348,,,,,,,,,,,,,,,,,,,,,,,,
36,1420.0,1420.0,002980.SZ,20220311.0,30.8,33.97,30.32,33.97,30.88,3.09,10.0065,21188.0,70771.992,,,,,,,,,,,,,,,,,,,,,,,,
37,1455.0,1455.0,003017.SZ,20220311.0,41.06,46.51,40.5,46.51,42.28,4.23,10.0047,135878.75,610256.124,,,,,,,,,,,,,,,,,,,,,,,,
39,2660.0,2660.0,600080.SH,20220311.0,7.51,8.28,7.43,8.28,7.53,0.75,9.9602,95658.25,77639.616,,,,,,,,,,,,,,,,,,,,,,,,
40,2702.0,2702.0,600127.SH,20220311.0,8.32,8.99,8.21,8.99,8.17,0.82,10.0367,464234.78,409374.137,,,,,,,,,,,,,,,,,,,,,,,,
41,2754.0,2754.0,600190.SH,20220311.0,4.75,5.48,4.56,5.48,4.98,0.5,10.0402,2065890.44,1075492.52,,,,,,,,,,,,,,,,,,,,,,,,
42,2756.0,2756.0,600192.SH,20220311.0,5.86,6.67,5.74,6.67,6.06,0.61,10.066,885864.12,556235.834,,,,,,,,,,,,,,,,,,,,,,,,
43,2780.0,2780.0,600220.SH,20220311.0,3.14,3.6,3.08,3.6,3.27,0.33,10.0917,2195351.35,741394.08,,,,,,,,,,,,,,,,,,,,,,,,
44,2804.0,2804.0,600249.SH,20220311.0,5.68,6.18,5.51,6.18,5.62,0.56,9.9644,212810.53,126569.27,,,,,,,,,,,,,,,,,,,,,,,,
45,2869.0,2869.0,600327.SH,20220311.0,6.25,6.94,6.2,6.94,6.31,0.63,9.9842,398880.81,269625.395,,,,,,,,,,,,,,,,,,,,,,,,
46,2893.0,2893.0,600358.SH,20220311.0,6.66,7.84,6.51,7.84,7.13,0.71,9.9579,1091391.92,787408.796,,,,,,,,,,,,,,,,,,,,,,,,
47,2914.0,2914.0,600381.SH,20220311.0,10.12,11.28,10.01,11.28,10.25,1.03,10.0488,578314.09,626405.096,,,,,,,,,,,,,,,,,,,,,,,,
48,3015.0,3015.0,600523.SH,20220311.0,20.25,22.42,19.78,22.4,20.38,2.02,9.9117,173478.65,375609.927,,,,,,,,,,,,,,,,,,,,,,,,
49,3145.0,3145.0,600676.SH,20220311.0,4.47,4.95,4.38,4.95,4.5,0.45,10.0,519454.72,253116.787,,,,,,,,,,,,,,,,,,,,,,,,
50,3170.0,3170.0,600706.SH,20220311.0,10.0,11.39,9.9,11.39,10.35,1.04,10.0483,329130.47,356953.086,,,,,,,,,,,,,,,,,,,,,,,,
53,3540.0,3540.0,601696.SH,20220311.0,10.62,11.85,10.49,11.85,10.77,1.08,10.0279,339576.44,388066.13,,,,,,,,,,,,,,,,,,,,,,,,
54,3669.0,3669.0,603070.SH,20220311.0,14.92,14.92,14.92,14.92,13.56,1.36,10.0295,4344.22,6481.576,,,,,,,,,,,,,,,,,,,,,,,,
55,3821.0,3821.0,603333.SH,20220311.0,8.25,9.2,8.15,9.2,8.36,0.84,10.0478,124821.91,109846.955,,,,,,,,,,,,,,,,,,,,,,,,
57,3905.0,3905.0,603569.SH,20220311.0,8.7,9.8,8.58,9.8,8.91,0.89,9.9888,269995.71,253963.517,,,,,,,,,,,,,,,,,,,,,,,,
58,3944.0,3944.0,603636.SH,20220311.0,9.88,11.14,9.8,11.14,10.13,1.01,9.9704,436939.76,472366.003,,,,,,,,,,,,,,,,,,,,,,,,
59,3993.0,3993.0,603716.SH,20220311.0,13.47,14.75,13.13,14.75,13.41,1.34,9.9925,152337.08,213984.261,,,,,,,,,,,,,,,,,,,,,,,,
60,4035.0,4035.0,603811.SH,20220311.0,16.42,18.16,16.32,18.16,16.51,1.65,9.9939,187587.57,318821.945,,,,,,,,,,,,,,,,,,,,,,,,
61,4109.0,4109.0,603939.SH,20220311.0,43.03,47.73,42.32,47.73,43.39,4.34,10.0023,96761.61,445100.88,,,,,,,,,,,,,,,,,,,,,,,,
