,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
1,124.0,124.0,000534.SZ,20220325.0,12.44,13.51,12.26,13.51,12.28,1.23,10.0163,61282.77,80652.756,,,,,,,,,,,,,,,,,,,,,,,,
2,217.0,217.0,000665.SZ,20220325.0,7.18,7.96,7.02,7.96,7.24,0.72,9.9448,1566627.86,1181485.13,,,,,,,,,,,,,,,,,,,,,,,,
3,220.0,220.0,000668.SZ,20220325.0,16.1,16.1,16.1,16.1,14.64,1.46,9.9727,38772.37,62423.515,,,,,,,,,,,,,,,,,,,,,,,,
4,247.0,247.0,000705.SZ,20220325.0,9.2,10.1,9.2,10.1,9.18,0.92,10.0218,436960.64,422457.732,,,,,,,,,,,,,,,,,,,,,,,,
5,272.0,272.0,000736.SZ,20220325.0,8.6,9.65,8.18,9.65,8.77,0.88,10.0342,342755.63,314873.873,,,,,,,,,,,,,,,,,,,,,,,,
7,452.0,452.0,001207.SZ,20220325.0,17.82,19.48,17.82,19.48,17.71,1.77,9.9944,15289.16,29382.191,,,,,,,,,,,,,,,,,,,,,,,,
8,465.0,465.0,001234.SZ,20220325.0,25.68,28.53,25.68,28.53,25.94,2.59,9.9846,68313.71,191186.334,,,,,,,,,,,,,,,,,,,,,,,,
10,515.0,515.0,002037.SZ,20220325.0,11.71,12.99,11.71,12.99,11.81,1.18,9.9915,304918.58,384653.469,,,,,,,,,,,,,,,,,,,,,,,,
12,603.0,603.0,002127.SZ,20220325.0,4.88,5.36,4.85,5.36,4.87,0.49,10.0616,447024.79,234480.94,,,,,,,,,,,,,,,,,,,,,,,,
13,619.0,619.0,002144.SZ,20220325.0,9.88,10.79,9.83,10.79,9.81,0.98,9.9898,82452.01,87205.537,,,,,,,,,,,,,,,,,,,,,,,,
14,632.0,632.0,002157.SZ,20220325.0,6.55,7.22,6.49,7.22,6.56,0.66,10.061,1161292.77,812501.893,,,,,,,,,,,,,,,,,,,,,,,,
15,641.0,641.0,002166.SZ,20220325.0,10.0,10.85,9.94,10.85,9.86,0.99,10.0406,274425.09,290663.779,,,,,,,,,,,,,,,,,,,,,,,,
16,668.0,668.0,002193.SZ,20220325.0,6.75,7.16,6.75,7.16,6.51,0.65,9.9846,175107.25,124478.074,,,,,,,,,,,,,,,,,,,,,,,,
18,752.0,752.0,002280.SZ,20220325.0,3.19,3.5,3.17,3.5,3.18,0.32,10.0629,281914.6,95667.668,,,,,,,,,,,,,,,,,,,,,,,,
19,757.0,757.0,002285.SZ,20220325.0,3.92,4.42,3.88,4.42,4.02,0.4,9.9502,2762569.56,1180559.694,,,,,,,,,,,,,,,,,,,,,,,,
20,759.0,759.0,002287.SZ,20220325.0,27.79,29.27,27.3,29.27,26.61,2.66,9.9962,112477.85,325932.332,,,,,,,,,,,,,,,,,,,,,,,,
21,808.0,808.0,002336.SZ,20220325.0,6.79,7.43,6.78,7.43,6.75,0.68,10.0741,104667.6,75528.123,,,,,,,,,,,,,,,,,,,,,,,,
22,826.0,826.0,002354.SZ,20220325.0,4.6,5.02,4.57,5.02,4.56,0.46,10.0877,583469.13,283278.653,,,,,,,,,,,,,,,,,,,,,,,,
24,895.0,895.0,002424.SZ,20220325.0,6.93,7.48,6.82,7.48,6.8,0.68,10.0,333979.32,245082.044,,,,,,,,,,,,,,,,,,,,,,,,
25,955.0,955.0,002486.SZ,20220325.0,2.86,3.1,2.82,3.1,2.82,0.28,9.9291,527225.29,161102.125,,,,,,,,,,,,,,,,,,,,,,,,
