,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
0,30.0,30.0,000038.SZ,20220124.0,8.69,9.7,8.29,9.7,8.82,0.88,9.9773,138162.9,126350.701,,,,,,,,,,,,,,,,,,,,,,,,
1,36.0,36.0,000048.SZ,20220124.0,18.0,19.73,17.91,19.73,17.94,1.79,9.9777,86561.49,166640.036,,,,,,,,,,,,,,,,,,,,,,,,
2,77.0,77.0,000408.SZ,20220124.0,29.0,31.74,28.54,31.74,28.85,2.89,10.0173,345683.27,1064766.569,,,,,,,,,,,,,,,,,,,,,,,,
5,331.0,331.0,000829.SZ,20220124.0,13.64,15.0,13.51,15.0,13.64,1.36,9.9707,412107.19,590811.354,,,,,,,,,,,,,,,,,,,,,,,,
7,396.0,396.0,000928.SZ,20220124.0,7.39,8.06,7.36,8.06,7.33,0.73,9.9591,432537.77,340585.136,,,,,,,,,,,,,,,,,,,,,,,,
9,577.0,577.0,002104.SZ,20220124.0,7.3,8.16,7.25,8.16,7.42,0.74,9.973,768151.53,612839.512,,,,,,,,,,,,,,,,,,,,,,,,
10,607.0,607.0,002134.SZ,20220124.0,10.0,11.26,10.0,11.26,10.24,1.02,9.9609,125078.8,136804.957,,,,,,,,,,,,,,,,,,,,,,,,
11,625.0,625.0,002153.SZ,20220124.0,29.56,32.73,29.24,32.73,29.75,2.98,10.0168,110565.65,348628.079,,,,,,,,,,,,,,,,,,,,,,,,
12,633.0,633.0,002161.SZ,20220124.0,5.09,5.64,5.08,5.64,5.13,0.51,9.9415,315983.85,173442.154,,,,,,,,,,,,,,,,,,,,,,,,
14,698.0,698.0,002227.SZ,20220124.0,17.05,17.05,17.05,17.05,15.5,1.55,10.0,35119.01,59877.912,,,,,,,,,,,,,,,,,,,,,,,,
16,727.0,727.0,002256.SZ,20220124.0,3.72,4.09,3.65,4.09,3.72,0.37,9.9462,2568963.12,1018174.198,,,,,,,,,,,,,,,,,,,,,,,,
17,793.0,793.0,002324.SZ,20220124.0,13.2,14.27,13.09,14.27,12.97,1.3,10.0231,215120.57,303913.114,,,,,,,,,,,,,,,,,,,,,,,,
18,798.0,798.0,002329.SZ,20220124.0,5.56,5.87,5.35,5.87,5.34,0.53,9.9251,529333.71,300330.914,,,,,,,,,,,,,,,,,,,,,,,,
20,885.0,885.0,002417.SZ,20220124.0,5.36,5.95,5.27,5.95,5.41,0.54,9.9815,239559.77,138459.313,,,,,,,,,,,,,,,,,,,,,,,,
21,927.0,927.0,002460.SZ,20220124.0,124.0,134.87,122.63,134.87,122.61,12.26,9.9992,484452.31,6335261.063,,,,,,,,,,,,,,,,,,,,,,,,
22,1104.0,1104.0,002642.SZ,20220124.0,6.33,7.13,6.3,7.13,6.48,0.65,10.0309,580976.08,399725.828,,,,,,,,,,,,,,,,,,,,,,,,
23,1122.0,1122.0,002660.SZ,20220124.0,7.62,8.33,7.49,8.33,7.57,0.76,10.0396,118410.17,97567.237,,,,,,,,,,,,,,,,,,,,,,,,
24,1167.0,1167.0,002707.SZ,20220124.0,6.43,7.11,6.21,7.11,6.46,0.65,10.0619,669504.37,444181.007,,,,,,,,,,,,,,,,,,,,,,,,
26,1180.0,1180.0,002723.SZ,20220124.0,19.7,20.9,19.7,20.9,19.0,1.9,10.0,61293.4,126185.88,,,,,,,,,,,,,,,,,,,,,,,,
27,1195.0,1195.0,002738.SZ,20220124.0,57.22,62.72,57.22,62.72,57.02,5.7,9.9965,166584.46,1014471.122,,,,,,,,,,,,,,,,,,,,,,,,
28,1211.0,1211.0,002756.SZ,20220124.0,108.08,118.89,107.24,118.89,108.08,10.81,10.0019,95927.99,1107309.147,,,,,,,,,,,,,,,,,,,,,,,,
29,1256.0,1256.0,002805.SZ,20220124.0,30.29,32.57,29.9,32.57,29.61,2.96,9.9966,63662.43,201097.323,,,,,,,,,,,,,,,,,,,,,,,,
30,1312.0,1312.0,002865.SZ,20220124.0,56.67,63.47,56.4,63.47,57.7,5.77,10.0,41545.55,259453.929,,,,,,,,,,,,,,,,,,,,,,,,
31,1394.0,1394.0,002955.SZ,20220124.0,20.63,22.36,20.22,22.36,20.33,2.03,9.9852,59032.23,128880.401,,,,,,,,,,,,,,,,,,,,,,,,
