,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
0,29.0,29.0,000037.SZ,20220517.0,6.54,7.03,6.54,7.03,6.39,0.64,10.0156,133419.91,90817.676,,,,,,,,,,,,,,,,,,,,,,,,
1,49.0,49.0,000068.SZ,20220517.0,3.06,3.42,3.06,3.42,3.11,0.31,9.9678,250552.07,83724.969,,,,,,,,,,,,,,,,,,,,,,,,
2,76.0,76.0,000408.SZ,20220517.0,26.5,28.55,26.21,28.55,25.95,2.6,10.0193,141056.1,390887.983,,,,,,,,,,,,,,,,,,,,,,,,
4,178.0,178.0,000609.SZ,20220517.0,5.39,5.39,5.39,5.39,4.9,0.49,10.0,13404.93,7225.257,,,,,,,,,,,,,,,,,,,,,,,,
5,207.0,207.0,000657.SZ,20220517.0,11.31,12.43,11.16,12.43,11.3,1.13,10.0,364578.85,432903.769,,,,,,,,,,,,,,,,,,,,,,,,
6,286.0,286.0,000779.SZ,20220517.0,12.21,13.37,12.01,13.37,12.15,1.22,10.0412,230026.18,299200.018,,,,,,,,,,,,,,,,,,,,,,,,
7,372.0,372.0,000908.SZ,20220517.0,3.49,3.85,3.47,3.85,3.5,0.35,10.0,337436.0,128430.047,,,,,,,,,,,,,,,,,,,,,,,,
8,373.0,373.0,000909.SZ,20220517.0,6.68,7.12,6.39,7.12,6.47,0.65,10.0464,292423.58,200177.346,,,,,,,,,,,,,,,,,,,,,,,,
9,402.0,402.0,000951.SZ,20220517.0,10.51,11.53,10.45,11.53,10.48,1.05,10.0191,254946.11,282052.114,,,,,,,,,,,,,,,,,,,,,,,,
11,430.0,430.0,000985.SZ,20220517.0,15.35,16.74,15.25,16.74,15.22,1.52,9.9869,36500.17,59392.939,,,,,,,,,,,,,,,,,,,,,,,,
13,541.0,541.0,002068.SZ,20220517.0,9.3,9.97,9.12,9.97,9.06,0.91,10.0442,345814.51,332090.376,,,,,,,,,,,,,,,,,,,,,,,,
14,602.0,602.0,002133.SZ,20220517.0,4.37,4.37,4.11,4.37,3.97,0.4,10.0756,1113989.99,478805.483,,,,,,,,,,,,,,,,,,,,,,,,
16,650.0,650.0,002183.SZ,20220517.0,7.8,8.58,7.48,8.58,7.8,0.78,10.0,3321889.33,2649316.714,,,,,,,,,,,,,,,,,,,,,,,,
17,685.0,685.0,002218.SZ,20220517.0,4.24,4.65,4.17,4.65,4.23,0.42,9.9291,427951.12,193216.298,,,,,,,,,,,,,,,,,,,,,,,,
18,754.0,754.0,002289.SZ,20220517.0,5.11,5.62,5.05,5.62,5.11,0.51,9.9804,34082.02,18153.32,,,,,,,,,,,,,,,,,,,,,,,,
