,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
0,11.0,11.0,000014.SZ,20220215.0,8.46,9.24,8.31,9.24,8.4,0.84,10.0,192145.3,172738.007,,,,,,,,,,,,,,,,,,,,,,,,
2,192.0,192.0,000622.SZ,20220215.0,4.88,5.43,4.8,5.43,4.94,0.49,9.919,339224.19,177215.13,,,,,,,,,,,,,,,,,,,,,,,,
3,304.0,304.0,000793.SZ,20220215.0,3.03,3.31,2.94,3.31,3.01,0.3,9.9668,1609598.44,519112.022,,,,,,,,,,,,,,,,,,,,,,,,
4,394.0,394.0,000925.SZ,20220215.0,9.07,9.98,9.06,9.98,9.07,0.91,10.0331,401936.38,392471.794,,,,,,,,,,,,,,,,,,,,,,,,
5,444.0,444.0,000995.SZ,20220215.0,14.96,16.38,14.74,16.38,14.89,1.49,10.0067,145858.44,233706.247,,,,,,,,,,,,,,,,,,,,,,,,
6,455.0,455.0,001208.SZ,20220215.0,12.64,13.81,12.5,13.81,12.55,1.26,10.0398,127840.86,174223.035,,,,,,,,,,,,,,,,,,,,,,,,
7,458.0,458.0,001211.SZ,20220215.0,28.36,31.19,28.01,31.19,28.35,2.84,10.0176,19730.19,60052.17,,,,,,,,,,,,,,,,,,,,,,,,
8,702.0,702.0,002229.SZ,20220215.0,7.04,7.04,7.04,7.04,6.4,0.64,10.0,35858.62,25244.468,,,,,,,,,,,,,,,,,,,,,,,,
9,704.0,704.0,002231.SZ,20220215.0,5.96,6.56,5.93,6.56,5.96,0.6,10.0671,81343.01,52468.37,,,,,,,,,,,,,,,,,,,,,,,,
11,864.0,864.0,002395.SZ,20220215.0,10.27,10.67,9.8,10.67,9.7,0.97,10.0,41882.59,44134.51,,,,,,,,,,,,,,,,,,,,,,,,
12,1056.0,1056.0,002591.SZ,20220215.0,5.58,6.09,5.56,6.09,5.54,0.55,9.9278,55665.49,33590.122,,,,,,,,,,,,,,,,,,,,,,,,
13,1068.0,1068.0,002603.SZ,20220215.0,21.79,23.99,21.5,23.99,21.81,2.18,9.9954,322390.03,748034.011,,,,,,,,,,,,,,,,,,,,,,,,
16,1166.0,1166.0,002703.SZ,20220215.0,5.78,6.29,5.71,6.29,5.72,0.57,9.965,277739.67,173290.207,,,,,,,,,,,,,,,,,,,,,,,,
17,1223.0,1223.0,002767.SZ,20220215.0,13.05,14.37,12.92,14.37,13.06,1.31,10.0306,45212.63,63945.554,,,,,,,,,,,,,,,,,,,,,,,,
18,1273.0,1273.0,002821.SZ,20220215.0,276.8,304.26,271.0,304.26,276.6,27.66,10.0,49912.51,1463417.328,,,,,,,,,,,,,,,,,,,,,,,,
19,1299.0,1299.0,002849.SZ,20220215.0,12.75,13.88,12.69,13.88,12.62,1.26,9.9842,59865.55,82405.994,,,,,,,,,,,,,,,,,,,,,,,,
20,1314.0,1314.0,002865.SZ,20220215.0,57.01,63.03,57.01,63.03,57.3,5.73,10.0,28762.24,173733.173,,,,,,,,,,,,,,,,,,,,,,,,
21,1319.0,1319.0,002870.SZ,20220215.0,30.95,33.88,30.93,33.88,30.8,3.08,10.0,21091.0,70526.969,,,,,,,,,,,,,,,,,,,,,,,,
22,1322.0,1322.0,002873.SZ,20220215.0,19.44,21.33,18.7,21.33,19.39,1.94,10.0052,77262.39,158549.687,,,,,,,,,,,,,,,,,,,,,,,,
25,1380.0,1380.0,002937.SZ,20220215.0,19.83,21.73,19.45,21.73,19.75,1.98,10.0253,37931.71,79328.636,,,,,,,,,,,,,,,,,,,,,,,,
27,2204.0,2204.0,300746.SZ,20220215.0,13.96,16.2,13.38,15.19,13.82,1.37,9.9132,174159.64,259282.823,,,,,,,,,,,,,,,,,,,,,,,,
28,2624.0,2624.0,600051.SH,20220215.0,7.36,8.07,7.36,8.07,7.34,0.73,9.9455,163034.86,130538.888,,,,,,,,,,,,,,,,,,,,,,,,
29,2628.0,2628.0,600055.SH,20220215.0,25.84,28.27,25.41,28.27,25.7,2.57,10.0,223657.66,615050.353,,,,,,,,,,,,,,,,,,,,,,,,
30,2640.0,2640.0,600070.SH,20220215.0,6.28,6.74,6.13,6.74,6.13,0.61,9.9511,102955.86,67687.491,,,,,,,,,,,,,,,,,,,,,,,,
31,2904.0,2904.0,600381.SH,20220215.0,7.79,8.43,7.69,8.43,7.66,0.77,10.0522,186503.47,152099.03,,,,,,,,,,,,,,,,,,,,,,,,
