,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
0,82.0,82.0,000416.SZ,20220412.0,3.94,4.27,3.86,4.27,3.88,0.39,10.0515,484621.63,203931.639,,,,,,,,,,,,,,,,,,,,,,,,
1,91.0,91.0,000428.SZ,20220412.0,4.01,4.43,3.99,4.43,4.03,0.4,9.9256,723352.08,303860.435,,,,,,,,,,,,,,,,,,,,,,,,
2,93.0,93.0,000430.SZ,20220412.0,6.6,7.22,6.55,7.22,6.56,0.66,10.061,163408.97,116913.064,,,,,,,,,,,,,,,,,,,,,,,,
3,114.0,114.0,000524.SZ,20220412.0,12.28,13.9,12.01,13.9,12.64,1.26,9.9684,641286.45,833226.215,,,,,,,,,,,,,,,,,,,,,,,,
5,179.0,179.0,000610.SZ,20220412.0,9.03,9.86,8.95,9.86,8.96,0.9,10.0446,336434.02,319542.443,,,,,,,,,,,,,,,,,,,,,,,,
6,224.0,224.0,000679.SZ,20220412.0,4.5,4.97,4.48,4.97,4.52,0.45,9.9558,152105.73,72188.935,,,,,,,,,,,,,,,,,,,,,,,,
7,302.0,302.0,000796.SZ,20220412.0,11.13,12.49,11.13,12.49,11.35,1.14,10.0441,965586.57,1142777.471,,,,,,,,,,,,,,,,,,,,,,,,
8,312.0,312.0,000809.SZ,20220412.0,3.25,3.51,3.2,3.51,3.19,0.32,10.0313,189011.5,64853.979,,,,,,,,,,,,,,,,,,,,,,,,
9,336.0,336.0,000848.SZ,20220412.0,8.7,9.01,8.49,9.01,8.19,0.82,10.0122,853703.33,759394.878,,,,,,,,,,,,,,,,,,,,,,,,
10,373.0,373.0,000905.SZ,20220412.0,7.75,8.67,7.72,8.67,7.88,0.79,10.0254,178694.93,147577.367,,,,,,,,,,,,,,,,,,,,,,,,
12,428.0,428.0,000978.SZ,20220412.0,6.31,6.93,6.22,6.93,6.3,0.63,10.0,490346.36,336060.727,,,,,,,,,,,,,,,,,,,,,,,,
13,439.0,439.0,000995.SZ,20220412.0,14.5,16.6,14.5,16.6,15.09,1.51,10.0066,299736.44,475839.157,,,,,,,,,,,,,,,,,,,,,,,,
15,515.0,515.0,002040.SZ,20220412.0,6.77,7.6,6.77,7.6,6.91,0.69,9.9855,214506.34,156199.844,,,,,,,,,,,,,,,,,,,,,,,,
16,534.0,534.0,002059.SZ,20220412.0,7.97,8.69,7.93,8.69,7.9,0.79,10.0,953515.89,817779.849,,,,,,,,,,,,,,,,,,,,,,,,
17,631.0,631.0,002159.SZ,20220412.0,10.93,11.78,10.72,11.78,10.71,1.07,9.9907,103607.15,120615.091,,,,,,,,,,,,,,,,,,,,,,,,
18,646.0,646.0,002174.SZ,20220412.0,11.39,11.39,11.2,11.39,10.35,1.04,10.0483,164481.73,187273.905,,,,,,,,,,,,,,,,,,,,,,,,
21,746.0,746.0,002277.SZ,20220412.0,3.4,3.74,3.36,3.74,3.4,0.34,10.0,843983.52,301635.044,,,,,,,,,,,,,,,,,,,,,,,,
22,775.0,775.0,002306.SZ,20220412.0,3.44,3.6,3.4,3.6,3.27,0.33,10.0917,227647.99,80554.454,,,,,,,,,,,,,,,,,,,,,,,,
23,789.0,789.0,002320.SZ,20220412.0,6.03,6.82,5.87,6.82,6.2,0.62,10.0,581831.52,373467.669,,,,,,,,,,,,,,,,,,,,,,,,
24,842.0,842.0,002374.SZ,20220412.0,5.1,5.51,5.1,5.51,5.01,0.5,9.98,1978165.62,1076570.074,,,,,,,,,,,,,,,,,,,,,,,,
25,900.0,900.0,002432.SZ,20220412.0,74.47,74.47,71.88,74.47,67.7,6.77,10.0,1007162.2,7474059.793,,,,,,,,,,,,,,,,,,,,,,,,
26,902.0,902.0,002434.SZ,20220412.0,6.79,7.4,6.72,7.4,6.73,0.67,9.9554,338886.57,241109.644,,,,,,,,,,,,,,,,,,,,,,,,
27,924.0,924.0,002457.SZ,20220412.0,10.12,11.31,9.91,11.31,10.28,1.03,10.0195,362865.99,398840.328,,,,,,,,,,,,,,,,,,,,,,,,
28,1025.0,1025.0,002561.SZ,20220412.0,8.23,9.24,8.05,9.24,8.4,0.84,10.0,456166.77,391340.411,,,,,,,,,,,,,,,,,,,,,,,,
29,1045.0,1045.0,002581.SZ,20220412.0,17.5,19.06,16.84,19.06,17.33,1.73,9.9827,358278.36,670298.908,,,,,,,,,,,,,,,,,,,,,,,,
30,1060.0,1060.0,002596.SZ,20220412.0,5.38,6.17,5.38,6.17,5.61,0.56,9.9822,3813044.33,2272802.439,,,,,,,,,,,,,,,,,,,,,,,,
31,1100.0,1100.0,002639.SZ,20220412.0,12.02,13.38,11.95,13.38,12.16,1.22,10.0329,1378905.22,1763598.931,,,,,,,,,,,,,,,,,,,,,,,,
32,1121.0,1121.0,002660.SZ,20220412.0,7.73,8.55,7.73,8.55,7.77,0.78,10.0386,415920.44,351736.636,,,,,,,,,,,,,,,,,,,,,,,,
33,1166.0,1166.0,002707.SZ,20220412.0,7.12,7.91,7.12,7.91,7.19,0.72,10.0139,1028324.13,781241.638,,,,,,,,,,,,,,,,,,,,,,,,
34,1347.0,1347.0,002903.SZ,20220412.0,13.1,14.19,12.9,14.19,12.9,1.29,10.0,23492.65,32599.585,,,,,,,,,,,,,,,,,,,,,,,,
35,1348.0,1348.0,002905.SZ,20220412.0,7.15,8.03,7.15,8.03,7.3,0.73,10.0,114090.82,86960.651,,,,,,,,,,,,,,,,,,,,,,,,
36,1361.0,1361.0,002919.SZ,20220412.0,27.85,29.62,27.8,29.62,26.93,2.69,9.9889,29316.85,86189.542,,,,,,,,,,,,,,,,,,,,,,,,
37,1441.0,1441.0,003007.SZ,20220412.0,24.66,27.25,24.32,27.25,24.77,2.48,10.0121,156975.3,410555.164,,,,,,,,,,,,,,,,,,,,,,,,
38,1464.0,1464.0,003032.SZ,20220412.0,15.31,16.8,15.31,16.8,15.27,1.53,10.0196,107294.21,172516.924,,,,,,,,,,,,,,,,,,,,,,,,
39,1992.0,1992.0,300529.SZ,20220412.0,45.1,48.64,45.05,48.34,44.01,4.33,9.8387,118191.81,556198.009,,,,,,,,,,,,,,,,,,,,,,,,
40,2646.0,2646.0,600051.SH,20220412.0,7.73,8.39,7.7,8.39,7.63,0.76,9.9607,171400.93,138864.779,,,,,,,,,,,,,,,,,,,,,,,,
41,2773.0,2773.0,600199.SH,20220412.0,23.58,26.1,23.4,26.1,23.73,2.37,9.9874,555271.4,1390320.069,,,,,,,,,,,,,,,,,,,,,,,,
42,2808.0,2808.0,600238.SH,20220412.0,12.3,13.78,12.22,13.78,12.53,1.25,9.9761,416052.54,554526.373,,,,,,,,,,,,,,,,,,,,,,,,
43,2822.0,2822.0,600258.SH,20220412.0,21.77,23.93,21.7,23.93,21.75,2.18,10.023,174433.99,401545.132,,,,,,,,,,,,,,,,,,,,,,,,
44,2839.0,2839.0,600279.SH,20220412.0,4.69,5.18,4.67,5.18,4.71,0.47,9.9788,551438.48,273000.931,,,,,,,,,,,,,,,,,,,,,,,,
46,2925.0,2925.0,600381.SH,20220412.0,16.81,18.59,16.81,18.59,16.9,1.69,10.0,299032.78,541752.282,,,,,,,,,,,,,,,,,,,,,,,,
49,3118.0,3118.0,600629.SH,20220412.0,8.3,9.35,8.15,9.35,8.5,0.85,10.0,282639.93,248296.699,,,,,,,,,,,,,,,,,,,,,,,,
50,3169.0,3169.0,600692.SH,20220412.0,7.2,8.12,7.12,8.12,7.38,0.74,10.0271,586468.66,461505.086,,,,,,,,,,,,,,,,,,,,,,,,
52,3181.0,3181.0,600706.SH,20220412.0,13.12,14.45,13.0,14.45,13.14,1.31,9.9696,409362.41,575785.209,,,,,,,,,,,,,,,,,,,,,,,,
53,3188.0,3188.0,600714.SH,20220412.0,13.15,14.5,13.02,14.5,13.18,1.32,10.0152,75161.27,105426.348,,,,,,,,,,,,,,,,,,,,,,,,
54,3224.0,3224.0,600754.SH,20220412.0,49.1,54.01,49.0,54.01,49.1,4.91,10.0,115201.39,605185.583,,,,,,,,,,,,,,,,,,,,,,,,
55,3246.0,3246.0,600778.SH,20220412.0,5.25,5.75,5.06,5.75,5.23,0.52,9.9426,436052.99,233985.124,,,,,,,,,,,,,,,,,,,,,,,,
58,3264.0,3264.0,600798.SH,20220412.0,4.88,5.43,4.82,5.43,4.94,0.49,9.919,1010293.28,520743.55,,,,,,,,,,,,,,,,,,,,,,,,
59,3273.0,3273.0,600809.SH,20220412.0,234.43,252.81,233.06,252.81,229.83,22.98,9.9987,93816.97,2295343.906,,,,,,,,,,,,,,,,,,,,,,,,
60,3277.0,3277.0,600814.SH,20220412.0,7.67,8.47,7.67,8.47,7.7,0.77,10.0,264182.9,214538.803,,,,,,,,,,,,,,,,,,,,,,,,
61,3290.0,3290.0,600827.SH,20220412.0,11.54,12.51,11.37,12.51,11.37,1.14,10.0264,506339.21,613990.456,,,,,,,,,,,,,,,,,,,,,,,,
63,3300.0,3300.0,600838.SH,20220412.0,7.43,8.25,7.41,8.25,7.5,0.75,10.0,450545.49,359485.013,,,,,,,,,,,,,,,,,,,,,,,,
64,3317.0,3317.0,600859.SH,20220412.0,20.21,22.23,19.9,22.23,20.21,2.02,9.9951,333488.36,710152.786,,,,,,,,,,,,,,,,,,,,,,,,
65,3348.0,3348.0,600892.SH,20220412.0,3.61,3.61,3.61,3.61,3.28,0.33,10.061,54849.0,19800.489,,,,,,,,,,,,,,,,,,,,,,,,
66,3418.0,3418.0,601007.SH,20220412.0,8.28,9.34,8.12,9.34,8.49,0.85,10.0118,517509.32,456543.778,,,,,,,,,,,,,,,,,,,,,,,,
67,3419.0,3419.0,601008.SH,20220412.0,4.38,4.94,4.38,4.94,4.49,0.45,10.0223,1084265.67,511941.445,,,,,,,,,,,,,,,,,,,,,,,,
69,3485.0,3485.0,601236.SH,20220412.0,9.85,10.77,9.78,10.77,9.79,0.98,10.0102,780041.58,821498.552,,,,,,,,,,,,,,,,,,,,,,,,
70,3551.0,3551.0,601696.SH,20220412.0,13.2,14.56,13.17,14.56,13.24,1.32,9.9698,1350444.99,1910955.649,,,,,,,,,,,,,,,,,,,,,,,,
71,3591.0,3591.0,601888.SH,20220412.0,157.8,171.72,157.55,171.72,156.11,15.61,9.9994,191928.13,3168752.228,,,,,,,,,,,,,,,,,,,,,,,,
72,3592.0,3592.0,601890.SH,20220412.0,7.13,7.83,7.08,7.83,7.12,0.71,9.9719,303858.73,232593.862,,,,,,,,,,,,,,,,,,,,,,,,
73,3593.0,3593.0,601898.SH,20220412.0,8.78,8.78,8.73,8.78,7.98,0.8,10.0251,791555.92,694867.977,,,,,,,,,,,,,,,,,,,,,,,,
74,3604.0,3604.0,601933.SH,20220412.0,4.51,5.09,4.47,5.09,4.63,0.46,9.9352,2712768.9,1294668.57,,,,,,,,,,,,,,,,,,,,,,,,
75,3681.0,3681.0,603069.SH,20220412.0,13.3,15.21,13.05,15.21,13.83,1.38,9.9783,290263.28,415949.557,,,,,,,,,,,,,,,,,,,,,,,,
76,3728.0,3728.0,603136.SH,20220412.0,23.99,27.4,23.6,27.4,24.91,2.49,9.996,166903.64,427123.275,,,,,,,,,,,,,,,,,,,,,,,,
77,3753.0,3753.0,603187.SH,20220412.0,27.23,30.8,27.01,30.8,28.0,2.8,10.0,45283.03,135711.649,,,,,,,,,,,,,,,,,,,,,,,,
78,3816.0,3816.0,603311.SH,20220412.0,10.7,11.32,10.48,11.32,10.29,1.03,10.0097,33717.0,37314.243,,,,,,,,,,,,,,,,,,,,,,,,
79,3861.0,3861.0,603383.SH,20220412.0,26.47,28.7,26.36,28.7,26.09,2.61,10.0038,27764.72,77788.34,,,,,,,,,,,,,,,,,,,,,,,,
80,3876.0,3876.0,603429.SH,20220412.0,18.72,20.71,18.68,20.71,18.83,1.88,9.9841,61293.79,124498.618,,,,,,,,,,,,,,,,,,,,,,,,
81,3907.0,3907.0,603536.SH,20220412.0,9.18,10.37,9.09,10.37,9.43,0.94,9.9682,143595.0,141486.772,,,,,,,,,,,,,,,,,,,,,,,,
85,4089.0,4089.0,603885.SH,20220412.0,13.12,14.63,13.04,14.63,13.3,1.33,10.0,156305.22,217264.502,,,,,,,,,,,,,,,,,,,,,,,,
87,4157.0,4157.0,603998.SH,20220412.0,6.24,6.91,6.24,6.91,6.28,0.63,10.0318,166327.0,112880.657,,,,,,,,,,,,,,,,,,,,,,,,
88,4190.0,4190.0,605108.SH,20220412.0,17.29,19.01,16.93,19.01,17.28,1.73,10.0116,104033.61,187763.89,,,,,,,,,,,,,,,,,,,,,,,,
89,4244.0,4244.0,605337.SH,20220412.0,27.76,31.0,27.73,31.0,28.18,2.82,10.0071,36821.1,109279.87,,,,,,,,,,,,,,,,,,,,,,,,
