,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
0,8.0,8.0,000010.SZ,20220509.0,2.82,3.09,2.81,3.09,2.81,0.28,9.9644,197260.1,59544.033,,,,,,,,,,,,,,,,,,,,,,,,
2,94.0,94.0,000488.SZ,20220509.0,5.21,5.54,5.2,5.54,5.04,0.5,9.9206,536560.39,295746.548,,,,,,,,,,,,,,,,,,,,,,,,
3,105.0,105.0,000514.SZ,20220509.0,5.23,5.53,5.18,5.53,5.03,0.5,9.9404,482720.74,260072.491,,,,,,,,,,,,,,,,,,,,,,,,
4,108.0,108.0,000518.SZ,20220509.0,2.92,3.22,2.92,3.22,2.93,0.29,9.8976,226764.2,71038.863,,,,,,,,,,,,,,,,,,,,,,,,
5,113.0,113.0,000524.SZ,20220509.0,8.3,8.89,8.21,8.89,8.08,0.81,10.0248,172316.12,147254.872,,,,,,,,,,,,,,,,,,,,,,,,
6,168.0,168.0,000595.SZ,20220509.0,2.97,3.22,2.94,3.22,2.93,0.29,9.8976,127685.0,40051.275,,,,,,,,,,,,,,,,,,,,,,,,
7,187.0,187.0,000620.SZ,20220509.0,2.71,3.0,2.68,3.0,2.73,0.27,9.8901,766820.55,226080.849,,,,,,,,,,,,,,,,,,,,,,,,
8,196.0,196.0,000631.SZ,20220509.0,3.26,3.6,3.26,3.6,3.27,0.33,10.0917,190195.38,66836.077,,,,,,,,,,,,,,,,,,,,,,,,
9,212.0,212.0,000663.SZ,20220509.0,5.61,6.24,5.61,6.24,5.67,0.57,10.0529,32290.73,19643.101,,,,,,,,,,,,,,,,,,,,,,,,
10,218.0,218.0,000671.SZ,20220509.0,2.31,2.54,2.29,2.54,2.31,0.23,9.9567,1853136.65,457226.834,,,,,,,,,,,,,,,,,,,,,,,,
12,245.0,245.0,000710.SZ,20220509.0,13.65,15.17,13.58,15.17,13.79,1.38,10.0073,147167.35,211889.34,,,,,,,,,,,,,,,,,,,,,,,,
13,246.0,246.0,000711.SZ,20220509.0,2.62,2.88,2.61,2.88,2.62,0.26,9.9237,333030.54,93465.624,,,,,,,,,,,,,,,,,,,,,,,,
14,256.0,256.0,000722.SZ,20220509.0,17.84,19.25,16.71,19.25,17.5,1.75,10.0,984932.01,1768525.364,,,,,,,,,,,,,,,,,,,,,,,,
16,282.0,282.0,000766.SZ,20220509.0,4.35,4.73,4.31,4.73,4.3,0.43,10.0,307685.58,143054.755,,,,,,,,,,,,,,,,,,,,,,,,
17,301.0,301.0,000797.SZ,20220509.0,3.22,3.55,3.21,3.55,3.23,0.32,9.9071,1229573.92,427521.386,,,,,,,,,,,,,,,,,,,,,,,,
19,324.0,324.0,000826.SZ,20220509.0,3.04,3.33,3.04,3.33,3.03,0.3,9.901,132522.73,42960.95,,,,,,,,,,,,,,,,,,,,,,,,
20,326.0,326.0,000829.SZ,20220509.0,8.91,9.54,8.67,9.54,8.67,0.87,10.0346,338586.4,315450.114,,,,,,,,,,,,,,,,,,,,,,,,
21,328.0,328.0,000831.SZ,20220509.0,22.73,25.01,22.71,25.01,22.74,2.27,9.9824,216409.57,530196.714,,,,,,,,,,,,,,,,,,,,,,,,
22,389.0,389.0,000926.SZ,20220509.0,4.29,4.44,4.25,4.44,4.04,0.4,9.901,112400.0,49203.457,,,,,,,,,,,,,,,,,,,,,,,,
23,397.0,397.0,000936.SZ,20220509.0,4.79,4.93,4.61,4.93,4.48,0.45,10.0446,88696.93,42893.864,,,,,,,,,,,,,,,,,,,,,,,,
26,463.0,463.0,001267.SZ,20220509.0,5.12,5.52,5.12,5.52,5.02,0.5,9.9602,62260.11,33970.224,,,,,,,,,,,,,,,,,,,,,,,,
28,541.0,541.0,002067.SZ,20220509.0,3.44,3.72,3.43,3.72,3.38,0.34,10.0592,554985.09,204012.338,,,,,,,,,,,,,,,,,,,,,,,,
30,644.0,644.0,002175.SZ,20220509.0,2.9,3.19,2.87,3.19,2.9,0.29,10.0,248491.8,76534.752,,,,,,,,,,,,,,,,,,,,,,,,
31,652.0,652.0,002183.SZ,20220509.0,5.8,6.02,5.47,6.02,5.47,0.55,10.0548,1887942.67,1093549.079,,,,,,,,,,,,,,,,,,,,,,,,
32,656.0,656.0,002187.SZ,20220509.0,8.28,9.27,8.28,9.27,8.43,0.84,9.9644,137884.3,123460.64,,,,,,,,,,,,,,,,,,,,,,,,
33,685.0,685.0,002216.SZ,20220509.0,20.78,23.1,20.32,23.1,21.0,2.1,10.0,279287.74,623670.464,,,,,,,,,,,,,,,,,,,,,,,,
34,695.0,695.0,002227.SZ,20220509.0,11.41,12.34,11.31,12.34,11.22,1.12,9.9822,45617.57,54274.995,,,,,,,,,,,,,,,,,,,,,,,,
35,712.0,712.0,002244.SZ,20220509.0,7.7,8.4,7.5,8.4,7.64,0.76,9.9476,517083.28,411785.455,,,,,,,,,,,,,,,,,,,,,,,,
36,749.0,749.0,002282.SZ,20220509.0,7.15,7.79,7.09,7.79,7.08,0.71,10.0282,29313.0,22227.494,,,,,,,,,,,,,,,,,,,,,,,,
38,841.0,841.0,002375.SZ,20220509.0,4.93,5.24,4.93,5.24,4.76,0.48,10.084,66519.06,34272.809,,,,,,,,,,,,,,,,,,,,,,,,
39,866.0,866.0,002400.SZ,20220509.0,4.64,4.64,4.64,4.64,4.22,0.42,9.9526,118818.65,55131.853,,,,,,,,,,,,,,,,,,,,,,,,
40,890.0,890.0,002425.SZ,20220509.0,5.5,5.71,5.44,5.71,5.19,0.52,10.0193,736855.79,416377.704,,,,,,,,,,,,,,,,,,,,,,,,
41,896.0,896.0,002431.SZ,20220509.0,2.9,2.9,2.9,2.9,2.64,0.26,9.8485,91835.8,26632.382,,,,,,,,,,,,,,,,,,,,,,,,
42,907.0,907.0,002443.SZ,20220509.0,7.78,8.45,7.78,8.45,7.68,0.77,10.026,815164.65,674083.372,,,,,,,,,,,,,,,,,,,,,,,,
43,1007.0,1007.0,002550.SZ,20220509.0,6.2,6.7,6.11,6.7,6.09,0.61,10.0164,1063312.95,693961.581,,,,,,,,,,,,,,,,,,,,,,,,
45,1011.0,1011.0,002554.SZ,20220509.0,2.87,3.2,2.87,3.2,2.91,0.29,9.9656,382880.0,118349.751,,,,,,,,,,,,,,,,,,,,,,,,
46,1022.0,1022.0,002565.SZ,20220509.0,3.62,4.07,3.61,4.07,3.7,0.37,10.0,507240.41,202464.055,,,,,,,,,,,,,,,,,,,,,,,,
47,1048.0,1048.0,002591.SZ,20220509.0,5.12,5.5,5.12,5.5,5.0,0.5,10.0,68113.0,37061.272,,,,,,,,,,,,,,,,,,,,,,,,
48,1069.0,1069.0,002613.SZ,20220509.0,5.3,5.71,5.22,5.71,5.19,0.52,10.0193,736526.09,406640.762,,,,,,,,,,,,,,,,,,,,,,,,
49,1072.0,1072.0,002616.SZ,20220509.0,4.35,4.7,4.3,4.7,4.27,0.43,10.0703,96845.77,44172.491,,,,,,,,,,,,,,,,,,,,,,,,
50,1074.0,1074.0,002620.SZ,20220509.0,4.75,5.14,4.75,5.14,4.67,0.47,10.0642,39006.5,19768.681,,,,,,,,,,,,,,,,,,,,,,,,
51,1079.0,1079.0,002625.SZ,20220509.0,13.4,14.91,13.38,14.91,13.55,1.36,10.0369,399551.53,583896.911,,,,,,,,,,,,,,,,,,,,,,,,
52,1080.0,1080.0,002626.SZ,20220509.0,21.49,23.05,21.01,23.05,20.95,2.1,10.0239,71472.27,156887.322,,,,,,,,,,,,,,,,,,,,,,,,
53,1082.0,1082.0,002628.SZ,20220509.0,3.52,3.87,3.52,3.87,3.52,0.35,9.9432,252422.0,95560.375,,,,,,,,,,,,,,,,,,,,,,,,
54,1117.0,1117.0,002663.SZ,20220509.0,1.7,1.87,1.7,1.87,1.7,0.17,10.0,208114.32,37819.553,,,,,,,,,,,,,,,,,,,,,,,,
55,1133.0,1133.0,002679.SZ,20220509.0,9.52,10.46,9.52,10.46,9.51,0.95,9.9895,25107.79,25863.884,,,,,,,,,,,,,,,,,,,,,,,,
57,1140.0,1140.0,002688.SZ,20220509.0,4.21,4.6,4.18,4.6,4.18,0.42,10.0478,295055.88,131798.76,,,,,,,,,,,,,,,,,,,,,,,,
58,1151.0,1151.0,002699.SZ,20220509.0,4.73,5.1,4.72,5.1,4.64,0.46,9.9138,1294226.31,647477.758,,,,,,,,,,,,,,,,,,,,,,,,
61,1219.0,1219.0,002775.SZ,20220509.0,3.57,3.85,3.54,3.85,3.5,0.35,10.0,75419.58,28330.08,,,,,,,,,,,,,,,,,,,,,,,,
64,1260.0,1260.0,002822.SZ,20220509.0,4.79,5.21,4.79,5.21,4.74,0.47,9.9156,209913.22,106181.713,,,,,,,,,,,,,,,,,,,,,,,,
65,1304.0,1304.0,002869.SZ,20220509.0,12.52,12.53,12.23,12.53,11.39,1.14,10.0088,13149.0,16462.023,,,,,,,,,,,,,,,,,,,,,,,,
66,1369.0,1369.0,002940.SZ,20220509.0,36.57,39.61,35.95,39.61,36.01,3.6,9.9972,18765.9,71712.966,,,,,,,,,,,,,,,,,,,,,,,,
67,1380.0,1380.0,002952.SZ,20220509.0,11.65,12.79,11.52,12.79,11.63,1.16,9.9742,121861.53,152591.511,,,,,,,,,,,,,,,,,,,,,,,,
69,1513.0,1513.0,300051.SZ,20220509.0,4.08,4.6,4.08,4.5,4.09,0.41,10.0244,73795.29,32092.472,,,,,,,,,,,,,,,,,,,,,,,,
70,2254.0,2254.0,300823.SZ,20220509.0,18.25,21.09,18.06,19.78,17.97,1.81,10.0723,68443.66,135792.37,,,,,,,,,,,,,,,,,,,,,,,,
