,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
0,151.0,151.0,000566.SZ,20220314.0,4.63,5.09,4.52,5.09,4.63,0.46,9.9352,741102.77,366354.43,,,,,,,,,,,,,,,,,,,,,,,,
1,161.0,161.0,000584.SZ,20220314.0,6.0,6.72,5.89,6.72,6.11,0.61,9.9836,626275.1,402990.199,,,,,,,,,,,,,,,,,,,,,,,,
3,352.0,352.0,000868.SZ,20220314.0,4.12,4.52,4.05,4.52,4.11,0.41,9.9757,421932.91,187970.523,,,,,,,,,,,,,,,,,,,,,,,,
4,579.0,579.0,002103.SZ,20220314.0,5.23,5.8,5.17,5.8,5.27,0.53,10.0569,537031.11,302609.885,,,,,,,,,,,,,,,,,,,,,,,,
5,593.0,593.0,002117.SZ,20220314.0,8.46,9.35,8.39,9.35,8.5,0.85,10.0,443830.57,405519.866,,,,,,,,,,,,,,,,,,,,,,,,
6,665.0,665.0,002190.SZ,20220314.0,27.19,29.87,26.84,29.87,27.15,2.72,10.0184,144097.8,424295.577,,,,,,,,,,,,,,,,,,,,,,,,
8,751.0,751.0,002279.SZ,20220314.0,5.08,5.61,5.0,5.61,5.1,0.51,10.0,316822.49,173398.326,,,,,,,,,,,,,,,,,,,,,,,,
9,773.0,773.0,002301.SZ,20220314.0,6.67,7.28,6.65,7.28,6.62,0.66,9.9698,201221.76,145018.368,,,,,,,,,,,,,,,,,,,,,,,,
11,808.0,808.0,002336.SZ,20220314.0,6.31,6.86,6.31,6.86,6.24,0.62,9.9359,94197.3,62427.749,,,,,,,,,,,,,,,,,,,,,,,,
14,1192.0,1192.0,002731.SZ,20220314.0,11.55,12.63,11.5,12.63,11.48,1.15,10.0174,102576.56,125906.089,,,,,,,,,,,,,,,,,,,,,,,,
15,1239.0,1239.0,002781.SZ,20220314.0,8.83,9.78,8.62,9.78,8.89,0.89,10.0112,162133.0,152436.327,,,,,,,,,,,,,,,,,,,,,,,,
17,1413.0,1413.0,002971.SZ,20220314.0,22.0,22.35,21.59,22.35,20.32,2.03,9.9902,17339.0,38504.532,,,,,,,,,,,,,,,,,,,,,,,,
19,1447.0,1447.0,003007.SZ,20220314.0,25.67,28.23,24.98,28.23,25.66,2.57,10.0156,189065.22,510703.355,,,,,,,,,,,,,,,,,,,,,,,,
20,2142.0,2142.0,300676.SZ,20220314.0,98.9,105.66,98.0,98.32,89.4,8.92,9.9776,301497.67,3030496.728,,,,,,,,,,,,,,,,,,,,,,,,
21,2563.0,2563.0,301159.SZ,20220314.0,53.01,61.1,52.5,56.0,50.92,5.08,9.9764,121863.88,687948.759,,,,,,,,,,,,,,,,,,,,,,,,
23,2659.0,2659.0,600077.SH,20220314.0,4.06,4.07,3.36,4.07,3.7,0.37,10.0,1612437.12,631406.214,,,,,,,,,,,,,,,,,,,,,,,,
24,2824.0,2824.0,600272.SH,20220314.0,11.59,12.77,11.03,12.77,11.61,1.16,9.9914,342942.69,410272.1,,,,,,,,,,,,,,,,,,,,,,,,
25,2893.0,2893.0,600355.SH,20220314.0,3.15,3.49,3.1,3.49,3.17,0.32,10.0946,663737.55,223852.728,,,,,,,,,,,,,,,,,,,,,,,,
26,2959.0,2959.0,600448.SH,20220314.0,3.37,3.71,3.36,3.71,3.37,0.34,10.089,914439.85,336005.35,,,,,,,,,,,,,,,,,,,,,,,,
28,3034.0,3034.0,600545.SH,20220314.0,2.91,3.17,2.87,3.17,2.88,0.29,10.0694,342518.83,106275.364,,,,,,,,,,,,,,,,,,,,,,,,
29,3303.0,3303.0,600853.SH,20220314.0,3.35,3.71,3.32,3.71,3.37,0.34,10.089,675926.92,243607.085,,,,,,,,,,,,,,,,,,,,,,,,
31,3663.0,3663.0,603056.SH,20220314.0,13.93,13.93,13.93,13.93,12.66,1.27,10.0316,77794.33,108367.502,,,,,,,,,,,,,,,,,,,,,,,,
33,3772.0,3772.0,603229.SH,20220314.0,52.79,55.88,52.79,55.86,50.8,5.06,9.9606,129579.79,715168.094,,,,,,,,,,,,,,,,,,,,,,,,
35,3994.0,3994.0,603712.SH,20220314.0,29.6,32.84,29.42,32.84,29.85,2.99,10.0168,106292.68,336450.845,,,,,,,,,,,,,,,,,,,,,,,,
37,4022.0,4022.0,603778.SH,20220314.0,5.04,5.04,5.04,5.04,4.58,0.46,10.0437,30940.5,15594.012,,,,,,,,,,,,,,,,,,,,,,,,
38,4090.0,4090.0,603900.SH,20220314.0,8.21,9.0,8.13,9.0,8.18,0.82,10.0244,215671.7,191658.537,,,,,,,,,,,,,,,,,,,,,,,,
39,4103.0,4103.0,603922.SH,20220314.0,18.9,20.79,18.19,20.79,18.9,1.89,10.0,26432.0,51686.788,,,,,,,,,,,,,,,,,,,,,,,,
40,4182.0,4182.0,605116.SH,20220314.0,24.2,25.8,22.81,25.8,23.45,2.35,10.0213,231370.08,587248.355,,,,,,,,,,,,,,,,,,,,,,,,
