,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
1,17.0,17.0,000023.SZ,20220331.0,11.95,13.24,11.95,13.24,12.04,1.2,9.9668,42971.07,55250.259,,,,,,,,,,,,,,,,,,,,,,,,
4,177.0,177.0,000605.SZ,20220331.0,6.21,6.83,6.18,6.83,6.21,0.62,9.9839,58387.2,38850.773,,,,,,,,,,,,,,,,,,,,,,,,
5,180.0,180.0,000608.SZ,20220331.0,3.79,4.15,3.79,4.15,3.77,0.38,10.0796,1236934.5,500585.852,,,,,,,,,,,,,,,,,,,,,,,,
6,192.0,192.0,000623.SZ,20220331.0,17.29,17.71,16.93,17.71,16.1,1.61,10.0,861878.68,1509809.026,,,,,,,,,,,,,,,,,,,,,,,,
7,237.0,237.0,000691.SZ,20220331.0,5.04,5.59,5.02,5.59,5.08,0.51,10.0394,230427.33,122927.995,,,,,,,,,,,,,,,,,,,,,,,,
9,287.0,287.0,000766.SZ,20220331.0,5.3,5.91,5.28,5.91,5.37,0.54,10.0559,238238.7,137067.445,,,,,,,,,,,,,,,,,,,,,,,,
11,409.0,409.0,000952.SZ,20220331.0,8.0,8.83,7.97,8.83,8.03,0.8,9.9626,184224.48,161310.429,,,,,,,,,,,,,,,,,,,,,,,,
13,450.0,450.0,001205.SZ,20220331.0,26.36,28.9,25.98,28.9,26.27,2.63,10.0114,36340.45,102066.027,,,,,,,,,,,,,,,,,,,,,,,,
14,538.0,538.0,002060.SZ,20220331.0,9.36,9.68,9.33,9.68,8.8,0.88,10.0,3211308.73,3085502.044,,,,,,,,,,,,,,,,,,,,,,,,
15,572.0,572.0,002096.SZ,20220331.0,11.15,12.32,11.07,12.32,11.2,1.12,10.0,143989.77,170479.568,,,,,,,,,,,,,,,,,,,,,,,,
16,580.0,580.0,002104.SZ,20220331.0,11.96,13.1,11.75,13.1,11.91,1.19,9.9916,1410164.43,1759735.505,,,,,,,,,,,,,,,,,,,,,,,,
17,641.0,641.0,002166.SZ,20220331.0,11.8,13.4,11.67,13.4,12.18,1.22,10.0164,1575899.79,2041707.314,,,,,,,,,,,,,,,,,,,,,,,,
18,680.0,680.0,002205.SZ,20220331.0,10.45,10.45,10.2,10.45,9.5,0.95,10.0,195563.84,204257.933,,,,,,,,,,,,,,,,,,,,,,,,
20,757.0,757.0,002285.SZ,20220331.0,4.26,4.82,4.2,4.82,4.38,0.44,10.0457,3390641.98,1560171.289,,,,,,,,,,,,,,,,,,,,,,,,
21,777.0,777.0,002305.SZ,20220331.0,3.21,3.21,3.21,3.21,2.92,0.29,9.9315,362437.0,116342.277,,,,,,,,,,,,,,,,,,,,,,,,
23,955.0,955.0,002486.SZ,20220331.0,2.9,3.19,2.87,3.19,2.9,0.29,10.0,1240513.3,389577.398,,,,,,,,,,,,,,,,,,,,,,,,
24,971.0,971.0,002502.SZ,20220331.0,3.73,4.0,3.69,4.0,3.64,0.36,9.8901,354436.2,140036.622,,,,,,,,,,,,,,,,,,,,,,,,
25,1056.0,1056.0,002589.SZ,20220331.0,4.7,5.05,4.66,5.05,4.59,0.46,10.0218,718185.63,354086.436,,,,,,,,,,,,,,,,,,,,,,,,
28,1191.0,1191.0,002731.SZ,20220331.0,13.52,14.89,13.48,14.89,13.54,1.35,9.9705,67808.0,98191.81,,,,,,,,,,,,,,,,,,,,,,,,
31,2042.0,2042.0,300579.SZ,20220331.0,44.98,49.38,44.87,49.37,44.87,4.5,10.029,141649.55,674345.786,,,,,,,,,,,,,,,,,,,,,,,,
33,2867.0,2867.0,600313.SH,20220331.0,7.57,8.56,7.41,8.56,7.78,0.78,10.0257,2726123.61,2247996.771,,,,,,,,,,,,,,,,,,,,,,,,
35,2976.0,2976.0,600463.SH,20220331.0,8.8,9.64,8.66,9.64,8.76,0.88,10.0457,100800.98,93627.419,,,,,,,,,,,,,,,,,,,,,,,,
36,3130.0,3130.0,600647.SH,20220331.0,17.0,18.89,16.68,18.89,17.17,1.72,10.0175,38493.74,68894.344,,,,,,,,,,,,,,,,,,,,,,,,
37,3207.0,3207.0,600736.SH,20220331.0,6.32,6.88,6.22,6.88,6.25,0.63,10.08,1927867.77,1285320.994,,,,,,,,,,,,,,,,,,,,,,,,
38,3331.0,3331.0,600874.SH,20220331.0,6.79,7.47,6.78,7.47,6.79,0.68,10.0147,328670.94,239582.467,,,,,,,,,,,,,,,,,,,,,,,,
40,3681.0,3681.0,603070.SH,20220331.0,30.3,33.83,29.52,33.83,30.75,3.08,10.0163,390674.52,1238966.484,,,,,,,,,,,,,,,,,,,,,,,,
41,3708.0,3708.0,603109.SH,20220331.0,25.6,27.73,25.4,27.73,25.21,2.52,9.996,25449.0,69630.546,,,,,,,,,,,,,,,,,,,,,,,,
42,3719.0,3719.0,603123.SH,20220331.0,17.25,19.13,17.08,19.13,17.39,1.74,10.0058,975310.26,1801021.652,,,,,,,,,,,,,,,,,,,,,,,,
43,3779.0,3779.0,603227.SH,20220331.0,6.36,6.7,6.36,6.7,6.09,0.61,10.0164,91946.0,61207.144,,,,,,,,,,,,,,,,,,,,,,,,
44,3871.0,3871.0,603399.SH,20220331.0,26.33,27.37,25.59,27.37,24.88,2.49,10.008,475193.6,1275303.64,,,,,,,,,,,,,,,,,,,,,,,,
45,4066.0,4066.0,603843.SH,20220331.0,5.48,5.73,5.45,5.73,5.21,0.52,9.9808,361365.55,205496.689,,,,,,,,,,,,,,,,,,,,,,,,
46,4258.0,4258.0,605488.SH,20220331.0,24.33,24.79,24.33,24.79,22.54,2.25,9.9823,18644.83,46138.819,,,,,,,,,,,,,,,,,,,,,,,,
