,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
0,4.0,4.0,000006.SZ,20220330.0,4.71,5.16,4.69,5.16,4.69,0.47,10.0213,849148.77,426236.028,,,,,,,,,,,,,,,,,,,,,,,,
1,11.0,11.0,000014.SZ,20220330.0,10.15,11.11,10.14,11.11,10.1,1.01,10.0,319096.57,345292.603,,,,,,,,,,,,,,,,,,,,,,,,
2,24.0,24.0,000031.SZ,20220330.0,4.18,4.62,4.18,4.62,4.2,0.42,10.0,756977.31,339242.184,,,,,,,,,,,,,,,,,,,,,,,,
3,47.0,47.0,000065.SZ,20220330.0,9.51,10.09,9.5,10.09,9.17,0.92,10.0327,149204.47,148428.822,,,,,,,,,,,,,,,,,,,,,,,,
4,60.0,60.0,000151.SZ,20220330.0,8.78,9.19,8.65,9.19,8.35,0.84,10.0599,60801.34,55100.381,,,,,,,,,,,,,,,,,,,,,,,,
5,107.0,107.0,000514.SZ,20220330.0,5.86,5.87,5.66,5.87,5.34,0.53,9.9251,237077.8,138797.981,,,,,,,,,,,,,,,,,,,,,,,,
7,187.0,187.0,000615.SZ,20220330.0,7.79,8.47,7.65,8.47,7.7,0.77,10.0,193421.16,157512.471,,,,,,,,,,,,,,,,,,,,,,,,
10,307.0,307.0,000797.SZ,20220330.0,3.54,3.54,3.54,3.54,3.22,0.32,9.9379,239371.16,84737.39,,,,,,,,,,,,,,,,,,,,,,,,
11,332.0,332.0,000829.SZ,20220330.0,12.67,13.64,12.4,13.64,12.4,1.24,10.0,294828.06,388523.908,,,,,,,,,,,,,,,,,,,,,,,,
12,350.0,350.0,000863.SZ,20220330.0,3.87,4.6,3.87,4.6,4.18,0.42,10.0478,1511873.19,656051.801,,,,,,,,,,,,,,,,,,,,,,,,
13,370.0,370.0,000897.SZ,20220330.0,3.27,3.61,3.26,3.61,3.28,0.33,10.061,1270065.48,443571.626,,,,,,,,,,,,,,,,,,,,,,,,
14,387.0,387.0,000918.SZ,20220330.0,3.16,3.44,3.16,3.44,3.13,0.31,9.9042,2705820.75,917077.019,,,,,,,,,,,,,,,,,,,,,,,,
15,420.0,420.0,000965.SZ,20220330.0,7.21,7.77,7.08,7.77,7.06,0.71,10.0567,1975665.85,1489382.469,,,,,,,,,,,,,,,,,,,,,,,,
16,478.0,478.0,001914.SZ,20220330.0,15.8,17.28,15.69,17.28,15.71,1.57,9.9936,161969.65,271392.44,,,,,,,,,,,,,,,,,,,,,,,,
18,530.0,530.0,002051.SZ,20220330.0,8.3,8.58,8.3,8.58,7.8,0.78,10.0,137531.85,117583.585,,,,,,,,,,,,,,,,,,,,,,,,
19,578.0,578.0,002101.SZ,20220330.0,11.85,13.04,11.84,13.04,11.85,1.19,10.0422,173204.83,217969.738,,,,,,,,,,,,,,,,,,,,,,,,
20,593.0,593.0,002116.SZ,20220330.0,8.97,9.89,8.97,9.89,8.99,0.9,10.0111,242971.51,237079.338,,,,,,,,,,,,,,,,,,,,,,,,
21,602.0,602.0,002125.SZ,20220330.0,13.13,14.41,13.11,14.41,13.1,1.31,10.0,173173.04,243462.324,,,,,,,,,,,,,,,,,,,,,,,,
23,720.0,720.0,002245.SZ,20220330.0,21.5,23.34,21.36,23.34,21.22,2.12,9.9906,459365.92,1045189.225,,,,,,,,,,,,,,,,,,,,,,,,
24,744.0,744.0,002271.SZ,20220330.0,40.68,44.11,40.67,44.11,40.1,4.01,10.0,372507.58,1601749.893,,,,,,,,,,,,,,,,,,,,,,,,
25,753.0,753.0,002280.SZ,20220330.0,3.9,4.19,3.8,4.19,3.81,0.38,9.9738,1485671.09,591575.078,,,,,,,,,,,,,,,,,,,,,,,,
26,799.0,799.0,002326.SZ,20220330.0,37.0,38.17,36.02,38.17,34.7,3.47,10.0,530740.56,1980855.774,,,,,,,,,,,,,,,,,,,,,,,,
29,1064.0,1064.0,002596.SZ,20220330.0,3.43,3.78,3.42,3.78,3.44,0.34,9.8837,624931.09,228724.172,,,,,,,,,,,,,,,,,,,,,,,,
31,1210.0,1210.0,002750.SZ,20220330.0,15.6,16.91,14.88,16.91,15.37,1.54,10.0195,437502.41,701701.88,,,,,,,,,,,,,,,,,,,,,,,,
32,1246.0,1246.0,002789.SZ,20220330.0,10.84,11.94,10.78,11.94,10.85,1.09,10.0461,26974.35,31686.518,,,,,,,,,,,,,,,,,,,,,,,,
33,1248.0,1248.0,002791.SZ,20220330.0,95.12,104.15,94.66,104.15,94.68,9.47,10.0021,34441.6,346955.951,,,,,,,,,,,,,,,,,,,,,,,,
34,1315.0,1315.0,002864.SZ,20220330.0,63.95,67.65,60.9,67.65,61.5,6.15,10.0,245302.06,1596647.39,,,,,,,,,,,,,,,,,,,,,,,,
35,1350.0,1350.0,002901.SZ,20220330.0,40.6,43.37,40.45,43.37,39.43,3.94,9.9924,31220.79,131385.913,,,,,,,,,,,,,,,,,,,,,,,,
36,1474.0,1474.0,003038.SZ,20220330.0,49.58,53.63,49.58,53.63,48.75,4.88,10.0103,21144.2,110952.833,,,,,,,,,,,,,,,,,,,,,,,,
37,1476.0,1476.0,003040.SZ,20220330.0,18.51,20.24,18.0,20.24,18.4,1.84,10.0,149857.0,289073.5,,,,,,,,,,,,,,,,,,,,,,,,
39,2672.0,2672.0,600082.SH,20220330.0,5.59,5.75,5.56,5.75,5.23,0.52,9.9426,592398.37,334808.583,,,,,,,,,,,,,,,,,,,,,,,,
40,2738.0,2738.0,600159.SH,20220330.0,3.55,3.87,3.52,3.87,3.52,0.35,9.9432,590559.4,220909.515,,,,,,,,,,,,,,,,,,,,,,,,
41,2741.0,2741.0,600162.SH,20220330.0,2.38,2.65,2.37,2.65,2.41,0.24,9.9585,1999625.88,519379.324,,,,,,,,,,,,,,,,,,,,,,,,
42,2778.0,2778.0,600206.SH,20220330.0,13.63,14.38,13.63,14.38,13.07,1.31,10.023,199786.9,282978.333,,,,,,,,,,,,,,,,,,,,,,,,
43,2868.0,2868.0,600312.SH,20220330.0,7.32,7.94,7.32,7.94,7.22,0.72,9.9723,580105.7,455387.748,,,,,,,,,,,,,,,,,,,,,,,,
44,2912.0,2912.0,600367.SH,20220330.0,21.3,23.07,21.3,23.07,20.97,2.1,10.0143,140659.88,315792.186,,,,,,,,,,,,,,,,,,,,,,,,
45,2925.0,2925.0,600381.SH,20220330.0,13.03,14.2,12.98,14.2,12.91,1.29,9.9923,386745.99,534449.435,,,,,,,,,,,,,,,,,,,,,,,,
46,3048.0,3048.0,600550.SH,20220330.0,5.38,5.84,5.36,5.84,5.31,0.53,9.9812,229407.52,131787.132,,,,,,,,,,,,,,,,,,,,,,,,
47,3098.0,3098.0,600605.SH,20220330.0,9.19,9.92,9.04,9.92,9.02,0.9,9.9778,30130.85,29470.883,,,,,,,,,,,,,,,,,,,,,,,,
48,3099.0,3099.0,600606.SH,20220330.0,4.9,5.31,4.85,5.31,4.83,0.48,9.9379,2025734.09,1041877.961,,,,,,,,,,,,,,,,,,,,,,,,
49,3113.0,3113.0,600622.SH,20220330.0,3.95,4.29,3.95,4.29,3.9,0.39,10.0,1099361.27,460296.451,,,,,,,,,,,,,,,,,,,,,,,,
50,3141.0,3141.0,600657.SH,20220330.0,7.3,7.36,7.15,7.36,6.69,0.67,10.0149,979121.25,717079.237,,,,,,,,,,,,,,,,,,,,,,,,
51,3148.0,3148.0,600665.SH,20220330.0,3.94,4.33,3.94,4.33,3.94,0.39,9.8985,631827.72,264894.45,,,,,,,,,,,,,,,,,,,,,,,,
52,3157.0,3157.0,600678.SH,20220330.0,6.49,7.17,6.46,7.17,6.52,0.65,9.9693,354934.0,248675.255,,,,,,,,,,,,,,,,,,,,,,,,
53,3162.0,3162.0,600684.SH,20220330.0,4.39,4.85,4.36,4.85,4.41,0.44,9.9773,959995.66,458442.606,,,,,,,,,,,,,,,,,,,,,,,,
54,3233.0,3233.0,600763.SH,20220330.0,128.11,139.56,125.25,139.56,126.87,12.69,10.0024,81212.0,1088825.33,,,,,,,,,,,,,,,,,,,,,,,,
55,3293.0,3293.0,600829.SH,20220330.0,6.97,7.62,6.79,7.62,6.93,0.69,9.9567,106289.22,77060.333,,,,,,,,,,,,,,,,,,,,,,,,
56,3479.0,3479.0,601218.SH,20220330.0,5.16,5.49,5.16,5.49,4.99,0.5,10.02,455035.84,248164.268,,,,,,,,,,,,,,,,,,,,,,,,
57,3487.0,3487.0,601236.SH,20220330.0,9.75,10.68,9.71,10.68,9.71,0.97,9.9897,811118.44,857113.665,,,,,,,,,,,,,,,,,,,,,,,,
58,3521.0,3521.0,601567.SH,20220330.0,9.71,10.69,9.67,10.69,9.72,0.97,9.9794,255208.6,261409.626,,,,,,,,,,,,,,,,,,,,,,,,
59,3553.0,3553.0,601696.SH,20220330.0,12.33,13.34,12.28,13.34,12.13,1.21,9.9753,1111757.23,1429630.967,,,,,,,,,,,,,,,,,,,,,,,,
61,3767.0,3767.0,603208.SH,20220330.0,57.98,62.88,57.52,62.88,57.16,5.72,10.007,12713.52,77082.744,,,,,,,,,,,,,,,,,,,,,,,,
62,3782.0,3782.0,603226.SH,20220330.0,7.5,8.16,7.41,8.16,7.42,0.74,9.973,68282.04,53611.163,,,,,,,,,,,,,,,,,,,,,,,,
63,3797.0,3797.0,603266.SH,20220330.0,12.55,13.4,12.29,13.4,12.18,1.22,10.0164,28794.76,37341.128,,,,,,,,,,,,,,,,,,,,,,,,
64,3861.0,3861.0,603378.SH,20220330.0,15.18,16.47,15.1,16.47,14.97,1.5,10.02,43923.22,69738.035,,,,,,,,,,,,,,,,,,,,,,,,
65,3909.0,3909.0,603535.SH,20220330.0,25.02,27.51,25.02,27.51,25.01,2.5,9.996,14850.99,39940.389,,,,,,,,,,,,,,,,,,,,,,,,
66,3911.0,3911.0,603538.SH,20220330.0,75.78,83.35,73.56,83.35,75.77,7.58,10.004,363165.32,2886004.065,,,,,,,,,,,,,,,,,,,,,,,,
67,3977.0,3977.0,603666.SH,20220330.0,54.1,59.47,54.1,59.47,54.06,5.41,10.0074,14170.12,81646.697,,,,,,,,,,,,,,,,,,,,,,,,
68,4023.0,4023.0,603737.SH,20220330.0,77.52,83.6,76.2,83.6,76.0,7.6,10.0,30899.92,251359.797,,,,,,,,,,,,,,,,,,,,,,,,
69,4046.0,4046.0,603800.SH,20220330.0,24.93,27.42,24.93,27.42,24.93,2.49,9.988,17177.0,46174.758,,,,,,,,,,,,,,,,,,,,,,,,
70,4532.0,4532.0,688388.SH,20220330.0,89.46,96.8,88.51,95.86,87.19,8.67,9.9438,51030.26,480337.104,,,,,,,,,,,,,,,,,,,,,,,,
