,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
0,65.0,65.0,000158.SZ,20220221.0,6.98,7.22,6.89,7.22,6.56,0.66,10.061,342444.77,244087.433,,,,,,,,,,,,,,,,,,,,,,,,
1,99.0,99.0,000503.SZ,20220221.0,11.38,12.19,11.12,12.19,11.08,1.11,10.0181,530163.45,623828.783,,,,,,,,,,,,,,,,,,,,,,,,
2,123.0,123.0,000533.SZ,20220221.0,3.55,3.88,3.51,3.88,3.53,0.35,9.915,351688.75,130698.31,,,,,,,,,,,,,,,,,,,,,,,,
3,161.0,161.0,000584.SZ,20220221.0,5.38,5.93,5.37,5.93,5.39,0.54,10.0186,265081.39,152358.41,,,,,,,,,,,,,,,,,,,,,,,,
4,282.0,282.0,000756.SZ,20220221.0,8.97,9.92,8.86,9.92,9.02,0.9,9.9778,263183.87,249601.294,,,,,,,,,,,,,,,,,,,,,,,,
5,294.0,294.0,000779.SZ,20220221.0,11.7,12.19,11.11,12.19,11.08,1.11,10.0181,128714.36,152467.191,,,,,,,,,,,,,,,,,,,,,,,,
6,302.0,302.0,000791.SZ,20220221.0,6.6,6.99,6.44,6.99,6.35,0.64,10.0787,807174.63,550943.143,,,,,,,,,,,,,,,,,,,,,,,,
8,366.0,366.0,000889.SZ,20220221.0,4.05,4.4,3.86,4.4,4.0,0.4,10.0,1147026.29,480123.148,,,,,,,,,,,,,,,,,,,,,,,,
10,483.0,483.0,002006.SZ,20220221.0,22.83,24.49,22.18,24.49,22.26,2.23,10.018,251763.39,597332.915,,,,,,,,,,,,,,,,,,,,,,,,
11,515.0,515.0,002039.SZ,20220221.0,17.69,19.34,17.69,19.34,17.58,1.76,10.0114,103390.64,194838.058,,,,,,,,,,,,,,,,,,,,,,,,
13,569.0,569.0,002095.SZ,20220221.0,16.17,17.8,16.17,17.8,16.18,1.62,10.0124,228988.24,397379.328,,,,,,,,,,,,,,,,,,,,,,,,
14,578.0,578.0,002104.SZ,20220221.0,13.68,15.14,13.35,15.14,13.76,1.38,10.0291,2185647.68,3112367.546,,,,,,,,,,,,,,,,,,,,,,,,
15,590.0,590.0,002116.SZ,20220221.0,9.49,10.66,9.49,10.66,9.69,0.97,10.0103,287709.45,297253.132,,,,,,,,,,,,,,,,,,,,,,,,
16,635.0,635.0,002162.SZ,20220221.0,4.81,5.47,4.8,5.47,4.97,0.5,10.0604,881186.79,452898.421,,,,,,,,,,,,,,,,,,,,,,,,
17,645.0,645.0,002172.SZ,20220221.0,4.1,4.54,4.04,4.54,4.13,0.41,9.9274,509905.66,219799.526,,,,,,,,,,,,,,,,,,,,,,,,
18,646.0,646.0,002173.SZ,20220221.0,6.53,7.17,6.5,7.17,6.52,0.65,9.9693,134150.01,92032.852,,,,,,,,,,,,,,,,,,,,,,,,
20,670.0,670.0,002197.SZ,20220221.0,13.26,14.29,13.25,14.29,12.99,1.3,10.0077,669272.61,943893.525,,,,,,,,,,,,,,,,,,,,,,,,
21,703.0,703.0,002231.SZ,20220221.0,6.41,7.0,6.3,7.0,6.36,0.64,10.0629,285797.21,189708.217,,,,,,,,,,,,,,,,,,,,,,,,
22,778.0,778.0,002308.SZ,20220221.0,4.5,4.98,4.5,4.98,4.53,0.45,9.9338,362011.18,175686.947,,,,,,,,,,,,,,,,,,,,,,,,
23,819.0,819.0,002349.SZ,20220221.0,14.14,15.29,13.51,15.29,13.9,1.39,10.0,1387563.76,1988984.007,,,,,,,,,,,,,,,,,,,,,,,,
24,845.0,845.0,002376.SZ,20220221.0,8.42,9.24,8.42,9.24,8.4,0.84,10.0,274085.53,249084.106,,,,,,,,,,,,,,,,,,,,,,,,
25,890.0,890.0,002421.SZ,20220221.0,3.55,3.75,3.52,3.75,3.41,0.34,9.9707,1168998.14,432764.369,,,,,,,,,,,,,,,,,,,,,,,,
27,904.0,904.0,002435.SZ,20220221.0,4.41,4.86,4.38,4.86,4.42,0.44,9.9548,464954.61,218970.605,,,,,,,,,,,,,,,,,,,,,,,,
28,907.0,907.0,002438.SZ,20220221.0,15.2,16.72,15.08,16.72,15.2,1.52,10.0,167536.82,273954.032,,,,,,,,,,,,,,,,,,,,,,,,
29,935.0,935.0,002467.SZ,20220221.0,4.46,4.77,4.42,4.77,4.34,0.43,9.9078,383019.24,178517.344,,,,,,,,,,,,,,,,,,,,,,,,
31,993.0,993.0,002528.SZ,20220221.0,3.7,4.05,3.7,4.05,3.68,0.37,10.0543,219223.54,86379.38,,,,,,,,,,,,,,,,,,,,,,,,
32,1046.0,1046.0,002581.SZ,20220221.0,16.3,17.82,16.3,17.82,16.2,1.62,10.0,266515.0,458363.07,,,,,,,,,,,,,,,,,,,,,,,,
33,1071.0,1071.0,002607.SZ,20220221.0,6.54,7.21,6.5,7.21,6.55,0.66,10.0763,1090771.82,756875.649,,,,,,,,,,,,,,,,,,,,,,,,
34,1085.0,1085.0,002621.SZ,20220221.0,6.14,6.7,6.08,6.7,6.09,0.61,10.0164,662524.44,425472.899,,,,,,,,,,,,,,,,,,,,,,,,
35,1106.0,1106.0,002642.SZ,20220221.0,7.61,8.2,7.51,8.2,7.45,0.75,10.0671,1245980.67,989956.64,,,,,,,,,,,,,,,,,,,,,,,,
38,1214.0,1214.0,002757.SZ,20220221.0,17.25,17.9,16.88,17.9,16.27,1.63,10.0184,143691.17,252959.57,,,,,,,,,,,,,,,,,,,,,,,,
42,1288.0,1288.0,002837.SZ,20220221.0,38.11,39.14,37.32,39.14,35.58,3.56,10.0056,221351.88,856187.694,,,,,,,,,,,,,,,,,,,,,,,,
43,1322.0,1322.0,002873.SZ,20220221.0,20.4,22.24,19.72,22.24,20.22,2.02,9.9901,102450.19,215408.159,,,,,,,,,,,,,,,,,,,,,,,,
44,1367.0,1367.0,002922.SZ,20220221.0,16.56,18.22,16.39,18.22,16.56,1.66,10.0242,262195.79,465334.428,,,,,,,,,,,,,,,,,,,,,,,,
45,1419.0,1419.0,002980.SZ,20220221.0,31.45,34.07,30.97,34.07,30.97,3.1,10.0097,22398.21,74108.183,,,,,,,,,,,,,,,,,,,,,,,,
46,1430.0,1430.0,002991.SZ,20220221.0,70.41,74.73,67.73,74.73,67.94,6.79,9.9941,14263.77,104045.771,,,,,,,,,,,,,,,,,,,,,,,,
48,1468.0,1468.0,003032.SZ,20220221.0,16.68,18.37,16.62,18.37,16.7,1.67,10.0,70757.77,125937.068,,,,,,,,,,,,,,,,,,,,,,,,
49,2643.0,2643.0,600070.SH,20220221.0,6.66,7.19,6.63,7.19,6.54,0.65,9.9388,142209.66,99542.031,,,,,,,,,,,,,,,,,,,,,,,,
51,2796.0,2796.0,600248.SH,20220221.0,6.43,7.14,6.33,7.14,6.49,0.65,10.0154,1708523.95,1160672.268,,,,,,,,,,,,,,,,,,,,,,,,
52,2854.0,2854.0,600318.SH,20220221.0,10.98,11.67,10.9,11.67,10.61,1.06,9.9906,328708.04,375405.139,,,,,,,,,,,,,,,,,,,,,,,,
54,3039.0,3039.0,600561.SH,20220221.0,5.44,5.94,5.38,5.94,5.4,0.54,10.0,272176.58,159410.691,,,,,,,,,,,,,,,,,,,,,,,,
57,3224.0,3224.0,600774.SH,20220221.0,14.99,16.35,14.71,16.35,14.86,1.49,10.0269,24747.52,39079.134,,,,,,,,,,,,,,,,,,,,,,,,
59,3251.0,3251.0,600804.SH,20220221.0,5.72,6.09,5.68,6.09,5.54,0.55,9.9278,771049.79,458218.162,,,,,,,,,,,,,,,,,,,,,,,,
60,3354.0,3354.0,600936.SH,20220221.0,3.14,3.43,3.12,3.43,3.12,0.31,9.9359,262583.99,88475.814,,,,,,,,,,,,,,,,,,,,,,,,
61,3355.0,3355.0,600939.SH,20220221.0,5.73,6.44,5.73,6.44,5.85,0.59,10.0855,917929.77,574658.689,,,,,,,,,,,,,,,,,,,,,,,,
64,3610.0,3610.0,603000.SH,20220221.0,13.4,14.65,13.26,14.65,13.32,1.33,9.985,564282.44,814508.303,,,,,,,,,,,,,,,,,,,,,,,,
