,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
0,4.0,4.0,000006.SZ,20220513.0,4.06,4.48,4.04,4.48,4.07,0.41,10.0737,580754.66,249473.528,,,,,,,,,,,,,,,,,,,,,,,,
1,9.0,9.0,000011.SZ,20220513.0,11.26,12.21,11.0,12.21,11.1,1.11,10.0,252572.46,294635.847,,,,,,,,,,,,,,,,,,,,,,,,
2,11.0,11.0,000014.SZ,20220513.0,10.55,11.85,10.32,11.85,10.77,1.08,10.0279,371563.76,416242.441,,,,,,,,,,,,,,,,,,,,,,,,
3,17.0,17.0,000023.SZ,20220513.0,10.58,11.43,10.36,11.43,10.39,1.04,10.0096,46806.02,51495.968,,,,,,,,,,,,,,,,,,,,,,,,
4,18.0,18.0,000025.SZ,20220513.0,11.73,12.64,11.46,12.64,11.49,1.15,10.0087,87554.34,106666.492,,,,,,,,,,,,,,,,,,,,,,,,
5,22.0,22.0,000029.SZ,20220513.0,8.98,9.85,8.92,9.85,8.95,0.9,10.0559,333463.47,315354.93,,,,,,,,,,,,,,,,,,,,,,,,
6,28.0,28.0,000036.SZ,20220513.0,3.95,4.33,3.89,4.33,3.94,0.39,9.8985,594688.83,249517.247,,,,,,,,,,,,,,,,,,,,,,,,
9,49.0,49.0,000068.SZ,20220513.0,3.1,3.45,3.1,3.45,3.14,0.31,9.8726,803556.31,269566.801,,,,,,,,,,,,,,,,,,,,,,,,
10,55.0,55.0,000090.SZ,20220513.0,7.1,7.76,7.09,7.76,7.05,0.71,10.0709,1475342.23,1122043.91,,,,,,,,,,,,,,,,,,,,,,,,
11,104.0,104.0,000514.SZ,20220513.0,5.44,5.97,5.24,5.97,5.43,0.54,9.9448,1367466.9,779324.545,,,,,,,,,,,,,,,,,,,,,,,,
12,106.0,106.0,000517.SZ,20220513.0,3.35,3.73,3.35,3.73,3.39,0.34,10.0295,1040977.38,375191.956,,,,,,,,,,,,,,,,,,,,,,,,
14,134.0,134.0,000550.SZ,20220513.0,12.89,14.18,12.72,14.18,12.89,1.29,10.0078,134302.93,186875.594,,,,,,,,,,,,,,,,,,,,,,,,
15,143.0,143.0,000560.SZ,20220513.0,2.61,2.87,2.6,2.87,2.61,0.26,9.9617,857064.07,238267.676,,,,,,,,,,,,,,,,,,,,,,,,
16,184.0,184.0,000619.SZ,20220513.0,5.73,6.28,5.66,6.28,5.71,0.57,9.9825,176380.5,106549.845,,,,,,,,,,,,,,,,,,,,,,,,
17,188.0,188.0,000625.SZ,20220513.0,11.96,13.16,11.84,13.16,11.96,1.2,10.0334,3869386.93,4886107.632,,,,,,,,,,,,,,,,,,,,,,,,
19,207.0,207.0,000657.SZ,20220513.0,10.34,11.32,10.25,11.32,10.29,1.03,10.0097,267590.47,291089.069,,,,,,,,,,,,,,,,,,,,,,,,
23,384.0,384.0,000922.SZ,20220513.0,7.51,8.28,7.5,8.28,7.53,0.75,9.9602,126785.21,100645.553,,,,,,,,,,,,,,,,,,,,,,,,
25,394.0,394.0,000933.SZ,20220513.0,12.65,13.18,11.4,13.18,11.98,1.2,10.0167,2157054.19,2644942.284,,,,,,,,,,,,,,,,,,,,,,,,
26,404.0,404.0,000953.SZ,20220513.0,6.41,6.97,6.41,6.97,6.34,0.63,9.9369,90838.01,62144.402,,,,,,,,,,,,,,,,,,,,,,,,
27,406.0,406.0,000957.SZ,20220513.0,4.4,4.77,4.39,4.77,4.34,0.43,9.9078,163101.87,76914.284,,,,,,,,,,,,,,,,,,,,,,,,
29,444.0,444.0,001205.SZ,20220513.0,17.99,19.95,17.69,19.95,18.14,1.81,9.9779,86495.31,163520.362,,,,,,,,,,,,,,,,,,,,,,,,
30,469.0,469.0,001319.SZ,20220513.0,23.58,23.58,23.58,23.58,21.44,2.14,9.9813,2313.82,5455.987,,,,,,,,,,,,,,,,,,,,,,,,
31,473.0,473.0,001914.SZ,20220513.0,16.79,18.36,16.73,18.36,16.69,1.67,10.006,156165.57,276908.828,,,,,,,,,,,,,,,,,,,,,,,,
32,489.0,489.0,002015.SZ,20220513.0,16.55,17.88,16.14,17.88,16.25,1.63,10.0308,378120.68,653989.218,,,,,,,,,,,,,,,,,,,,,,,,
33,490.0,490.0,002016.SZ,20220513.0,5.9,6.37,5.75,6.37,5.79,0.58,10.0173,166315.32,102424.798,,,,,,,,,,,,,,,,,,,,,,,,
34,555.0,555.0,002084.SZ,20220513.0,4.37,4.77,4.37,4.77,4.34,0.43,9.9078,174014.64,81590.568,,,,,,,,,,,,,,,,,,,,,,,,
36,602.0,602.0,002132.SZ,20220513.0,4.81,5.27,4.81,5.27,4.79,0.48,10.0209,666150.05,341419.283,,,,,,,,,,,,,,,,,,,,,,,,
37,611.0,611.0,002141.SZ,20220513.0,4.06,4.42,4.05,4.42,4.02,0.4,9.9502,269545.07,115196.957,,,,,,,,,,,,,,,,,,,,,,,,
39,710.0,710.0,002243.SZ,20220513.0,8.1,8.42,8.1,8.42,7.65,0.77,10.0654,32297.0,27053.722,,,,,,,,,,,,,,,,,,,,,,,,
40,751.0,751.0,002285.SZ,20220513.0,3.08,3.39,3.05,3.39,3.08,0.31,10.0649,1002540.72,327721.57,,,,,,,,,,,,,,,,,,,,,,,,
42,882.0,882.0,002418.SZ,20220513.0,2.73,2.99,2.72,2.99,2.72,0.27,9.9265,275194.08,80880.243,,,,,,,,,,,,,,,,,,,,,,,,
43,954.0,954.0,002496.SZ,20220513.0,2.97,3.11,2.93,3.11,2.83,0.28,9.894,460296.82,140988.249,,,,,,,,,,,,,,,,,,,,,,,,
44,967.0,967.0,002510.SZ,20220513.0,3.41,3.74,3.41,3.74,3.4,0.34,10.0,627222.75,225797.406,,,,,,,,,,,,,,,,,,,,,,,,
