,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
1,71.0,71.0,000403.SZ,20220505.0,18.0,19.58,17.55,19.58,17.8,1.78,10.0,56302.73,106547.228,,,,,,,,,,,,,,,,,,,,,,,,
2,118.0,118.0,000533.SZ,20220505.0,2.9,3.18,2.9,3.18,2.89,0.29,10.0346,251053.02,76849.952,,,,,,,,,,,,,,,,,,,,,,,,
3,147.0,147.0,000567.SZ,20220505.0,15.2,16.72,15.2,16.72,15.2,1.52,10.0,60759.34,99374.509,,,,,,,,,,,,,,,,,,,,,,,,
5,220.0,220.0,000680.SZ,20220505.0,3.84,4.07,3.78,4.07,3.7,0.37,10.0,365645.61,143632.626,,,,,,,,,,,,,,,,,,,,,,,,
6,233.0,233.0,000700.SZ,20220505.0,4.1,4.32,4.1,4.32,3.93,0.39,9.9237,46940.78,20070.202,,,,,,,,,,,,,,,,,,,,,,,,
7,238.0,238.0,000707.SZ,20220505.0,11.4,12.2,11.23,12.2,11.09,1.11,10.009,209107.02,246781.188,,,,,,,,,,,,,,,,,,,,,,,,
8,242.0,242.0,000711.SZ,20220505.0,2.52,2.77,2.47,2.77,2.52,0.25,9.9206,246534.1,64606.436,,,,,,,,,,,,,,,,,,,,,,,,
11,322.0,322.0,000833.SZ,20220505.0,6.76,7.5,6.74,7.5,6.82,0.68,9.9707,148807.22,107500.878,,,,,,,,,,,,,,,,,,,,,,,,
12,354.0,354.0,000893.SZ,20220505.0,35.4,39.16,35.01,39.16,35.6,3.56,10.0,244634.86,915213.451,,,,,,,,,,,,,,,,,,,,,,,,
13,405.0,405.0,000965.SZ,20220505.0,6.79,7.51,6.64,7.51,6.83,0.68,9.9561,2794791.64,1991980.256,,,,,,,,,,,,,,,,,,,,,,,,
14,427.0,427.0,000993.SZ,20220505.0,13.2,14.73,12.98,14.73,13.39,1.34,10.0075,586870.83,833278.418,,,,,,,,,,,,,,,,,,,,,,,,
15,451.0,451.0,001228.SZ,20220505.0,48.25,48.25,48.25,48.25,43.86,4.39,10.0091,2731.17,13177.895,,,,,,,,,,,,,,,,,,,,,,,,
16,488.0,488.0,002025.SZ,20220505.0,58.8,64.77,58.65,64.77,58.88,5.89,10.0034,66930.59,428410.19,,,,,,,,,,,,,,,,,,,,,,,,
18,541.0,541.0,002081.SZ,20220505.0,4.9,5.24,4.88,5.24,4.76,0.48,10.084,226916.26,115896.57,,,,,,,,,,,,,,,,,,,,,,,,
22,556.0,556.0,002096.SZ,20220505.0,10.8,11.12,10.3,11.12,10.11,1.01,9.9901,60146.26,64707.342,,,,,,,,,,,,,,,,,,,,,,,,
23,571.0,571.0,002111.SZ,20220505.0,8.01,8.81,7.97,8.81,8.01,0.8,9.9875,84512.11,71662.455,,,,,,,,,,,,,,,,,,,,,,,,
24,586.0,586.0,002127.SZ,20220505.0,5.24,5.27,4.95,5.27,4.79,0.48,10.0209,1079936.02,554984.886,,,,,,,,,,,,,,,,,,,,,,,,
25,592.0,592.0,002133.SZ,20220505.0,3.56,3.63,3.46,3.63,3.3,0.33,10.0,358315.31,127937.484,,,,,,,,,,,,,,,,,,,,,,,,
26,663.0,663.0,002206.SZ,20220505.0,4.76,5.19,4.76,5.19,4.72,0.47,9.9576,189971.41,95062.168,,,,,,,,,,,,,,,,,,,,,,,,
30,849.0,849.0,002399.SZ,20220505.0,12.3,12.94,11.99,12.94,11.76,1.18,10.034,51417.32,64873.247,,,,,,,,,,,,,,,,,,,,,,,,
31,931.0,931.0,002489.SZ,20220505.0,3.56,3.63,3.41,3.63,3.3,0.33,10.0,514529.88,182308.29,,,,,,,,,,,,,,,,,,,,,,,,
33,951.0,951.0,002510.SZ,20220505.0,3.33,3.33,3.33,3.33,3.03,0.3,9.901,31138.29,10369.05,,,,,,,,,,,,,,,,,,,,,,,,
35,983.0,983.0,002543.SZ,20220505.0,6.39,6.75,6.29,6.75,6.14,0.61,9.9349,47035.09,30951.254,,,,,,,,,,,,,,,,,,,,,,,,
37,1002.0,1002.0,002562.SZ,20220505.0,5.19,5.67,5.15,5.67,5.15,0.52,10.0971,411617.26,227971.733,,,,,,,,,,,,,,,,,,,,,,,,
38,1028.0,1028.0,002588.SZ,20220505.0,5.71,6.28,5.71,6.28,5.71,0.57,9.9825,493686.18,299012.637,,,,,,,,,,,,,,,,,,,,,,,,
40,1156.0,1156.0,002725.SZ,20220505.0,9.01,9.66,8.86,9.66,8.78,0.88,10.0228,393026.63,368781.054,,,,,,,,,,,,,,,,,,,,,,,,
