,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
0,9.0,9.0,000011.SZ,20220401.0,12.7,14.26,12.5,14.26,12.96,1.3,10.0309,584720.35,820922.295,,,,,,,,,,,,,,,,,,,,,,,,
3,60.0,60.0,000151.SZ,20220401.0,8.85,9.8,8.8,9.8,8.91,0.89,9.9888,226745.66,215484.943,,,,,,,,,,,,,,,,,,,,,,,,
4,115.0,115.0,000524.SZ,20220401.0,11.28,12.54,11.28,12.54,11.4,1.14,10.0,397719.86,491586.468,,,,,,,,,,,,,,,,,,,,,,,,
5,123.0,123.0,000533.SZ,20220401.0,4.31,4.55,4.23,4.55,4.14,0.41,9.9034,759764.96,339371.586,,,,,,,,,,,,,,,,,,,,,,,,
6,151.0,151.0,000566.SZ,20220401.0,4.91,5.53,4.86,5.53,5.03,0.5,9.9404,751406.31,392710.487,,,,,,,,,,,,,,,,,,,,,,,,
7,152.0,152.0,000567.SZ,20220401.0,16.5,17.07,15.73,17.07,15.52,1.55,9.9871,90274.31,148200.249,,,,,,,,,,,,,,,,,,,,,,,,
8,179.0,179.0,000607.SZ,20220401.0,5.33,5.93,5.27,5.93,5.39,0.54,10.0186,386025.47,223200.439,,,,,,,,,,,,,,,,,,,,,,,,
9,200.0,200.0,000632.SZ,20220401.0,4.91,4.91,4.81,4.91,4.46,0.45,10.0897,316891.12,155564.858,,,,,,,,,,,,,,,,,,,,,,,,
10,216.0,216.0,000665.SZ,20220401.0,9.28,10.43,9.17,10.43,9.48,0.95,10.0211,2585612.84,2588073.099,,,,,,,,,,,,,,,,,,,,,,,,
11,217.0,217.0,000666.SZ,20220401.0,9.58,10.49,9.41,10.49,9.54,0.95,9.9581,372805.64,375488.558,,,,,,,,,,,,,,,,,,,,,,,,
