,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
0,62.0,62.0,000155.SZ,20220228.0,23.0,25.41,22.95,25.41,23.1,2.31,10.0,598640.84,1460919.274,,,,,,,,,,,,,,,,,,,,,,,,
1,189.0,189.0,000617.SZ,20220228.0,5.63,5.63,5.63,5.63,5.12,0.51,9.9609,342457.07,192803.33,,,,,,,,,,,,,,,,,,,,,,,,
2,317.0,317.0,000810.SZ,20220228.0,11.89,13.08,11.71,13.08,11.89,1.19,10.0084,421277.38,527476.839,,,,,,,,,,,,,,,,,,,,,,,,
4,580.0,580.0,002103.SZ,20220228.0,4.95,5.17,4.81,5.17,4.7,0.47,10.0,716846.59,362820.493,,,,,,,,,,,,,,,,,,,,,,,,
5,602.0,602.0,002125.SZ,20220228.0,13.41,15.06,13.36,15.06,13.69,1.37,10.0073,492234.48,708468.12,,,,,,,,,,,,,,,,,,,,,,,,
7,721.0,721.0,002246.SZ,20220228.0,8.63,9.11,8.39,9.11,8.28,0.83,10.0242,407374.73,362159.412,,,,,,,,,,,,,,,,,,,,,,,,
8,809.0,809.0,002336.SZ,20220228.0,6.47,7.11,6.38,7.11,6.46,0.65,10.0619,67996.27,46654.333,,,,,,,,,,,,,,,,,,,,,,,,
9,865.0,865.0,002393.SZ,20220228.0,22.3,23.68,21.85,23.68,21.53,2.15,9.9861,57064.54,132372.579,,,,,,,,,,,,,,,,,,,,,,,,
10,908.0,908.0,002437.SZ,20220228.0,2.67,2.96,2.65,2.96,2.69,0.27,10.0372,2212282.07,646086.942,,,,,,,,,,,,,,,,,,,,,,,,
11,959.0,959.0,002490.SZ,20220228.0,4.88,5.37,4.84,5.37,4.88,0.49,10.041,357547.8,189180.056,,,,,,,,,,,,,,,,,,,,,,,,
12,1004.0,1004.0,002537.SZ,20220228.0,8.64,8.64,8.64,8.64,7.85,0.79,10.0637,416571.63,359917.888,,,,,,,,,,,,,,,,,,,,,,,,
