,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
0,214.0,214.0,000665.SZ,20220419.0,7.8,8.71,7.71,8.71,7.92,0.79,9.9747,1878363.65,1560746.112,,,,,,,,,,,,,,,,,,,,,,,,
2,327.0,327.0,000826.SZ,20220419.0,3.33,3.63,3.32,3.63,3.3,0.33,10.0,108798.08,38814.997,,,,,,,,,,,,,,,,,,,,,,,,
3,387.0,387.0,000922.SZ,20220419.0,8.39,9.05,8.18,9.05,8.23,0.82,9.9635,205543.15,182096.36,,,,,,,,,,,,,,,,,,,,,,,,
5,436.0,436.0,000989.SZ,20220419.0,9.22,10.07,9.22,10.07,9.15,0.92,10.0546,406882.64,401166.664,,,,,,,,,,,,,,,,,,,,,,,,
7,642.0,642.0,002170.SZ,20220419.0,5.77,6.36,5.76,6.36,5.78,0.58,10.0346,724809.45,453879.075,,,,,,,,,,,,,,,,,,,,,,,,
8,679.0,679.0,002207.SZ,20220419.0,7.26,8.03,7.15,8.03,7.3,0.73,10.0,441059.0,339690.881,,,,,,,,,,,,,,,,,,,,,,,,
9,688.0,688.0,002216.SZ,20220419.0,18.17,18.47,18.02,18.47,16.79,1.68,10.006,371961.88,685281.552,,,,,,,,,,,,,,,,,,,,,,,,
10,722.0,722.0,002251.SZ,20220419.0,8.53,10.43,8.53,10.43,9.48,0.95,10.0211,2026135.03,1868268.207,,,,,,,,,,,,,,,,,,,,,,,,
11,826.0,826.0,002357.SZ,20220419.0,5.55,6.08,5.51,6.08,5.53,0.55,9.9458,130215.02,77240.821,,,,,,,,,,,,,,,,,,,,,,,,
12,978.0,978.0,002513.SZ,20220419.0,4.77,5.29,4.77,5.29,4.81,0.48,9.9792,95731.68,49325.016,,,,,,,,,,,,,,,,,,,,,,,,
13,1012.0,1012.0,002548.SZ,20220419.0,7.95,8.69,7.7,8.69,7.9,0.79,10.0,817996.51,691717.008,,,,,,,,,,,,,,,,,,,,,,,,
14,1091.0,1091.0,002629.SZ,20220419.0,3.62,3.98,3.62,3.98,3.62,0.36,9.9448,341272.0,132566.398,,,,,,,,,,,,,,,,,,,,,,,,
15,1150.0,1150.0,002689.SZ,20220419.0,3.57,3.89,3.56,3.89,3.54,0.35,9.887,169322.93,64994.115,,,,,,,,,,,,,,,,,,,,,,,,
16,1160.0,1160.0,002699.SZ,20220419.0,5.36,5.94,5.28,5.94,5.4,0.54,10.0,1201306.72,676888.947,,,,,,,,,,,,,,,,,,,,,,,,
17,1191.0,1191.0,002734.SZ,20220419.0,10.45,11.5,10.43,11.5,10.45,1.05,10.0478,82399.22,93637.113,,,,,,,,,,,,,,,,,,,,,,,,
20,1380.0,1380.0,002940.SZ,20220419.0,41.63,45.39,41.14,45.39,41.26,4.13,10.0097,58400.23,258136.554,,,,,,,,,,,,,,,,,,,,,,,,
21,1430.0,1430.0,002995.SZ,20220419.0,22.59,24.86,22.23,24.86,22.6,2.26,10.0,29605.0,71598.933,,,,,,,,,,,,,,,,,,,,,,,,
22,1434.0,1434.0,002999.SZ,20220419.0,7.76,8.49,7.65,8.49,7.72,0.77,9.9741,185853.92,153758.291,,,,,,,,,,,,,,,,,,,,,,,,
23,1565.0,1565.0,300092.SZ,20220419.0,9.97,11.5,9.88,10.82,9.85,0.97,9.8477,143448.63,152852.786,,,,,,,,,,,,,,,,,,,,,,,,
