,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
0,2.0,2.0,000004.SZ,20220322.0,19.44,21.57,19.38,21.57,19.61,1.96,9.9949,105119.11,220937.697,,,,,,,,,,,,,,,,,,,,,,,,
1,6.0,6.0,000008.SZ,20220322.0,2.74,2.79,2.74,2.79,2.54,0.25,9.8425,461628.95,128489.473,,,,,,,,,,,,,,,,,,,,,,,,
2,18.0,18.0,000025.SZ,20220322.0,13.08,14.32,13.02,14.32,13.02,1.3,9.9846,73937.57,102124.269,,,,,,,,,,,,,,,,,,,,,,,,
3,36.0,36.0,000048.SZ,20220322.0,20.45,22.5,20.11,22.48,20.45,2.03,9.9267,100603.82,222523.874,,,,,,,,,,,,,,,,,,,,,,,,
7,217.0,217.0,000665.SZ,20220322.0,6.5,7.22,6.45,7.22,6.56,0.66,10.061,1199611.73,818085.011,,,,,,,,,,,,,,,,,,,,,,,,
8,241.0,241.0,000697.SZ,20220322.0,7.4,7.91,7.3,7.91,7.19,0.72,10.0139,54848.31,42655.756,,,,,,,,,,,,,,,,,,,,,,,,
10,253.0,253.0,000712.SZ,20220322.0,14.04,15.49,13.99,15.48,14.08,1.4,9.9432,297652.63,450860.671,,,,,,,,,,,,,,,,,,,,,,,,
11,317.0,317.0,000810.SZ,20220322.0,13.8,15.04,13.8,15.04,13.67,1.37,10.0219,617909.69,909627.777,,,,,,,,,,,,,,,,,,,,,,,,
12,319.0,319.0,000812.SZ,20220322.0,6.29,6.94,6.22,6.94,6.31,0.63,9.9842,955287.52,633915.097,,,,,,,,,,,,,,,,,,,,,,,,
13,331.0,331.0,000828.SZ,20220322.0,9.7,10.77,9.67,10.77,9.79,0.98,10.0102,244182.46,255439.403,,,,,,,,,,,,,,,,,,,,,,,,
15,409.0,409.0,000950.SZ,20220322.0,5.98,6.38,5.88,6.38,5.8,0.58,10.0,1233834.91,775121.508,,,,,,,,,,,,,,,,,,,,,,,,
18,527.0,527.0,002047.SZ,20220322.0,3.61,3.96,3.51,3.96,3.6,0.36,10.0,1040997.73,388197.608,,,,,,,,,,,,,,,,,,,,,,,,
20,562.0,562.0,002084.SZ,20220322.0,4.77,5.3,4.75,5.3,4.82,0.48,9.9585,323138.92,168074.612,,,,,,,,,,,,,,,,,,,,,,,,
23,684.0,684.0,002207.SZ,20220322.0,9.21,9.78,9.0,9.78,8.89,0.89,10.0112,856466.34,806556.476,,,,,,,,,,,,,,,,,,,,,,,,
24,770.0,770.0,002296.SZ,20220322.0,7.17,7.88,7.14,7.88,7.16,0.72,10.0559,227134.19,172953.433,,,,,,,,,,,,,,,,,,,,,,,,
26,1006.0,1006.0,002537.SZ,20220322.0,10.82,12.12,10.72,12.12,11.02,1.1,9.9819,2909490.71,3434082.516,,,,,,,,,,,,,,,,,,,,,,,,
28,1049.0,1049.0,002580.SZ,20220322.0,7.58,7.98,7.31,7.98,7.25,0.73,10.069,229126.65,177119.47,,,,,,,,,,,,,,,,,,,,,,,,
30,1097.0,1097.0,002629.SZ,20220322.0,3.98,4.31,3.96,4.31,3.92,0.39,9.949,334436.0,141178.946,,,,,,,,,,,,,,,,,,,,,,,,
31,1182.0,1182.0,002718.SZ,20220322.0,12.64,13.92,12.48,13.92,12.65,1.27,10.0395,17259.4,23281.198,,,,,,,,,,,,,,,,,,,,,,,,
33,1235.0,1235.0,002775.SZ,20220322.0,4.1,4.33,3.94,4.33,3.94,0.39,9.8985,120176.36,50988.431,,,,,,,,,,,,,,,,,,,,,,,,
34,1248.0,1248.0,002789.SZ,20220322.0,11.1,12.6,11.02,12.6,11.45,1.15,10.0437,119642.29,142916.472,,,,,,,,,,,,,,,,,,,,,,,,
35,1307.0,1307.0,002853.SZ,20220322.0,12.3,13.64,12.14,13.64,12.4,1.24,10.0,43146.23,57866.625,,,,,,,,,,,,,,,,,,,,,,,,
37,1360.0,1360.0,002910.SZ,20220322.0,12.8,14.21,12.75,14.21,12.92,1.29,9.9845,210531.78,291664.394,,,,,,,,,,,,,,,,,,,,,,,,
39,1372.0,1372.0,002923.SZ,20220322.0,20.49,22.87,20.01,22.87,20.79,2.08,10.0048,48581.64,105976.562,,,,,,,,,,,,,,,,,,,,,,,,
40,2659.0,2659.0,600067.SH,20220322.0,3.55,3.89,3.5,3.89,3.54,0.35,9.887,250171.11,94910.26,,,,,,,,,,,,,,,,,,,,,,,,
42,2811.0,2811.0,600246.SH,20220322.0,9.5,10.52,9.5,10.52,9.56,0.96,10.0418,301991.88,310268.354,,,,,,,,,,,,,,,,,,,,,,,,
45,3138.0,3138.0,600655.SH,20220322.0,9.32,10.21,9.31,10.21,9.28,0.93,10.0216,265639.17,263275.492,,,,,,,,,,,,,,,,,,,,,,,,
