,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
0,83.0,83.0,000416.SZ,20220420.0,3.85,4.2,3.8,4.2,3.82,0.38,9.9476,248075.46,102411.002,,,,,,,,,,,,,,,,,,,,,,,,
1,85.0,85.0,000419.SZ,20220420.0,5.22,5.86,5.22,5.86,5.33,0.53,9.9437,353080.04,202641.743,,,,,,,,,,,,,,,,,,,,,,,,
2,107.0,107.0,000514.SZ,20220420.0,5.46,6.67,5.46,6.67,6.06,0.61,10.066,1794430.41,1089807.248,,,,,,,,,,,,,,,,,,,,,,,,
3,252.0,252.0,000713.SZ,20220420.0,9.96,11.07,9.93,11.07,10.06,1.01,10.0398,874968.4,928670.145,,,,,,,,,,,,,,,,,,,,,,,,
5,280.0,280.0,000756.SZ,20220420.0,8.85,9.82,8.84,9.82,8.93,0.89,9.9664,251516.04,242274.802,,,,,,,,,,,,,,,,,,,,,,,,
6,306.0,306.0,000798.SZ,20220420.0,9.1,10.27,8.98,10.27,9.34,0.93,9.9572,480042.37,466635.981,,,,,,,,,,,,,,,,,,,,,,,,
8,471.0,471.0,001317.SZ,20220420.0,57.64,63.39,56.0,63.39,57.63,5.76,9.9948,91598.44,553986.886,,,,,,,,,,,,,,,,,,,,,,,,
11,748.0,748.0,002279.SZ,20220420.0,4.93,4.93,4.93,4.93,4.48,0.45,10.0446,89293.7,44021.794,,,,,,,,,,,,,,,,,,,,,,,,
12,838.0,838.0,002370.SZ,20220420.0,5.62,5.95,5.58,5.95,5.41,0.54,9.9815,342630.26,199609.505,,,,,,,,,,,,,,,,,,,,,,,,
14,991.0,991.0,002528.SZ,20220420.0,3.74,3.74,3.74,3.74,3.4,0.34,10.0,190422.41,71217.981,,,,,,,,,,,,,,,,,,,,,,,,
15,1162.0,1162.0,002702.SZ,20220420.0,6.3,6.99,6.22,6.99,6.35,0.64,10.0787,929559.54,625423.811,,,,,,,,,,,,,,,,,,,,,,,,
