,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
0,78.0,78.0,000409.SZ,20220216.0,7.02,7.8,7.02,7.8,7.09,0.71,10.0141,285581.06,216510.951,,,,,,,,,,,,,,,,,,,,,,,,
2,236.0,236.0,000688.SZ,20220216.0,13.92,15.47,13.92,15.47,14.06,1.41,10.0284,174290.12,261972.116,,,,,,,,,,,,,,,,,,,,,,,,
3,281.0,281.0,000755.SZ,20220216.0,4.27,4.71,4.25,4.71,4.28,0.43,10.0467,312527.71,143219.623,,,,,,,,,,,,,,,,,,,,,,,,
4,328.0,328.0,000823.SZ,20220216.0,11.97,13.12,11.95,13.12,11.93,1.19,9.9749,249370.53,315366.524,,,,,,,,,,,,,,,,,,,,,,,,
5,337.0,337.0,000836.SZ,20220216.0,2.95,3.21,2.95,3.21,2.92,0.29,9.9315,391072.31,123239.998,,,,,,,,,,,,,,,,,,,,,,,,
6,467.0,467.0,001267.SZ,20220216.0,6.52,7.16,6.51,7.16,6.51,0.65,9.9846,348836.09,245370.504,,,,,,,,,,,,,,,,,,,,,,,,
7,514.0,514.0,002037.SZ,20220216.0,17.77,19.28,17.15,19.28,17.53,1.75,9.9829,1293002.97,2382718.225,,,,,,,,,,,,,,,,,,,,,,,,
8,520.0,520.0,002043.SZ,20220216.0,11.38,12.47,11.34,12.47,11.34,1.13,9.9647,246278.89,299633.887,,,,,,,,,,,,,,,,,,,,,,,,
9,537.0,537.0,002060.SZ,20220216.0,5.54,5.54,5.54,5.54,5.04,0.5,9.9206,178799.88,99055.133,,,,,,,,,,,,,,,,,,,,,,,,
10,545.0,545.0,002068.SZ,20220216.0,9.84,10.71,9.73,10.71,9.74,0.97,9.9589,244563.16,253063.668,,,,,,,,,,,,,,,,,,,,,,,,
11,559.0,559.0,002084.SZ,20220216.0,5.06,5.56,5.05,5.56,5.05,0.51,10.099,340454.91,186184.813,,,,,,,,,,,,,,,,,,,,,,,,
12,579.0,579.0,002104.SZ,20220216.0,15.21,15.21,14.49,15.21,13.83,1.38,9.9783,2504413.42,3785232.498,,,,,,,,,,,,,,,,,,,,,,,,
13,587.0,587.0,002112.SZ,20220216.0,8.39,8.39,8.39,8.39,7.63,0.76,9.9607,71698.0,60154.622,,,,,,,,,,,,,,,,,,,,,,,,
14,591.0,591.0,002116.SZ,20220216.0,9.29,10.49,9.11,10.49,9.54,0.95,9.9581,487658.02,480213.96,,,,,,,,,,,,,,,,,,,,,,,,
15,608.0,608.0,002133.SZ,20220216.0,3.34,3.67,3.33,3.67,3.34,0.33,9.8802,317421.2,113337.064,,,,,,,,,,,,,,,,,,,,,,,,
16,610.0,610.0,002135.SZ,20220216.0,10.25,11.23,10.2,11.23,10.21,1.02,9.9902,242847.92,266024.003,,,,,,,,,,,,,,,,,,,,,,,,
18,720.0,720.0,002248.SZ,20220216.0,7.97,8.67,7.88,8.67,7.88,0.79,10.0254,152735.03,128411.082,,,,,,,,,,,,,,,,,,,,,,,,
20,1092.0,1092.0,002628.SZ,20220216.0,3.98,4.37,3.96,4.37,3.97,0.4,10.0756,732424.12,312058.653,,,,,,,,,,,,,,,,,,,,,,,,
