,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
12,496.0,496.0,002016.SZ,20220329.0,6.29,6.83,6.14,6.83,6.21,0.62,9.9839,83750.63,56025.914,,,,,,,,,,,,,,,,,,,,,,,,
14,601.0,601.0,002124.SZ,20220329.0,7.75,8.68,7.66,8.68,7.89,0.79,10.0127,1846354.82,1538740.187,,,,,,,,,,,,,,,,,,,,,,,,
15,604.0,604.0,002127.SZ,20220329.0,5.13,5.63,5.13,5.63,5.12,0.51,9.9609,1647325.12,897066.013,,,,,,,,,,,,,,,,,,,,,,,,
16,638.0,638.0,002162.SZ,20220329.0,5.93,6.3,5.93,6.3,5.73,0.57,9.9476,310596.06,193232.126,,,,,,,,,,,,,,,,,,,,,,,,
19,738.0,738.0,002265.SZ,20220329.0,15.72,17.28,15.72,17.28,15.71,1.57,9.9936,234950.93,399951.797,,,,,,,,,,,,,,,,,,,,,,,,
20,786.0,786.0,002313.SZ,20220329.0,11.7,12.63,11.5,12.63,11.48,1.15,10.0174,157694.86,196630.622,,,,,,,,,,,,,,,,,,,,,,,,
22,905.0,905.0,002433.SZ,20220329.0,5.68,6.25,5.61,6.25,5.68,0.57,10.0352,716965.64,438669.556,,,,,,,,,,,,,,,,,,,,,,,,
23,1006.0,1006.0,002538.SZ,20220329.0,8.38,9.14,8.37,9.14,8.31,0.83,9.988,627473.76,557975.814,,,,,,,,,,,,,,,,,,,,,,,,
24,1052.0,1052.0,002584.SZ,20220329.0,10.26,11.02,10.1,11.02,10.02,1.0,9.98,571654.25,612371.584,,,,,,,,,,,,,,,,,,,,,,,,
25,1088.0,1088.0,002621.SZ,20220329.0,6.19,6.49,6.18,6.49,5.9,0.59,10.0,341328.21,218988.599,,,,,,,,,,,,,,,,,,,,,,,,
26,1123.0,1123.0,002657.SZ,20220329.0,15.47,16.92,15.12,16.92,15.38,1.54,10.013,449233.41,721327.864,,,,,,,,,,,,,,,,,,,,,,,,
27,1183.0,1183.0,002722.SZ,20220329.0,15.68,15.68,15.1,15.68,14.25,1.43,10.0351,154542.53,241767.69,,,,,,,,,,,,,,,,,,,,,,,,
28,1242.0,1242.0,002785.SZ,20220329.0,18.38,20.22,18.11,20.22,18.38,1.84,10.0109,91205.51,175548.12,,,,,,,,,,,,,,,,,,,,,,,,
29,1259.0,1259.0,002803.SZ,20220329.0,14.1,15.35,14.1,15.35,13.95,1.4,10.0358,237730.13,349351.182,,,,,,,,,,,,,,,,,,,,,,,,
31,2638.0,2638.0,600032.SH,20220329.0,13.43,14.28,13.43,14.28,12.98,1.3,10.0154,338926.83,478082.808,,,,,,,,,,,,,,,,,,,,,,,,
32,2651.0,2651.0,600056.SH,20220329.0,32.25,36.58,31.61,36.58,33.25,3.33,10.015,2190232.8,7790876.532,,,,,,,,,,,,,,,,,,,,,,,,
33,2685.0,2685.0,600097.SH,20220329.0,12.24,13.59,12.09,13.59,12.35,1.24,10.0405,90624.43,118735.26,,,,,,,,,,,,,,,,,,,,,,,,
34,2715.0,2715.0,600129.SH,20220329.0,19.77,21.67,19.2,21.67,19.7,1.97,10.0,289177.46,601552.65,,,,,,,,,,,,,,,,,,,,,,,,
36,2821.0,2821.0,600257.SH,20220329.0,6.38,7.1,6.34,7.1,6.45,0.65,10.0775,549535.54,376908.089,,,,,,,,,,,,,,,,,,,,,,,,
38,2872.0,2872.0,600318.SH,20220329.0,12.48,13.51,12.24,13.51,12.28,1.23,10.0163,223133.4,294976.984,,,,,,,,,,,,,,,,,,,,,,,,
39,2876.0,2876.0,600322.SH,20220329.0,2.9,2.97,2.77,2.97,2.7,0.27,10.0,2856684.16,838088.325,,,,,,,,,,,,,,,,,,,,,,,,
40,2931.0,2931.0,600388.SH,20220329.0,9.81,10.89,9.81,10.89,9.9,0.99,10.0,627854.57,663377.425,,,,,,,,,,,,,,,,,,,,,,,,
41,2983.0,2983.0,600470.SH,20220329.0,6.75,7.47,6.73,7.47,6.79,0.68,10.0147,377732.71,271630.308,,,,,,,,,,,,,,,,,,,,,,,,
42,3040.0,3040.0,600539.SH,20220329.0,8.6,9.56,8.6,9.56,8.69,0.87,10.0115,134644.0,125410.493,,,,,,,,,,,,,,,,,,,,,,,,
45,3771.0,3771.0,603214.SH,20220329.0,20.55,21.53,20.45,21.53,19.57,1.96,10.0153,45843.4,97858.48,,,,,,,,,,,,,,,,,,,,,,,,
47,3807.0,3807.0,603289.SH,20220329.0,9.3,10.21,9.3,10.21,9.28,0.93,10.0216,146649.59,148271.448,,,,,,,,,,,,,,,,,,,,,,,,
48,3828.0,3828.0,603322.SH,20220329.0,10.92,12.12,10.63,12.12,11.02,1.1,9.9819,161069.1,189870.699,,,,,,,,,,,,,,,,,,,,,,,,
49,3880.0,3880.0,603439.SH,20220329.0,16.18,17.46,15.85,17.46,15.87,1.59,10.0189,331753.35,566317.895,,,,,,,,,,,,,,,,,,,,,,,,
50,4706.0,4706.0,833454.BJ,20220329.0,8.58,9.8,8.39,9.17,8.34,0.83,9.952,24571.71,22776.589,,,,,,,,,,,,,,,,,,,,,,,,
